"","atletas.nome","atletas.slug","atletas.apelido","atletas.foto","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.clube.id.full.name","CA","CV","FC","FF","FS","PE","RB","SG","FD","I","DD","DP","GS","A","G","FT","PP","GC"
"275","Alexandre Rosa Paschoalato","alexandre-cajuru","Alexandre Cajuru","https://s.glbimg.com/es/sde/f/2019/03/23/edb53fb0c37fc84723a26e49ce65dfa0_FORMATO.png",80276,17,341,"gol","Contundido",0,3,0,0,"CSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","Matheus Francisco Inácio","matheus-inacio","Matheus Inácio","https://s.glbimg.com/es/sde/f/2019/04/23/0874eaa1c85dea23ae378fbf3d5e1768_FORMATO.png",80394,17,356,"gol","Contundido",0,2,0,0,"Fortaleza",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","Arthur Caíke do Nascimento Cruz","arthur-caike","Arthur Caíke","https://s.glbimg.com/es/sde/f/2019/02/27/3388dd10ab1c840b939f315bb52195b8_FORMATO.png",80337,17,265,"ata","Dúvida",8.5,10.61,1.42,2.79,"Bahia",NA,1,9,11,7,22,1,NA,4,2,NA,NA,NA,1,3,1,NA,NA
"278","Gilberto Moraes Júnior","gilberto","Gilberto ","https://s.glbimg.com/es/sde/f/2018/09/20/3cfe538c9466e35f30d8caec3cdeb003_FORMATO.png",80313,17,266,"lat","Nulo",0,6.24,0,1.96,"Fluminense",NA,NA,12,3,5,32,14,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA
"279","Alejandro Ariel Cabral","ariel-cabral","Ariel Cabral","https://s.glbimg.com/es/sde/f/2018/05/18/f33acc95e50fe26abc27ac1d525bb4a4_FORMATO.png",80363,17,283,"mei","Nulo",0,2.85,0,1.13,"Cruzeiro",2,NA,10,4,5,19,12,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","Fábio Gonçalves","fabinho","Fabinho","https://s.glbimg.com/es/sde/f/2019/03/28/8130912c9c6386df9e0982c031fd0299_FORMATO.png",80393,17,354,"mei","Provável",-2.3,5.34,-0.61,1.77,"Ceará",4,NA,27,2,13,21,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","Renato Vieira Rodrigues","renatinho","Renatinho","https://s.glbimg.com/es/sde/f/2019/03/26/4bc605d5a170ce1412fa7c8250432d85_FORMATO.png",80395,17,290,"mei","Nulo",0,2.43,0,1.24,"Goiás",NA,NA,3,3,6,6,2,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","Michel Macedo Rocha Machado","michel","Michel","https://s.glbimg.com/es/sde/f/2019/05/23/d6ee8c1facd131fa22d648e2509f5cac_FORMATO.png",80664,17,264,"lat","Provável",0,1.67,0,1.34,"Corinthians",1,1,7,NA,6,6,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","Franco Matías Di Santo","di-santo","Di Santo","https://s.glbimg.com/es/sde/f/2019/08/06/4b4ee867e422a17af92dd778a5d83993_FORMATO.png",80748,17,282,"ata","Nulo",0,5.93,0,-0.8,"Atlético-MG",NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","Luan Garcia Teixeira","luan","Luan","https://s.glbimg.com/es/sde/f/2019/01/14/a90df5771f9066a2c5babe59b575790d_FORMATO.jpeg",80692,17,275,"zag","Provável",0,10.61,0,5.5,"Palmeiras",NA,NA,6,1,6,4,10,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","Lucas Rafael Araujo Lima","lucas-lima","Lucas Lima","https://s.glbimg.com/es/sde/f/2019/01/14/3629dc12c2a7c9f0e4c6c53a4a2cbb61_FORMATO.jpeg",80583,17,275,"mei","Nulo",0,5.08,0,1.3,"Palmeiras",1,NA,8,1,3,6,3,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA
"286","Johnath Marlone Azevedo da Silva","marlone","Marlone","https://s.glbimg.com/es/sde/f/2019/03/26/b8ec528564308c15c0bb71bc4f8a95ab_FORMATO.png",80944,17,290,"mei","Provável",-0.7,5.31,-1.27,1.58,"Goiás",1,NA,7,6,7,16,7,NA,NA,1,NA,NA,NA,NA,1,1,NA,NA
"287","Diego Santos Gama Camilo","biro-biro","Biro Biro","https://s.glbimg.com/es/sde/f/2019/07/10/28265c0a5960ef7125c08e60594b3b70_FORMATO.png",80949,17,263,"ata","Contundido",0,3,0,0,"Botafogo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","Pedro Tonon Geromel","pedro-geromel","Pedro Geromel","https://s.glbimg.com/es/sde/f/2018/05/21/afc76ea4e9c31e2977ea5e9a90c802b3_FORMATO.png",80853,17,284,"zag","Provável",0,14.86,0,7,"Grêmio",3,NA,6,3,7,12,27,4,1,NA,NA,NA,NA,NA,1,NA,NA,NA
"289","Carlos Andrés Sánchez Arcosa","carlos-sanchez","Carlos Sánchez","https://s.glbimg.com/es/sde/f/2019/03/28/c138b40f3a1c3c5a30059c6bfeb61b3d_FORMATO.png",81677,17,277,"mei","Provável",0.7,12.96,-0.06,5.26,"Santos",2,NA,21,11,31,53,15,NA,10,3,NA,NA,NA,3,5,2,1,NA
"290","Jair Rodrigues Júnior","jair","Jair","https://s.glbimg.com/es/sde/f/2019/03/29/ada175db5435512e91702370cd95d14f_FORMATO.png",81091,17,282,"mei","Provável",4.6,7.05,0.34,3.58,"Atlético-MG",2,NA,15,1,13,12,19,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"291","Oswaldo José Henríquez Bocanegra","oswaldo-henriquez","Oswaldo Henríquez","https://s.glbimg.com/es/sde/f/2018/09/27/93bdf7db4666448d0da5432a29006d5f_FORMATO.png",81241,17,267,"zag","Provável",-0.3,3.53,-1.05,2.84,"Vasco",2,NA,7,NA,3,16,10,4,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"292","Mayke Rocha de Oliveira","mayke","Mayke","https://s.glbimg.com/es/sde/f/2019/01/14/44f0336a3733e2e3fb4fccc9cf275f3a_FORMATO.jpeg",81150,17,275,"lat","Contundido",0,7.71,0,-0.3,"Palmeiras",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","Clayton Silveira da Silva","clayton","Clayton","https://s.glbimg.com/es/sde/f/2019/08/08/e385239b075eb406451314f3de290d2f_FORMATO.png",81770,17,282,"ata","Nulo",0,3.92,0,0.6,"Atlético-MG",NA,NA,NA,NA,NA,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","Juan Ramón Cazares Sevillano","cazares","Cazares","https://s.glbimg.com/es/sde/f/2019/05/30/7e60ff2712f74e10b9a6bcf9661f2f8f_FORMATO.png",81682,17,282,"mei","Provável",3.5,11.02,0.37,5.46,"Atlético-MG",NA,NA,8,10,3,42,5,NA,16,NA,NA,NA,NA,NA,4,1,NA,NA
"295","Alisson Euler de Freitas Castro","alisson","Alisson","https://s.glbimg.com/es/sde/f/2018/05/18/eeeced6e37969b2b8161eb83c56d069e_FORMATO.png",81845,17,284,"mei","Provável",0,7.5,0,4.23,"Grêmio",3,NA,7,3,11,12,10,NA,4,NA,NA,NA,NA,3,NA,NA,NA,NA
"296","Bruno dos Santos Nazário","bruno-nazario","Bruno Nazário","https://s.glbimg.com/es/sde/f/2019/03/30/23a1a1c9b0e58f10ebf65e3a02139cd9_FORMATO.png",81776,17,293,"mei","Contundido",0,2.36,0,1.65,"Athlético-PR",1,NA,5,3,10,11,2,NA,5,NA,NA,NA,NA,NA,NA,1,NA,NA
"297","Rosicley Pereira da Silva","rossi","Rossi","https://s.glbimg.com/es/sde/f/2019/05/08/96abdb92d574fa62e402db3c5eb7fc0c_FORMATO.png",81798,17,267,"ata","Provável",-3.1,3.16,-0.84,0.79,"Vasco",4,NA,17,8,13,28,6,NA,6,1,NA,NA,NA,1,NA,NA,NA,NA
"298","Matheus Galdezani","matheus-galdezani","Matheus Galdezani","https://s.glbimg.com/es/sde/f/2019/04/01/eef015fc7bcd190caa8be7fd622aec04_FORMATO.png",82634,17,285,"mei","Contundido",0,5,0,0,"Internacional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","Alan Henrique Costa","alan-costa","Alan Costa","https://s.glbimg.com/es/sde/f/2019/07/08/c18e945ceabcef57bb344a15aad28d10_FORMATO.png",82613,17,341,"zag","Provável",3,4.65,0.65,2.71,"CSA",2,NA,7,2,3,12,9,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","José Henrique da Silva Dourado","henrique-dourado","Henrique Dourado","https://s.glbimg.com/es/sde/f/2019/08/01/4a9594f3708f1d27eb4656057fd105ed_FORMATO.png",81905,17,275,"ata","Nulo",0,6,0,0,"Palmeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","Tadeu Antonio Ferreira","tadeu","Tadeu","https://s.glbimg.com/es/sde/f/2019/04/04/2c3f9d22de0dfd11ee1e9331d5fd85d9_FORMATO.png",82453,17,290,"gol","Provável",-3.8,12.85,-1.95,5.06,"Goiás",NA,NA,NA,NA,5,12,NA,4,NA,NA,35,1,25,NA,NA,NA,NA,NA
"302","Christian Alberto Cueva Bravo","cueva","Cueva","https://s.glbimg.com/es/sde/f/2019/07/01/98c25abacc555f17dc0d9530a7b16ab9_FORMATO.png",82411,17,277,"mei","Nulo",0,6.83,0,1.25,"Santos",NA,NA,2,NA,3,10,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","Geirton Marques Aires","gege","Gegê","https://s.glbimg.com/es/sde/f/2019/02/18/a6e6b20f53d3e64deddfd38a901450c0_FORMATO.png",82474,17,314,"mei","Nulo",0,3.11,0,2.9,"Avaí",NA,NA,9,3,4,9,11,NA,3,NA,NA,NA,NA,NA,NA,1,NA,NA
"304","Guilherme de Jesus da Silva","tinga","Tinga","https://s.glbimg.com/es/sde/f/2019/03/22/fa74caf8029ce11e791edd0d7fc03025_FORMATO.png",82628,17,356,"lat","Provável",9.3,3.08,0.14,2.62,"Fortaleza",NA,NA,5,2,3,35,7,1,NA,NA,NA,NA,NA,2,1,NA,NA,NA
"305","Marcelo Gazella Hermes","marcelo-hermes","Marcelo Hermes","https://s.glbimg.com/es/sde/f/2019/03/26/e5cbd69dfd6e038a31846473359d7246_FORMATO.png",82639,17,290,"lat","Provável",7.2,3.9,1.44,2.05,"Goiás",1,NA,6,3,5,9,4,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
"306","Igor Fernandes da Silva Araújo","igor-fernandes","Igor Fernandes","https://s.glbimg.com/es/sde/f/2019/02/18/8ab8d39b2dc545324288925073d88bfd_FORMATO.png",82635,17,314,"lat","Provável",3,4.25,0.33,2.67,"Avaí",3,NA,15,2,10,25,20,4,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"307","Régis Augusto Salmazzo","regis","Régis","https://s.glbimg.com/es/sde/f/2019/05/23/42c4d6f669a802cc99bd19989a00b862_FORMATO.png",82647,17,264,"mei","Dúvida",0,4.02,0,2.1,"Corinthians",NA,NA,NA,1,2,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","Daniel Amorim Dias da Silva","daniel-amorim","Daniel Amorim","https://s.glbimg.com/es/sde/f/2019/02/18/0d8fec2dd84657e690f017bb4a25b414_FORMATO.png",82880,17,314,"ata","Nulo",0,5.13,0,1.37,"Avaí",1,NA,6,5,9,6,NA,NA,3,2,NA,NA,NA,NA,1,NA,NA,NA
"309","Lucas Vinícius Gonçalves Silva","lucao","Lucão","https://s.glbimg.com/es/sde/f/2019/08/09/6e06407423393fbc94da344b644997d4_FORMATO.png",83199,17,266,"ata","Nulo",0,3.1,-0.9,0,"Fluminense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","Rómulo Otero Vásquez","otero","Otero","https://s.glbimg.com/es/sde/f/2018/05/07/51441cf2ec940cdfbdef8dd0ee853621_FORMATO.png",83004,17,282,"mei","Nulo",0,7.29,-0.46,2.25,"Atlético-MG",1,NA,9,8,14,7,1,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","Gabriel Barbosa Almeida","gabriel","Gabriel","https://s.glbimg.com/es/sde/f/2019/04/26/dd35120796b86e57f5dcbd4aec56cbce_FORMATO.png",83257,17,262,"ata","Provável",15.4,21.71,1.41,10.88,"Flamengo",3,NA,9,15,10,27,5,NA,15,9,NA,NA,NA,2,14,NA,NA,NA
"312","João Ricardo Riedi","joao-ricardo","João Ricardo","https://s.glbimg.com/es/sde/f/2019/03/28/1dadcc46ba4eb0738815ddfca0b51a71_FORMATO.png",81881,17,315,"gol","Nulo",0,6,0,0,"Chapecoense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","Marcelo Rangel da Rosa","marcelo-rangel","Marcelo Rangel","https://s.glbimg.com/es/sde/f/2019/03/26/eca12439d38b9fd1ddc8662b4872f0c4_FORMATO.png",82730,17,290,"gol","Nulo",0,4,0,0,"Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","Matheus Antunes Ribeiro","matheus-ribeiro","Matheus Ribeiro","https://s.glbimg.com/es/sde/f/2019/03/28/3e3b672c196784b9afea72e85325a468_FORMATO.png",82943,17,277,"lat","Nulo",0,3,0,0,"Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","Cristovam Roberto Ribeiro da Silva","cristovam","Cristovam","https://s.glbimg.com/es/sde/f/2019/03/28/65f57e09b155b5b3a44d895928edeeca_FORMATO.png",82930,17,354,"lat","Nulo",-0.3,2.57,-0.99,2.95,"Ceará",2,NA,3,NA,3,7,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","Patrick Bezerra do Nascimento","patrick","Patrick","https://s.glbimg.com/es/sde/f/2018/04/08/ecdf20e0263f65cb7a63bf0e68ebd3b6_FORMATO.png",83433,17,285,"mei","Provável",2.8,8.06,-0.01,3.12,"Internacional",1,NA,6,3,7,11,12,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA
"317","Francisco Hyun Sol Kim","chico","Chico","https://s.glbimg.com/es/sde/f/2019/03/28/591cde68116bac7ca7031a2f73847987_FORMATO.png",82407,17,354,"mei","Nulo",1.4,3.68,0.18,0.65,"Ceará",1,NA,14,1,8,7,6,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","Yuri Lima Lara","yuri","Yuri","https://s.glbimg.com/es/sde/f/2019/03/29/c48336f0e13db7ffdf11a89b7fc63ee9_FORMATO.png",83263,17,265,"mei","Nulo",0,1,0,0,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","Igor de Carvalho Julião","igor-juliao","Igor Julião","https://s.glbimg.com/es/sde/f/2018/10/10/c1027d589069c95376f433aa4ccfbe1a_FORMATO.png",81951,17,266,"lat","Provável",5,4.23,0.69,2.42,"Fluminense",1,NA,13,1,13,10,14,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","Vinícius Vasconcelos Araújo","vinicius-araujo","Vinícius Araújo","https://s.glbimg.com/es/sde/f/2018/09/27/6ddf98420b08a50c32c74472f3b962b3_FORMATO.png",82767,17,267,"ata","Nulo",0,2,0,0,"Vasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","Leonardo Pereira","leo-pereira","Léo Pereira","https://s.glbimg.com/es/sde/f/2019/03/30/201871306b5a466590adf1665d431285_FORMATO.png",83528,17,293,"zag","Provável",0,8.21,0,2.93,"Athlético-PR",3,NA,14,3,5,31,11,5,3,1,NA,NA,NA,NA,1,NA,NA,NA
"322","Guilherme Parede Pinheiro","guilherme-parede","Guilherme Parede","https://s.glbimg.com/es/sde/f/2019/04/29/a4e7ace9cd75f4187d56ba2fd7543a56_FORMATO.png",83438,17,285,"ata","Nulo",0,5.01,0,2.18,"Internacional",1,NA,12,5,15,10,4,NA,4,5,NA,NA,NA,1,1,NA,NA,NA
"323","Rafael Chagas Machado","rafinha","Rafinha","https://s.glbimg.com/es/sde/f/2019/03/23/6fa441d642d426cca217c6d7c843a2c0_FORMATO.png",83681,17,341,"lat","Nulo",0,3.92,0,2.95,"CSA",NA,NA,2,NA,3,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","Clayson Henrique da Silva Vieira","clayson","Clayson","https://s.glbimg.com/es/sde/f/2019/05/23/4eeb5e5d8c27f4298bba05b91526868c_FORMATO.png",83817,17,264,"ata","Provável",-1.2,9.45,-0.38,2.41,"Corinthians",2,NA,20,3,24,30,11,NA,6,NA,NA,NA,NA,1,2,NA,NA,NA
"325","Neilton Meira Mestzk","neilton","Neilton","https://s.glbimg.com/es/sde/f/2019/03/29/640d511884279db90f11e5446270556b_FORMATO.png",83772,17,285,"ata","Nulo",0,5.78,0,2.27,"Internacional",NA,NA,2,2,8,9,4,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","Max Walef Araújo da Silva","max-walef","Max Walef","https://s.glbimg.com/es/sde/f/2019/03/22/a9f9fc2677cbf0f365db6054f150935d_FORMATO.png",84338,17,356,"gol","Nulo",0,1,0,0,"Fortaleza",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","Diego Barbosa Tavares","diego-tavares","Diego Tavares","https://s.glbimg.com/es/sde/f/2019/03/26/2927048c0da9fb9fe99f8992d8483dbc_FORMATO.png",83869,17,356,"lat","Contundido",0,3,0,0,"Fortaleza",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","Bruno Ferreira Melo","bruno-melo","Bruno Melo","https://s.glbimg.com/es/sde/f/2019/03/22/5b57ab0df3cfe7250d2365f6149d1672_FORMATO.png",84339,17,356,"lat","Nulo",5.8,4.25,1.78,4.22,"Fortaleza",NA,1,4,1,7,8,3,2,NA,1,NA,NA,NA,NA,1,NA,NA,NA
"329","Charles Luis Reiter","charles","Charles","https://s.glbimg.com/es/sde/f/2019/03/28/8a9cbcec424be180e39b85d96fb5ec47_FORMATO.png",84187,17,354,"zag","Nulo",0,4,0,0,"Ceará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","Jean Carlos Guimarães dos Santos","jean-carlos","Jean Carlos","https://s.glbimg.com/es/sde/f/2019/08/13/a30f4147e4f6d4352203870e19f1d445_FORMATO.png",84253,17,290,"mei","Nulo",0,0.78,0,-2.8,"Goiás",1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","Rafael Diniz Alves e Silva","rafinha","Rafinha","https://s.glbimg.com/es/sde/f/2019/03/26/da0e26b0ad42f47aecd017b463a244e5_FORMATO.png",84381,17,290,"mei","Nulo",0,2.97,0,0.85,"Goiás",NA,NA,1,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","Danilo Carvalho Barcelos","danilo-barcelos","Danilo Barcelos","https://s.glbimg.com/es/sde/f/2019/02/04/9212d58ce4cacfc864eabd43e1aacd0e_FORMATO.jpeg",84382,17,267,"lat","Nulo",4.3,5.63,-0.88,3.42,"Vasco",NA,1,18,4,6,25,12,2,5,1,NA,NA,NA,1,1,1,NA,NA
"333","Fernando Pereira do Nascimento","fernando-sobral","Fernando Sobral","https://s.glbimg.com/es/sde/f/2019/03/28/2036fe932766e953f14ef5fc5ed37a53_FORMATO.png",84428,17,354,"mei","Provável",2.5,5.34,0.06,2.14,"Ceará",1,NA,17,6,11,23,22,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA
"334","Bruno Sávio da Silva","bruno-savio","Bruno Sávio","https://s.glbimg.com/es/sde/f/2019/07/18/3c124f6b21b643f148772b78affd6772_FORMATO.png",89101,17,314,"ata","Nulo",0,2.22,0,1.63,"Avaí",NA,NA,2,2,1,6,4,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","Tiago dos Santos Alves","tiago-alves","Tiago Alves","https://s.glbimg.com/es/sde/f/2019/03/28/d9cac4a21775ee745faf095781d51f77_FORMATO.png",51495,17,354,"zag","Provável",-1.4,5.22,-0.37,1.8,"Ceará",NA,NA,5,1,1,13,5,1,NA,2,NA,NA,NA,NA,1,NA,NA,NA
"336","Andrevaldo de Jesus Santos","valdo","Valdo","https://s.glbimg.com/es/sde/f/2019/03/28/45578b3cbd48709822cd22573ff790b6_FORMATO.png",84509,17,354,"zag","Provável",4.5,4.71,1.05,2.67,"Ceará",2,NA,11,1,9,13,17,2,2,NA,NA,NA,NA,1,NA,NA,NA,NA
"337","Luan Peres Petroni","luan-peres","Luan Peres ","https://s.glbimg.com/es/sde/f/2019/08/06/48f6e7b1621943893027a293e5afa5d5_FORMATO.png",84847,17,277,"zag","Nulo",0,4,0,0,"Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","José Romário Silva de Souza","romarinho","Romarinho","https://s.glbimg.com/es/sde/f/2019/03/22/1e91578796c67027f42f8dfaefafd24d_FORMATO.png",84523,17,356,"ata","Nulo",0,4.9,0,2.77,"Fortaleza",1,NA,11,3,31,28,12,NA,1,1,NA,NA,NA,2,1,NA,NA,NA
"339","Walter Henrique da Silva","walter","Walter","https://s.glbimg.com/es/sde/f/2019/05/09/07ab5db1f79c2241d47cf70bd2468e76_FORMATO.png",62128,17,290,"ata","Suspenso",0,5,0,0,"Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","Nicolás Federico López Alonso","nico-lopez","Nico López","https://s.glbimg.com/es/sde/f/2018/04/08/5bb6e14f65a15709391b32e0e4332d8c_FORMATO.png",84709,17,285,"ata","Provável",17,16.2,3.15,3.44,"Internacional",4,NA,14,11,8,27,13,NA,10,5,NA,NA,NA,1,1,2,NA,NA
"341","Wellington Aparecido Martins","wellington","Wellington","https://s.glbimg.com/es/sde/f/2019/03/30/79dd4d1b071e14e833f4b54ceaba247a_FORMATO.png",62129,17,293,"mei","Suspenso",-3.3,0.77,0,-1.16,"Athlético-PR",5,NA,22,1,3,28,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","Lucas Henrique Frigeri","lucas-frigeri","Lucas Frigeri","https://s.glbimg.com/es/sde/f/2019/03/26/65f2f48172da036fdca184334f150eab_FORMATO.png",84854,17,314,"gol","Nulo",0,6.17,0,11.7,"Avaí",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,6,NA,3,NA,NA,NA,NA,NA
"343","Abner Felipe Souza de Almeida","abner-felipe","Abner Felipe","https://s.glbimg.com/es/sde/f/2019/04/01/18e6ddda5e7dd97a6c3c7e7a4ee0011d_FORMATO.png",84860,17,293,"lat","Nulo",0,6.3,0,8.4,"Athlético-PR",NA,NA,6,NA,3,9,4,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA
"344","Alberto Valentim do Carmo Neto","alberto-valentim","Alberto Valentim","https://s.glbimg.com/es/sde/f/2018/03/20/c6b54edc93e180bf641056650be46611_FORMATO.png",84863,17,314,"tec","Provável",6.04,7,0.71,3.19,"Avaí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345","Alex da Silva","alex-silva","Alex Silva","https://s.glbimg.com/es/sde/f/2019/02/18/2ffd333de72b16a616330241a2857925_FORMATO.png",84861,17,314,"lat","Contundido",0,4.35,0,1.7,"Avaí",1,NA,2,1,3,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","Marcos Felipe de Freitas Monteiro","marcos-felipe","Marcos Felipe ","https://s.glbimg.com/es/sde/f/2018/05/18/72317ca5c12be51354f8792ab39b37d8_FORMATO.png",85004,17,266,"gol","Nulo",0,2,0,0,"Fluminense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","Uilson Pedruzzi de Oliveira","uilson","Uilson","https://s.glbimg.com/es/sde/f/2018/05/07/9c69736d87e93ac80d7f38013cb1c1e7_FORMATO.png",85418,17,282,"gol","Contundido",0,3,0,0,"Atlético-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","Wanderson Ferreira de Oliveira","valdivia","Valdívia","https://s.glbimg.com/es/sde/f/2019/06/20/61242f36895eb1ce85680054317fbbf4_FORMATO.png",85423,17,267,"mei","Nulo",0.5,3.86,0.01,1.45,"Vasco",NA,NA,10,5,10,14,5,NA,3,NA,NA,NA,NA,1,NA,NA,NA,NA
"349","Henrique Silva Milagres","henrique","Henrique","https://s.glbimg.com/es/sde/f/2018/09/27/b3280046d476aa241a694771fbe1b0cc_FORMATO.png",84893,17,267,"lat","Provável",0,4.75,0,3.59,"Vasco",3,NA,11,2,16,12,12,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350","Leonardo Pinheiro da Conceição","leo","Léo","https://s.glbimg.com/es/sde/f/2019/04/01/bbb9588c3dbac516f581a278fc277197_FORMATO.png",85626,17,276,"lat","Nulo",0,3.67,0,-1,"São Paulo",1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351","Elosman Euller Silva Cavalcanti","euller","Euller ","https://s.glbimg.com/es/sde/f/2019/08/26/56ef8a5cc4081f9d61e3ae98f42f3795_FORMATO.png",84890,17,341,"lat","Nulo",1.3,3.28,0.13,0.93,"CSA",NA,NA,2,2,2,5,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","João Paulo Silva Martins","joao-paulo","João Paulo","https://s.glbimg.com/es/sde/f/2019/03/28/55b6bd3285315d25077f61ea5d4a7fc9_FORMATO.png",85425,17,277,"gol","Nulo",0,2,0,0,"Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","Alex Paulo Menezes Santana","alex-santana","Alex Santana","https://s.glbimg.com/es/sde/f/2019/03/22/18c2a6ba294467649a2ebdaf8c14b53a_FORMATO.png",85465,17,263,"mei","Provável",3,10.37,-0.53,4.69,"Botafogo",2,NA,10,13,18,17,9,NA,6,NA,NA,NA,NA,NA,4,1,NA,NA
"354","Orlando Enrique Berrío Meléndez","berrio","Berrío ","https://s.glbimg.com/es/sde/f/2019/04/26/91363f5a07b1bf1bd53bc95cb9436ae9_FORMATO.png",85300,17,262,"ata","Nulo",0,5.49,-1.78,1.71,"Flamengo",1,1,12,6,4,15,8,NA,1,NA,NA,NA,NA,2,1,NA,NA,NA
"355","Aylon Darwin Tavella","aylon","Aylon","https://s.glbimg.com/es/sde/f/2019/03/28/1f6770e6c240b90a3423b20187192bc6_FORMATO.png",85930,17,315,"ata","Nulo",2,2.67,0.52,1.12,"Chapecoense",2,NA,3,NA,7,3,3,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA
