"","atletas.nome","atletas.slug","atletas.apelido","atletas.foto","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.clube.id.full.name","A","CA","FC","FD","FF","FS","FT","G","PE","RB","SG","I","DD","GS","CV","GC","DP","PP"
"278","Gilson Gomes do Nascimento","gilson","Gilson","https://s.glbimg.com/es/sde/f/2018/05/17/f2a32a69c374096c9983b50739da6361_FORMATO.png",52674,25,"BOT","lat","Suspenso",-5,6.91,-0.93,3.13,"Botafogo",NA,4,14,2,2,24,NA,1,32,20,3,NA,NA,NA,1,NA,NA,NA
"279","Luan Michel de Louzã","luan","Luan","https://s.glbimg.com/es/sde/f/2018/05/07/1f9835d5fb38d7e164ba9852c6be3209_FORMATO.png",60834,25,"AME","ata","Suspenso",-4.6,8.07,-0.39,2.23,"América-MG",3,3,26,1,11,31,NA,1,34,16,NA,4,NA,NA,2,NA,NA,NA
"280","Victor Leandro Bagy","victor","Victor","https://s.glbimg.com/es/sde/f/2018/05/07/d890df905bbd3bb36a77d0ebf6a7ec0e_FORMATO.png",52950,25,"ATL","gol","Provável",10.1,12.24,0.7,3.78,"Atlético-MG",NA,2,NA,NA,NA,3,NA,NA,20,NA,7,NA,42,29,NA,NA,NA,NA
"281","Airton Ribeiro Santos","airton","Airton","https://s.glbimg.com/es/sde/f/2018/07/13/19610200497a0a011b67ab0cb2f99d0b_FORMATO.png",61985,25,"FLU","mei","Dúvida",0,3.01,0,1.25,"Fluminense",NA,2,4,NA,NA,4,NA,NA,5,7,NA,NA,NA,NA,NA,NA,NA,NA
"282","Gilberto Oliveira Souza Júnior","gilberto","Gilberto","https://s.glbimg.com/es/sde/f/2018/07/01/5fac5fd0f63dc1ff4b6c80d6765e6c04_FORMATO.png",61188,25,"BAH","ata","Provável",13.8,14.64,2.74,6.76,"Bahia",NA,NA,7,2,13,20,NA,6,18,9,NA,2,NA,NA,NA,NA,NA,NA
"283","Uendel Pereira Gonçalves","uendel","Uendel","https://s.glbimg.com/es/sde/f/2018/04/08/54329b1f2e19497e40a10f2e289a5406_FORMATO.png",60852,25,"INT","lat","Nulo",0,5.09,0,3.55,"Internacional",1,NA,1,NA,NA,NA,NA,NA,8,NA,1,NA,NA,NA,NA,NA,NA,NA
"284","Marcos Antônio da Silva Gonçalves","marquinhos","Marquinhos","https://s.glbimg.com/es/sde/f/2018/05/07/a3b6c248ae652fa7693389228af57903_FORMATO.png",60788,25,"AME","ata","Nulo",0,5.63,0,1.43,"América-MG",1,1,6,3,2,10,1,1,33,6,NA,1,NA,NA,NA,NA,NA,NA
"285","Felipe Azevedo dos Santos","felipe-azevedo","Felipe Azevedo","https://s.glbimg.com/es/sde/f/2018/05/25/06e70ad1ce0d550bfea7c97c67603a63_FORMATO.png",60825,25,"CEA","ata","Nulo",0,5.12,0,2.18,"Ceará",3,NA,18,6,7,20,NA,1,36,12,NA,1,NA,NA,NA,NA,NA,NA
"286","Jael Ferreira Vieira","jael","Jael","https://s.glbimg.com/es/sde/f/2018/05/18/528786142cfbdf2221caa974ac75720e_FORMATO.png",60859,25,"GRE","ata","Contundido",0,5.77,0,2.67,"Grêmio",1,1,12,2,4,13,1,3,27,4,NA,1,NA,NA,NA,NA,NA,1
"287","Andrés Nicolas D'Alessandro","d-alessandro","D'Alessandro","https://s.glbimg.com/es/sde/f/2018/03/21/3a5a3365b94f222144190fe55a5d56f7_FORMATO.png",62023,25,"INT","mei","Nulo",1.4,5.07,0.22,0.28,"Internacional",NA,NA,2,3,5,13,NA,NA,23,2,NA,1,NA,NA,1,NA,NA,NA
"288","Patric Cabral Lalau","patric","Patric","https://s.glbimg.com/es/sde/f/2018/05/07/1a92a6695f550a6074401fe61265d5db_FORMATO.png",60969,25,"ATL","lat","Nulo",0,4.03,0,1.43,"Atlético-MG",1,2,27,1,2,4,NA,NA,41,20,2,3,NA,NA,NA,NA,NA,NA
"289","Fernando Camilo Farias","camilo","Camilo","https://s.glbimg.com/es/sde/f/2018/04/08/8ed64ccf988eab46873b7e4c9d99ebef_FORMATO.png",62009,25,"INT","mei","Nulo",2.1,4.05,0.2,2.74,"Internacional",2,NA,6,1,5,4,NA,1,11,2,NA,NA,NA,NA,NA,NA,NA,NA
"290","Jean Raphael Vanderlei Moreira","jean","Jean","https://s.glbimg.com/es/sde/f/2017/04/18/84289863d6f3328bec523c3cfeadb268_FORMATO.png",62047,25,"PAL","lat","Provável",-0.3,5.57,-0.8,2.67,"Palmeiras",NA,1,10,1,3,4,1,NA,9,3,6,NA,NA,NA,NA,NA,NA,1
"291","Edimar Curitiba Fraga","edimar","Edimar","https://s.glbimg.com/es/sde/f/2018/08/21/8168274098fd8c821729681da346e325_FORMATO.png",62024,25,"SAO","lat","Provável",0,5.25,0,4.17,"São Paulo",1,1,9,NA,3,8,NA,NA,13,11,4,NA,NA,NA,NA,NA,NA,NA
"292","Enderson Alves Moreira","enderson-moreira","Enderson Moreira","https://s.glbimg.com/es/sde/f/2018/09/03/03264bf38dfae9a050a9be1e98d381e5_FORMATO.png",62137,25,"BAH","tec","Provável",3.72,10.64,0.51,3.52,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","Róbson Michael Signorini","robinho","Robinho","https://s.glbimg.com/es/sde/f/2018/05/07/9ec32acd97931db6852cd1b099fca085_FORMATO.png",62104,25,"CRU","mei","Dúvida",0,4.94,0,1.73,"Cruzeiro",3,6,27,2,8,18,NA,1,53,23,NA,2,NA,NA,NA,NA,NA,NA
"294","Wallyson Ricardo Maciel Monteiro","wallyson","Wallyson","https://s.glbimg.com/es/sde/f/2018/07/16/901eb351baf6774200546a4cb812d2a7_FORMATO.png",62127,25,"VIT","ata","Nulo",0,9.24,0,3.57,"Vitória",3,2,7,6,10,13,1,2,29,10,NA,2,NA,NA,NA,NA,NA,NA
"295","Marcos Rogério Ricci Lopes","para","Pará","https://s.glbimg.com/es/sde/f/2018/05/04/4531c11cdf54bdb520247afb817f4dd1_FORMATO.png",62086,25,"FLA","lat","Provável",-0.3,3.24,-0.87,2.66,"Flamengo",NA,NA,2,NA,NA,9,NA,NA,14,5,3,1,NA,NA,NA,NA,NA,NA
"296","Marcelo de Oliveira Santos","marcelo-oliveira","Marcelo Oliveira","https://s.glbimg.com/es/sde/f/2018/07/05/01edbc76fc669fabaedd576160699382_FORMATO.png",62136,25,"FLU","tec","Provável",2.33,10.51,-0.54,3.81,"Fluminense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","Wellington Aparecido Martins","wellington","Wellington","https://s.glbimg.com/es/sde/f/2018/07/27/66258debb61166bf3d552593e8934529_FORMATO.png",62129,25,"ATL","mei","Provável",-0.2,2.57,0.29,1.35,"Atlético-PR",NA,4,18,2,5,1,NA,1,14,15,NA,NA,NA,NA,NA,NA,NA,NA
"298","Lenon Fernandes Ribeiro","lenon","Lenon","https://s.glbimg.com/es/sde/f/2018/06/30/06bb020b952c06c73bffe368df65fc09_FORMATO.png",63122,25,"VAS","lat","Provável",1.3,2.74,-0.16,1.15,"Vasco",NA,1,3,1,1,3,NA,NA,15,5,1,NA,NA,NA,NA,NA,NA,NA
"299","Marcos Luis Rocha Aquino","marcos-rocha","Marcos Rocha","https://s.glbimg.com/es/sde/f/2018/01/30/edb0d67e60d39d102b52517058ff4227_FORMATO.jpeg",63013,25,"PAL","lat","Provável",3,12.79,-1.06,6.4,"Palmeiras",3,5,40,2,2,19,1,1,80,63,7,NA,NA,NA,NA,NA,NA,NA
"300","Rodolfo Alves de Melo","rodolfo","Rodolfo","https://s.glbimg.com/es/sde/f/2018/05/18/5f872890e2cb0764d6ab01fa87c80a2b_FORMATO.png",63082,25,"FLU","gol","Nulo",0,4.46,0,12,"Fluminense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA
"301","Luan Madson Gedeão De Paiva","luan","Luan","https://s.glbimg.com/es/sde/f/2018/05/07/c8cafabc87bc7ef4d50c8f18eafa05ce_FORMATO.png",63219,25,"ATL","ata","Provável",1.1,14.55,-1.07,5.07,"Atlético-MG",4,4,39,5,14,21,1,3,72,65,NA,3,NA,NA,NA,NA,NA,NA
"302","Douglas Silva Bacelar","douglas","Douglas","https://s.glbimg.com/es/sde/f/2018/05/24/4db663cbb6a8ecaa23942948844e63ac_FORMATO.png",63128,25,"CHA","zag","Provável",0,7.64,0,3.04,"Chapecoense",NA,2,22,NA,3,14,1,NA,12,26,5,NA,NA,NA,NA,NA,NA,NA
"303","Guilherme Costa Machado Silveira","guilherme-costa","Guilherme Costa","https://s.glbimg.com/es/sde/f/2018/03/21/4f92ef0e30740bc3960607bec48d3c00_FORMATO.png",74081,25,"VIT","mei","Nulo",0,2.27,0,0.72,"Vitória",NA,1,8,1,1,10,NA,NA,4,3,NA,NA,NA,NA,NA,NA,NA,NA
"304","Willian Roberto Farias","willian-farias","Willian Farias","https://s.glbimg.com/es/sde/f/2018/03/21/4447e0929a366fd4391a8f2df378f705_FORMATO.png",63058,25,"VIT","mei","Contundido",0,4.44,0,2.69,"Vitória",1,1,10,1,5,3,NA,NA,7,18,NA,NA,NA,NA,NA,NA,NA,NA
"305","Evanildo Borges Barbosa Júnior","juninho","Juninho","https://s.glbimg.com/es/sde/f/2018/03/21/a365ec393385db562f884705537218a4_FORMATO.png",63119,25,"VIT","lat","Contundido",0,3.44,0,0,"Vitória",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","Moisés Lima Magalhães","moises","Moisés","https://s.glbimg.com/es/sde/f/2017/04/18/a2b616905dc5f0c3eddcfafd4814e2d9_FORMATO.png",63158,25,"PAL","mei","Nulo",0,6.03,0,2.98,"Palmeiras",NA,4,24,4,7,21,1,2,37,32,NA,NA,NA,NA,NA,NA,NA,NA
"307","Werley Ananias da Silva","werley","Werley","https://s.glbimg.com/es/sde/f/2018/04/09/d76608c4a8a334165ef8611858ab2432_FORMATO.png",62974,25,"VAS","zag","Contundido",0,4.49,0,1.77,"Vasco",NA,NA,10,2,3,6,NA,NA,13,9,1,NA,NA,NA,NA,1,NA,NA
"308","Vanderlei Farias da Silva","vanderlei","Vanderlei","https://s.glbimg.com/es/sde/f/2018/05/23/d1e78d7c4a4d2e68068e24cca6750439_FORMATO.png",62121,25,"SAN","gol","Provável",5,15.24,0.15,3.9,"Santos",NA,NA,NA,NA,NA,4,NA,NA,6,NA,10,NA,28,22,NA,NA,NA,NA
"309","Luiz Rhodolfo Dini Gaioto","rhodolfo","Rhodolfo","https://s.glbimg.com/es/sde/f/2018/05/04/b731eca97bc5d5e2b7d2f221d3595d5b_FORMATO.png",42501,25,"FLA","zag","Nulo",0,6.81,0,2.89,"Flamengo",NA,NA,2,NA,1,2,NA,NA,7,8,3,1,NA,NA,1,NA,NA,NA
"310","Marcelo Mendonça de Mattos Terra","marcelo-mattos","Marcelo Mattos","https://s.glbimg.com/es/sde/f/2017/04/24/9a29fddd4a0809d8eddbb3392169730b_FORMATO.png",37645,25,"VAS","mei","Nulo",0,2,0,0,"Vasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","Edenílson Andrade Dos Santos","edenilson","Edenílson","https://s.glbimg.com/es/sde/f/2018/04/08/b8c17a1d807dace07b81afcb28a3438d_FORMATO.png",63289,25,"INT","mei","Provável",4.2,9.2,-0.84,2.73,"Internacional",2,4,18,2,10,27,NA,2,46,26,NA,1,NA,NA,NA,NA,NA,NA
"312","Bruno César Pereira da Silva","bruno-silva","Bruno Silva","https://s.glbimg.com/es/sde/f/2018/05/18/c5296c34cd5096c635acc7874899ab65_FORMATO.png",68698,25,"CRU","mei","Provável",-3,5.97,-2.06,2.75,"Cruzeiro",1,4,31,2,13,10,1,2,29,23,NA,NA,NA,NA,NA,NA,NA,NA
"313","José Rodolfo Pires Ribeiro","dodo","Dodô","https://s.glbimg.com/es/sde/f/2018/05/23/bed8c47807867724de1462e2c2e094cc_FORMATO.png",68727,25,"SAN","lat","Provável",4.1,12.9,-1.35,5.22,"Santos",1,4,13,2,7,27,1,NA,74,52,10,2,NA,NA,NA,NA,NA,NA
"314","Guilherme de Aguiar Camacho","camacho","Camacho","https://s.glbimg.com/es/sde/f/2018/03/01/113fa00f0f462e50c76f0f74fab0f3aa_FORMATO.png",68770,25,"ATL","mei","Nulo",0,4.49,0,1.61,"Atlético-PR",NA,1,19,2,3,8,NA,NA,30,24,NA,NA,NA,NA,1,NA,NA,NA
"315","Márcio Passos de Albuquerque","emerson-sheik","Emerson Sheik","https://s.glbimg.com/es/sde/f/2018/05/18/64c04239bb8fc608b9061c8f7833750c_FORMATO.png",68744,25,"COR","ata","Nulo",0,6.87,0,2.36,"Corinthians",2,NA,4,1,NA,12,1,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA
"316","Rodrigo Modesto da Silva Moledo","rodrigo-moledo","Rodrigo Moledo","https://s.glbimg.com/es/sde/f/2018/03/20/e5bb6257009bf74098a367b4c1b9e53d_FORMATO.png",63354,25,"INT","zag","Contundido",4.6,12.81,-0.62,6.21,"Internacional",NA,3,16,2,11,21,NA,1,21,32,11,1,NA,NA,NA,NA,NA,NA
"317","Alan Luciano Ruschel","alan-ruschel","Alan Ruschel","https://s.glbimg.com/es/sde/f/2018/05/24/ddefa1a922260aeb7a1835dd4a8117f5_FORMATO.png",63110,25,"CHA","mei","Nulo",0,3.84,0,1.37,"Chapecoense",NA,NA,2,NA,NA,6,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA
"318","Jucilei da Silva","jucilei","Jucilei","https://s.glbimg.com/es/sde/f/2018/08/21/f187045e0e177e81233e607955059a4c_FORMATO.png",63422,25,"SAO","mei","Provável",7.3,9.11,0.01,4.2,"São Paulo",NA,3,31,NA,2,26,NA,NA,35,62,NA,NA,NA,NA,NA,NA,NA,NA
"319","Bergson Gustavo Silveira da Silva","bergson","Bergson","https://s.glbimg.com/es/sde/f/2018/03/01/8027daac99864e85d92bbd292cec641c_FORMATO.png",68696,25,"ATL","ata","Dúvida",0,2.94,0,0.52,"Atlético-PR",NA,4,9,4,9,12,NA,NA,6,2,NA,2,NA,NA,NA,NA,NA,NA
"320","Sérgio Dutra Júnior","junior-dutra","Júnior Dutra","https://s.glbimg.com/es/sde/f/2018/07/20/a1efc5a279c303352851a3d68a6e7465_FORMATO.png",68784,25,"FLU","ata","Nulo",0.3,4.15,-0.01,1,"Fluminense",1,2,15,NA,4,10,NA,NA,17,11,NA,NA,NA,NA,NA,NA,NA,NA
"321","Rafael Galhardo de Souza","rafael-galhardo","Rafael Galhardo","https://s.glbimg.com/es/sde/f/2018/04/09/dd10c890ac24ce82978a7b585a33b7df_FORMATO.png",68821,25,"VAS","lat","Nulo",0,2.43,0,0.59,"Vasco",NA,1,6,2,5,7,NA,NA,24,5,NA,1,NA,NA,NA,NA,NA,NA
"322","Rodrigo Júnior Paula Silva","digao","Digão","https://s.glbimg.com/es/sde/f/2018/07/05/108a277374dbf9d6964a4440bd9ef43e_FORMATO.png",68886,25,"FLU","zag","Provável",0.4,5.46,-1.59,3.25,"Fluminense",NA,1,19,2,2,6,NA,1,20,11,5,NA,NA,NA,NA,NA,NA,NA
"323","Welington Pereira Rodrigues","gum","Gum","https://s.glbimg.com/es/sde/f/2018/09/20/b3381c5cfe339a41f28141764223aed2_FORMATO.png",68887,25,"FLU","zag","Provável",4.3,6.27,-0.2,2.9,"Fluminense",1,3,28,2,6,12,NA,1,44,20,7,NA,NA,NA,NA,NA,NA,NA
"324","Paulo Victor Mileo Vidotti","paulo-victor","Paulo Victor","https://s.glbimg.com/es/sde/f/2018/05/21/6022690f57c54343611ba7c2008603ce_FORMATO.png",68873,25,"GRE","gol","Nulo",5,6.71,0.05,3.04,"Grêmio",NA,2,NA,NA,NA,1,NA,NA,4,NA,4,NA,7,6,NA,NA,NA,NA
"325","André Luiz Barretto Silva Lima","andre-lima","André Lima","https://s.glbimg.com/es/sde/f/2018/03/21/d5bd90b5cbee9c67c4fe5a21cfdfe5f3_FORMATO.png",68893,25,"VIT","ata","Nulo",-1,4.02,-0.19,0.91,"Vitória",NA,3,30,6,3,22,NA,2,20,5,NA,5,NA,NA,NA,NA,NA,NA
"326","Maximiliano Gastón López","maxi-lopez","Maxi López","https://s.glbimg.com/es/sde/f/2018/07/18/23344242c4a903e79b613d54605d7acb_FORMATO.png",68800,25,"VAS","ata","Provável",6.4,9.02,1.04,4.38,"Vasco",4,5,32,4,9,12,2,2,10,3,NA,1,NA,NA,NA,NA,NA,NA
"327","André Felipe Ribeiro de Souza","andre","André","https://s.glbimg.com/es/sde/f/2018/05/18/0ca56cb5450f85a99dc8b875b05f9c86_FORMATO.png",68690,25,"GRE","ata","Contundido",0,7.04,0,2.05,"Grêmio",NA,4,37,7,12,30,NA,4,36,10,NA,12,NA,NA,NA,NA,NA,NA
"328","Jonathan Doin","paulo-miranda","Paulo Miranda","https://s.glbimg.com/es/sde/f/2018/05/21/62fa3dde13de597371870ee9b721b5d7_FORMATO.png",68817,25,"GRE","zag","Nulo",10.7,8.74,1.87,5.62,"Grêmio",NA,1,8,NA,4,10,NA,NA,21,16,5,NA,NA,NA,NA,NA,NA,NA
"329","Severino do Ramo Clementino da Silva","nino-paraiba","Nino Paraíba","https://s.glbimg.com/es/sde/f/2018/05/02/6971ebec7f9c3c38db9490eb58f746f3_FORMATO.png",68808,25,"BAH","lat","Provável",7.2,13.75,0.4,6.02,"Bahia",1,2,16,4,4,27,NA,NA,35,41,5,NA,NA,NA,NA,NA,NA,NA
"330","Francisco Rithely da Silva Sousa","rithely","Rithely","https://s.glbimg.com/es/sde/f/2018/09/04/b0fdf1d79ae70c573a8741d9b5226056_FORMATO.png",68834,25,"INT","mei","Nulo",0,8,0,0,"Internacional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","José Maria Ortigoza Ortiz","ortigoza","Ortigoza","https://s.glbimg.com/es/sde/f/2018/09/04/41be2f34aa1d86791db2dca10b9c6f91_FORMATO.png",68810,25,"PAR","ata","Nulo",0,4,-0.45,0.85,"Paraná",NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","Ramon de Morais Motta ","ramon","Ramon","https://s.glbimg.com/es/sde/f/2018/04/09/f08ba4306c8c31eccc5e4d58f1a65e07_FORMATO.png",68896,25,"VAS","lat","Provável",2.4,7.76,0.05,2.9,"Vasco",NA,1,10,2,2,7,NA,1,28,16,1,NA,NA,NA,NA,NA,NA,NA
"333","Marcelo Lomba do Nascimento","marcelo-lomba","Marcelo Lomba","https://s.glbimg.com/es/sde/f/2018/04/08/c6db42e2a46652d39dfdaf203267d223_FORMATO.png",68872,25,"INT","gol","Provável",-4,7.89,-2.36,7.92,"Internacional",NA,1,NA,NA,NA,2,NA,NA,3,NA,8,NA,19,4,NA,NA,NA,NA
"334","Wellington Alves da Silva","wellington-silva","Wellington Silva","https://s.glbimg.com/es/sde/f/2018/04/08/37fba0582d79360263206da6e9868169_FORMATO.png",68895,25,"INT","ata","Nulo",0,3.83,0,3.75,"Internacional",NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","Vinicius Santos Silva","vinicius","Vinicius","https://s.glbimg.com/es/sde/f/2018/05/24/0cbf8c93ebf616fd456c58a062f7fb7b_FORMATO.png",68917,25,"CHA","ata","Provável",0,3.23,0,1.14,"Chapecoense",NA,NA,2,2,4,4,NA,NA,8,1,NA,NA,NA,NA,NA,NA,NA,NA
"336","Diego Souza de Andrade","diego-souza","Diego Souza","https://s.glbimg.com/es/sde/f/2018/08/21/2c1ebd16cc103b0bd5a7224c74e03f01_FORMATO.png",68911,25,"SAO","mei","Provável",-1.1,11.25,-1.52,4.49,"São Paulo",3,NA,25,8,13,28,1,8,37,5,NA,10,NA,NA,1,NA,NA,NA
"337","Leonardo Fabiano da Silva e Silva","leonardo-silva","Leonardo Silva","https://s.glbimg.com/es/sde/f/2018/05/07/76bcd627f9b56262f6ad6cce8983b430_FORMATO.png",68925,25,"ATL","zag","Provável",7.9,10.65,0.55,5.82,"Atlético-MG",NA,5,10,1,3,17,1,3,31,20,5,NA,NA,NA,NA,NA,NA,NA
"338","Rafael Pires Monteiro","rafael","Rafael","https://s.glbimg.com/es/sde/f/2018/05/07/950b9601003125498cffc38c229783f4_FORMATO.png",68928,25,"CRU","gol","Provável",11,8.18,1.65,8.5,"Cruzeiro",NA,NA,1,NA,NA,3,NA,NA,NA,NA,2,NA,9,2,NA,NA,NA,NA
"339","Eduardo Pereira Rodrigues","dudu","Dudu","https://s.glbimg.com/es/sde/f/2017/04/18/5268d6ef98c67a25b1dabf90d489a37f_FORMATO.png",68920,25,"PAL","ata","Nulo",4.6,15.07,-0.69,5.26,"Palmeiras",6,7,16,16,12,71,1,4,59,14,NA,3,NA,NA,1,NA,NA,1
"340","Leandro Damião da Silva dos Santos","leandro-damiao","Leandro Damião","https://s.glbimg.com/es/sde/f/2018/04/08/c1c8646acc0c6d9b787e0bcd4ce2303c_FORMATO.png",68953,25,"INT","ata","Dúvida",-2.6,6.44,-0.53,2.48,"Internacional",1,3,22,13,16,14,NA,3,24,4,NA,5,NA,NA,NA,NA,NA,1
"341","Rodrigo Pimpão Viana","rodrigo-pimpao","Rodrigo Pimpão","https://s.glbimg.com/es/sde/f/2018/05/17/eb369a54700edd67173154dd1a72cf7b_FORMATO.png",68901,25,"BOT","ata","Nulo",2.5,4.29,0.5,1.53,"Botafogo",NA,6,13,4,8,20,NA,1,34,19,NA,NA,NA,NA,NA,NA,NA,NA
"342","Ronaldo Luiz Alves","ronaldo-alves","Ronaldo Alves","https://s.glbimg.com/es/sde/f/2018/05/24/596fc62c2e66a9ab2b5119f565e42576_FORMATO.png",68950,25,"SPO","zag","Provável",0,6.81,0,2.55,"Sport",NA,6,23,1,8,24,NA,NA,27,26,6,2,NA,NA,NA,NA,NA,NA
"343","Welker Marçal de Almeida","kieza","Kieza","https://s.glbimg.com/es/sde/f/2018/03/20/f5b2dcceef9857c0dab3479a2ec2d946_FORMATO.png",68930,25,"BOT","ata","Provável",3,7.52,0.43,4.19,"Botafogo",1,NA,19,12,12,36,NA,5,24,8,NA,5,NA,NA,NA,NA,NA,NA
"344","Giovanni Augusto Oliveira Cardoso","giovanni-augusto","Giovanni Augusto","https://s.glbimg.com/es/sde/f/2018/04/09/0be5d2671952995c3ef660e9452d1f39_FORMATO.png",68938,25,"VAS","mei","Nulo",0,5.77,-1.39,1.99,"Vasco",2,1,14,4,7,15,NA,NA,40,14,NA,NA,NA,NA,NA,NA,NA,1
"345","Mário Sérgio Santos Costa","marinho","Marinho","https://s.glbimg.com/es/sde/f/2018/09/12/106c488eaa868da0a0f225ef6776a226_FORMATO.png",68952,25,"GRE","ata","Nulo",2.8,11.4,0.3,4.38,"Grêmio",1,2,12,5,6,17,NA,1,11,11,NA,1,NA,NA,NA,NA,NA,NA
"346","Manoel Messias Silva Carvalho","manoel","Manoel","https://s.glbimg.com/es/sde/f/2018/05/07/6cf5cf190985e20f0a42a7408e164e10_FORMATO.png",69014,25,"CRU","zag","Provável",4.7,5.22,-0.42,3.52,"Cruzeiro",NA,NA,7,NA,1,6,NA,1,9,3,3,1,NA,NA,NA,NA,NA,NA
"347","Hélio Hermito Zampier Neto","neto","Neto","https://s.glbimg.com/es/sde/f/2018/08/01/51a34fdddb000e59403320c7aa8b8db4_FORMATO.png",69008,25,"CHA","zag","Contundido",0,2,0,0,"Chapecoense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","Aderbar Melo dos Santos Neto","santos","Santos","https://s.glbimg.com/es/sde/f/2018/05/08/cb128a5e04beb3653bf1847b06c72545_FORMATO.png",69012,25,"ATL","gol","Provável",3.4,9.98,0.55,4.38,"Atlético-PR",NA,2,1,NA,NA,3,NA,NA,14,NA,8,NA,35,23,NA,NA,NA,NA
"349","Marcelo Cirino da Silva","marcelo-cirino","Marcelo Cirino","https://s.glbimg.com/es/sde/f/2018/07/04/f7efbd8bc7d99caaa2afc7125162b6c9_FORMATO.png",69022,25,"ATL","ata","Dúvida",1.7,5.77,-0.35,3.88,"Atlético-PR",NA,NA,2,1,1,4,NA,1,10,5,NA,NA,NA,NA,NA,NA,NA,NA
"350","Vladimir Orlando Cardoso de Araújo Filho","vladimir","Vladimir","https://s.glbimg.com/es/sde/f/2018/05/23/afd45cb890c4f9430cd273e7bdb9cb72_FORMATO.png",69040,25,"SAN","gol","Nulo",0,6,0,0,"Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351","Deivid Willian da Silva","deivid","Deivid","https://s.glbimg.com/es/sde/f/2018/05/18/9314a887ee8d5d3501ea45d244b7f947_FORMATO.png",69018,25,"SPO","mei","Nulo",0,2.59,0,1.05,"Sport",NA,6,25,1,2,25,NA,NA,23,22,NA,NA,NA,NA,NA,NA,NA,NA
"352","Ricardo Bueno da Silva","ricardo-bueno","Ricardo Bueno","https://s.glbimg.com/es/sde/f/2018/08/27/324fdaf114a76011c149428db4428725_FORMATO.png",69141,25,"CEA","ata","Nulo",0,5,0,0,"Ceará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","Danilo Fernandes Batista","danilo-fernandes","Danilo Fernandes","https://s.glbimg.com/es/sde/f/2018/04/08/c714e94cf7e83d9faed670b675e6ec25_FORMATO.png",69051,25,"INT","gol","Contundido",0,10,0,4.01,"Internacional",NA,NA,NA,NA,NA,2,NA,NA,3,NA,6,NA,14,10,NA,NA,NA,NA
"354","Pablo Felipe Teixeira","pablo","Pablo","https://s.glbimg.com/es/sde/f/2018/05/08/cf32acce95d925ec92b7e084202c7e06_FORMATO.png",69138,25,"ATL","ata","Dúvida",10,12.01,0.98,5.14,"Atlético-PR",2,4,50,12,20,19,1,8,23,30,NA,18,NA,NA,NA,NA,NA,NA
"355","Paulo Roberto da Silva","paulo-roberto","Paulo Roberto","https://s.glbimg.com/es/sde/f/2018/03/20/24dcab97bac1e830cd13938c4beb81ea_FORMATO.png",69047,25,"COR","mei","Nulo",2.6,3.06,0.23,2.17,"Corinthians",NA,2,5,1,1,2,NA,NA,10,13,NA,NA,NA,NA,NA,NA,NA,NA
"356","Martín Andrés Silva Leites","martin-silva","Martín Silva","https://s.glbimg.com/es/sde/f/2018/07/10/3a93f8f8aa66f16a6010d3e4f1a727df_FORMATO.png",69249,25,"VAS","gol","Provável",7.5,7.07,1.69,0.85,"Vasco",NA,2,NA,NA,NA,1,NA,NA,4,NA,2,NA,19,24,NA,NA,NA,NA
"357","Maycon Vinícius Ferreira da Cruz","nikao","Nikão","https://s.glbimg.com/es/sde/f/2018/05/08/2b72d6975f3708b1c3eaa34ea5acf723_FORMATO.png",69705,25,"ATL","mei","Provável",1,10.79,-0.02,2.83,"Atlético-PR",3,3,22,14,16,31,3,1,55,16,NA,6,NA,NA,1,NA,NA,NA
"358","Derlis Alberto González Galeano","derlis-gonzalez","Derlis González","https://s.glbimg.com/es/sde/f/2018/08/02/82821b03d402e292e2c9436d34a6f1b3_FORMATO.png",75372,25,"SAN","ata","Suspenso",-1.4,8.13,-1.11,4,"Santos",4,3,13,2,1,6,NA,1,9,7,NA,3,NA,NA,NA,NA,NA,NA
