"","atletas.nome","atletas.slug","atletas.apelido","atletas.foto","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.jogos_num","atletas.clube.id.full.name","CA","DD","DP","DS","FC","FD","FF","FS","G","GS","PI","SG","A","I","FT","PP","CV","GC"
"293","Fernando Peixoto Costanza","fernando","Fernando","https://s.glbimg.com/es/sde/f/2019/03/28/0e1597e7f7c233c1663c9739a327843b_FORMATO.png",99550,26,263,"lat","Nulo",0,3.2,0,3.15,2,"263",1,NA,NA,4,1,NA,NA,1,NA,NA,7,1,NA,NA,NA,NA,NA,NA
"294","Sandro Raniere Guimarães Cordeiro","sandro","Sandro","https://s.glbimg.com/es/sde/f/2020/08/26/fe2e657982abf2a67f086ac44918fdad_FORMATO.jpeg",62111,26,290,"mei","Nulo",0,3.12,0,0.42,9,"290",3,NA,NA,12,15,NA,2,7,NA,NA,23,NA,NA,1,1,NA,NA,NA
"295","Iago Pereira Mendonça","iago-mendonca","Iago Mendonça","https://s.glbimg.com/es/sde/f/2020/03/06/fbe3c389c73e71007b15dec8b347a229_FORMATO.png",105278,26,290,"zag","Nulo",3.1,1.53,-0.37,4.6,2,"290",1,NA,NA,7,5,1,2,NA,NA,NA,11,1,NA,NA,NA,NA,NA,NA
"296","Caio Fernando de Oliveira","caio-paulista","Caio Paulista","https://s.glbimg.com/es/sde/f/2020/08/11/27269e07edef29d7ef1df8bb3900da5a_FORMATO.png",102318,26,266,"ata","Nulo",0,3.6,0,2.2,15,"266",1,NA,NA,13,10,2,4,12,2,NA,43,NA,1,3,NA,NA,NA,NA
"297","Charles Rigon Mattos","charles","Charles","https://s.glbimg.com/es/sde/f/2020/03/02/2f897ea65a1bd1db59318a12e5c6d367_FORMATO.png",96342,26,354,"mei","Dúvida",0.4,6.53,-0.51,2.76,21,"354",4,NA,NA,54,37,3,8,16,2,NA,87,NA,1,NA,NA,NA,NA,NA
"298","Marcelo Rangel da Rosa","marcelo-rangel","Marcelo Rangel","https://s.glbimg.com/es/sde/f/2020/08/26/a5be04058297823632c7065f9ceea2ae_FORMATO.jpeg",82730,26,290,"gol","Nulo",0,0.77,0,-3.45,2,"290",1,1,NA,NA,NA,NA,NA,NA,NA,3,29,NA,NA,NA,NA,NA,NA,NA
"299","Jailson Marcelino dos Santos","jailson","Jailson","https://s.glbimg.com/es/sde/f/2020/03/09/511303024e5679ad2b3ae40dd0b19d1d_FORMATO.png",72290,26,275,"gol","Nulo",0,3.32,0,-0.4,4,"275",1,2,NA,NA,NA,NA,NA,NA,NA,5,26,1,NA,NA,NA,NA,NA,NA
"300","Lucas Rafael Araújo Lima","lucas-lima","Lucas Lima","https://s.glbimg.com/es/sde/f/2019/01/14/3629dc12c2a7c9f0e4c6c53a4a2cbb61_FORMATO.jpeg",80583,26,275,"mei","Provável",4.7,5.15,0.74,1.27,19,"275",5,NA,NA,29,24,5,5,27,NA,NA,138,NA,1,1,1,NA,NA,NA
"301","Paulo Roberto Valoura Júnior","juninho","Juninho","https://s.glbimg.com/es/sde/f/2019/09/03/f3c44a346794fb67a9084ef89211cd1c_FORMATO.png",71937,26,356,"mei","Suspenso",-3.6,3.6,-2.44,2.68,21,"356",5,NA,NA,39,31,4,18,29,2,NA,172,NA,3,NA,NA,NA,1,NA
"302","Henrique Almeida Caixeta Nascentes","henrique-almeida","Henrique Almeida","https://s.glbimg.com/es/sde/f/2020/08/26/e557abba11e4a7a58c8e280da1480703_FORMATO.jpeg",68773,26,290,"ata","Contundido",0,5,0,0,0,"290",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","Paulo Marcos de Jesus Ribeiro","paulao","Paulão","https://s.glbimg.com/es/sde/f/2019/11/14/7b85c924694c25ac9829f4379ef2b451_FORMATO.png",63172,26,356,"zag","Provável",-0.8,2.75,0.13,1.68,19,"356",3,NA,NA,19,23,2,3,9,NA,NA,73,6,NA,3,NA,NA,NA,NA
"304","Diogo José Gonçalves da Silva","diogo-silva","Diogo Silva","https://s.glbimg.com/es/sde/f/2020/08/31/33ea3d05a9df2f933210bccd17b4083b_FORMATO.png",71882,26,354,"gol","Nulo",0,4,0,0,0,"354",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","Guilherme de Jesus da Silva","tinga","Tinga","https://s.glbimg.com/es/sde/f/2019/03/22/fa74caf8029ce11e791edd0d7fc03025_FORMATO.png",82628,26,356,"lat","Provável",-1.2,5.94,-0.36,3.33,14,"356",1,NA,NA,25,9,2,1,9,NA,NA,170,5,2,1,1,NA,NA,NA
"306","Paulo Victor Mileo Vidotti","paulo-victor","Paulo Victor","https://s.glbimg.com/es/sde/f/2018/05/21/6022690f57c54343611ba7c2008603ce_FORMATO.png",68873,26,284,"gol","Dúvida",0,6.36,0,4.33,6,"284",NA,5,NA,NA,NA,NA,NA,NA,NA,5,40,3,1,NA,NA,NA,NA,NA
"307","Wesley Frazan Bernardo","frazan","Frazan","https://s.glbimg.com/es/sde/f/2020/08/31/26157eb4d01c29438f7335acae2d0a72_FORMATO.png",97528,26,266,"zag","Nulo",0,3,0,0,0,"266",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","Bruno Cortês Barbosa","bruno-cortez","Bruno Cortez","https://s.glbimg.com/es/sde/f/2018/05/18/0ba3c7d69167c8dcfafe511fc043e800_FORMATO.png",72079,26,284,"lat","Dúvida",-0.7,8.92,-0.91,2.8,18,"284",1,NA,NA,34,21,1,2,18,NA,NA,117,7,NA,2,NA,NA,1,NA
"309","Breno Washington Rodrigues da Silva","breno","Breno","https://s.glbimg.com/es/sde/f/2020/08/26/d2737704a379be01e8864b8345b30982_FORMATO.jpeg",106083,26,290,"mei","Provável",0.8,4.18,-0.73,2.01,17,"290",3,NA,NA,51,40,2,4,21,NA,NA,50,NA,NA,NA,1,NA,1,NA
"310","Heron Crespo da Silva","heron","Heron","https://s.glbimg.com/es/sde/f/2020/08/26/4c288b07196f199d01bf56867451c668_FORMATO.jpeg",105339,26,290,"zag","Nulo",1,0.79,-0.08,-0.04,12,"290",3,NA,NA,8,10,NA,NA,3,NA,NA,39,1,NA,NA,NA,NA,NA,NA
"311","Alisson Euler de Freitas Castro","alisson","Alisson","https://s.glbimg.com/es/sde/f/2018/05/18/eeeced6e37969b2b8161eb83c56d069e_FORMATO.png",81845,26,284,"mei","Contundido",0,11.51,0,5.76,13,"284",1,NA,NA,18,12,13,17,35,1,NA,109,NA,4,4,1,NA,NA,NA
"312","Luciano da Rocha Neves","luciano","Luciano","https://s.glbimg.com/es/sde/f/2020/08/18/3ca611370a41964d7e12a7d04a9474aa_FORMATO.png",80287,26,276,"ata","Nulo",0,9.74,0,6.48,19,"276",3,NA,NA,25,23,5,11,32,11,NA,88,NA,1,5,1,NA,NA,NA
"313","Daniel Alves da Silva","daniel-alves","Daniel Alves","https://s.glbimg.com/es/sde/f/2020/03/09/9996d55cd79f9deac2e370cbb20e3d36_FORMATO.png",38939,26,276,"mei","Provável",0,9.9,0,1.52,15,"276",7,NA,NA,27,38,4,15,26,1,NA,179,NA,2,2,NA,NA,NA,NA
"314","Wanderley de Jesus Sousa","derley","Derley","https://s.glbimg.com/es/sde/f/2019/03/22/38fbbc852eaf7ac63811890c98f9ee2a_FORMATO.png",60791,26,356,"mei","Nulo",0,2.82,0,-0.35,2,"356",1,NA,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","Luan Garcia Teixeira","luan","Luan","https://s.glbimg.com/es/sde/f/2020/03/09/f29c869ccdfaa407340b9047dbf761fa_FORMATO.jpeg",80692,26,275,"zag","Provável",-1.2,5.22,-1.21,2.49,19,"275",4,NA,NA,26,13,NA,4,11,NA,NA,68,7,NA,2,NA,NA,NA,NA
"316","Éderson Alves Ribeiro Silva","ederson","Éderson","https://s.glbimg.com/es/sde/f/2019/03/22/24b700fe4f2c7138597131364bc2d2d4_FORMATO.png",73446,26,356,"ata","Nulo",0,2.41,0,-0.27,3,"356",NA,NA,NA,NA,2,NA,NA,2,NA,NA,3,NA,NA,1,NA,NA,NA,NA
"317","Mayke Rocha de Oliveira","mayke","Mayke","https://s.glbimg.com/es/sde/f/2019/01/14/44f0336a3733e2e3fb4fccc9cf275f3a_FORMATO.jpeg",81150,26,275,"lat","Nulo",2.6,5.61,-0.54,2.08,13,"275",2,NA,NA,28,13,NA,2,10,NA,NA,65,3,NA,1,NA,NA,1,NA
"318","David Correa da Fonseca","david","David","https://s.glbimg.com/es/sde/f/2020/03/06/c5ae2181227b8ce1cfaa3ff33c7d8ac0_FORMATO.png",90309,26,356,"ata","Provável",1.3,4.8,-0.08,2.6,21,"356",4,NA,NA,18,42,4,14,24,5,NA,81,NA,2,8,NA,NA,NA,NA
"319","Eduardo Gabriel Aquino Cossa","pepe","Pepê","https://s.glbimg.com/es/sde/f/2018/07/31/21dbd08feda4a4caf00ffc5fe75ec14b_FORMATO.png",91201,26,284,"ata","Provável",9.1,15.64,1.44,7.08,20,"284",1,NA,NA,29,8,8,12,47,8,NA,96,NA,4,3,1,NA,NA,NA
"320","Gustavo Henrique Furtado Scarpa","gustavo-scarpa","Gustavo Scarpa","https://s.glbimg.com/es/sde/f/2019/10/03/47c21ed885c76c65fecede59c0ecf1e0_FORMATO.png",87999,26,275,"mei","Provável",4,6.34,0.34,2.05,14,"275",2,NA,NA,9,8,7,11,13,NA,NA,91,NA,2,NA,1,NA,NA,NA
"321","José Rafael Vivian","ze-rafael","Zé Rafael","https://s.glbimg.com/es/sde/f/2020/03/09/ada4c949fbe8a7d69336cf1ccd4ad0e9_FORMATO.png",82455,26,275,"mei","Nulo",1.2,9.43,-0.27,2.74,19,"275",5,NA,NA,35,35,4,10,35,2,NA,65,NA,3,NA,NA,NA,2,NA
"322","José Romário Silva de Souza","romarinho","Romarinho","https://s.glbimg.com/es/sde/f/2020/03/06/e4bf45811b6c858824a076c5f69c6ae0_FORMATO.png",84523,26,356,"ata","Provável",0.8,8.22,-0.58,2.88,21,"356",2,NA,NA,16,10,8,11,47,2,NA,65,NA,NA,2,1,NA,NA,NA
"323","Maicon Thiago Pereira de Souza","maicon","Maicon","https://s.glbimg.com/es/sde/f/2018/05/21/34502d57cb34fa46bd51d3bd901d38bb_FORMATO.png",38196,26,284,"mei","Nulo",0,3.39,0,0.7,10,"284",1,NA,NA,9,8,3,3,3,NA,NA,35,NA,NA,NA,NA,NA,NA,NA
"324","Reinaldo Manoel da Silva","reinaldo","Reinaldo","https://s.glbimg.com/es/sde/f/2019/04/01/6d2d1a24cd6dbf9313e0b6efedc5c055_FORMATO.png",78850,26,276,"lat","Provável",0,13.79,0,5,19,"276",3,NA,NA,34,24,10,7,18,4,NA,247,6,3,NA,NA,NA,NA,NA
"325","Marlon Adriano Prezotti","marlon","Marlon","https://s.glbimg.com/es/sde/f/2019/03/22/165ca899b89d297dde03eeab3ad9dee7_FORMATO.png",88427,26,356,"mei","Nulo",0,2.57,0,0.66,15,"356",1,NA,NA,17,19,1,2,8,NA,NA,24,NA,NA,NA,NA,NA,NA,NA
"326","Antônio Josenildo Rodrigues de Oliveira","rodrigues","Rodrigues","https://s.glbimg.com/es/sde/f/2018/08/09/e6b3f5b4c7922f94ca18791b3af1f390_FORMATO.png",91251,26,284,"zag","Provável",0.2,2.05,-0.41,1.6,11,"284",3,NA,NA,6,5,1,4,3,NA,NA,49,4,NA,2,NA,NA,NA,NA
"327","Thaciano Mickael da Silva","thaciano","Thaciano","https://s.glbimg.com/es/sde/f/2018/05/21/8805a9e1e4f2ee609adb3d2576d5ff0a_FORMATO.png",87470,26,284,"mei","Nulo",0.9,4.88,0.22,1.72,14,"284",1,NA,NA,15,11,3,5,8,1,NA,26,NA,NA,1,NA,NA,NA,NA
"328","Daniel Sartori Bessa","daniel-bessa","Daniel Bessa","https://s.glbimg.com/es/sde/f/2020/08/26/f8c7d3a76680619bf773e434179d4df4_FORMATO.jpeg",103591,26,290,"mei","Nulo",0,6.46,0,2.65,12,"290",3,NA,NA,23,19,4,4,9,2,NA,74,NA,NA,NA,1,NA,NA,NA
"329","Fábio Pizarro Sanches","fabio-sanches","Fábio Sanches","https://s.glbimg.com/es/sde/f/2020/08/26/5756a4bae1a6bb1e484099d7ea94222d_FORMATO.jpeg",71604,26,290,"zag","Provável",0,6.26,0,3.01,16,"290",3,NA,NA,28,12,1,3,14,NA,NA,35,6,NA,NA,NA,NA,NA,1
"330","Kevin Martín Quevedo Mathey","quevedo","Quevedo","https://s.glbimg.com/es/sde/f/2020/08/26/54867caab3aa189c69f2374c4489689d_FORMATO.jpeg",102197,26,290,"ata","Nulo",0,0.85,0,0.4,1,"290",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"331","Luiz Antonio Ferreira Rodrigues","felipe","Felipe","https://s.glbimg.com/es/sde/f/2019/03/22/4ef6aa2bd0c3f910bdb023b63225bec1_FORMATO.png",91733,26,356,"mei","Provável",1.4,5.24,-0.34,2.44,20,"356",6,NA,NA,58,32,2,5,35,1,NA,80,NA,NA,NA,NA,NA,1,NA
"332","Matheus Ferraz Pereira","matheus-ferraz","Matheus Ferraz","https://s.glbimg.com/es/sde/f/2020/08/11/16fac49e8d3bba144b424d3a32ca55ad_FORMATO.png",38632,26,266,"zag","Provável",0,4.96,0,3.08,5,"266",2,NA,NA,5,5,1,2,1,NA,NA,14,2,1,NA,NA,NA,NA,NA
"333","Bruno Ferreira Melo","bruno-melo","Bruno Melo","https://s.glbimg.com/es/sde/f/2020/03/06/88d17bd8903f1e821665cdd49c0bf7d9_FORMATO.png",84339,26,356,"lat","Provável",0.9,4.32,-0.2,2.5,14,"356",3,NA,NA,14,21,2,3,9,2,NA,68,4,NA,2,NA,NA,NA,NA
"334","Matheus Henrique de Souza","matheus-henrique","Matheus Henrique","https://s.glbimg.com/es/sde/f/2020/07/19/2e4d9048adfe4f9650ef110a2758b57e_FORMATO.png",100742,26,284,"mei","Provável",2.6,6.47,0.14,1.72,19,"284",4,NA,NA,31,25,4,6,44,NA,NA,95,NA,1,NA,NA,NA,1,NA
"335","Leonardo Gomes da Conceição Silva","leonardo","Leonardo","https://s.glbimg.com/es/sde/f/2018/05/21/15d96549307788253f2aba10bff0c973_FORMATO.png",86973,26,284,"lat","Nulo",0,6,0,0,0,"284",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","William Matheus da Silva","william-matheus","William Matheus","https://s.glbimg.com/es/sde/f/2020/03/02/909543d62f7ce5eb46d841074c60bdb6_FORMATO.png",62130,26,294,"lat","Provável",-1.2,5.08,-0.68,2.47,23,"Coritiba",3,NA,NA,22,21,1,8,25,1,NA,189,6,3,6,NA,NA,NA,NA
"337","Víctor Leandro Cuesta","victor-cuesta","Víctor Cuesta","https://s.glbimg.com/es/sde/f/2020/02/27/add8047ee0515010dccf6e0d204c3bb0_FORMATO.png",79113,26,285,"zag","Provável",4.4,10.71,0.63,2.43,24,"285",7,NA,NA,41,33,2,1,24,NA,NA,172,10,NA,NA,NA,NA,NA,NA
"338","Darlan Pereira Mendes","darlan","Darlan","https://s.glbimg.com/es/sde/f/2020/07/19/86f5908425375d7aa9007181ae00f69c_FORMATO.png",104593,26,284,"mei","Nulo",0.9,4.63,-0.56,2.11,15,"284",2,NA,NA,32,14,1,3,7,1,NA,44,NA,NA,NA,NA,NA,NA,NA
"339","Gabriel Dias de Oliveira","gabriel-dias","Gabriel Dias","https://s.glbimg.com/es/sde/f/2019/03/22/4d0e23087bc533d8757c980cbd598eee_FORMATO.png",88368,26,356,"lat","Contundido",1.5,6.82,0.11,2.58,19,"356",1,NA,NA,14,14,3,2,15,1,NA,58,6,1,2,NA,NA,1,NA
"340","Max Walef Araújo da Silva","max-walef","Max Walef","https://s.glbimg.com/es/sde/f/2019/03/22/a9f9fc2677cbf0f365db6054f150935d_FORMATO.png",84338,26,356,"gol","Nulo",0,3.76,0,11.4,1,"356",NA,2,NA,NA,NA,NA,NA,1,NA,NA,21,1,NA,NA,NA,NA,NA,NA
"341","Marcos Guilherme de Almeida Santos Matos","marcos-guilherme","Marcos Guilherme ","https://s.glbimg.com/es/sde/f/2020/02/27/cface4b2faa10e1c22eb8e5dfb7971ad_FORMATO.png",83266,26,285,"mei","Nulo",-1.1,2.62,-0.23,0.41,23,"285",2,NA,NA,12,23,3,6,10,NA,NA,48,NA,1,7,1,NA,NA,NA
"342","Patrick Machado Ferreira ","patrick","Patrick","https://s.glbimg.com/es/sde/f/2020/07/19/c14a26423f60b6ea3fad21b28855d481_FORMATO.png",99918,26,284,"mei","Nulo",0,2.32,0,0.15,2,"284",NA,NA,NA,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"343","Natanael Batista Pimenta","natanael","Natanael","https://s.glbimg.com/es/sde/f/2020/09/12/e3f2361fc0584d13ce3b65e8673cf1e6_FORMATO.png",86264,26,373,"lat","Provável",0,3.56,0,1.85,9,"373",1,NA,NA,10,6,1,3,8,NA,NA,55,2,NA,1,NA,NA,NA,NA
"344","Emerson Raymundo Santos","emerson-santos","Emerson Santos","https://s.glbimg.com/es/sde/f/2020/02/28/4d5c465a6fd405b025d4ca76e81d24a1_FORMATO.png",86972,26,275,"zag","Nulo",0,4.25,0,2.35,6,"275",2,NA,NA,6,7,1,NA,5,NA,NA,31,3,NA,NA,NA,NA,NA,NA
"345","Vinicius Silvestre da Costa","vinicius-silvestre","Vinicius Silvestre","https://s.glbimg.com/es/sde/f/2020/02/28/c700e89cfd0aa09a1bc96945a20848f3_FORMATO.png",85083,26,275,"gol","Nulo",0,3,0,0,0,"275",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","Egídio de Araújo Pereira Júnior","egidio","Egídio","https://s.glbimg.com/es/sde/f/2020/08/11/672d352606042414d4d148952612fe89_FORMATO.png",42145,26,266,"lat","Nulo",0,9.6,0,4.19,13,"266",1,NA,NA,51,17,5,1,10,NA,NA,173,1,3,1,NA,NA,NA,NA
"347","Danilo Fernandes Batista","danilo-fernandes","Danilo Fernandes","https://s.glbimg.com/es/sde/f/2020/02/27/d6d33f8f9a956799465c508d4d9e4263_FORMATO.png",69051,26,285,"gol","Provável",0,4.27,0,-2,0,"285",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","Rodrigo Nestor Bertalia","rodrigo-nestor","Rodrigo Nestor","https://s.glbimg.com/es/sde/f/2019/12/07/0b3e5d02f629008714cf1410e53eb9b6_FORMATO.png",106822,26,276,"mei","Nulo",0,1.79,0,0.43,3,"276",1,NA,NA,3,2,1,NA,1,NA,NA,4,NA,NA,NA,NA,NA,NA,NA
"349","Raphael Cavalcante Veiga","raphael-veiga","Raphael Veiga","https://s.glbimg.com/es/sde/f/2020/10/05/eba17da38b8f96bc0a8b648fa5aa7acc_FORMATO.png",94509,26,275,"mei","Provável",1.8,9.61,-1.86,5.83,16,"275",1,NA,NA,16,17,6,11,24,8,NA,88,NA,1,1,NA,NA,NA,NA
"350","Gabriel Boschilia","boschilia","Boschilia","https://s.glbimg.com/es/sde/f/2020/02/27/dbeea99042dc47fc247d3a724d62602b_FORMATO.png",86841,26,285,"mei","Contundido",0,8.45,0,3.81,13,"285",2,NA,NA,40,24,9,5,14,1,NA,92,NA,1,NA,NA,NA,NA,NA
"351","Roger de Carvalho","roger-carvalho","Roger Carvalho","https://s.glbimg.com/es/sde/f/2019/08/16/d8515ccddc1f7af2e574aa804762157c_FORMATO.png",51415,26,356,"zag","Contundido",0,2.77,0,2.1,5,"356",NA,NA,NA,2,3,NA,NA,2,NA,NA,10,3,NA,NA,NA,NA,1,NA
"352","Wanderson de Jesus Martins","caju","Caju","https://s.glbimg.com/es/sde/f/2020/08/26/9ae21301cf0ce3eba973f67c403ec409_FORMATO.jpeg",89342,26,290,"lat","Nulo",0,3.85,0,2.49,11,"290",NA,NA,NA,18,8,1,4,7,NA,NA,95,2,1,NA,NA,NA,NA,NA
"353","David de Duarte Macedo","david-duarte","David Duarte","https://s.glbimg.com/es/sde/f/2020/10/28/bc1aa1e9e309d904fee8aa101a3494aa_FORMATO.png",91772,26,290,"zag","Provável",4.4,4.93,0.03,3.45,15,"290",1,NA,NA,25,11,4,6,4,1,NA,85,5,NA,NA,1,NA,1,NA
"354","Lucas Silva Borges","lucas-silva","Lucas Silva","https://s.glbimg.com/es/sde/f/2020/07/19/35677798312c58c5cc2c64f41b79a8dc_FORMATO.png",79701,26,284,"mei","Provável",1.1,5.22,-0.39,1.83,21,"284",4,NA,NA,25,16,5,8,27,1,NA,72,NA,NA,NA,1,NA,NA,NA
"355","Juan Sebastián Quintero Fletcher","quintero","Quintero","https://s.glbimg.com/es/sde/f/2019/03/22/df21f8c767acbe98de2f1a88be61c8e8_FORMATO.png",96382,26,356,"zag","Contundido",0,1.67,0,1.38,9,"356",3,NA,NA,5,6,NA,2,3,NA,NA,17,4,NA,NA,NA,NA,1,NA
"356","Matheus Alves da Silva Cardoso","matheus-alves","Matheus Alves","https://s.glbimg.com/es/sde/f/2020/08/26/9f0365f3162049e805c9b1b5188c50bf_FORMATO.jpeg",91712,26,290,"gol","Nulo",0,1,0,0,0,"290",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","Thiago Galhardo do Nascimento Rocha","thiago-galhardo","Thiago Galhardo","https://s.glbimg.com/es/sde/f/2020/02/27/58765e09575aeed485460352a0980dad_FORMATO.png",71844,26,285,"mei","Provável",3.3,18.39,0.28,7.3,24,"285",2,NA,NA,19,22,14,22,38,15,NA,110,NA,5,15,NA,1,1,NA
"358","Thiago Neves Augusto","thiago-neves","Thiago Neves","https://s.glbimg.com/es/sde/f/2020/09/19/e5c460787ad23defe1b6fa4efa97c721_FORMATO.png",38277,26,292,"mei","Provável",-1.3,4.36,-1.79,2.45,18,"292",2,NA,NA,7,8,8,11,8,3,NA,114,NA,2,NA,NA,NA,NA,NA
"359","Uendel Pereira Gonçalves","uendel","Uendel","https://s.glbimg.com/es/sde/f/2020/02/27/874b64215923c64744352951788dc4b4_FORMATO.png",60852,26,285,"lat","Provável",0,3.27,0,1.39,11,"285",1,NA,NA,18,16,1,NA,5,NA,NA,114,3,NA,NA,NA,NA,NA,NA
"360","Rodrigo Oliveira Lindoso","rodrigo-lindoso","Rodrigo Lindoso","https://s.glbimg.com/es/sde/f/2020/02/27/bc31f941c1bb5d6c26ada24af71bcf45_FORMATO.png",72362,26,285,"mei","Nulo",0.2,3.89,-0.13,0.74,21,"285",5,NA,NA,35,37,3,3,13,NA,NA,81,NA,1,NA,NA,NA,NA,NA
"361","Gabriel Davi Gomes Sara","gabriel-sara","Gabriel Sara","https://s.glbimg.com/es/sde/f/2020/11/05/d6c6115b5a030607c5a349c3c7265105_FORMATO.png",100763,26,276,"mei","Provável",0,5,0,2.96,20,"276",5,NA,NA,25,23,6,18,23,4,NA,125,NA,1,4,NA,NA,NA,NA
"362","Rodinei Marcelo de Almeida","rodinei","Rodinei","https://s.glbimg.com/es/sde/f/2020/02/27/001cd019cd767eafa0c877ae4f8a27ab_FORMATO.png",73992,26,285,"lat","Nulo",0,3.8,0,1.75,12,"285",3,NA,NA,25,20,2,1,17,NA,NA,97,2,NA,NA,NA,NA,NA,NA
"363","Mariano Vázquez","mariano-vazquez","Mariano Vázquez","https://s.glbimg.com/es/sde/f/2019/07/03/8893116eb5db26f6e34e68d817fe606d_FORMATO.png",98760,26,356,"mei","Nulo",2.1,1.42,0.37,0.08,10,"356",1,NA,NA,2,5,NA,1,8,NA,NA,10,NA,NA,1,NA,NA,NA,NA
"364","Jonas Gabriel da Silva Nunes","toro","Toró","https://s.glbimg.com/es/sde/f/2019/04/01/537547b0687a098437442f6632e753bc_FORMATO.png",101885,26,276,"ata","Nulo",0,3.33,0,1.54,5,"276",NA,NA,NA,1,NA,NA,2,1,NA,NA,4,NA,1,NA,NA,NA,NA,NA
"365","Edenílson Andrade Dos Santos","edenilson","Edenílson","https://s.glbimg.com/es/sde/f/2020/02/27/dab4d223e4d736b3877f27a6b24a7a0e_FORMATO.png",63289,26,285,"mei","Provável",15.9,10.67,2.76,2.9,22,"285",5,NA,NA,34,35,5,11,25,3,NA,161,NA,4,2,1,NA,NA,NA
"366","Rodrigo Dourado Cunha","rodrigo-dourado","Rodrigo Dourado","https://s.glbimg.com/es/sde/f/2020/02/27/12e542636d28c0dc887fe6ae967dbe52_FORMATO.png",78865,26,285,"mei","Provável",5.4,5.22,1.62,0.67,8,"285",2,NA,NA,8,8,NA,1,6,NA,NA,15,NA,NA,NA,1,NA,NA,NA
"367","Hudson Rodrigues dos Santos","hudson","Hudson","https://s.glbimg.com/es/sde/f/2020/08/11/2f197bbdfc2d69b1a353a2c023b5fc6b_FORMATO.png",50324,26,266,"mei","Suspenso",0,5.62,0,1.88,16,"266",2,NA,NA,41,30,4,3,17,NA,NA,63,NA,2,3,NA,NA,1,1
"368","Guilherme da Silva Azevedo","guilherme-azevedo","Guilherme Azevedo","https://s.glbimg.com/es/sde/f/2020/07/19/756f7ee69aa8fccdfd44fbbf534a60a0_FORMATO.png",105837,26,284,"ata","Nulo",0,1.74,0,1.4,7,"284",NA,NA,NA,4,2,2,2,8,NA,NA,7,NA,NA,1,NA,NA,NA,NA
"369","Ronielson da Silva Barbosa","rony","Rony","https://s.glbimg.com/es/sde/f/2020/02/28/084ca5caaf485fd3cbf303cda6bbd8bf_FORMATO.png",91607,26,275,"ata","Nulo",0,10.91,0,3.49,16,"275",2,NA,NA,20,31,10,12,25,4,NA,67,NA,NA,8,NA,NA,NA,NA
"370","Rodrigo Modesto da Silva Moledo","rodrigo-moledo","Rodrigo Moledo","https://s.glbimg.com/es/sde/f/2020/02/27/887c825f63637b345d17570bf49d66fa_FORMATO.png",63354,26,285,"zag","Suspenso",5.9,7.46,0.22,3.8,16,"285",3,NA,NA,23,11,1,1,24,1,NA,26,7,NA,NA,NA,NA,1,NA
"371","Tadeu Antônio Ferreira","tadeu","Tadeu","https://s.glbimg.com/es/sde/f/2020/08/26/cf01a937d465c1d2b6417bf927da94c7_FORMATO.jpeg",82453,26,290,"gol","Provável",7.6,10,0.08,4.42,19,"290",NA,30,1,NA,1,1,NA,7,NA,30,175,6,NA,NA,NA,NA,NA,NA
"372","Luiz Henrique Araújo Silva","luiz-henrique","Luiz Henrique","https://s.glbimg.com/es/sde/f/2020/03/06/809a25003f6761d3bf3ea7e524986c59_FORMATO.png",101595,26,356,"mei","Nulo",0,1.66,0,0.5,1,"356",NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"373","Andrés Nicolas D'Alessandro","d-alessandro","D'Alessandro","https://s.glbimg.com/es/sde/f/2020/02/27/848601c752c8fa58a805d78e5bad50db_FORMATO.png",62023,26,285,"mei","Nulo",-0.1,2.48,-0.01,0.05,20,"285",3,NA,NA,6,5,4,3,11,NA,NA,77,NA,NA,3,NA,NA,NA,NA
"374","José Joaquim de Carvalho","zeca","Zeca","https://s.glbimg.com/es/sde/f/2020/08/26/44eafed43db0f7d9f5ef802ee7efa7aa_FORMATO.jpeg",94976,26,290,"ata","Nulo",0,0.75,0,-1.07,3,"290",1,NA,NA,1,3,NA,NA,NA,NA,NA,2,NA,NA,1,NA,NA,NA,NA
