"","atletas.nome","atletas.slug","atletas.apelido","atletas.foto","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.clube.id.full.name","FS","RB","PE","FC","G","FF","FT","FD","DD","GS","SG","A","CA","I","CV","PP","GC","DP"
"262","Bruno de Jesus Pacheco","bruno-pacheco","Bruno Pacheco","https://s.glbimg.com/es/sde/f/2018/05/24/bcba131b890d61329d3dd3d53d25182e_FORMATO.png",90061,1,315,"lat","Provável",12,12.49,6.49,12,"Chapecoense",1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA
"263","Joílson de Jesus Cardoso","joilson","Joílson","https://s.glbimg.com/es/sde/f/2019/03/28/c399a208d27940ebedbddfb51a1ec884_FORMATO.png",80779,1,315,"zag","Nulo",0,2,0,0,"Chapecoense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","Aylon Darwin Tavella","aylon","Aylon","https://s.glbimg.com/es/sde/f/2019/03/28/1f6770e6c240b90a3423b20187192bc6_FORMATO.png",85930,1,315,"ata","Nulo",0,3.47,-1.53,0,"Chapecoense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","Lourency do Nascimento Rodrigues","lourency","Lourency","https://s.glbimg.com/es/sde/f/2017/04/24/31a53361a6013019b911ee81b38648a9_FORMATO.png",94249,1,315,"ata","Nulo",0,3,0,0,"Chapecoense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","Pedro Henrique Perotti","perotti","Perotti","https://s.glbimg.com/es/sde/f/2018/05/24/7a6258cfd7a8c2d933e2e742f3c6f783_FORMATO.png",94286,1,315,"ata","Nulo",0,2,0,0,"Chapecoense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","Leandro Carvalho da Silva","leandro-carvalho","Leandro Carvalho","https://s.glbimg.com/es/sde/f/2019/03/28/fc4419cd04d9eea90b1c482c0437bbca_FORMATO.jpeg",88669,1,354,"ata","Provável",8.5,11.45,3.45,8.5,"Ceará",NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","Leandro Rosa Souza","leandro-souza","Leandro Souza","https://s.glbimg.com/es/sde/f/2019/03/23/3bdd0f64b8caf2a1f19db1abc54eb9a6_FORMATO.png",62057,1,341,"zag","Nulo",0,5,0,0,"CSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","Hiago Corrêa Silveira Cena","hiago","Hiago","https://s.glbimg.com/es/sde/f/2018/05/24/290a6f9eadad6684596a861f850734aa_FORMATO.png",97535,1,315,"zag","Nulo",0,2,0,0,"Chapecoense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","Cícero dos Santos Bezerra","didira","Didira","https://s.glbimg.com/es/sde/f/2019/03/23/53d76a1f4b80cf6193e40d704877fbab_FORMATO.png",63178,1,341,"mei","Provável",1.9,5.48,-0.52,1.9,"CSA",2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","Lucas Silva Borges","lucas-silva","Lucas Silva","https://s.glbimg.com/es/sde/f/2018/05/07/ca0ef33e042d0136838dfb74844f22a7_FORMATO.png",79701,1,283,"mei","Nulo",-0.5,5.2,-2.8,-0.5,"Cruzeiro",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","Moisés Ribeiro Santos","moises-ribeiro","Moisés Ribeiro","https://s.glbimg.com/es/sde/f/2017/04/25/c7b046cc3c9a420d4047bb8d6d4b6570_FORMATO.png",78991,1,315,"mei","Suspenso",0,3,0,0,"Chapecoense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","Bryan Borges Mascarenhas","bryan","Bryan","https://s.glbimg.com/es/sde/f/2017/06/07/423798cbfcbd349a861fc146b3a5c1e9_FORMATO.png",97536,1,315,"lat","Nulo",0,2,0,0,"Chapecoense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","Ángelo Giovanni Araos Llanos","araos","Araos","https://s.glbimg.com/es/sde/f/2019/02/06/66fc3c9278c317626d1573f8dc6a5f36_FORMATO.png",102352,1,264,"mei","Nulo",0,4,0,0,"Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","Pablo Estifer Armero","armero","Armero","https://s.glbimg.com/es/sde/f/2019/04/04/2cfc8a3c3135cb867a936c86915c1d90_FORMATO.png",68693,1,341,"lat","Provável",0,4,0,0,"CSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","Marcos Vinícius Sousa Natividade","marquinhos","Marquinhos","https://s.glbimg.com/es/sde/f/2019/02/06/5cc6bf26cf02ba42799cdc0774e56005_FORMATO.png",102292,1,264,"mei","Nulo",0,1,0,0,"Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","Kendy Tateishi Berbel","kendy","Kendy","https://s.glbimg.com/es/sde/f/2018/05/24/523e1089d0afe7b92de643fefef0ec55_FORMATO.png",98421,1,315,"mei","Nulo",0,2,0,0,"Chapecoense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","Luciano Castán da Silva","luciano-castan","Luciano Castán","https://s.glbimg.com/es/sde/f/2019/03/23/d6ed12c79b94b3fe8318cbe26edff531_FORMATO.png",68942,1,341,"zag","Provável",0.9,4.09,-0.91,0.9,"CSA",NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","Giovanni Silva Tiepo","tiepo","Tiepo","https://s.glbimg.com/es/sde/f/2018/05/24/032ba79a6516fa519217f825972c92b9_FORMATO.png",98412,1,315,"gol","Provável",17,13.18,11.18,17,"Chapecoense",NA,NA,NA,NA,NA,NA,NA,NA,4,NA,1,NA,NA,NA,NA,NA,NA,NA
"280","Thiago Beserra dos Santos","thiaguinho","Thiaguinho","https://s.glbimg.com/es/sde/f/2019/02/06/d56eca3cffea14801ef2035fdc653d18_FORMATO.png",102599,1,264,"mei","Nulo",0,3,0,0,"Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","João Victor da Silva Marcelino","joao-victor","João Victor","https://s.glbimg.com/es/sde/f/2019/03/26/c13e38517c9406ec1c47b1cdd41eb68e_FORMATO.png",104250,1,264,"zag","Nulo",0,2,0,0,"Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","Fabricio Keiske Rodrigues Oya","fabricio-oya","Fabrício Oya","https://s.glbimg.com/es/sde/f/2019/02/23/c035b4c91720ea4e0f7c275453952768_FORMATO.png",105046,1,264,"mei","Nulo",0,2,0,0,"Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","Diego Fabián Torres","diego-torres","Diego Torres","https://s.glbimg.com/es/sde/f/2019/03/28/a16774fba850b0c0dafc5cb1c27fbb4f_FORMATO.png",98794,1,315,"mei","Provável",0.3,3.68,-1.32,0.3,"Chapecoense",2,NA,5,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","João Victor Andrade Caetano","caetano","Caetano","https://s.glbimg.com/es/sde/f/2018/10/13/ce82b8abc2ec1b2cbb8702003dddc2cd_FORMATO.png",103575,1,264,"lat","Nulo",0,1,0,0,"Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","Bruno da Silva Costa","bruno-silva","Bruno Silva","https://s.glbimg.com/es/sde/f/2018/05/24/c08c1ffb51c09b59126c4f9ae3771ec7_FORMATO.png",101422,1,315,"ata","Nulo",0,4,0,0,"Chapecoense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","Tharlis Sartori","tharlis","Tharlis","https://s.glbimg.com/es/sde/f/2019/04/18/f819791c50769c7bd2a9f1e7f5a77afa_FORMATO.png",102997,1,315,"mei","Nulo",0,3,0,0,"Chapecoense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","Luis Antônio Venker de Menezes","mano-menezes","Mano Menezes","https://s.glbimg.com/es/sde/f/2018/05/18/b67ea93f254fb3c5b6517b9f84238c19_FORMATO.png",37281,1,283,"tec","Provável",0.61,8.75,-3.25,0.61,"Cruzeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","Fabrício Barros Santana","fabricio","Fabrício","https://s.glbimg.com/es/sde/f/2019/03/23/1c71c2070af8670cdc9e45e7d111715c_FORMATO.png",61228,1,341,"gol","Nulo",0,1,0,0,"CSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","Yann Del Pino Rolim","yann-rolim","Yann Rolim","https://s.glbimg.com/es/sde/f/2018/08/01/42e8f3434bff7d6238a0dca11f2239f8_FORMATO.png",102892,1,315,"mei","Contundido",0,4,0,0,"Chapecoense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","Edgardo Daniel Orzusa Cáceres","orzusa","Orzusa","https://s.glbimg.com/es/sde/f/2019/03/28/f097d7229e237a4c8f098bd3ee11656a_FORMATO.png",99160,1,315,"mei","Nulo",0,2,0,0,"Chapecoense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","Vinicius Farias Locatelli","vini-locatelli","Vini Locatelli","https://s.glbimg.com/es/sde/f/2019/04/03/dd414ff9b71a2dad41b8695b82517f67_FORMATO.png",102998,1,315,"mei","Nulo",0,1,0,0,"Chapecoense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","Rafael da Silva Francisco","rafinha","Rafinha","https://s.glbimg.com/es/sde/f/2018/05/07/0503b8716705d21bf6b86bfe04b6e00e_FORMATO.png",38421,1,283,"mei","Nulo",2.7,6.73,-0.27,2.7,"Cruzeiro",NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","Filipe Gonçalves dos Santos","filipe","Filipe","https://s.glbimg.com/es/sde/f/2019/02/06/ba13d5761ed98365ec79a8919eaed8e4_FORMATO.png",100712,1,264,"gol","Nulo",0,2,0,0,"Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","Jadson Rodrigues da Silva","jadson","Jadson","https://s.glbimg.com/es/sde/f/2019/02/06/06365d7f224d6960706a6f69aef8fba0_FORMATO.png",38315,1,264,"mei","Nulo",0,6.94,-3.06,0,"Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","Egídio de Araújo Pereira Júnior","egidio","Egídio","https://s.glbimg.com/es/sde/f/2018/05/18/4e9c58c4c55851aececb2f797dca0723_FORMATO.png",42145,1,283,"lat","Provável",0,9,0,0,"Cruzeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","Henrique Pacheco de Lima","henrique","Henrique","https://s.glbimg.com/es/sde/f/2018/05/18/f4c3f244aefa8557f0db6db3c2b7328a_FORMATO.png",37694,1,283,"mei","Provável",1.5,7.98,-2.02,1.5,"Cruzeiro",2,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","Régis Tosatti Giacomin","regis","Régis","https://s.glbimg.com/es/sde/f/2019/04/18/bad714f682461e54632caf1faf4cc374_FORMATO.png",102999,1,315,"mei","Provável",3,3.47,1.47,3,"Chapecoense",NA,2,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","Henrique Adriano Buss","henrique","Henrique","https://s.glbimg.com/es/sde/f/2019/02/06/c1dcf8b178ef0c12c35bf8d549977f9c_FORMATO.png",50856,1,264,"zag","Nulo",0,8,0,0,"Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","Frederico Chaves Guedes","fred","Fred","https://s.glbimg.com/es/sde/f/2018/05/18/d0c4af39faf530d73e1192ba68d0ce20_FORMATO.png",38162,1,283,"ata","Provável",2.6,8.74,-1.26,2.6,"Cruzeiro",3,NA,3,2,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA
"300","Vagner Silva de Souza","vagner-love","Vagner Love","https://s.glbimg.com/es/sde/f/2019/02/06/68c6e37ae1fb16494de79cafff02b90e_FORMATO.png",38959,1,264,"ata","Nulo",-0.8,7.08,-3.92,-0.8,"Corinthians",NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","Leonardo Renan Simões de Lacerda","leo","Léo","https://s.glbimg.com/es/sde/f/2018/05/18/07a11eb9e0ab294a13fe3b76d7e9393b_FORMATO.png",50459,1,283,"zag","Provável",0,8,0,0,"Cruzeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","Edimo Ferreira Campos","edinho","Edinho","https://s.glbimg.com/es/sde/f/2019/03/28/a73e2e4e04ac38d68b05eb5ffc8d4e8e_FORMATO.png",37792,1,354,"mei","Nulo",0,4,0,0,"Ceará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","Róbson Michael Signorini","robinho","Robinho","https://s.glbimg.com/es/sde/f/2018/05/07/9ec32acd97931db6852cd1b099fca085_FORMATO.png",62104,1,283,"mei","Provável",0,9,0,0,"Cruzeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","Roger Rodrigues da Silva","roger","Roger","https://s.glbimg.com/es/sde/f/2019/03/28/30d5d16f9a6077ef8a3af4fd6df24dcc_FORMATO.png",38287,1,354,"ata","Nulo",0,6,0,0,"Ceará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","Walter Leandro Capeloza Artune","walter","Walter","https://s.glbimg.com/es/sde/f/2019/02/06/0ef34549e3f26ba2061fcdd3996db419_FORMATO.png",51413,1,264,"gol","Nulo",0,7,0,0,"Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","José Rodolfo Pires Ribeiro","dodo","Dodô","https://s.glbimg.com/es/sde/f/2019/02/04/ee21ad2d06f9472ebeac2c604d782d83_FORMATO.png",68727,1,283,"lat","Nulo",-2.2,6.11,-4.89,-2.2,"Cruzeiro",NA,NA,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","Manoel Messias Silva Carvalho","manoel","Manoel","https://s.glbimg.com/es/sde/f/2019/02/06/7a29ceb9ee49fa81fe21cb9050fbb645_FORMATO.png",69014,1,264,"zag","Provável",6.5,9.37,2.37,6.5,"Corinthians",NA,4,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","Gustavo Henrique da Silva Sousa","gustavo","Gustavo","https://s.glbimg.com/es/sde/f/2019/02/06/6d494d9e7c83261edbd17de7facd16d6_FORMATO.png",86932,1,264,"ata","Contundido",0,5,0,0,"Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","Ralf de Souza Telles","ralf","Ralf","https://s.glbimg.com/es/sde/f/2019/02/06/4e5beab65201f8f8c1735830d6a02dcc_FORMATO.png",52190,1,264,"mei","Provável",5.2,9.16,1.16,5.2,"Corinthians",2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","Marllon Gonçalves Jerônimo Borges","marllon","Marllon","https://s.glbimg.com/es/sde/f/2019/02/06/e29c0106aa1974e4cd90a90ef59b4195_FORMATO.png",70666,1,264,"zag","Nulo",0,5,0,0,"Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","Pedro Ken Morimoto Moreira","pedro-ken","Pedro Ken","https://s.glbimg.com/es/sde/f/2019/03/28/7a6cecf56bf5b7d343a126ff05454101_FORMATO.png",50877,1,354,"mei","Nulo",0,4,0,0,"Ceará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","Fábio Luiz Carille de Araújo","fabio-carille","Fábio Carille","https://s.glbimg.com/es/sde/f/2018/03/20/3e7bfa01fec16848b569ba9368ea13ef_FORMATO.png",70696,1,264,"tec","Provável",4.18,9.84,-0.16,4.18,"Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","Tiago dos Santos Alves","tiago-alves","Tiago Alves","https://s.glbimg.com/es/sde/f/2019/03/28/d9cac4a21775ee745faf095781d51f77_FORMATO.png",51495,1,354,"zag","Provável",5.2,6.38,2.38,5.2,"Ceará",NA,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"314","Rafael Pires Monteiro","rafael","Rafael","https://s.glbimg.com/es/sde/f/2018/05/07/950b9601003125498cffc38c229783f4_FORMATO.png",68928,1,283,"gol","Nulo",0,6,0,0,"Cruzeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","Luiz Ricardo Alves","sassa","Sassá","https://s.glbimg.com/es/sde/f/2018/05/07/89b8e9b3d830ff681500c63572397636_FORMATO.png",79578,1,283,"ata","Nulo",0,8,0,0,"Cruzeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","Mauro Boselli","boselli","Boselli","https://s.glbimg.com/es/sde/f/2019/02/06/6b93d99737afb37518db7860237c6493_FORMATO.png",69161,1,264,"ata","Provável",-1.8,5,-4,-1.8,"Corinthians",1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"317","Danilo Fernando Avelar","danilo-avelar","Danilo Avelar","https://s.glbimg.com/es/sde/f/2019/02/06/b4161a8d9e42934abe47084d766a4281_FORMATO.png",72142,1,264,"lat","Nulo",0,6,0,0,"Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","Marcos Gabriel do Nascimento","marquinhos-gabriel","Marquinhos Gabriel","https://s.glbimg.com/es/sde/f/2019/02/04/f910b4ed58ff035220b338cff4ea9f5b_FORMATO.png",68954,1,283,"mei","Dúvida",1.2,5.69,-1.31,1.2,"Cruzeiro",1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","Ocimar de Almeida Júnior","junior-urso","Júnior Urso","https://s.glbimg.com/es/sde/f/2019/02/06/924a08f9c06e25b8362d702640759f02_FORMATO.png",71829,1,264,"mei","Nulo",0,9,0,0,"Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","Renê dos Santos Júnior","rene-junior","Renê Júnior","https://s.glbimg.com/es/sde/f/2019/04/01/ac8a13be4c13b203361f517988495e10_FORMATO.png",73281,1,264,"mei","Nulo",0,7,0,0,"Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","Thiago Carleto Alves","thiago-carleto","Thiago Carleto","https://s.glbimg.com/es/sde/f/2019/03/28/e6019b20be4192e66ea436db383a8d95_FORMATO.png",51700,1,354,"lat","Provável",5.4,9.3,1.3,5.4,"Ceará",1,NA,3,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"322","Ramiro Moschen Benetti","ramiro","Ramiro","https://s.glbimg.com/es/sde/f/2019/02/06/04b6a8b3d67031f34903841aeb161e48_FORMATO.png",78715,1,264,"mei","Provável",14.4,15.54,7.54,14.4,"Corinthians",2,5,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
"323","Ricardo Bueno da Silva","ricardo-bueno","Ricardo Bueno","https://s.glbimg.com/es/sde/f/2019/03/28/3d70fd82e49aca88abe94015a45abb9d_FORMATO.png",69141,1,354,"ata","Provável",22.7,18.52,14.52,22.7,"Ceará",NA,1,1,2,2,1,NA,1,NA,NA,NA,1,NA,1,NA,NA,NA,NA
"324","Gabriel Girotto Franco","gabriel","Gabriel","https://s.glbimg.com/es/sde/f/2019/02/06/baef4698c6d846c8be6992cf2f289979_FORMATO.png",78605,1,264,"mei","Contundido",0,7,0,0,"Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","Alejandro Ariel Cabral","ariel-cabral","Ariel Cabral","https://s.glbimg.com/es/sde/f/2018/05/18/f33acc95e50fe26abc27ac1d525bb4a4_FORMATO.png",80363,1,283,"mei","Nulo",0,5,0,0,"Cruzeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","Jadson Alves dos Santos","jadson","Jadson","https://s.glbimg.com/es/sde/f/2019/02/04/fafc80986c9ff78c6b10c98b72c33190_FORMATO.png",80129,1,283,"mei","Nulo",0,6,0,0,"Cruzeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","Régis Augusto Salmazzo","regis","Régis","https://s.glbimg.com/es/sde/f/2019/03/25/ddaf043a6b531a4c6a2bcd253dcb7f46_FORMATO.png",82647,1,264,"mei","Nulo",0,5,0,0,"Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","Wescley Gomes dos Santos","wescley","Wescley","https://s.glbimg.com/es/sde/f/2019/03/28/0323fda54c2149f1f78b04bb3c9dcb1f_FORMATO.png",70925,1,354,"mei","Contundido",0,5,0,0,"Ceará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","Gerson Guimarães Ferreira Júnior","gerson","Gerson","https://s.glbimg.com/es/sde/f/2019/03/23/6a9c243299be70830e878c88cccbdd1d_FORMATO.png",104089,1,341,"zag","Provável",0.9,3.4,-0.6,0.9,"CSA",NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","Michel Macedo Rocha Machado","michel","Michel","https://s.glbimg.com/es/sde/f/2019/02/06/5cf4145bc72e5abb6bd4f33581c5dcf7_FORMATO.png",80664,1,264,"lat","Nulo",0,3,0,0,"Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","Clayson Henrique da Silva Vieira","clayson","Clayson","https://s.glbimg.com/es/sde/f/2019/02/06/077539db6d686eb07bf2ca8639d9dc01_FORMATO.png",83817,1,264,"ata","Provável",10.1,11.86,4.86,10.1,"Corinthians",1,1,3,2,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","Lucas Daniel Romero","lucas-romero","Lucas Romero","https://s.glbimg.com/es/sde/f/2018/05/07/5afee43c79c6ee5a180385ef4550fd6c_FORMATO.png",84558,1,283,"mei","Provável",-2.4,1.8,-3.2,-2.4,"Cruzeiro",NA,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"333","Raniel Santana de Vasconcelos","raniel","Raniel","https://s.glbimg.com/es/sde/f/2018/05/07/074f3b8960ae6ea7711fa17be1c27cac_FORMATO.png",86797,1,283,"ata","Contundido",0,8,0,0,"Cruzeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","Diogo José Gonçalves da Silva","diogo-silva","Diogo Silva","https://s.glbimg.com/es/sde/f/2019/03/28/124aa9812703927dd6cfd2001e5b1299_FORMATO.png",71882,1,354,"gol","Provável",8,7.63,4.63,8,"Ceará",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"335","Fabrício Bruno Soares de Faria","fabricio-bruno","Fabrício Bruno","https://s.glbimg.com/es/sde/f/2019/02/04/d5a1e093c0e8dfd5ead943946e093661_FORMATO.png",90768,1,283,"zag","Nulo",0,5,0,0,"Cruzeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","David Correa da Fonseca","david","David","https://s.glbimg.com/es/sde/f/2018/05/18/9c8442508cec9bf9dc9f0af8f306e11b_FORMATO.png",90309,1,283,"ata","Nulo",0,6,0,0,"Cruzeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","Richard Cândido Coelho","richard","Richard","https://s.glbimg.com/es/sde/f/2019/02/06/f661f3843c77bc3c77b79d938ce3a097_FORMATO.png",86711,1,264,"mei","Nulo",0,5,0,0,"Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","Edílson Mendes Guimarães","edilson","Edílson","https://s.glbimg.com/es/sde/f/2018/05/18/44e434adf82fc311f1b839c8a9d7d38d_FORMATO.png",38523,1,283,"lat","Provável",-0.9,4.93,-3.07,-0.9,"Cruzeiro",1,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"339","Murilo Cerqueira Paim","murilo","Murilo","https://s.glbimg.com/es/sde/f/2018/05/07/e153f69f7bac5d6410218a2a59787c11_FORMATO.png",97653,1,283,"zag","Suspenso",-1.8,2.22,-2.78,-1.8,"Cruzeiro",1,3,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"340","Felipe de Oliveira Silva","felipe-baxola","Felipe Baxola","https://s.glbimg.com/es/sde/f/2019/03/28/24e6b367451f8861ad0b1a99cfd02895_FORMATO.png",71113,1,354,"mei","Contundido",0,6,0,0,"Ceará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","Pedro Julião Azevedo Junior","juninho-quixada","Juninho Quixadá","https://s.glbimg.com/es/sde/f/2019/03/28/290762becedf23c80b831f923f4b7b33_FORMATO.png",71787,1,354,"mei","Contundido",0,5,0,0,"Ceará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
