"player_slug","player_id","player_nickname","player_team","player_position","price_cartoletas","score_mean","score_no_cleansheets_mean","diff_home_away_s","n_games","score_mean_home","score_mean_away","shots_x_mean","fouls_mean","RB_mean","PE_mean","A_mean","I_mean","FS_mean","FF_mean","G_mean","DD_mean","DP_mean","status","price_diff","last_points"
"marquinhos",98765,"Marquinhos","282","mei",2.28,3.425,3.425,1.41208899336136,12,5.5,1.94285714285714,1.08333333333333,1.08333333333333,0.666666666666667,1.33333333333333,0.25,0,0.833333333333333,0.416666666666667,0.0833333333333333,0,0,"Nulo",-1.03,4.4
"diego-torres",98794,"Diego Torres","315","mei",4.11,2.34615384615385,2.34615384615385,-1.06710026945069,13,1.5625,3.6,1,0.384615384615385,0.615384615384615,1.38461538461538,0.0769230769230769,0,0.461538461538462,0.769230769230769,0.0769230769230769,0,0,"Nulo",-0.44,1.5
"lucas-hernandez",98822,"Lucas Hernández","282","lat",1.7,-0.34,-0.34,-0.910156167804434,5,-1.35,0.333333333333333,0.4,2.4,0.8,2.8,0,0,1.4,0.2,0,0,0,"Provável",-0.27,0.8
"jean-pyerre",98832,"Jean Pyerre","284","mei",10.48,5.6,5.6,0.278926202315443,10,5.9,4.9,1.4,1,1.2,2.3,0.2,0,1.1,0.7,0.3,0,0,"Provável",1.03,11.9
"lourenco",99032,"Lourenço","314","ata",6.65,2.78076923076923,2.81538461538462,-0.402821931532552,26,2.54615384615385,3.01538461538462,1.11538461538462,1.15384615384615,1.11538461538462,2.5,0.115384615384615,0.153846153846154,1.34615384615385,0.5,0.0384615384615385,0,0,"Suspenso",1.95,12.8
"michael",99392,"Michael","290","ata",9.17,4.89117647058823,4.89117647058823,0.785656433661722,34,5.83684210526316,3.69333333333333,2.02941176470588,1.26470588235294,0.970588235294118,2.32352941176471,0.147058823529412,0.411764705882353,1.38235294117647,1,0.264705882352941,0,0,"Provável",-0.21,4.2
"caio",99460,"Caio","293","gol",1.25,1.6,-0.0666666666666667,-2.77871417799281,3,-4,4.4,0,0,0,1.33333333333333,0,0,0,0,0,1,0,"Nulo",-0.78,1.1
"wesley",99462,"Wesley","314","mei",1.69,-0.51,-0.51,-0.598483645946926,10,-1,-0.02,0.3,1.4,0.7,1.5,0,0.1,0.3,0.3,0,0,0,"Provável",0.41,2.9
"wenderson",99474,"Wenderson","263","mei",2.61,1.025,1.025,-0.769829676920722,4,0,1.36666666666667,0,0,0.5,0.75,0,0,1,0,0,0,0,"Nulo",-0.02,0
"fernando",99550,"Fernando","263","lat",5.18,3.12727272727273,1.30909090909091,-0.585928117815226,22,2.29,3.825,0.318181818181818,2,1.59090909090909,2.13636363636364,0.0454545454545455,0,0.772727272727273,0.0909090909090909,0,0,0,"Nulo",-0.54,5
"robinho",99574,"Robinho","341","ata",1.96,-0.0666666666666667,-0.0666666666666667,0.0795148731649041,3,0.3,-0.25,0.333333333333333,0.666666666666667,0.333333333333333,1.66666666666667,0,0,0,0.333333333333333,0,0,0,"Contundido",-0.14,0.3
"igor-cassio",99661,"Igor Cássio","263","ata",1.4,1.75,1.75,0.264154992748736,12,2.23333333333333,1.26666666666667,0.75,0.833333333333333,0.333333333333333,0.916666666666667,0,0.0833333333333333,0.416666666666667,0.333333333333333,0.166666666666667,0,0,"Provável",-0.3,-1
"mascarenhas",99721,"Mascarenhas","266","lat",1.75,-2.3,-2.3,0,1,0,-2.3,0,1,0,1,0,0,0,0,0,0,0,"Contundido",-1.25,-2.3
"brenner",99789,"Brenner","266","ata",3.14,2.3,2.3,0.50049434581604,6,3.3,1.8,1.16666666666667,0.333333333333333,0.666666666666667,1,0,0,0.666666666666667,0.666666666666667,0,0,0,"Nulo",0.46,4.1
"richard-franco",99802,"Richard Franco","314","mei",5.71,2.88148148148148,2.88148148148148,-0.704097794348878,27,2.34,3.55833333333333,1.25925925925926,2.51851851851852,2.03703703703704,3,0.037037037037037,0.037037037037037,1.40740740740741,0.925925925925926,0.037037037037037,0,0,"Provável",-1.09,2.1
"ricardo",99881,"Ricardo","267","zag",5.4,2.52222222222222,1.68888888888889,0.871620986179542,18,3.6125,1.65,0.333333333333333,1.11111111111111,1.44444444444444,1.38888888888889,0,0,0.444444444444444,0.222222222222222,0.0555555555555556,0,0,"Suspenso",-1.73,-6.5
"chara",99891,"Chará","282","ata",11.57,4.22777777777778,4.22777777777778,0.894885641247105,18,5.29,2.9,1.5,0.5,1.11111111111111,2.72222222222222,0.0555555555555556,0.222222222222222,1.38888888888889,0.666666666666667,0.166666666666667,0,0,"Contundido",-0.44,3.6
"luan-pereira",99900,"Luan Pereira","314","mei",2.34,0.9,0.9,-0.689259442920505,17,0.481818181818182,1.66666666666667,0.411764705882353,1.11764705882353,0.647058823529412,1,0.0588235294117647,0,0.941176470588235,0.294117647058824,0,0,0,"Provável",-0.08,0.2
"lucas-campos",99903,"Lucas Campos","263","ata",1.91,1.45,1.45,0.163710767695131,10,1.82,1.08,0.6,1.5,1,0.7,0,0,1.3,0.4,0,0,0,"Nulo",0.23,2
"ezequiel",99915,"Ezequiel","283","ata",3.97,1.62857142857143,1.62857142857143,-0.232526928931772,14,1.5625,1.71666666666667,0.5,0.5,0.571428571428571,0.714285714285714,0,0.0714285714285714,1,0.214285714285714,0,0,0,"Nulo",-0.24,0.4
"patrick",99918,"Patrick","284","mei",4.17,1.95555555555556,1.95555555555556,-1.21788970044415,18,0.766666666666667,3.14444444444444,0.5,0.388888888888889,0.444444444444444,0.555555555555556,0,0,0.888888888888889,0.166666666666667,0.111111111111111,0,0,"Provável",1.95,12.4
"rickson",100002,"Rickson","263","mei",1.4,0.433333333333333,0.433333333333333,-1.38283487393904,6,-1.4,1.35,0.166666666666667,0.666666666666667,0.333333333333333,0.666666666666667,0,0,1.16666666666667,0.166666666666667,0,0,0,"Nulo",0.25,-0.3
"lincoln",100065,"Lincoln","262","ata",5.89,4.00909090909091,4.00909090909091,1.8919422869998,11,6.54,1.9,1.18181818181818,0.545454545454545,0.272727272727273,0.909090909090909,0.181818181818182,0.0909090909090909,0.727272727272727,0.545454545454545,0.272727272727273,0,0,"Nulo",1.32,13.7
"igor-gomes",100084,"Igor Gomes","276","mei",2.47,1.87777777777778,1.87777777777778,0.413571458750421,27,2.55384615384615,1.25,0.703703703703704,1,0.481481481481481,1.33333333333333,0.0740740740740741,0.037037037037037,1.14814814814815,0.296296296296296,0.0740740740740741,0,0,"Nulo",-0.42,3.7
"pedrinho",100103,"Pedrinho","293","ata",1.88,1.36666666666667,1.36666666666667,-1.13910991608839,6,0.266666666666667,2.46666666666667,1,1.16666666666667,0.666666666666667,0.166666666666667,0,0.333333333333333,0.333333333333333,0.5,0,0,0,"Dúvida",0.98,6
"thuler",100125,"Thuler","262","zag",3.24,1.80769230769231,-0.115384615384615,0.316909312629831,13,1.81428571428571,1.8,0,1.23076923076923,0.538461538461538,0.769230769230769,0,0,0.307692307692308,0,0,0,0,"Nulo",-0.05,3.5
"felipe-pires",100289,"Felipe Pires","356","ata",3.93,2.34545454545455,2.34545454545455,-0.0460404081521016,11,2.46666666666667,2.2,0.818181818181818,0.636363636363636,0.363636363636364,1.18181818181818,0.0909090909090909,0.0909090909090909,1.36363636363636,0.545454545454545,0.0909090909090909,0,0,"Nulo",-0.36,-1.8
"lucas-venuto",100290,"Lucas Venuto","277","ata",1.79,-0.125,-0.125,0,4,-0.125,0,0.25,0.5,0,0.25,0,0,0,0.25,0,0,0,"Nulo",-0.1,0
"bustamante",100425,"Bustamante","341","ata",2.97,1.48947368421053,1.48947368421053,-0.481791090369944,19,1.15,1.86666666666667,0.842105263157895,2.10526315789474,0.842105263157895,1.10526315789474,0.0526315789473684,0.0526315789473684,0.789473684210526,0.578947368421053,0.0526315789473684,0,0,"Provável",0.42,3.5
"matheus-matias",100430,"Matheus Matias","314","ata",1.79,-0.1,-0.1,0,2,0,-0.1,0.5,1.5,0,0,0,0,0.5,0.5,0,0,0,"Provável",-0.39,-0.2
"rodrygo",100651,"Rodrygo","277","ata",14.95,10.725,10.725,0.795918537150171,4,11.2666666666667,9.1,3.5,2,2.5,0.75,0.5,0.25,2,1.75,0.25,0,0,"Provável",-1.95,4
"matheus-henrique",100742,"Matheus Henrique","284","mei",3.31,0.775,0.775,-0.422706252103118,20,0.541666666666667,1.125,0.45,2.15,1.3,2.2,0.05,0,1.05,0.2,0,0,0,"Nulo",0.36,1.8
"liziero",100761,"Liziero","276","mei",3.73,1.255,1.255,1.02782652734746,20,2.6,-0.0900000000000001,0.4,1.25,1.15,1.6,0,0,0.85,0.3,0,0,0,"Provável",-0.38,-0.3
"gabriel-sara",100763,"Gabriel Sara","276","mei",1.52,1.46,1.46,-0.393163832969705,5,1.15,1.66666666666667,0.8,1,0.4,0.8,0.2,0.2,0.4,0.4,0,0,0,"Provável",0.73,4.4
"emanuel",100840,"Emanuel","284","zag",1.5,-0.3,-0.3,0,1,0,-0.3,0,0,0,1,0,0,0,0,0,0,0,"Nulo",-0.5,-0.3
"ruan",100842,"Ruan","284","zag",0.9,0.7,0.7,0,1,0,0.7,0,1,0,1,0,0,3,0,0,0,0,"Provável",-0.1,0.7
"felipe",100843,"Felipe","284","lat",1.16,2.2,2.2,0,1,0,2.2,0,1,2,1,0,0,0,0,0,0,0,"Provável",0.16,2.2
"felippe-cardoso",100963,"Felippe Cardoso","354","ata",2.92,1.73333333333333,1.73333333333333,0.944861566947795,18,3.225,0.722222222222222,1.16666666666667,2.33333333333333,0.444444444444444,0.611111111111111,0.0555555555555556,0.555555555555556,1.05555555555556,0.5,0.111111111111111,0,0,"Nulo",-0.17,0
"nonato",100987,"Nonato","285","mei",7.72,3.03076923076923,3.03076923076923,0.885682041440157,26,4.21538461538462,1.84615384615385,0.576923076923077,1.80769230769231,1.73076923076923,1.26923076923077,0.0384615384615385,0.0384615384615385,0.730769230769231,0.307692307692308,0.115384615384615,0,0,"Nulo",-0.43,0
"junior-santos",101002,"Júnior Santos","356","ata",5.64,2,2,0.662977651049812,6,2.93333333333333,1.06666666666667,1.66666666666667,0.666666666666667,0.5,1.33333333333333,0,0.333333333333333,0.5,1,0,0,0,"Nulo",1.12,4.3
"ferreira",101290,"Ferreira","284","ata",7.19,8.6,8.6,-3.39910497979449,4,4.95,12.25,1,0.75,0.75,0.5,0.75,0,2,0.25,0.25,0,0,"Provável",1.65,16
"sarrafiore",101315,"Sarrafiore","285","mei",3.65,1.71578947368421,1.71578947368421,0.5226511601661,19,2.45,0.9,0.842105263157895,1.42105263157895,0.631578947368421,1.36842105263158,0,0,0.578947368421053,0.421052631578947,0.157894736842105,0,0,"Provável",0.55,1.5
"guga",101319,"Guga","282","lat",7.75,4.47058823529412,3.93529411764706,-1.23470074371293,17,3.94285714285714,4.84,0.235294117647059,0.764705882352941,2.29411764705882,2.88235294117647,0.235294117647059,0.117647058823529,0.823529411764706,0.176470588235294,0,0,0,"Provável",-0.92,2
"matheus-prado",101375,"Matheus Prado","341","mei",0.78,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Provável",-0.22,0
"bruno-silva",101422,"Bruno Silva","315","ata",2.8,-0.3,-0.3,0,1,-0.3,0,0,0,0,1,0,0,0,0,0,0,0,"Nulo",-1.2,-0.3
"isaque",101483,"Isaque","284","ata",2.36,4.2,4.2,-3.8865548954958,2,0,8.4,1,0,0.5,3,0,0.5,0,0,0.5,0,0,"Provável",1.58,8.4
"thonny-anderson",101484,"Thonny Anderson","293","mei",4.4,2.97272727272727,2.97272727272727,-0.442647385018172,22,2.63,3.25833333333333,1.18181818181818,1.68181818181818,0.636363636363636,1.86363636363636,0.181818181818182,0.181818181818182,0.954545454545455,0.318181818181818,0.136363636363636,0,0,"Nulo",0.67,-0.6
"ricardo",101491,"Ricardo","314","zag",3.18,1.58571428571429,-0.0809523809523809,0.557117315821749,21,2.7,0.1,0.333333333333333,1.19047619047619,0.904761904761905,2.23809523809524,0,0.142857142857143,0.238095238095238,0.238095238095238,0,0,0,"Provável",-0.88,-5.3
"robson-bambu",101579,"Robson Bambu","293","zag",3.63,2.475,-0.65,0.27301771848876,8,3.3,1.98,0.375,2,0.5,1.875,0,0,0.375,0.25,0,0,0,"Nulo",-1.28,-3.4
"matheus-dantas",101592,"Matheus Dantas","262","zag",1.25,-0.6,-0.6,0,1,0,-0.6,0,0,0,2,0,1,1,0,0,0,0,"Nulo",-0.75,-0.6
"hugo-moura",101594,"Hugo Moura","262","mei",2.97,2.3,2.3,0,2,0,2.3,0,1,1,1.5,0.5,0,0,0,0,0,0,"Nulo",-1.44,-2
"vitor-gabriel",101596,"Vitor Gabriel","262","ata",2.86,7.2,7.2,0,1,0,7.2,1,2,1,0,1,0,1,0,0,0,0,"Nulo",0.86,7.2
"caio",101601,"Caio","266","mei",1.07,-2.5,-2.5,0,1,-2.5,0,1,3,0,1,0,0,0,1,0,0,0,"Dúvida",-0.93,-2.5
"evanilson",101606,"Evanilson","266","ata",4.59,6.03333333333333,6.03333333333333,-4.17459348204658,3,0,9.05,1,1.66666666666667,0.333333333333333,0.666666666666667,0,0,2.66666666666667,0,0.666666666666667,0,0,"Provável",2.9,15.4
"felipe-jonatan",101708,"Felipe Jonatan","277","lat",8,3.58076923076923,1.65769230769231,0.657337734669797,26,4.54545454545455,2.87333333333333,0.615384615384615,0.538461538461538,0.730769230769231,1.26923076923077,0,0.0384615384615385,0.5,0.269230769230769,0.0769230769230769,0,0,"Suspenso",-2.27,-5
"alerrandro",101715,"Alerrandro","282","ata",6.27,5.58888888888889,5.58888888888889,0.493108741032687,9,6.08333333333333,4.6,2,0.555555555555556,0.888888888888889,0.888888888888889,0.111111111111111,0.333333333333333,1,1,0.222222222222222,0,0,"Nulo",-1.51,-0.7
"bruninho",101716,"Bruninho","282","mei",2.24,2.86153846153846,2.86153846153846,1.53410973524633,13,5.22,1.3875,1.46153846153846,0.692307692307692,0.461538461538462,0.923076923076923,0,0,0.538461538461538,0.692307692307692,0.153846153846154,0,0,"Provável",-0.1,0
"marrony",101717,"Marrony","267","ata",11.55,3.425,3.425,-1.03866569103478,32,2.5,4.47333333333333,1.40625,1.84375,1.1875,1.21875,0.09375,0.15625,1.8125,0.8125,0.09375,0,0,"Provável",-0.93,3.2
"lucas-santos",101718,"Lucas Santos","267","mei",3.56,-1.6,-1.6,0,1,0,-1.6,0,2,0,2,0,0,0,0,0,0,0,"Nulo",-1.44,-1.6
"miranda",101720,"Miranda","267","zag",2.57,0.7,0.7,0,1,0,0.7,0,2,1,1,0,0,1,0,0,0,0,"Nulo",-0.43,0.7
"diego",101728,"Diego","276","zag",0.78,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Provável",-0.22,0
"fabinho",101729,"Fabinho","276","ata",0.77,-0.5,-0.5,0,1,0,-0.5,0,1,0,0,0,0,0,0,0,0,0,"Nulo",-0.23,-0.5
"carlos-augusto",101803,"Carlos Augusto","264","lat",4.78,2.46428571428571,1.03571428571429,0.829153758675261,14,4.81666666666667,0.7,0.428571428571429,0.928571428571429,0.642857142857143,1.42857142857143,0,0,0.642857142857143,0.357142857142857,0.0714285714285714,0,0,"Provável",-0.29,1.4
"iury",101846,"Iury","314","lat",6.43,2.94,0.94,-1.24620118544701,10,1.975,3.58333333333333,0.3,1.5,1,3,0.1,0,1,0.3,0,0,0,"Dúvida",0.52,4.2
"toro",101885,"Toró","276","ata",6.22,2.54705882352941,2.54705882352941,-0.516186906932419,17,2.22,3.01428571428571,1.05882352941176,1.47058823529412,0.705882352941177,1.64705882352941,0.0588235294117647,0.176470588235294,1.35294117647059,0.705882352941177,0.176470588235294,0,0,"Provável",1.79,10.6
"igor-goularte",101889,"Igor Goularte","314","mei",2.32,1.34285714285714,1.34285714285714,-0.851071329537608,7,0.9,2.45,0.428571428571429,0.428571428571429,0.714285714285714,0.428571428571429,0,0.142857142857143,0.571428571428571,0.285714285714286,0,0,0,"Nulo",-0.15,0
"vitinho",101960,"Vitinho","293","ata",3.49,3.27333333333333,3.27333333333333,-0.858121225012627,15,2.125,3.69090909090909,1.6,1.4,0.466666666666667,0.666666666666667,0.2,0,0.733333333333333,0.8,0.133333333333333,0,0,"Dúvida",1.62,4.8
"braian-romero",101997,"Braian Romero","293","ata",4.14,2.5,2.5,0.24938378318203,16,3.2,2.26666666666667,0.9375,1.5625,0.875,1.1875,0.0625,0.375,1,0.5,0.125,0,0,"Provável",-0.48,-0.1
"jairinho",102139,"Jairinho","267","ata",2.89,1.775,1.775,0,4,1.775,0,0.75,0.25,0.5,0.5,0,0,1,0.25,0,0,0,"Nulo",0.13,1.9
"lucas-halter",102253,"Lucas Halter","293","zag",3.09,1.6,1.04444444444444,-0.040131924325419,9,2.45,0.92,0.555555555555556,0.666666666666667,0.777777777777778,0.888888888888889,0,0,0.222222222222222,0.333333333333333,0,0,0,"Provável",0.42,3.5
"papagaio",102302,"Papagaio","290","ata",1.21,0.3,0.433333333333333,-1.09479628738827,9,-0.5,1.3,0.444444444444444,0.888888888888889,0.333333333333333,0.444444444444444,0,0.111111111111111,0.666666666666667,0.333333333333333,0,0,0,"Nulo",0.18,-0.5
"caio-paulista",102318,"Caio Paulista","314","ata",3.89,2.652,2.72,-0.230392776900218,25,2.63636363636364,2.66428571428571,1.36,1.2,1.36,1.84,0,0.08,1.4,1,0,0,0,"Nulo",-0.08,0
"caca",102340,"Cacá","283","zag",2.9,2.685,1.185,-0.26581810200825,20,2.44545454545455,2.97777777777778,0.25,1.05,0.9,0.55,0,0,0.6,0.1,0.05,0,0,"Provável",-0.12,0.9
"marcinho",102380,"Marcinho","314","mei",0.78,-0.15,-0.15,-0.297150970786113,2,-0.3,0,0,0,0,0.5,0,0,0,0,0,0,0,"Nulo",-0.01,0
"victor-paraiba",102457,"Victor Paraíba","341","ata",2.46,1.55555555555556,1.55555555555556,0.83727792393695,9,2.56,0.3,0.444444444444444,0.111111111111111,0.444444444444444,0.777777777777778,0.111111111111111,0.111111111111111,0.555555555555556,0.333333333333333,0,0,0,"Nulo",0.83,5
"kaio",102563,"Kaio","290","mei",1.08,0.583333333333333,0.683333333333333,0.312161423840532,12,1.4,0.175,0.5,0.916666666666667,0.166666666666667,0.666666666666667,0.0833333333333333,0,0.416666666666667,0.333333333333333,0,0,0,"Nulo",-0.17,0
"miguel-figueira",102565,"Miguel Figueira","290","mei",0.86,0.5,0.5,0,1,0.5,0,0,0,0,0,0,0,1,0,0,0,0,"Nulo",-0.14,0.5
"dudu",102581,"Dudu","290","ata",0.78,-0.65,-0.65,-0.548261533420124,4,-0.866666666666667,0,0,1,0,0.5,0,0,0,0,0,0,0,"Nulo",-0.37,-2.1
"jonathan",102597,"Jonathan","263","lat",3.44,2.98,1.98,-1.42714850263916,5,-0.3,3.8,0.2,1.2,0.6,1.2,0.4,0.2,1,0,0,0,0,"Nulo",1.86,9.2
"helinho",102598,"Helinho","276","ata",2.28,-0.425,-0.425,-0.208523713385874,8,-0.475,-0.375,0.5,1.5,0.375,1.25,0,0.125,1,0.375,0,0,0,"Provável",-0.32,-1.7
"nathan",102607,"Nathan","356","zag",1.64,0.38,0.38,-1.99584007095736,5,-2.1,2.03333333333333,0.2,0.8,1,1.2,0,0,0.6,0,0,0,0,"Nulo",0.2,0.2
"hulk",102700,"Hulk","282","lat",2.3,1.25,1.25,0.943630632817237,2,2.5,0,0,0.5,1.5,2.5,0,0,0,0,0,0,0,"Nulo",-0.45,0
"terans",102878,"Terans","282","mei",3.33,0.175,0.175,-0.142053270335694,4,0.2,0.15,0.75,0.5,0,0.5,0,0.25,0,0.5,0,0,0,"Nulo",-0.18,0
"luan",102909,"Luan","276","mei",3.12,0.860869565217391,0.860869565217391,0.0311727327647736,23,1.09090909090909,0.65,0.260869565217391,1.43478260869565,1.21739130434783,1.34782608695652,0,0,0.347826086956522,0.173913043478261,0,0,0,"Provável",0.22,1.4
"rhuan",102958,"Rhuan","263","ata",1.73,2.97777777777778,2.96666666666667,-0.808973382272494,9,2.34,3.775,1.33333333333333,0.666666666666667,0.444444444444444,1.55555555555556,0,0.111111111111111,2.55555555555556,0.777777777777778,0.111111111111111,0,0,"Provável",0.54,3.4
"tharlis",102997,"Tharlis","315","mei",3.1,2.825,2.825,0.648206441483106,4,4.2,2.36666666666667,0.25,1.75,2.25,1.25,0,0,1,0.25,0,0,0,"Provável",-0.03,3.7
"vini-locatelli",102998,"Vini Locatelli","315","mei",2.88,2.89090909090909,2.89090909090909,-0.250990940890155,11,2.8375,3.03333333333333,0.818181818181818,0.545454545454545,0.636363636363636,0.818181818181818,0.0909090909090909,0,1.09090909090909,0.363636363636364,0.0909090909090909,0,0,"Provável",0.74,8.5
"regis",102999,"Régis","315","mei",3.34,1.43571428571429,1.43571428571429,0.335900867787025,14,2,0.871428571428571,1.07142857142857,0.928571428571429,0.857142857142857,1.07142857142857,0,0.214285714285714,0.357142857142857,0.785714285714286,0,0,0,"Nulo",-0.53,-1
"mateus-goncalves",103076,"Mateus Gonçalves","354","ata",3.64,2.0375,2.0375,0.783161583433471,24,3.18333333333333,1.04545454545455,0.708333333333333,0.708333333333333,0.416666666666667,1.08333333333333,0.0416666666666667,0.0416666666666667,0.458333333333333,0.458333333333333,0.166666666666667,0,0,"Nulo",0.5,2.8
"ederson",103099,"Éderson","283","mei",2.66,2.42380952380952,2.42380952380952,-1.00496047647802,21,1.43,3.32727272727273,1.04761904761905,1.95238095238095,1.19047619047619,1.85714285714286,0,0.0476190476190476,1.47619047619048,0.619047619047619,0.0952380952380952,0,0,"Provável",-0.24,-0.4
"ramires",103295,"Ramires","265","mei",10.45,2.11428571428571,2.11428571428571,1.279148107261,14,3.74285714285714,0.485714285714286,0.642857142857143,0.714285714285714,1.14285714285714,0.785714285714286,0.0714285714285714,0.142857142857143,0.642857142857143,0.428571428571429,0,0,0,"Nulo",-0.01,0
"kaio-jorge",103445,"Kaio Jorge","277","ata",0.79,0.233333333333333,0.233333333333333,0,3,0.233333333333333,0,0,0,0,0.333333333333333,0,0,0.666666666666667,0,0,0,0,"Nulo",0.01,0.2
"antony",103455,"Antony","276","ata",14.01,5.03571428571429,5.03571428571429,0.399822871384487,28,5.62666666666667,4.35384615384615,1.75,1.14285714285714,1.07142857142857,3.46428571428571,0.214285714285714,0.0357142857142857,2.78571428571429,0.714285714285714,0.142857142857143,0,0,"Nulo",2.03,15.8
"phelipe",103524,"Phelipe","284","gol",0.78,-0.65,-0.65,0,2,0,-0.65,0,0,0,0.5,0,0,0,0,0,1.5,0,"Provável",-0.43,-3.3
"marcos-paulo",103645,"Marcos Paulo","266","ata",5.63,4.43913043478261,4.43913043478261,0.376075311388781,23,4.96923076923077,3.75,1.17391304347826,0.565217391304348,1.04347826086957,1.65217391304348,0.173913043478261,0.0434782608695652,0.826086956521739,0.695652173913043,0.173913043478261,0,0,"Provável",0.83,4.7
"jadsom-silva",103695,"Jadsom Silva","283","mei",0.76,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,"Nulo",-0.24,0
"bruno-mendez",103700,"Bruno Méndez","264","zag",4.1,0.883333333333333,0.05,-1.94561795843056,6,-3.3,1.72,0,1.33333333333333,1.33333333333333,2.33333333333333,0,0,0.333333333333333,0,0,0,0,"Provável",0.25,-0.4
"gabriel-veron",103764,"Gabriel Veron","275","ata",1.34,8.06666666666667,8.06666666666667,9.23027919973961,3,22.2,1,1,0.333333333333333,0.666666666666667,0.666666666666667,0.333333333333333,0,0.333333333333333,0.333333333333333,0.666666666666667,0,0,"Nulo",-3.42,-0.3
"joao-pedro",104026,"João Pedro","266","ata",5.9,3.8304347826087,3.96086956521739,-0.328170510876197,23,3.8,3.87,1.95652173913043,1.1304347826087,0.739130434782609,1.39130434782609,0.0434782608695652,0.391304347826087,1.30434782608696,0.956521739130435,0.173913043478261,0,0,"Provável",-0.21,1.4
"walce",104074,"Walce","276","zag",3.17,3.1,0.6,-0.119896455985634,4,3.15,3.05,0,0.75,1,1.75,0,0,0,0,0,0,0,"Provável",-0.5,1.7
"bruno-fuchs",104085,"Bruno Fuchs","285","zag",2.1,2.1,0.6,0.186606142523527,10,2.325,1.95,0.3,0.9,1.2,3.1,0,0.1,0.8,0.2,0,0,0,"Provável",-0.1,-0.2
"roberto",104086,"Roberto","285","zag",2.43,1.88,-0.12,0.552193579299513,5,3.35,0.9,0.2,1.6,0.8,2.2,0,0,1,0,0,0,0,"Nulo",-0.26,3.2
"pedro-lucas",104087,"Pedro Lucas","285","ata",2.23,-0.46,-0.46,-0.142053270335694,5,-0.45,-0.5,0,0.8,0,0.2,0,0,0,0,0,0,0,"Nulo",-0.22,-0.5
"gerson",104089,"Gerson","341","zag",5.4,2.47777777777778,0.811111111111111,0.083946236034916,9,3.06,1.75,0.111111111111111,0.666666666666667,1,1.11111111111111,0,0,0.111111111111111,0.111111111111111,0,0,0,"Nulo",0.65,4.5
"joao-lucas",104257,"João Lucas","262","lat",2.45,3.46666666666667,0.133333333333333,0,6,0,3.46666666666667,0,0.833333333333333,0.5,0.666666666666667,0,0,0.5,0,0,0,0,"Nulo",0.06,0
"lucas-dias",104356,"Lucas Dias","341","zag",1.65,1.5,1.5,-1.22773717348863,2,0.3,2.7,0.5,1,1,0.5,0,0,0.5,0.5,0,0,0,"Dúvida",-0.37,0.3
"rick",104459,"Rick","354","ata",1.82,0.825,0.825,-0.186366899035814,4,0.8,0.85,0.25,0.5,0.75,1.25,0,0,0.25,0.25,0,0,0,"Nulo",-0.01,0.5
"abner-vinicius",104513,"Abner Vinícius","293","lat",5.28,2.925,1.05,-0.493397040743785,8,0.4,3.28571428571429,0.125,1.125,0.875,2,0.125,0,0.25,0,0,0,0,"Provável",0.42,6.4
"tailson",104578,"Tailson","277","ata",1.06,1.31818181818182,1.31818181818182,-0.328170510876197,11,1.15,1.52,1.18181818181818,1.63636363636364,0.272727272727273,1.54545454545455,0,0.272727272727273,1.09090909090909,0.636363636363636,0.0909090909090909,0,0,"Nulo",-0.29,-0.5
"sandry",104580,"Sandry","277","mei",0.78,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nulo",-0.22,0
"darlan",104593,"Darlan","284","mei",1.78,1.45384615384615,1.45384615384615,-0.579281073510208,13,0.733333333333333,1.67,0.307692307692308,1.07692307692308,1.07692307692308,1.07692307692308,0.0769230769230769,0,0.307692307692308,0.230769230769231,0,0,0,"Provável",-0.16,0.7
"weverton",104625,"Weverton","283","lat",2.33,2.5,0.5,0.0942860827316106,5,2.4,2.65,0.2,0.2,0.6,2.2,0,0.2,0.6,0.2,0,0,0,"Nulo",-0.28,-0.5
"warley",104646,"Warley","341","lat",2.68,1.20769230769231,0.823076923076923,0.115387810684048,13,1.11428571428571,1.31666666666667,0.307692307692308,0.846153846153846,0.307692307692308,1,0,0,2.07692307692308,0.230769230769231,0,0,0,"Nulo",0.83,5.3
"heitor",104649,"Heitor","285","lat",2.87,2.875,1.625,0.593552966086292,20,3.48,2.27,0.6,1.55,1.25,2.6,0.05,0,1.7,0.35,0,0,0,"Provável",0.74,4
"lucas-barros",104650,"Lucas Barros","263","lat",1.03,1.11666666666667,0.283333333333333,-0.227515268543068,12,1.2,1.05714285714286,0,1,0.583333333333333,0.583333333333333,0,0,0.416666666666667,0,0,0,0,"Provável",-0.42,0
"vinicius",104660,"Vinícius","290","ata",1.31,0.46,0.46,1.51970780591879,5,3.5,-0.3,0.2,1.2,0.6,0,0,0,0.6,0.2,0,0,0,"Nulo",0.53,3.5
"tiago-reis",104678,"Tiago Reis","267","ata",3.44,1.21818181818182,1.21818181818182,-0.031269198585395,11,1.3,1,0.636363636363636,1.54545454545455,0.181818181818182,0.454545454545455,0.0909090909090909,0.0909090909090909,0.363636363636364,0.363636363636364,0.0909090909090909,0,0,"Nulo",-0.16,-0.8
