"","atletas.nome","atletas.slug","atletas.apelido","atletas.foto","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.clube.id.full.name"
"589","Yago Fernando da Silva","yago","Yago","https://s.glbimg.com/es/sde/f/2019/03/26/32f1ef47f09a17579130bc990308fe11_FORMATO.png",77500,1,290,"zag","Provável",0,4,0,0,"Goiás"
"590","Ricardo Queiroz de Alencastro Graça","ricardo","Ricardo","https://s.glbimg.com/es/sde/f/2018/09/27/8b63cdcb68dc035fb9be678fc9c4b4e7_FORMATO.png",99881,1,267,"zag","Nulo",0,3,0,0,"Vasco"
"591","Yan Medeiros Sasse","yan-sasse","Yan Sasse","https://s.glbimg.com/es/sde/f/2019/02/04/f937d7652133bbfcf5c27e7aa470da43_FORMATO.jpeg",96055,1,267,"mei","Nulo",0,4,0,0,"Vasco"
"592","João Afonso Crispim","joao-afonso","João Afonso","https://s.glbimg.com/es/sde/f/2019/03/26/7aa4970f4f6fe71390e7e18f2d34a799_FORMATO.png",78458,1,290,"mei","Nulo",0,4,0,0,"Goiás"
"593","Lucas Ribamar Lopes dos Santos Bibiano","ribamar","Ribamar","https://s.glbimg.com/es/sde/f/2019/02/04/9b1da38d8e388aadbecc486fc796afa1_FORMATO.jpeg",94068,1,267,"ata","Nulo",0,3,0,0,"Vasco"
"594","Tiago Rodrigues dos Reis","tiago-reis","Tiago Reis","https://s.glbimg.com/es/sde/f/2019/02/04/bce79fcb5c254414ecc78fd8ca9e28c4_FORMATO.jpeg",104678,1,267,"ata","Provável",0,5,0,0,"Vasco"
"595","Bruno César Zanaki","bruno-cesar","Bruno César","https://s.glbimg.com/es/sde/f/2019/03/31/3b9db9e833f13f65a65d1546e2608e81_FORMATO.jpeg",52558,1,267,"mei","Provável",0,7,0,0,"Vasco"
"596","Werley Ananias da Silva","werley","Werley","https://s.glbimg.com/es/sde/f/2018/09/27/100cf375e588a977ea2906da9ed2694f_FORMATO.png",62974,1,267,"zag","Provável",0,5,0,0,"Vasco"
"597","Marrony da Silva Liberato","marrony","Marrony","https://s.glbimg.com/es/sde/f/2019/02/04/ebf3f1f211032df24dd1be8c375b670e_FORMATO.jpeg",101717,1,267,"ata","Provável",0,7,0,0,"Vasco"
"598","Rafael de Carvalho França","rafael-franca","Rafael França","https://s.glbimg.com/es/sde/f/2018/09/27/58cbfa1d712490ae26a319b3d7c007e5_FORMATO.png",101719,1,267,"lat","Nulo",0,2,0,0,"Vasco"
"599","Matheus Celestino Moresche Rodrigues","moresche","Moresche","https://s.glbimg.com/es/sde/f/2018/09/27/c6c9b83f9837ff43f73359da0386895a_FORMATO.png",102719,1,267,"ata","Nulo",0,2,0,0,"Vasco"
"600"," Eduardo Feitoza Sampaio","dudu","Dudu","https://s.glbimg.com/es/sde/f/2019/02/04/5f0cba5bf1f2c598d7825638281a5e22_FORMATO.jpeg",102852,1,267,"mei","Nulo",0,3,0,0,"Vasco"
"601","Matheus dos Santos Miranda","miranda","Miranda","https://s.glbimg.com/es/sde/f/2018/09/27/0dec5ab486a566e8fbde05157bccb9cf_FORMATO.png",101720,1,267,"zag","Nulo",0,3,0,0,"Vasco"
"602","João Pedro Soares Borges","joao-pedro","João Pedro","https://s.glbimg.com/es/sde/f/2018/09/27/bdf3476e0782cb7e4f75819b1f8495cc_FORMATO.png",101721,1,267,"gol","Nulo",0,1,0,0,"Vasco"
"603","Johnath Marlone Azevedo da Silva","marlone","Marlone","https://s.glbimg.com/es/sde/f/2019/03/26/b8ec528564308c15c0bb71bc4f8a95ab_FORMATO.png",80944,1,290,"mei","Provável",0,7,0,0,"Goiás"
"604","Ney Franco da Silveira Júnior","ney-franco","Ney Franco","https://s.glbimg.com/es/sde/f/2019/03/29/5861ece33a7a9307b5120f91ac1518f1_FORMATO.jpeg",37246,1,315,"tec","Provável",0,3,0,0,"Chapecoense"
"605","Rodrigo Fernandes Nóbrega","rodrigo-fernandes","Rodrigo Fernandes","https://s.glbimg.com/es/sde/f/2018/09/27/5ff6d5126f3366e505e6caa6897ccff3_FORMATO.png",102771,1,267,"mei","Nulo",0,2,0,0,"Vasco"
"606","Marcelo Gazella Hermes","marcelo-hermes","Marcelo Hermes","https://s.glbimg.com/es/sde/f/2019/03/26/e5cbd69dfd6e038a31846473359d7246_FORMATO.png",82639,1,290,"lat","Provável",0,5,0,0,"Goiás"
"607","Maximiliano Gastón López","maxi-lopez","Maxi López","https://s.glbimg.com/es/sde/f/2018/09/27/06c01113a00936b7c2845177c24d4ae9_FORMATO.png",68800,1,267,"ata","Nulo",0,8,0,0,"Vasco"
"608","Marcos de Paula Dutra","marcos","Marcos","https://s.glbimg.com/es/sde/f/2019/03/26/97c014749e1bd594e9dc76f33b45a278_FORMATO.png",78495,1,290,"gol","Nulo",0,3,0,0,"Goiás"
"609","Luiz Carlos Cirne Lima de Lorenzi","lisca","Lisca","https://s.glbimg.com/es/sde/f/2018/06/05/28dffdf0f5fa7f305e52bcd7ee449f9a_FORMATO.png",72588,1,354,"tec","Provável",0,7,0,0,"Ceará"
"610","Heitor Rodrigues da Fonseca","heitor","Heitor","https://s.glbimg.com/es/sde/f/2019/03/29/72b7f78855a5ecee46897bb061452400_FORMATO.png",104649,1,285,"lat","Nulo",0,1,0,0,"Internacional"
"611","Robert Abel Arboleda Escobar","arboleda","Arboleda","https://s.glbimg.com/es/sde/f/2019/04/01/8b22d106ccba1278e3e4a6b89e76eab0_FORMATO.png",91573,1,276,"zag","Nulo",0,9,0,0,"São Paulo"
"612","Ramon de Morais Motta ","ramon","Ramon","https://s.glbimg.com/es/sde/f/2018/09/27/7b0ec92bd9cd8803ca0b44dec6637586_FORMATO.png",68896,1,267,"lat","Contundido",0,5,0,0,"Vasco"
"613","Marcelo Rangel da Rosa","marcelo-rangel","Marcelo Rangel","https://s.glbimg.com/es/sde/f/2019/03/26/eca12439d38b9fd1ddc8662b4872f0c4_FORMATO.png",82730,1,290,"gol","Contundido",0,4,0,0,"Goiás"
"614","Brenner Marlos Varanda de Oliveira","brenner","Brenner","https://s.glbimg.com/es/sde/f/2019/03/26/1188c7483e76ef3cbc616c26e4c8462d_FORMATO.png",80080,1,290,"ata","Nulo",0,6,0,0,"Goiás"
"615","Joao Robin Rojas Mendoza","joao-rojas","Joao Rojas","https://s.glbimg.com/es/sde/f/2018/08/22/4263f96a54ea57b00b989a04f50f6ec3_FORMATO.png",70784,1,276,"ata","Nulo",0,7,0,0,"São Paulo"
"616","Diego Souza de Andrade","diego-souza","Diego Souza","https://s.glbimg.com/es/sde/f/2019/03/22/497e02b51450608fc7b5e819938167c1_FORMATO.png",68911,1,263,"ata","Provável",0,8,0,0,"Botafogo"
"617","Thiago Heleno Henrique Ferreira","thiago-heleno","Thiago Heleno","https://s.glbimg.com/es/sde/f/2019/03/30/d941b7a4bb640424918c02ce3d930666_FORMATO.png",38394,1,293,"zag","Provável",0,8,0,0,"Athlético-PR"
"618","Fellipe Ramos Ignez Bastos","fellipe-bastos","Fellipe Bastos","https://s.glbimg.com/es/sde/f/2019/03/26/c1b84ba942df91f5064aabec2e10f1de_FORMATO.png",70116,1,267,"mei","Nulo",0,3,0,0,"Vasco"
"619","João Ricardo Riedi","joao-ricardo","João Ricardo","https://s.glbimg.com/es/sde/f/2019/03/28/1dadcc46ba4eb0738815ddfca0b51a71_FORMATO.png",81881,1,315,"gol","Provável",0,6,0,0,"Chapecoense"
"620","Thiago Neves Augusto","thiago-neves","Thiago Neves","https://s.glbimg.com/es/sde/f/2018/05/07/d1d468f88a9bce01adaf6cdad34d20ae_FORMATO.png",38277,1,283,"mei","Provável",0,7,0,0,"Cruzeiro"
"621","Claudio Winck Neto","claudio-winck","Claudio Winck","https://s.glbimg.com/es/sde/f/2019/02/04/4412c9f53c873f0f2ce2b2038d648bbf_FORMATO.jpeg",74074,1,267,"lat","Nulo",0,4,0,0,"Vasco"
"622","Rogério Ceni","rogerio-ceni","Rogério Ceni","https://s.glbimg.com/es/sde/f/2019/03/22/7e7ec9b7db2e43595a54d0cbab7f653b_FORMATO.png",97341,1,356,"tec","Provável",0,6,0,0,"Fortaleza"
"623","Raúl Alejandro Cáceres Bogado","raul-caceres","Raúl Cáceres","https://s.glbimg.com/es/sde/f/2019/02/04/8b0cf393436f7ab7db324b1059c9b76c_FORMATO.jpeg",71680,1,267,"lat","Provável",0,6,0,0,"Vasco"
"624","Luiz Diallison de Souza Alves","apodi","Apodi","https://s.glbimg.com/es/sde/f/2019/03/30/b18585f6b8ae91f70811643eb4487638_FORMATO.png",51042,1,341,"lat","Provável",0,7,0,0,"CSA"
"625","Fernando Miguel Kaufmann","fernando-miguel","Fernando Miguel","https://s.glbimg.com/es/sde/f/2018/09/27/d6ac644102159cd04f0ad131ac4bfb10_FORMATO.png",71571,1,267,"gol","Provável",0,8,0,0,"Vasco"
"626","Alexandre Rodrigues da Silva","alexandre-pato","Alexandre Pato","https://s.glbimg.com/es/sde/f/2019/03/29/eeca6b8bc1af0980d000db756e4c61ec_FORMATO.png",49675,1,276,"ata","Nulo",0,8,0,0,"São Paulo"
"627","Gustavo Leonardo Cuellar Gallego","cuellar","Cuéllar","https://s.glbimg.com/es/sde/f/2018/05/04/f29c0031ffc2adccbe51088049c2dea0_FORMATO.png",71709,1,262,"mei","Provável",0,8,0,0,"Flamengo"
"628","Patrick Bezerra do Nascimento","patrick","Patrick","https://s.glbimg.com/es/sde/f/2018/04/08/ecdf20e0263f65cb7a63bf0e68ebd3b6_FORMATO.png",83433,1,285,"mei","Provável",0,9,0,0,"Internacional"
"629","Rafael Galhardo de Souza","rafael-galhardo","Rafael Galhardo","https://s.glbimg.com/es/sde/f/2019/03/30/c914f02dc858484095b4c076f9ee33f9_FORMATO.png",68821,1,284,"lat","Nulo",0,3,0,0,"Grêmio"
"630","Thiago Galhardo do Nascimento Rocha","thiago-galhardo","Thiago Galhardo","https://s.glbimg.com/es/sde/f/2018/09/27/de4e11000b8211960cce4a090d300bb8_FORMATO.png",71844,1,267,"mei","Nulo",0,7,0,0,"Vasco"
"631","Rafael Vaz dos Santos","rafael-vaz","Rafael Vaz","https://s.glbimg.com/es/sde/f/2019/03/26/2893d827588a8a8150dbe4d07ec4e480_FORMATO.png",73421,1,290,"zag","Provável",0,6,0,0,"Goiás"
"632","Guilherme Costa Machado Silveira","guilherme-costa","Guilherme Costa","https://s.glbimg.com/es/sde/f/2019/03/26/5e530cf9c197016268f917c8b32fab70_FORMATO.png",74081,1,267,"mei","Nulo",0,2,0,0,"Vasco"
"633","Romulo Borges Monteiro","romulo","Romulo","https://s.glbimg.com/es/sde/f/2019/03/30/b06f6bb3a42e7565fe15d4abdbbbe956_FORMATO.png",70009,1,284,"mei","Nulo",0,4,0,0,"Grêmio"
"634","Bruno Cortês Barbosa","bruno-cortez","Bruno Cortez","https://s.glbimg.com/es/sde/f/2018/05/18/0ba3c7d69167c8dcfafe511fc043e800_FORMATO.png",72079,1,284,"lat","Provável",0,8,0,0,"Grêmio"
"635","Alexi Stival","cuca","Cuca","https://s.glbimg.com/es/sde/f/2018/07/31/462a0dba3c1810e338b61e28a25d8495_FORMATO.png",42411,1,276,"tec","Provável",0,8,0,0,"São Paulo"
"636","Jean Hebert de Freitas","jo","Jô","https://s.glbimg.com/es/sde/f/2018/01/23/b7dbfe9b201891a0b82bad50c8db0b21_FORMATO.png",101317,1,314,"ata","Nulo",0,1,0,0,"Avaí"
"637","Luiz Gustavo Tavares Conde","luiz-gustavo","Luiz Gustavo","https://s.glbimg.com/es/sde/f/2018/09/27/b551a9e8e890e361540470d7d707da03_FORMATO.png",80573,1,267,"zag","Nulo",0,4,0,0,"Vasco"
"638","Danilo Carvalho Barcelos","danilo-barcelos","Danilo Barcelos","https://s.glbimg.com/es/sde/f/2019/02/04/9212d58ce4cacfc864eabd43e1aacd0e_FORMATO.jpeg",84382,1,267,"lat","Provável",0,7,0,0,"Vasco"
"639","Danilo das Neves Pinheiro","tche-tche","Tchê Tchê","https://s.glbimg.com/es/sde/f/2019/04/01/6665645333a20e22d4ff51f9a2fb492e_FORMATO.png",86686,1,276,"mei","Nulo",0,5,0,0,"São Paulo"
"640","Cláudio Prates","claudio-prates","Cláudio Prates","https://s.glbimg.com/es/sde/f/2018/11/12/828eead95f715068d9bd09f3b5075006_FORMATO.png",81794,1,265,"tec","Provável",0,6,0,0,"Bahia"
"641","Oswaldo José Henríquez Bocanegra","oswaldo-henriquez","Oswaldo Henríquez","https://s.glbimg.com/es/sde/f/2018/09/27/93bdf7db4666448d0da5432a29006d5f_FORMATO.png",81241,1,267,"zag","Nulo",0,3,0,0,"Vasco"
"642","Walter Iván Alexis Montoya","montoya","Montoya","https://s.glbimg.com/es/sde/f/2019/03/30/6b3cb365020bb75a2d06d3f5c72c6cf7_FORMATO.png",94840,1,284,"mei","Nulo",0,7,0,0,"Grêmio"
"643","Rosicley Pereira da Silva","rossi","Rossi","https://s.glbimg.com/es/sde/f/2019/03/26/02c5e588a2273499623dfc220434a3c3_FORMATO.png",81798,1,267,"ata","Provável",0,6,0,0,"Vasco"
"644","Sebastião Sousa Costa","tiao","Tião","https://s.glbimg.com/es/sde/f/2019/04/01/2f2d8115868a8a24ba14c10ce4bc4fa2_FORMATO.png",47134,1,356,"mei","Nulo",0,1,0,0,"Fortaleza"
"645","Bruno da Silva Barbosa","bruno-silva","Bruno Silva","https://s.glbimg.com/es/sde/f/2018/09/27/b17da0820a3b1e8337a588d2eac239bc_FORMATO.png",83626,1,267,"mei","Provável",0,3,0,0,"Vasco"
"646","Vinícius Vasconcelos Araújo","vinicius-araujo","Vinícius Araújo","https://s.glbimg.com/es/sde/f/2018/09/27/6ddf98420b08a50c32c74472f3b962b3_FORMATO.png",82767,1,267,"ata","Contundido",0,2,0,0,"Vasco"
"647","Henrique Silva Milagres","henrique","Henrique","https://s.glbimg.com/es/sde/f/2018/09/27/b3280046d476aa241a694771fbe1b0cc_FORMATO.png",84893,1,267,"lat","Nulo",0,4,0,0,"Vasco"
"648","Alberto Valentim do Carmo Neto","alberto-valentim","Alberto Valentim","https://s.glbimg.com/es/sde/f/2018/03/20/c6b54edc93e180bf641056650be46611_FORMATO.png",84863,1,267,"tec","Provável",0,7,0,0,"Vasco"
"649","Anderson Hernanes de Carvalho Andrade Lima","hernanes","Hernanes","https://s.glbimg.com/es/sde/f/2019/04/01/9de4879116fa3172f964c37907406613_FORMATO.png",38648,1,276,"mei","Contundido",0,18,0,0,"São Paulo"
"650","Pablo Felipe Teixeira","pablo","Pablo","https://s.glbimg.com/es/sde/f/2019/04/01/2183894813bb5543356e56f459ac6b03_FORMATO.png",69138,1,276,"ata","Provável",0,17,0,0,"São Paulo"
"651","Jean Mota Oliveira de Sousa","jean-mota","Jean Mota","https://s.glbimg.com/es/sde/f/2019/03/28/96a77c8f2dcd7a81a4c63dea71b15ffb_FORMATO.png",78548,1,277,"mei","Provável",0,12,0,0,"Santos"
"652","Willian Marlon Ferreira Moraes","willian-maranhao","Willian Maranhão","https://s.glbimg.com/es/sde/f/2018/09/27/92d651fa08a85080370b0b2bfaddceb4_FORMATO.png",87262,1,267,"mei","Nulo",0,3,0,0,"Vasco"
"653","Lucas da Silva Izidoro","lucas-mineiro","Lucas Mineiro","https://s.glbimg.com/es/sde/f/2019/02/04/8c21d6c085c35c5d92e3380a55b2f833_FORMATO.jpeg",90634,1,267,"mei","Provável",0,6,0,0,"Vasco"
"654","Glaybson Yago Souza Lisboa","yago-pikachu","Yago Pikachu","https://s.glbimg.com/es/sde/f/2018/09/27/ade8af11f63aa15e4664fa86f8a48e0e_FORMATO.png",80196,1,267,"mei","Nulo",0,14,0,0,"Vasco"
"655","Reinaldo Manoel da Silva","reinaldo","Reinaldo","https://s.glbimg.com/es/sde/f/2019/04/01/6d2d1a24cd6dbf9313e0b6efedc5c055_FORMATO.png",78850,1,276,"lat","Provável",0,11,0,0,"São Paulo"
"656","Júnior Nazareno Sornoza Moreira","sornoza","Sornoza","https://s.glbimg.com/es/sde/f/2019/02/06/11cc7ae2177e3218feaa9ae6a8a0ddf7_FORMATO.png",87877,1,264,"mei","Provável",0,5,0,0,"Corinthians"
"657","Gabriel Félix dos Santos","gabriel-felix","Gabriel Félix","https://s.glbimg.com/es/sde/f/2018/04/09/1d85c758ea942cdf25ad4709d3c7ccb8_FORMATO.png",92057,1,267,"gol","Nulo",0,2,0,0,"Vasco"
"658","Jordi Almeida","jordi","Jordi","https://s.glbimg.com/es/sde/f/2018/09/27/02d931c984006234affadfc727274e72_FORMATO.png",86776,1,267,"gol","Nulo",0,2,0,0,"Vasco"
"659","Leandro Castan da Silva","leandro-castan","Leandro Castan","https://s.glbimg.com/es/sde/f/2018/09/27/fb8938214d4d9f30a8ecf66092c2f6dc_FORMATO.png",38505,1,267,"zag","Provável",0,11,0,0,"Vasco"
"660","Fábio Santos Romeu","fabio-santos","Fábio Santos","https://s.glbimg.com/es/sde/f/2018/05/07/98bee57585b8dde8e58e642b147a3a11_FORMATO.png",38229,1,282,"lat","Provável",0,9,0,0,"Atlético-MG"
"661","Ricardo de Oliveira","ricardo-oliveira","Ricardo Oliveira","https://s.glbimg.com/es/sde/f/2018/05/07/b853b7148bc822996c8074255a69a3c4_FORMATO.png",38910,1,282,"ata","Provável",0,15,0,0,"Atlético-MG"
"662","Raul Lô Gonçalves","raul","Raul","https://s.glbimg.com/es/sde/f/2018/09/27/cff54b0c5b12cb5f18cd3ca9292e3511_FORMATO.png",92496,1,267,"mei","Nulo",0,4,0,0,"Vasco"
"663","Levir Culpi","levir-culpi","Levir Culpi","https://s.glbimg.com/es/sde/f/2018/10/19/ae6ff45c9b9c188b0c6fb42f4573451d_FORMATO.png",40025,1,282,"tec","Provável",0,8,0,0,"Atlético-MG"
"664","Maicon Marques Bitencourt","maicon","Maicon","https://s.glbimg.com/es/sde/f/2019/03/29/32816f651b7a79f953bfbe551d47c80e_FORMATO.png",62968,1,282,"ata","Provável",0,7,0,0,"Atlético-MG"
"665","Carlos Cesar Neves","carlos-cesar","Carlos Cesar","https://s.glbimg.com/es/sde/f/2017/04/03/ed8cd5220fe7c5ba0069143fad70f518_FORMATO.png",61211,1,282,"lat","Nulo",0,4,0,0,"Atlético-MG"
"666","Patric Cabral Lalau","patric","Patric","https://s.glbimg.com/es/sde/f/2018/05/07/1a92a6695f550a6074401fe61265d5db_FORMATO.png",60969,1,282,"lat","Nulo",0,5,0,0,"Atlético-MG"
"667","Leonardo Fabiano da Silva e Silva","leonardo-silva","Leonardo Silva","https://s.glbimg.com/es/sde/f/2018/05/07/76bcd627f9b56262f6ad6cce8983b430_FORMATO.png",68925,1,282,"zag","Nulo",0,9,0,0,"Atlético-MG"
"668","Adilson Warken","adilson","Adilson","https://s.glbimg.com/es/sde/f/2018/05/07/8d28089e075545ce7ac5d0eacc69563e_FORMATO.png",50307,1,282,"mei","Nulo",0,6,0,0,"Atlético-MG"
"669","Vinícius Goes Barbosa de Souza","vinicius","Vinícius","https://s.glbimg.com/es/sde/f/2019/03/29/188d8189b08f034c67505831cfe67554_FORMATO.png",71162,1,282,"mei","Nulo",0,7,0,0,"Atlético-MG"
"670","Andrey Ramos do Nascimento","andrey","Andrey","https://s.glbimg.com/es/sde/f/2018/09/27/8599b503c16e7576611774a756e2e106_FORMATO.png",93787,1,267,"mei","Nulo",0,5,0,0,"Vasco"
"671","Jair Rodrigues Júnior","jair","Jair","https://s.glbimg.com/es/sde/f/2019/03/29/ada175db5435512e91702370cd95d14f_FORMATO.png",81091,1,282,"mei","Nulo",0,8,0,0,"Atlético-MG"
"672","Uilson Pedruzzi de Oliveira","uilson","Uilson","https://s.glbimg.com/es/sde/f/2018/05/07/9c69736d87e93ac80d7f38013cb1c1e7_FORMATO.png",85418,1,282,"gol","Contundido",0,3,0,0,"Atlético-MG"
"673","Matheus Mancini","matheus-mancini","Matheus Mancini","https://s.glbimg.com/es/sde/f/2018/05/07/6f7e5971bc24d9767f330971e875d599_FORMATO.png",80124,1,282,"zag","Nulo",0,3,0,0,"Atlético-MG"
"674","Lucas Cândido Silva","lucas-candido","Lucas Cândido","https://s.glbimg.com/es/sde/f/2018/05/07/19488c44e682165da72638af463246ff_FORMATO.png",84851,1,282,"mei","Nulo",0,2,0,0,"Atlético-MG"
"675","José Welison da Silva","jose-welison","José Welison","https://s.glbimg.com/es/sde/f/2018/07/11/1d923ab86aabd29245dae5fd1338d9bd_FORMATO.png",86859,1,282,"mei","Provável",0,5,0,0,"Atlético-MG"
"676","Elias Mendes Trindade","elias","Elias","https://s.glbimg.com/es/sde/f/2018/05/07/9cae85100fc013bc0d503fb2e82577ce_FORMATO.png",54395,1,282,"mei","Provável",0,10,0,0,"Atlético-MG"
"677","Luan Madson Gedeão De Paiva","luan","Luan","https://s.glbimg.com/es/sde/f/2018/05/07/c8cafabc87bc7ef4d50c8f18eafa05ce_FORMATO.png",63219,1,282,"mei","Provável",0,8,0,0,"Atlético-MG"
"678","Nathan Allan de Souza","nathan","Nathan","https://s.glbimg.com/es/sde/f/2018/07/25/2ebd70cae4e549a49e708c60abbee23a_FORMATO.png",87009,1,282,"mei","Nulo",0,4,0,0,"Atlético-MG"
"679","Leandro Henrique do Nascimento","leandrinho","Leandrinho","https://s.glbimg.com/es/sde/f/2018/07/16/427506f9f329b3a83b0695351930c35f_FORMATO.png",91702,1,282,"ata","Nulo",0,3,0,0,"Atlético-MG"
"680","Iago Justen Maidana Martins","iago-maidana","Iago Maidana","https://s.glbimg.com/es/sde/f/2018/05/07/211b2cfc9413080da0e36bac586628df_FORMATO.png",89226,1,282,"zag","Nulo",0,6,0,0,"Atlético-MG"
"681","Geuvânio Santos Silva","geuvanio","Geuvânio","https://s.glbimg.com/es/sde/f/2019/03/25/6756f079e2e35d2a22e59a73782daa41_FORMATO.png",73896,1,282,"ata","Nulo",0,5,0,0,"Atlético-MG"
"682","Gustavo Blanco Petersen Macedo","gustavo-blanco","Gustavo Blanco","https://s.glbimg.com/es/sde/f/2018/05/07/6ac39bf60c88040543dee78fc133c427_FORMATO.png",91191,1,282,"mei","Contundido",0,9,0,0,"Atlético-MG"
"683","Yimmi Javier Chará Zamora","chara","Chará","https://s.glbimg.com/es/sde/f/2018/06/12/141a8b4188cba969d63627e1e52b336e_FORMATO.png",99891,1,282,"ata","Nulo",0,9,0,0,"Atlético-MG"
"684","Fernando Rodrigues Caixeta Barbosa","fernando","Fernando","https://s.glbimg.com/es/sde/f/2018/05/07/f73daae77a916904f7cc997667e506ad_FORMATO.png",97543,1,282,"gol","Nulo",0,1,0,0,"Atlético-MG"
"685","José Marcos Costa Martins","marquinhos","Marquinhos","https://s.glbimg.com/es/sde/f/2019/02/15/7f94dd0a492218c6dcc1fbc02473637c_FORMATO.png",98765,1,282,"mei","Nulo",0,1,0,0,"Atlético-MG"
"686","Alessandro Vinícius Gonçalves da Silva","alessandro-vinicius","Alessandro Vinícius","https://s.glbimg.com/es/sde/f/2019/03/30/ffa3db77225e133627999054dd742e50_FORMATO.png",94495,1,282,"mei","Nulo",0,1,0,0,"Atlético-MG"
"687","Michael Matias Fracaro","michael","Michael","https://s.glbimg.com/es/sde/f/2018/05/07/b00362ea5028e43dae1152d78fbf5ccc_FORMATO.png",93659,1,282,"gol","Nulo",0,1,0,0,"Atlético-MG"
"688","Bruno Roberto Pereira da Silva","bruninho","Bruninho","https://s.glbimg.com/es/sde/f/2018/05/17/4db250b451ffbbeb0a3e8ec81fe6023a_FORMATO.png",101716,1,282,"mei","Nulo",0,2,0,0,"Atlético-MG"
"689","Daniel dos Santos Penha","daniel","Daniel","https://s.glbimg.com/es/sde/f/2017/05/04/6d566daae907e707a8bfbd7975033f26_FORMATO.png",97349,1,282,"mei","Nulo",0,1,0,0,"Atlético-MG"
"690","Cleiton Schwengber","cleiton","Cleiton","https://s.glbimg.com/es/sde/f/2018/05/07/8a0462ed1a379da917d8f4b4fa8cc04a_FORMATO.png",93882,1,282,"gol","Nulo",0,2,0,0,"Atlético-MG"
"691","Igor Rabello da Costa","igor-rabello","Igor Rabello","https://s.glbimg.com/es/sde/f/2019/03/29/11c623f642cb5eb0bffd2315954fc443_FORMATO.png",89493,1,282,"zag","Provável",0,12,0,0,"Atlético-MG"
"692","Claudio Rodrigues Gomes","guga","Guga","https://s.glbimg.com/es/sde/f/2019/03/29/fb13c66ae9c72ffe321570f916f5d250_FORMATO.png",101319,1,282,"lat","Provável",0,6,0,0,"Atlético-MG"
"693","Rafael Elias da Silva","papagaio","Papagaio","https://s.glbimg.com/es/sde/f/2019/03/29/6cce9b5a37d0722657f590f8d01229f4_FORMATO.png",102302,1,282,"ata","Nulo",0,2,0,0,"Atlético-MG"
"694","Carlos Gabriel Moreira de Oliviera","hulk","Hulk","https://s.glbimg.com/es/sde/f/2018/05/17/2551e15c845e9706b626ca2ab7a4f23f_FORMATO.png",102700,1,282,"lat","Nulo",0,3,0,0,"Atlético-MG"
"695","Matheus Bungenstab Stockl","matheus-stockl","Matheus Stockl","https://s.glbimg.com/es/sde/f/2019/03/30/86011c733ddfa6a95f8ce320b63fab21_FORMATO.png",104088,1,282,"zag","Nulo",0,1,0,0,"Atlético-MG"
"696","Alerrandro Barra Mansa Realino de Souza","alerrandro","Alerrandro","https://s.glbimg.com/es/sde/f/2018/05/17/28dbb606b55029007f0519c4b90dcd6f_FORMATO.png",101715,1,282,"ata","Nulo",0,5,0,0,"Atlético-MG"
"697","Miguel David Terans Pérez  ","terans","Terans","https://s.glbimg.com/es/sde/f/2018/06/26/88598177badc1f54b4f2757234282710_FORMATO.png",102878,1,282,"mei","Nulo",0,5,0,0,"Atlético-MG"
"698","Felipe Fernandes Sousa","felipe-sousa","Felipe Sousa",NA,101861,1,282,"ata","Nulo",0,1,0,0,"Atlético-MG"
"699","Martín Rea Zuccotti","martin-rea","Martín Rea","https://s.glbimg.com/es/sde/f/2018/08/15/112cfc233171e1ce071bc8982b37d432_FORMATO.png",103093,1,282,"zag","Nulo",0,4,0,0,"Atlético-MG"
"700","Renan Guedes Borges","renan-guedes","Renan Guedes","https://s.glbimg.com/es/sde/f/2019/03/30/326a3140a44042ebe99aabbad8cfef22_FORMATO.png",104127,1,282,"lat","Nulo",0,1,0,0,"Atlético-MG"
"701","Antônio Fialho de Carvalho Neto","neto","Neto","https://s.glbimg.com/es/sde/f/2019/03/30/845cad8021ef58fd85f953cdd5d0fae9_FORMATO.png",103706,1,282,"mei","Nulo",0,1,0,0,"Atlético-MG"
"702","Marcos Roberto da Silva Barbosa","marquinhos-silva","Marquinhos Silva","https://s.glbimg.com/es/sde/f/2019/03/25/8dc24bebfd563fe4253dc5e8837b3121_FORMATO.png",38515,1,314,"zag","Nulo",0,5,0,0,"Avaí"
"703","Hélio Júnior Rossi Francino","helio-junior","Hélio Júnior",NA,104622,1,282,"lat","Nulo",0,1,0,0,"Atlético-MG"
"704","Júlio César Godinho Catole","julinho","Julinho","https://s.glbimg.com/es/sde/f/2019/02/18/cf3d8eab528cc3bf388f557c9134576c_FORMATO.png",73501,1,314,"mei","Nulo",0,2,0,0,"Avaí"
"705","Ebert William Amâncio","betao","Betão","https://s.glbimg.com/es/sde/f/2019/02/18/c0b805cc5c8e5f13e496652b72658a40_FORMATO.png",37646,1,314,"zag","Provável",0,6,0,0,"Avaí"
"706","Douglas dos Santos","douglas","Douglas","https://s.glbimg.com/es/sde/f/2019/03/25/5842a2e0a1d8ab226f0555c0667dfc11_FORMATO.png",38738,1,314,"mei","Contundido",0,8,0,0,"Avaí"
