"","atletas.nome","atletas.slug","atletas.apelido","atletas.foto","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.clube.id.full.name","CA","FC","FD","FF","FS","G","I","PE","RB","A","SG","DD","DP","GS","FT","CV","PP","GC"
"264","Bruno da Silva Costa","bruno-silva","Bruno Silva","https://s.glbimg.com/es/sde/f/2018/05/24/c08c1ffb51c09b59126c4f9ae3771ec7_FORMATO.png",101422,6,315,"ata","Nulo",0,2.8,0,-0.3,"Chapecoense",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","Yann Del Pino Rolim","yann-rolim","Yann Rolim","https://s.glbimg.com/es/sde/f/2018/08/01/42e8f3434bff7d6238a0dca11f2239f8_FORMATO.png",102892,6,315,"mei","Contundido",0,4,0,0,"Chapecoense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","Tharlis Sartori","tharlis","Tharlis","https://s.glbimg.com/es/sde/f/2019/04/18/f819791c50769c7bd2a9f1e7f5a77afa_FORMATO.png",102997,6,315,"mei","Nulo",0,3.43,0,2.9,"Chapecoense",NA,2,NA,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","Thiago Nascimento dos Santos","thiago-santos","Thiago Santos","https://s.glbimg.com/es/sde/f/2019/05/08/d6ea24feb54f6ea2b6f7eb5c8ed0c4da_FORMATO.png",93151,6,315,"ata","Contundido",0,3,0,0,"Chapecoense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","Vinicius Farias Locatelli","vini-locatelli","Vini Locatelli","https://s.glbimg.com/es/sde/f/2019/04/03/dd414ff9b71a2dad41b8695b82517f67_FORMATO.png",102998,6,315,"mei","Nulo",0,1,0,0,"Chapecoense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","Moisés Ribeiro Santos","moises-ribeiro","Moisés Ribeiro","https://s.glbimg.com/es/sde/f/2017/04/25/c7b046cc3c9a420d4047bb8d6d4b6570_FORMATO.png",78991,6,315,"mei","Suspenso",0,3,0,0,"Chapecoense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","Régis Tosatti Giacomin","regis","Régis","https://s.glbimg.com/es/sde/f/2019/04/18/bad714f682461e54632caf1faf4cc374_FORMATO.png",102999,6,315,"mei","Nulo",0,4.34,0,2.04,"Chapecoense",NA,4,2,3,2,NA,1,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","Henrique Adriano Buss","henrique","Henrique","https://s.glbimg.com/es/sde/f/2019/05/23/1e0958bf111e04ccbaa5075e15678a5a_FORMATO.png",50856,6,264,"zag","Nulo",4.7,7.85,0.47,4.43,"Corinthians",NA,1,NA,NA,NA,NA,NA,4,NA,NA,3,NA,NA,NA,NA,NA,NA,NA
"272","Jadson Rodrigues da Silva","jadson","Jadson","https://s.glbimg.com/es/sde/f/2019/05/23/45121fe0ca2edcaff01e4403c67f4d71_FORMATO.png",38315,6,264,"mei","Nulo",0,4.09,0,-0.47,"Corinthians",2,3,NA,2,1,NA,NA,10,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"273","Walter Leandro Capeloza Artune","walter","Walter","https://s.glbimg.com/es/sde/f/2019/05/23/e07f02ef4a79d6525b03ab26a352738b_FORMATO.png",51413,6,264,"gol","Nulo",0,7,0,0,"Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","Ralf de Souza Telles","ralf","Ralf","https://s.glbimg.com/es/sde/f/2019/05/23/6bb1b3455b09de07ffee5ece7a922ca8_FORMATO.png",52190,6,264,"mei","Nulo",2.3,10.29,0.69,3.4,"Corinthians",1,8,1,1,11,NA,NA,12,15,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","Mauro Boselli","boselli","Boselli","https://s.glbimg.com/es/sde/f/2019/05/23/6a353db88a96b39b63e2ff4a5b79226d_FORMATO.png",69161,6,264,"ata","Nulo",0,3.06,0,0.07,"Corinthians",1,NA,1,NA,3,NA,1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","Eduardo Colcenti Antunes","eduardo-sasha","Eduardo Sasha","https://s.glbimg.com/es/sde/f/2018/05/23/a1e5220c82575c4f297c1173ec07d58a_FORMATO.png",70360,6,277,"ata","Dúvida",1.2,15.9,-1.09,6.5,"Santos",NA,7,1,3,4,2,NA,7,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","Jorge Sampaoli","jorge-sampaoli","Jorge Sampaoli","https://s.glbimg.com/es/sde/f/2019/04/02/cbfe46eed15abdc67d75bd4170d5e6a1_FORMATO.png",70800,6,277,"tec","Provável",3.72,11.3,0.48,4.73,"Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","Manoel Messias Silva Carvalho","manoel","Manoel","https://s.glbimg.com/es/sde/f/2019/05/23/8ef54147edc589e8e177c09584065867_FORMATO.png",69014,6,264,"zag","Nulo",7,11.77,0.88,5.84,"Corinthians",1,3,NA,2,NA,NA,NA,8,9,NA,4,NA,NA,NA,NA,NA,NA,NA
"279","Gustavo Costa da Silva Machado","gustavo-bochecha","Gustavo Bochecha","https://s.glbimg.com/es/sde/f/2019/03/22/c6c604c007ddce9a6af2b1b8a98f99ff_FORMATO.png",95798,6,263,"mei","Nulo",-2,5.91,-0.52,0.63,"Botafogo",2,3,NA,2,7,NA,NA,18,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","Igor Cássio Vieira dos Santos","igor-cassio","Igor Cássio","https://s.glbimg.com/es/sde/f/2019/03/22/7c87ddae633eb2c51a6c053054e56a1a_FORMATO.png",99661,6,263,"ata","Nulo",0,1.29,0.08,-0.5,"Botafogo",1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","Danilo Fernando Avelar","danilo-avelar","Danilo Avelar","https://s.glbimg.com/es/sde/f/2019/05/23/3838256f970424f3a26f7cf5a433287b_FORMATO.png",72142,6,264,"lat","Nulo",5.6,7.47,0.55,6.23,"Corinthians",1,3,1,1,5,NA,NA,6,3,NA,3,NA,NA,NA,NA,NA,NA,NA
"282","Fernando Peixoto Costanza","fernando","Fernando","https://s.glbimg.com/es/sde/f/2019/03/28/0e1597e7f7c233c1663c9739a327843b_FORMATO.png",99550,6,263,"lat","Provável",-0.9,2.89,-0.52,3.02,"Botafogo",1,8,1,NA,3,NA,NA,7,5,NA,2,NA,NA,NA,NA,NA,NA,NA
"283","Bryan Jafet Ruíz González","bryan-ruiz","Bryan Ruíz","https://s.glbimg.com/es/sde/f/2018/07/11/ef076ba265a7f7e961749ab3e573933e_FORMATO.png",71019,6,277,"mei","Nulo",0,4,0,0,"Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","Helerson Mateus do Nascimento","helerson","Helerson","https://s.glbimg.com/es/sde/f/2019/03/22/4f209e6f74df9776da75f4a35ed2b28f_FORMATO.png",101073,6,263,"zag","Nulo",0,2,0,0,"Botafogo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","Rickson Barbosa Sá da Conceição","rickson","Rickson","https://s.glbimg.com/es/sde/f/2019/03/22/efd7fd2b10b650cb8eaf54baac765f67_FORMATO.png",100002,6,263,"mei","Nulo",0,1.82,0,1.2,"Botafogo",NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","Derlis Alberto González Galeano","derlis-gonzalez","Derlis González","https://s.glbimg.com/es/sde/f/2018/08/02/82821b03d402e292e2c9436d34a6f1b3_FORMATO.png",75372,6,277,"ata","Dúvida",0,0.74,0,-3,"Santos",3,6,1,NA,5,NA,1,4,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"287","Matheus Antunes Ribeiro","matheus-ribeiro","Matheus Ribeiro","https://s.glbimg.com/es/sde/f/2019/03/28/3e3b672c196784b9afea72e85325a468_FORMATO.png",82943,6,277,"lat","Nulo",0,3,0,0,"Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","Vagner Silva de Souza","vagner-love","Vagner Love","https://s.glbimg.com/es/sde/f/2019/05/23/baafa063aa2addaba5bf9bcfb361129f_FORMATO.png",38959,6,264,"ata","Nulo",1.5,4.27,-0.4,1.08,"Corinthians",1,8,2,2,7,1,3,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","Carlos Andrés Sánchez Arcosa","carlos-sanchez","Carlos Sánchez","https://s.glbimg.com/es/sde/f/2019/03/28/c138b40f3a1c3c5a30059c6bfeb61b3d_FORMATO.png",81677,6,277,"mei","Dúvida",0.5,11.39,-0.92,4.32,"Santos",NA,6,5,4,7,1,NA,22,3,NA,NA,NA,NA,NA,2,NA,NA,NA
"290","Jonathan Copete Valencia","copete","Copete","https://s.glbimg.com/es/sde/f/2019/03/28/8b877a8c4ad54095a090c72a16cdb129_FORMATO.png",77959,6,277,"ata","Nulo",0,6,0,0,"Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","Gustavo Henrique Vernes","gustavo-henrique","Gustavo Henrique","https://s.glbimg.com/es/sde/f/2019/03/28/1fb1aeab02e0006889fbd9ef7a4dd6e0_FORMATO.png",78248,6,277,"zag","Suspenso",2.5,6.26,-0.18,3.25,"Santos",3,6,2,NA,3,NA,NA,8,8,NA,3,NA,NA,NA,NA,NA,NA,NA
"292","Jonathan Silva Vieira","jonathan","Jonathan","https://s.glbimg.com/es/sde/f/2019/03/22/3acc8b0f9bdee13970e84fee1d24648f_FORMATO.png",102597,6,263,"lat","Nulo",0,1.87,0,2,"Botafogo",2,2,1,NA,2,NA,NA,4,NA,1,1,NA,NA,NA,NA,NA,NA,NA
"293","Rhuan da Silveira Castro","rhuan","Rhuan","https://s.glbimg.com/es/sde/f/2019/03/28/4d88ed09bc75e94e5f255e63ec33d09c_FORMATO.png",102958,6,263,"ata","Nulo",0,1,0,0,"Botafogo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","João Paulo Silva Martins","joao-paulo","João Paulo","https://s.glbimg.com/es/sde/f/2019/03/28/55b6bd3285315d25077f61ea5d4a7fc9_FORMATO.png",85425,6,277,"gol","Nulo",0,2,0,0,"Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","Andrew da Silva Ventura","andrew","Andrew","https://s.glbimg.com/es/sde/f/2019/03/28/6bb49f946fbf4eb4e9fa370948141d04_FORMATO.png",103183,6,263,"gol","Nulo",0,2,0,0,"Botafogo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","André Luiz Ribeiro da Silva","andre","André",NA,104080,6,263,"gol","Nulo",0,1,0,0,"Botafogo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","Fernando Henrique dos Anjos","fernando-henrique","Fernando Henrique","https://s.glbimg.com/es/sde/f/2019/03/28/7ea4631a70a1da7be84a3480e80a9441_FORMATO.png",37717,6,354,"gol","Nulo",0,4,0,0,"Ceará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","Edimo Ferreira Campos","edinho","Edinho","https://s.glbimg.com/es/sde/f/2019/03/28/a73e2e4e04ac38d68b05eb5ffc8d4e8e_FORMATO.png",37792,6,354,"mei","Nulo",0,1.89,0,-3.4,"Ceará",1,NA,NA,NA,2,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","Alessandro Scheppa","alessandro","Alessandro","https://s.glbimg.com/es/sde/f/2019/03/22/ca58dd5dc7b75891e8aea6c26aea3064_FORMATO.png",104081,6,263,"mei","Nulo",0,1,0,0,"Botafogo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","Glauber Siqueira dos Santos Lima","glauber","Glauber","https://s.glbimg.com/es/sde/f/2019/03/28/3c290bfe8a6a5e1be791a5e6d2f2a13c_FORMATO.png",104610,6,263,"zag","Nulo",0,2,0,0,"Botafogo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","Lucas Barros da Cunha","lucas-barros","Lucas Barros","https://s.glbimg.com/es/sde/f/2019/03/28/be4f63d854fc719f9e9072cf24e0d7f3_FORMATO.png",104650,6,263,"lat","Nulo",0,1,0,0,"Botafogo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","Lucas Silva Alves","lucas-alves","Lucas Alves","https://s.glbimg.com/es/sde/f/2019/03/28/1ae8c43705f6dfd96f9cdfe68b4b8485_FORMATO.png",104651,6,263,"gol","Nulo",0,1,0,0,"Botafogo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","Ricardo Bueno da Silva","ricardo-bueno","Ricardo Bueno","https://s.glbimg.com/es/sde/f/2019/03/28/3d70fd82e49aca88abe94015a45abb9d_FORMATO.png",69141,6,354,"ata","Nulo",7.3,18.4,0.71,6.9,"Ceará",NA,8,2,5,2,3,5,3,3,2,NA,NA,NA,NA,NA,NA,1,NA
"304","Pedro Julião Azevedo Junior","juninho-quixada","Juninho Quixadá","https://s.glbimg.com/es/sde/f/2019/03/28/290762becedf23c80b831f923f4b7b33_FORMATO.png",71787,6,354,"mei","Nulo",0,5,0,0,"Ceará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","Wescley Gomes dos Santos","wescley","Wescley","https://s.glbimg.com/es/sde/f/2019/03/28/0323fda54c2149f1f78b04bb3c9dcb1f_FORMATO.png",70925,6,354,"mei","Nulo",0,5,0,0,"Ceará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","Thiago Carleto Alves","thiago-carleto","Thiago Carleto","https://s.glbimg.com/es/sde/f/2019/03/28/e6019b20be4192e66ea436db383a8d95_FORMATO.png",51700,6,354,"lat","Nulo",0,7.73,0,2.1,"Ceará",NA,3,1,1,1,NA,NA,9,2,NA,1,NA,NA,NA,NA,NA,NA,NA
"307","Felipe de Oliveira Silva","felipe-baxola","Felipe Baxola","https://s.glbimg.com/es/sde/f/2019/03/28/24e6b367451f8861ad0b1a99cfd02895_FORMATO.png",71113,6,354,"mei","Nulo",0,6,0,0,"Ceará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","Luiz Felipe do Nascimento dos Santos","luiz-felipe","Luiz Felipe","https://s.glbimg.com/es/sde/f/2019/03/28/8bb249c2111b49eff60737fd35c27a45_FORMATO.png",79035,6,277,"zag","Nulo",0,7,0,0,"Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","Gabriel Girotto Franco","gabriel","Gabriel","https://s.glbimg.com/es/sde/f/2019/05/23/2e7a0138d60a1418cacfcd315daf7491_FORMATO.png",78605,6,264,"mei","Nulo",0,7,0,0,"Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","Ramiro Moschen Benetti","ramiro","Ramiro","https://s.glbimg.com/es/sde/f/2019/05/23/74dd3815a00b56d9fc765cad761ff91c_FORMATO.png",78715,6,264,"mei","Nulo",0,11.63,-0.45,1.97,"Corinthians",1,10,1,1,5,NA,NA,9,8,1,NA,NA,NA,NA,NA,NA,NA,NA
"311","Renê dos Santos Júnior","rene-junior","Renê Júnior","https://s.glbimg.com/es/sde/f/2019/05/23/605fd3e976ffe9b529d0208eb32fa15b_FORMATO.png",73281,6,264,"mei","Nulo",0,7,0,0,"Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","Richard Cândido Coelho","richard","Richard","https://s.glbimg.com/es/sde/f/2019/05/23/71d16937452022159fb5e9c22fa4a299_FORMATO.png",86711,6,264,"mei","Nulo",0,4.11,0,1.95,"Corinthians",NA,2,NA,NA,2,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","Régis Augusto Salmazzo","regis","Régis","https://s.glbimg.com/es/sde/f/2019/05/23/42c4d6f669a802cc99bd19989a00b862_FORMATO.png",82647,6,264,"mei","Nulo",0,3.81,0,0.5,"Corinthians",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","Michel Macedo Rocha Machado","michel","Michel","https://s.glbimg.com/es/sde/f/2019/05/23/d6ee8c1facd131fa22d648e2509f5cac_FORMATO.png",80664,6,264,"lat","Nulo",0,2.48,0,0.9,"Corinthians",NA,1,NA,NA,1,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","Pedro Henrique Ribeiro Gonçalves","pedro-henrique","Pedro Henrique","https://s.glbimg.com/es/sde/f/2019/05/23/f288fe0eba8dc3e607cb451541c2dc39_FORMATO.png",87225,6,264,"zag","Nulo",0,8.82,0,4.43,"Corinthians",NA,NA,NA,1,3,NA,NA,5,5,NA,1,NA,NA,NA,NA,NA,NA,NA
"316","Ángel Rodrigo Romero Villamayor","angel-romero","Ángel Romero","https://s.glbimg.com/es/sde/f/2019/05/23/bc11cc1c2ac1b8fc0dd6144b9fdcc972_FORMATO.png",88323,6,264,"ata","Nulo",0,6,0,0,"Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","Clayson Henrique da Silva Vieira","clayson","Clayson","https://s.glbimg.com/es/sde/f/2019/05/23/4eeb5e5d8c27f4298bba05b91526868c_FORMATO.png",83817,6,264,"ata","Nulo",-0.1,10.58,-1.22,3.36,"Corinthians",NA,7,3,1,5,1,NA,12,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","Pedro Ken Morimoto Moreira","pedro-ken","Pedro Ken","https://s.glbimg.com/es/sde/f/2019/03/28/7a6cecf56bf5b7d343a126ff05454101_FORMATO.png",50877,6,354,"mei","Nulo",1.5,2.94,0.42,0.5,"Ceará",1,4,NA,NA,5,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","Caíque França Godoy","caique-franca","Caíque França","https://s.glbimg.com/es/sde/f/2019/05/23/2fe6e1e07de6a69ffa395b217210bff4_FORMATO.png",91808,6,264,"gol","Nulo",0,3,0,0,"Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","Andre Luis da Costa Alfredo","andre-luis","André Luís","https://s.glbimg.com/es/sde/f/2019/05/08/2895d967600f116ad01260a0b6dabd98_FORMATO.png",92146,6,356,"ata","Nulo",0,3.88,0,2.9,"Fortaleza",NA,NA,NA,NA,4,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","Pedro Victor Delmino da Silva","pedrinho","Pedrinho","https://s.glbimg.com/es/sde/f/2019/05/23/107e15af982bc755cfbd17f0349f4584_FORMATO.png",98706,6,264,"mei","Nulo",9.6,11.99,1.13,5.44,"Corinthians",NA,1,NA,NA,8,3,NA,11,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","Alison Lopes Ferreira","alison","Alison","https://s.glbimg.com/es/sde/f/2019/03/28/2438d7ca6b16c454a1fc9ccb45ec389d_FORMATO.png",73974,6,277,"mei","Dúvida",0,4.24,0,1.17,"Santos",3,9,NA,1,3,NA,NA,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","Tiago dos Santos Alves","tiago-alves","Tiago Alves","https://s.glbimg.com/es/sde/f/2019/03/28/d9cac4a21775ee745faf095781d51f77_FORMATO.png",51495,6,354,"zag","Nulo",0,6,0,2.05,"Ceará",NA,3,NA,1,1,NA,1,7,4,NA,1,NA,NA,NA,NA,NA,NA,NA
"324","Mateus da Silva Vital Assumpção","mateus-vital","Mateus Vital","https://s.glbimg.com/es/sde/f/2019/05/23/3173cd42fd63f03aecc0aa9d2b3fb706_FORMATO.png",93108,6,264,"mei","Nulo",3.5,6.56,0.25,3.35,"Corinthians",1,1,1,4,12,1,NA,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","Jefferson Gabriel Nascimento Brito","fessin","Fessin","https://s.glbimg.com/es/sde/f/2019/03/26/d280c476822d11a21bba9408da199dba_FORMATO.png",97994,6,264,"mei","Nulo",0,2,0,0,"Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","Luiz Ricardo Alves","sassa","Sassá","https://s.glbimg.com/es/sde/f/2018/05/07/89b8e9b3d830ff681500c63572397636_FORMATO.png",79578,6,283,"ata","Nulo",0,6.08,0,1.45,"Cruzeiro",NA,1,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","Sergio Ismael Díaz Velázquez","sergio-diaz","Sergio Díaz","https://s.glbimg.com/es/sde/f/2019/02/06/d12754823e31f219f7d80d0447c43045_FORMATO.png",94010,6,264,"ata","Nulo",0,2,0,0,"Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","Ángelo Giovanni Araos Llanos","araos","Araos","https://s.glbimg.com/es/sde/f/2019/05/23/cb5269062be03aa00e9d4c376cfa6cf9_FORMATO.png",102352,6,264,"mei","Nulo",0,4,0,0,"Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","Carlos Augusto Zopalato Neves","carlos-augusto","Carlos Augusto","https://s.glbimg.com/es/sde/f/2019/05/23/7cf24d9f3acb482165da003096c26921_FORMATO.png",101803,6,264,"lat","Nulo",0,5.59,0,4.23,"Corinthians",1,3,NA,1,NA,1,NA,7,3,NA,1,NA,NA,NA,NA,NA,NA,NA
"330","Thiago Beserra dos Santos","thiaguinho","Thiaguinho","https://s.glbimg.com/es/sde/f/2019/02/06/d56eca3cffea14801ef2035fdc653d18_FORMATO.png",102599,6,264,"mei","Nulo",0,3,0,0,"Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","Filipe Gonçalves dos Santos","filipe","Filipe","https://s.glbimg.com/es/sde/f/2019/05/23/637d8e2371145463b7d61a38d9d5ce88_FORMATO.png",100712,6,264,"gol","Nulo",0,2,0,0,"Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","Christian Alberto Cueva Bravo","cueva","Cueva","https://s.glbimg.com/es/sde/f/2019/03/29/52188ffb1316a2e09ed8b05910c0ece5_FORMATO.png",82411,6,277,"mei","Dúvida",0.9,6.83,-0.33,1.25,"Santos",NA,2,NA,NA,3,NA,NA,10,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","Rafael Pires Monteiro","rafael","Rafael","https://s.glbimg.com/es/sde/f/2018/05/07/950b9601003125498cffc38c229783f4_FORMATO.png",68928,6,283,"gol","Nulo",0,4.02,0,-1.5,"Cruzeiro",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2,NA,4,NA,NA,NA,NA
"334","Edílson Mendes Guimarães","edilson","Edílson","https://s.glbimg.com/es/sde/f/2018/05/18/44e434adf82fc311f1b839c8a9d7d38d_FORMATO.png",38523,6,283,"lat","Contundido",0,6.2,0,2.97,"Cruzeiro",1,6,NA,1,4,NA,NA,8,7,NA,1,NA,NA,NA,1,1,NA,NA
"335","Luis Antônio Venker de Menezes","mano-menezes","Mano Menezes","https://s.glbimg.com/es/sde/f/2018/05/18/b67ea93f254fb3c5b6517b9f84238c19_FORMATO.png",37281,6,283,"tec","Provável",3.95,9.68,0.41,3.54,"Cruzeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","Henrique Pacheco de Lima","henrique","Henrique","https://s.glbimg.com/es/sde/f/2018/05/18/f4c3f244aefa8557f0db6db3c2b7328a_FORMATO.png",37694,6,283,"mei","Provável",2.2,6.29,0.23,1.62,"Cruzeiro",NA,7,NA,NA,2,NA,NA,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","João Victor da Silva Marcelino","joao-victor","João Victor","https://s.glbimg.com/es/sde/f/2019/03/26/c13e38517c9406ec1c47b1cdd41eb68e_FORMATO.png",104250,6,264,"zag","Nulo",0,2,0,0,"Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","José Rodolfo Pires Ribeiro","dodo","Dodô","https://s.glbimg.com/es/sde/f/2019/02/04/ee21ad2d06f9472ebeac2c604d782d83_FORMATO.png",68727,6,283,"lat","Nulo",0,5.45,0,1.5,"Cruzeiro",NA,6,NA,1,1,NA,NA,11,3,NA,1,NA,NA,NA,NA,NA,NA,NA
"339","Marcos Gabriel do Nascimento","marquinhos-gabriel","Marquinhos Gabriel","https://s.glbimg.com/es/sde/f/2019/02/04/f910b4ed58ff035220b338cff4ea9f5b_FORMATO.png",68954,6,283,"mei","Provável",1.2,3.85,0.2,0.6,"Cruzeiro",NA,1,NA,NA,1,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","Frederico Chaves Guedes","fred","Fred","https://s.glbimg.com/es/sde/f/2018/05/18/d0c4af39faf530d73e1192ba68d0ce20_FORMATO.png",38162,6,283,"ata","Provável",2.2,6.62,0.42,1.4,"Cruzeiro",1,7,2,4,6,NA,3,9,1,1,NA,NA,NA,NA,1,NA,NA,NA
"341","Róbson Michael Signorini","robinho","Robinho","https://s.glbimg.com/es/sde/f/2018/05/07/9ec32acd97931db6852cd1b099fca085_FORMATO.png",62104,6,283,"mei","Provável",6.9,9.75,0.02,6.02,"Cruzeiro",NA,7,1,4,6,1,NA,21,9,1,NA,NA,NA,NA,NA,NA,NA,NA
"342","Egídio de Araújo Pereira Júnior","egidio","Egídio","https://s.glbimg.com/es/sde/f/2018/05/18/4e9c58c4c55851aececb2f797dca0723_FORMATO.png",42145,6,283,"lat","Provável",1.4,8.26,-0.27,4.23,"Cruzeiro",NA,2,1,1,2,NA,NA,16,7,1,NA,NA,NA,NA,NA,NA,NA,NA
"343","Jadson Alves dos Santos","jadson","Jadson","https://s.glbimg.com/es/sde/f/2019/02/04/fafc80986c9ff78c6b10c98b72c33190_FORMATO.png",80129,6,283,"mei","Nulo",0,3.73,0,0.33,"Cruzeiro",NA,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344","Leonardo Renan Simões de Lacerda","leo","Léo","https://s.glbimg.com/es/sde/f/2018/05/18/07a11eb9e0ab294a13fe3b76d7e9393b_FORMATO.png",50459,6,283,"zag","Provável",4.9,8.04,0.54,3.14,"Cruzeiro",NA,4,NA,NA,2,NA,NA,6,9,NA,1,NA,NA,NA,NA,NA,NA,NA
