"","atletas.nome","atletas.slug","atletas.apelido","atletas.foto","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.clube.id.full.name","CA","FC","FD","FF","FS","I","PE","RB","A","G","SG","FT","CV","GC","DD","GS","PP","DP"
"285","Evanildo Borges Barbosa Júnior","juninho","Juninho","https://s.glbimg.com/es/sde/f/2018/03/21/a365ec393385db562f884705537218a4_FORMATO.png",63119,9,"VIT","lat","Nulo",0,3.44,0,0,"Vitória",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","José Luis dos Santos Pinto","zezinho","Zezinho","https://s.glbimg.com/es/sde/f/2018/03/21/20af82e27e6699c69e9458932cd76ae4_FORMATO.png",63208,9,"PAR","mei","Nulo",0,4.47,0,0.2,"Paraná",NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","Carlos Emiliano Pereira","carlinhos","Carlinhos","https://s.glbimg.com/es/sde/f/2018/05/07/3497662bc32f7504a1fa070ddc56cce4_FORMATO.png",63194,9,"AME","lat","Contundido",2.7,11.48,-1.1,3.7,"América-MG",1,13,5,2,3,1,7,5,NA,1,1,NA,NA,NA,NA,NA,NA,NA
"288","Leandro Donizete Gonçalves da Silva","leandro-donizete","Leandro Donizete","https://s.glbimg.com/es/sde/f/2018/04/17/72dc1ab07472323776f6c1208bc24568_FORMATO.png",51318,9,"AME","mei","Provável",0,1.49,0,-0.24,"América-MG",1,10,2,NA,6,NA,12,6,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"289","Felipe Azevedo dos Santos","felipe-azevedo","Felipe Azevedo","https://s.glbimg.com/es/sde/f/2018/05/25/06e70ad1ce0d550bfea7c97c67603a63_FORMATO.png",60825,9,"CEA","ata","Nulo",0,4,0,0.69,"Ceará",NA,8,1,2,6,NA,15,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","Paulo Marcos de Jesus Ribeiro","paulao","Paulão","https://s.glbimg.com/es/sde/f/2018/04/09/1cb2f4ec223fc588acc04336d52fcf07_FORMATO.png",63172,9,"VAS","zag","Provável",0,5.71,0,2.43,"Vasco",NA,1,NA,1,3,1,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","Rodrigo Modesto da Silva Moledo","rodrigo-moledo","Rodrigo Moledo","https://s.glbimg.com/es/sde/f/2018/03/20/e5bb6257009bf74098a367b4c1b9e53d_FORMATO.png",63354,9,"INT","zag","Nulo",6.7,12.84,0.78,6.74,"Internacional",2,11,1,4,8,1,10,17,NA,1,5,NA,NA,NA,NA,NA,NA,NA
"292","Bergson Gustavo Silveira da Silva","bergson","Bergson","https://s.glbimg.com/es/sde/f/2018/03/01/8027daac99864e85d92bbd292cec641c_FORMATO.png",68696,9,"ATL","ata","Nulo",0,3.48,-0.09,-0.33,"Atlético-PR",NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","Bruno César Pereira da Silva","bruno-silva","Bruno Silva","https://s.glbimg.com/es/sde/f/2018/05/18/c5296c34cd5096c635acc7874899ab65_FORMATO.png",68698,9,"CRU","mei","Nulo",5,7.24,1.01,3.08,"Cruzeiro",2,9,1,6,1,NA,5,6,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"294","Jucilei da Silva","jucilei","Jucilei","https://s.glbimg.com/es/sde/f/2018/05/26/6ec50553602c7380485a79fa43cc7366_FORMATO.png",63422,9,"SAO","mei","Nulo",6.4,8.44,0.24,3.7,"São Paulo",NA,15,NA,NA,13,NA,18,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","Márcio Passos de Albuquerque","emerson-sheik","Emerson Sheik","https://s.glbimg.com/es/sde/f/2018/05/18/64c04239bb8fc608b9061c8f7833750c_FORMATO.png",68744,9,"COR","ata","Nulo",0,7.41,0,1.98,"Corinthians",NA,3,1,NA,7,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","Luan Madson Gedeão De Paiva","luan","Luan","https://s.glbimg.com/es/sde/f/2018/05/07/c8cafabc87bc7ef4d50c8f18eafa05ce_FORMATO.png",63219,9,"ATL","ata","Provável",2.1,13.76,-0.58,4.86,"Atlético-MG",2,16,3,6,6,1,27,32,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","José Rodolfo Pires Ribeiro","dodo","Dodô","https://s.glbimg.com/es/sde/f/2018/05/23/bed8c47807867724de1462e2c2e094cc_FORMATO.png",68727,9,"SAN","lat","Provável",6,11.59,0.98,3.59,"Santos",2,4,2,3,15,NA,27,17,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"298","Edenílson Andrade Dos Santos","edenilson","Edenílson","https://s.glbimg.com/es/sde/f/2018/04/08/b8c17a1d807dace07b81afcb28a3438d_FORMATO.png",63289,9,"INT","mei","Nulo",3.2,9.35,0.32,3,"Internacional",1,5,NA,3,7,NA,18,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","Guilherme de Aguiar Camacho","camacho","Camacho","https://s.glbimg.com/es/sde/f/2018/03/01/113fa00f0f462e50c76f0f74fab0f3aa_FORMATO.png",68770,9,"ATL","mei","Provável",4.4,5.08,0.64,1.96,"Atlético-PR",NA,11,1,1,4,NA,21,19,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"300","André Felipe Ribeiro de Souza","andre","André","https://s.glbimg.com/es/sde/f/2018/05/18/0ca56cb5450f85a99dc8b875b05f9c86_FORMATO.png",68690,9,"GRE","ata","Provável",0,7.63,-0.32,1.24,"Grêmio",2,23,4,7,14,10,21,3,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"301","Sérgio Dutra Júnior","junior-dutra","Júnior Dutra","https://s.glbimg.com/es/sde/f/2018/03/20/c8437e142fdd78fc9a58612ecb464b3f_FORMATO.png",68784,9,"COR","ata","Nulo",0,4.55,0,0.17,"Corinthians",NA,4,NA,NA,3,NA,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","Rafael Galhardo de Souza","rafael-galhardo","Rafael Galhardo","https://s.glbimg.com/es/sde/f/2018/04/09/dd10c890ac24ce82978a7b585a33b7df_FORMATO.png",68821,9,"VAS","lat","Contundido",0,2.76,0,0.85,"Vasco",1,6,2,4,7,1,20,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","Marcelo Lomba do Nascimento","marcelo-lomba","Marcelo Lomba","https://s.glbimg.com/es/sde/f/2018/04/08/c6db42e2a46652d39dfdaf203267d223_FORMATO.png",68872,9,"INT","gol","Nulo",0,7.72,0,5.2,"Internacional",NA,NA,NA,NA,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"304","Rodrigo Júnior Paula Silva","digao","Digão","https://s.glbimg.com/es/sde/f/2018/05/18/3029b176fbac8f4a0cd982db9afb6df0_FORMATO.png",68886,9,"CRU","zag","Nulo",0,6,0,0,"Cruzeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","Renato de Araújo Chaves Júnior","renato-chaves","Renato Chaves","https://s.glbimg.com/es/sde/f/2018/05/18/06623512e1b55ebe6fb8640b1303d37d_FORMATO.png",68827,9,"FLU","zag","Provável",6.9,8.64,0.58,4.47,"Fluminense",2,11,2,NA,5,NA,22,21,1,NA,3,NA,NA,NA,NA,NA,NA,NA
"306","Severino do Ramo Clementino da Silva","nino-paraiba","Nino Paraíba","https://s.glbimg.com/es/sde/f/2018/05/02/6971ebec7f9c3c38db9490eb58f746f3_FORMATO.png",68808,9,"BAH","lat","Provável",1.2,12.49,-1.35,6.32,"Bahia",1,4,2,2,12,NA,17,18,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"307","Jonathan Doin","paulo-miranda","Paulo Miranda","https://s.glbimg.com/es/sde/f/2018/05/21/62fa3dde13de597371870ee9b721b5d7_FORMATO.png",68817,9,"GRE","zag","Nulo",0,7.76,0,5.4,"Grêmio",NA,2,NA,1,3,NA,5,4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"308","Welington Pereira Rodrigues","gum","Gum","https://s.glbimg.com/es/sde/f/2018/01/21/fad3eca69c2c4704602fb3e8c9aa074f_FORMATO.png",68887,9,"FLU","zag","Provável",2.7,5.4,0.12,2.53,"Fluminense",NA,6,1,1,2,NA,11,4,1,NA,2,NA,NA,NA,NA,NA,NA,NA
"309","Paulo Victor Mileo Vidotti","paulo-victor","Paulo Victor","https://s.glbimg.com/es/sde/f/2018/05/21/6022690f57c54343611ba7c2008603ce_FORMATO.png",68873,9,"GRE","gol","Nulo",0,6.92,0,1.7,"Grêmio",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA
"310","Ramon de Morais Motta ","ramon","Ramon","https://s.glbimg.com/es/sde/f/2018/04/09/f08ba4306c8c31eccc5e4d58f1a65e07_FORMATO.png",68896,9,"VAS","lat","Nulo",0.7,7.92,-0.86,3.45,"Vasco",NA,1,1,NA,NA,NA,6,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"311","Rodrigo Pimpão Viana","rodrigo-pimpao","Rodrigo Pimpão","https://s.glbimg.com/es/sde/f/2018/05/17/eb369a54700edd67173154dd1a72cf7b_FORMATO.png",68901,9,"BOT","ata","Nulo",-0.3,3.68,-1.38,1.57,"Botafogo",2,6,1,2,7,NA,8,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"312","Vinicius Santos Silva","vinicius","Vinicius","https://s.glbimg.com/es/sde/f/2018/05/24/0cbf8c93ebf616fd456c58a062f7fb7b_FORMATO.png",68917,9,"CHA","ata","Nulo",0,4.34,0,1.95,"Chapecoense",NA,1,1,2,2,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","Diego Souza de Andrade","diego-souza","Diego Souza","https://s.glbimg.com/es/sde/f/2018/05/26/de6f3a08fa69d30bfb5573c0aac02244_FORMATO.png",68911,9,"SAO","mei","Nulo",1.2,11.88,-2.11,7.13,"São Paulo",NA,7,2,5,10,3,12,2,1,4,NA,NA,NA,NA,NA,NA,NA,NA
"314","Anselmo de Moraes","anselmo","Anselmo","https://s.glbimg.com/es/sde/f/2018/05/24/a9ef4e7d008e58991894cc1427fb6ee0_FORMATO.png",68910,9,"SPO","mei","Provável",0,15.84,0,9.15,"Sport",2,19,1,4,14,NA,14,37,1,2,NA,1,NA,NA,NA,NA,NA,NA
"315","Wellington Alves da Silva","wellington-silva","Wellington Silva","https://s.glbimg.com/es/sde/f/2018/04/08/37fba0582d79360263206da6e9868169_FORMATO.png",68895,9,"INT","ata","Contundido",0,2.83,0,0,"Internacional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","André Luiz Barretto Silva Lima","andre-lima","André Lima","https://s.glbimg.com/es/sde/f/2018/03/21/d5bd90b5cbee9c67c4fe5a21cfdfe5f3_FORMATO.png",68893,9,"VIT","ata","Provável",-0.1,4.3,0.09,0.62,"Vitória",1,5,1,NA,4,3,7,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"317","Rafael Pires Monteiro","rafael","Rafael","https://s.glbimg.com/es/sde/f/2018/05/07/950b9601003125498cffc38c229783f4_FORMATO.png",68928,9,"CRU","gol","Nulo",0,7.71,0,10.5,"Cruzeiro",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,NA,NA,NA
"318","Eduardo Pereira Rodrigues","dudu","Dudu","https://s.glbimg.com/es/sde/f/2017/04/18/5268d6ef98c67a25b1dabf90d489a37f_FORMATO.png",68920,9,"PAL","ata","Provável",8.7,15.54,0.79,4.58,"Palmeiras",4,5,7,5,24,2,21,6,1,2,NA,NA,NA,NA,NA,NA,NA,NA
"319","Giovanni Augusto Oliveira Cardoso","giovanni-augusto","Giovanni Augusto","https://s.glbimg.com/es/sde/f/2018/04/09/0be5d2671952995c3ef660e9452d1f39_FORMATO.png",68938,9,"VAS","mei","Nulo",2.2,5.96,0.37,0.43,"Vasco",1,NA,1,2,3,NA,10,4,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
"320","Giovanni Aparecido Adriano dos Santos","giovanni","Giovanni","https://s.glbimg.com/es/sde/f/2018/05/07/9499f2b8fc40e3492df0257c5b638310_FORMATO.png",68979,9,"ATL","gol","Nulo",0,6,0,0,"Atlético-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","Marcos Gabriel do Nascimento","marquinhos-gabriel","Marquinhos Gabriel","https://s.glbimg.com/es/sde/f/2018/03/20/e4194c2bbdf34fa12da281428a823667_FORMATO.png",68954,9,"COR","mei","Nulo",0.5,2.6,0.38,-0.3,"Corinthians",1,3,NA,2,5,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","Leandro Damião da Silva dos Santos","leandro-damiao","Leandro Damião","https://s.glbimg.com/es/sde/f/2018/04/08/c1c8646acc0c6d9b787e0bcd4ce2303c_FORMATO.png",68953,9,"INT","ata","Nulo",0.6,6.34,-1.35,1.65,"Internacional",3,13,6,10,9,3,17,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"323","José Paolo Guerrero Gonzales","paolo-guerrero","Paolo Guerrero","https://s.glbimg.com/es/sde/f/2018/05/04/852acf0c7f6c125a0e08c2d187f7d3de_FORMATO.png",75295,9,"FLA","ata","Suspenso",0,13.78,0,8.05,"Flamengo",NA,2,NA,4,4,1,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"324","Aderbar Melo dos Santos Neto","santos","Santos","https://s.glbimg.com/es/sde/f/2018/05/08/cb128a5e04beb3653bf1847b06c72545_FORMATO.png",69012,9,"ATL","gol","Provável",0,10.05,0,5.21,"Atlético-PR",NA,NA,NA,NA,1,NA,6,NA,NA,NA,4,NA,NA,NA,13,8,NA,NA
"325","Ronaldo Luiz Alves","ronaldo-alves","Ronaldo Alves","https://s.glbimg.com/es/sde/f/2018/05/24/596fc62c2e66a9ab2b5119f565e42576_FORMATO.png",68950,9,"SPO","zag","Provável",5.7,6.4,0.59,2.67,"Sport",1,6,1,3,8,1,9,8,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"326","Welker Marçal de Almeida","kieza","Kieza","https://s.glbimg.com/es/sde/f/2018/03/20/f5b2dcceef9857c0dab3479a2ec2d946_FORMATO.png",68930,9,"BOT","ata","Provável",10,6.72,2.01,3.23,"Botafogo",NA,10,3,1,5,4,13,6,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
"327","Deivid Willian da Silva","deivid","Deivid","https://s.glbimg.com/es/sde/f/2018/05/18/9314a887ee8d5d3501ea45d244b7f947_FORMATO.png",69018,9,"SPO","mei","Provável",2.1,2.2,0.41,0.32,"Sport",NA,3,NA,NA,2,NA,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","Danilo Fernandes Batista","danilo-fernandes","Danilo Fernandes","https://s.glbimg.com/es/sde/f/2018/04/08/c714e94cf7e83d9faed670b675e6ec25_FORMATO.png",69051,9,"INT","gol","Nulo",5,9.39,-0.12,4.77,"Internacional",NA,NA,NA,NA,1,NA,1,NA,NA,NA,4,NA,NA,NA,10,6,NA,NA
"329","Paulo Roberto da Silva","paulo-roberto","Paulo Roberto","https://s.glbimg.com/es/sde/f/2018/03/20/24dcab97bac1e830cd13938c4beb81ea_FORMATO.png",69047,9,"COR","mei","Nulo",0,3.31,0,3.47,"Corinthians",2,5,1,1,1,NA,7,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","Régis Ribeiro de Souza","regis","Régis","https://s.glbimg.com/es/sde/f/2018/05/26/4e5702dd50b18168075ddd81501b8974_FORMATO.png",68995,9,"SAO","lat","Nulo",0,6.86,0,2.82,"São Paulo",2,7,1,1,2,NA,12,10,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"331","Hélio Hermito Zampier Neto","neto","Neto","https://s.glbimg.com/es/sde/f/2016/04/27/f217614f7ad8e77684e58501d147fa3a_FORMATO.png",69008,9,"CHA","zag","Contundido",0,2,0,0,"Chapecoense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","Martín Andrés Silva","martin-silva","Martín Silva","https://s.glbimg.com/es/sde/f/2018/04/09/581747cc55c20b7044e254d17b057ed0_FORMATO.png",69249,9,"VAS","gol","Nulo",0,6.91,0,-0.4,"Vasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,7,NA,NA
"333","Vladimir Orlando Cardoso de Araújo Filho","vladimir","Vladimir","https://s.glbimg.com/es/sde/f/2018/05/23/afd45cb890c4f9430cd273e7bdb9cb72_FORMATO.png",69040,9,"SAN","gol","Nulo",0,6,0,0,"Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","Leonardo Moreira Morais","leo","Léo","https://s.glbimg.com/es/sde/f/2018/03/20/32e84c4039d121a904d169b4a6a4ad1d_FORMATO.png",69177,9,"FLU","lat","Contundido",-3.6,2.81,-1.67,0.7,"Fluminense",2,5,NA,1,3,2,3,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
"335","Manoel Messias Silva Carvalho","manoel","Manoel","https://s.glbimg.com/es/sde/f/2018/05/07/6cf5cf190985e20f0a42a7408e164e10_FORMATO.png",69014,9,"CRU","zag","Nulo",0,4.94,0,2.7,"Cruzeiro",NA,2,NA,NA,2,1,2,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"336","Pablo Felipe Teixeira","pablo","Pablo","https://s.glbimg.com/es/sde/f/2018/05/08/cf32acce95d925ec92b7e084202c7e06_FORMATO.png",69138,9,"ATL","ata","Provável",0.1,8.8,-0.21,3.28,"Atlético-PR",2,22,4,10,5,7,11,8,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
"337","Victor Ferraz Macedo","victor-ferraz","Victor Ferraz","https://s.glbimg.com/es/sde/f/2018/05/23/229fbb519d2bbf0c8b2c2b77992e15ed_FORMATO.png",70046,9,"SAN","lat","Provável",4.4,8.56,0.72,2.45,"Santos",NA,3,2,NA,NA,2,7,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","Francisco Jackson Menezes da Costa","jackson-caucaia","Jackson Caucaia","https://s.glbimg.com/es/sde/f/2018/05/25/a10dec2af40e8217db1a00b9de476961_FORMATO.png",70162,9,"CEA","mei","Nulo",0,2,0,0,"Ceará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339","Javier Arley Reina Calvo","reina","Reina","https://s.glbimg.com/es/sde/f/2018/05/25/644b3e996f44835c5c708d4d081cf8d7_FORMATO.png",70118,9,"CEA","mei","Nulo",-0.8,1.67,-0.17,-0.2,"Ceará",NA,3,1,NA,2,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","Sidney Aparecido Ramos da Silva","sidao","Sidão","https://s.glbimg.com/es/sde/f/2018/05/26/dfb7fcc1e33bd344f55eb4005cebcecf_FORMATO.png",70222,9,"SAO","gol","Nulo",-6,7.73,-0.91,1.52,"São Paulo",2,NA,NA,NA,NA,NA,8,NA,NA,NA,3,NA,NA,NA,9,11,NA,NA
"341","Maycon Vinícius Ferreira da Cruz","nikao","Nikão","https://s.glbimg.com/es/sde/f/2018/05/08/2b72d6975f3708b1c3eaa34ea5acf723_FORMATO.png",69705,9,"ATL","mei","Provável",0.6,11.84,-0.77,3.65,"Atlético-PR",NA,6,7,6,17,4,20,5,NA,1,NA,1,NA,NA,NA,NA,NA,NA
"342","Fillipe Soutto Mayor Nogueira Ferreira","fillipe-soutto","Fillipe Soutto","https://s.glbimg.com/es/sde/f/2018/03/21/0daa49ddeceb2e945617b2f9a0df22b9_FORMATO.png",70581,9,"VIT","mei","Contundido",0,3.75,0,-2.3,"Vitória",1,4,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","Ederson Honorato Campos","ederson","Ederson","https://s.glbimg.com/es/sde/f/2018/05/04/c18adafd0ca30b3dfc5cde5e044c79b8_FORMATO.png",70173,9,"FLA","mei","Nulo",0,3,0,0,"Flamengo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344","Romulo Borges Monteiro","romulo","Romulo","https://s.glbimg.com/es/sde/f/2018/05/04/567c4c3a4d23c2c7f9849ff47e10d98f_FORMATO.png",70009,9,"FLA","mei","Nulo",0,3.01,0,0.35,"Flamengo",NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345","Mário Rogério Reis Micale ","rogerio-micale","Rogério Micale","https://s.glbimg.com/es/sde/f/2018/03/21/b716462900fb6d306d797525d21c94c2_FORMATO.png",70526,9,"PAR","tec","Provável",3.46,6.39,0.27,3.35,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","Marllon Gonçalves Jerônimo Borges","marllon","Marllon","https://s.glbimg.com/es/sde/f/2018/03/20/5302f545b04fee129a787fd002b3ca0f_FORMATO.png",70666,9,"COR","zag","Nulo",0,7,0,0,"Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","Eduardo Colcenti Antunes","eduardo-sasha","Eduardo Sasha","https://s.glbimg.com/es/sde/f/2018/05/23/a1e5220c82575c4f297c1173ec07d58a_FORMATO.png",70360,9,"SAN","ata","Provável",1.7,8.05,-0.17,2.84,"Santos",NA,10,1,4,15,5,19,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","Emiliano Gabriel Vecchio","vecchio","Vecchio","https://s.glbimg.com/es/sde/f/2018/05/23/580db24e5f5f2179cb2757fc3a0e8286_FORMATO.png",68745,9,"SAN","mei","Contundido",0,5.26,0,0.7,"Santos",NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349","Fellipe Ramos Ignez Bastos","fellipe-bastos","Fellipe Bastos","https://s.glbimg.com/es/sde/f/2018/03/05/105c1b01950d04f72d197c2b080b62c2_FORMATO.png",70116,9,"SPO","mei","Provável",4.1,8.7,0.46,5.26,"Sport",NA,9,10,8,2,1,21,16,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350","Luis Manuel Seijas Gunther","seijas","Seijas","https://s.glbimg.com/es/sde/f/2018/04/20/91a8e5439b7ee43f7646d5a702d383cb_FORMATO.png",70742,9,"INT","mei","Nulo",0,2,0,0,"Internacional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351","Rhayner Santos Nascimento","rhayner","Rhayner","https://s.glbimg.com/es/sde/f/2018/03/21/1c75f0c2bcf179c6d2dbb10dd5f8535f_FORMATO.png",70874,9,"VIT","ata","Provável",5.8,9.65,0.92,3.62,"Vitória",3,16,3,6,16,NA,18,16,1,NA,NA,1,NA,NA,NA,NA,NA,NA
"352","Jackson de Souza","jackson","Jackson","https://s.glbimg.com/es/sde/f/2018/03/21/e56086be050e46bbe8c085917b5255c1_FORMATO.png",70934,9,"BAH","zag","Nulo",0,4,0,0,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","Leonardo Cittadini","leo-cittadini","Léo Cittadini","https://s.glbimg.com/es/sde/f/2018/05/23/94f8a60d067a1f1b2253bc082aaa653e_FORMATO.png",70986,9,"SAN","mei","Nulo",0,8.55,-0.38,3.25,"Santos",1,7,1,3,5,1,2,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354","Diogo Barbosa Mendanha","diogo-barbosa","Diogo Barbosa","https://s.glbimg.com/es/sde/f/2018/03/01/0548d1925fd96270e520ea3b69e42e7b_FORMATO.png",70916,9,"PAL","lat","Contundido",-0.3,9.53,-1.42,3.73,"Palmeiras",3,11,NA,NA,2,NA,19,14,2,NA,3,NA,NA,NA,NA,NA,NA,NA
"355","Federico Mancuello","mancuello","Mancuello","https://s.glbimg.com/es/sde/f/2018/05/07/0f1aad8b26fa5e7442bde1e17cfc4dfb_FORMATO.png",71066,9,"CRU","mei","Nulo",6,3.46,1.75,0.37,"Cruzeiro",NA,7,3,2,2,NA,10,5,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"356","Wescley Gomes dos Santos","wescley","Wescley","https://s.glbimg.com/es/sde/f/2018/05/25/e26f5033484f9b036cf9109ee7829470_FORMATO.png",70925,9,"CEA","mei","Provável",-0.3,4.23,-0.29,1.94,"Ceará",1,13,2,5,4,1,18,5,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"357","Alexander Baumjohann","alex-baumjohann","Alex Baumjohann","https://s.glbimg.com/es/sde/f/2018/03/21/86d47b57857d02ac9b638604fe0da5bd_FORMATO.png",71389,9,"VIT","mei","Nulo",0,1.65,0,-0.1,"Vitória",NA,5,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358","Bruno Henrique Corsini","bruno-henrique","Bruno Henrique","https://s.glbimg.com/es/sde/f/2017/09/04/f252554797209a70ab4bd0e0cf7e8692_FORMATO.jpeg",70944,9,"PAL","mei","Provável",2.8,9.66,0.41,5.12,"Palmeiras",2,21,NA,5,18,NA,17,21,1,1,NA,1,NA,NA,NA,NA,NA,NA
"359","Kelvin Mateus de Oliveira","kelvin","Kelvin","https://s.glbimg.com/es/sde/f/2018/03/20/ce27034d4fd8068f72bbf69792b0ad46_FORMATO.png",71549,9,"VAS","ata","Nulo",0,6.67,0,4.4,"Vasco",1,3,NA,1,4,NA,4,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA
"360","Weverton Pereira da Silva","weverton","Weverton","https://s.glbimg.com/es/sde/f/2018/03/01/1b14659ebbd67b4f5e8df68d552f08f5_FORMATO.png",71631,9,"PAL","gol","Nulo",0,8.88,0,5.5,"Palmeiras",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"361","Gustavo Leonardo Cuellar Gallego","cuellar","Cuéllar","https://s.glbimg.com/es/sde/f/2018/05/04/f29c0031ffc2adccbe51088049c2dea0_FORMATO.png",71709,9,"FLA","mei","Provável",0,9.43,0,3.82,"Flamengo",2,11,NA,1,2,NA,8,22,1,NA,NA,NA,1,NA,NA,NA,NA,NA
"362","Gabriel Rybar Blos","gabriel","Gabriel","https://s.glbimg.com/es/sde/f/2018/05/18/d0b143443c7fe342de877afaff95bb91_FORMATO.png",71572,9,"GRE","zag","Nulo",0,1,0,0,"Grêmio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","Elton Junior Melo Ataíde","elton","Elton","https://s.glbimg.com/es/sde/f/2018/03/21/3c546811d33f612cacba3bdc1dace452_FORMATO.png",71719,9,"BAH","mei","Provável",8.4,9.67,1.58,4.06,"Bahia",1,25,1,5,1,NA,14,27,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364","Fernando Miguel Kaufmann","fernando-miguel","Fernando Miguel","https://s.glbimg.com/es/sde/f/2018/05/08/b49a52f81f691127e1693a8fc8a73d1b_FORMATO.png",71571,9,"VAS","gol","Provável",2,7.37,-1.19,3.33,"Vasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,5,5,NA,NA
