"","atletas.nome","atletas.slug","atletas.apelido","atletas.foto","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.clube.id.full.name","A","CA","FC","FD","FF","FS","FT","I","PE","RB","G","SG","CV","DD","GS","PP","GC","DP"
"283","Jeferson de Araújo de Carvalho","jeferson","Jeferson","https://s.glbimg.com/es/sde/f/2018/04/13/b82201ef35f9d51daf417ce9f8294859_FORMATO.png",84917,13,"VIT","lat","Nulo",6.4,5.99,1.39,2.96,"Vitória",1,3,10,1,1,7,NA,1,23,17,NA,3,NA,NA,NA,NA,NA,NA
"284","Emiliano Gabriel Vecchio","vecchio","Vecchio","https://s.glbimg.com/es/sde/f/2018/05/23/580db24e5f5f2179cb2757fc3a0e8286_FORMATO.png",68745,13,"SAN","mei","Nulo",0,5.26,0,0.7,"Santos",NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"285","Luan Michel de Louzã","luan","Luan","https://s.glbimg.com/es/sde/f/2018/05/07/1f9835d5fb38d7e164ba9852c6be3209_FORMATO.png",60834,13,"AME","ata","Nulo",0,9.59,0,2.3,"América-MG",2,2,16,1,7,15,NA,3,18,12,NA,NA,1,NA,NA,NA,NA,NA
"286","Sérgio Dutra Júnior","junior-dutra","Júnior Dutra","https://s.glbimg.com/es/sde/f/2018/07/20/a1efc5a279c303352851a3d68a6e7465_FORMATO.png",68784,13,"FLU","ata","Nulo",0,3.59,0,-0.48,"Fluminense",NA,1,6,NA,NA,4,NA,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA
"287","Marcos Felipe de Freitas Monteiro","marcos-felipe","Marcos Felipe ","https://s.glbimg.com/es/sde/f/2018/05/18/72317ca5c12be51354f8792ab39b37d8_FORMATO.png",85004,13,"FLU","gol","Nulo",0,2,0,0,"Fluminense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","Severino do Ramo Clementino da Silva","nino-paraiba","Nino Paraíba","https://s.glbimg.com/es/sde/f/2018/05/02/6971ebec7f9c3c38db9490eb58f746f3_FORMATO.png",68808,13,"BAH","lat","Dúvida",0,14.23,0,6.53,"Bahia",1,2,10,3,3,14,NA,NA,24,28,NA,3,NA,NA,NA,NA,NA,NA
"289","Paulo Victor Mileo Vidotti","paulo-victor","Paulo Victor","https://s.glbimg.com/es/sde/f/2018/05/21/6022690f57c54343611ba7c2008603ce_FORMATO.png",68873,13,"GRE","gol","Nulo",0,6.92,0,1.7,"Grêmio",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2,2,NA,NA,NA
"290","Rafael Galhardo de Souza","rafael-galhardo","Rafael Galhardo","https://s.glbimg.com/es/sde/f/2018/04/09/dd10c890ac24ce82978a7b585a33b7df_FORMATO.png",68821,13,"VAS","lat","Nulo",0,2.76,0,0.85,"Vasco",NA,1,6,2,4,7,NA,1,20,5,NA,NA,NA,NA,NA,NA,NA,NA
"291","Jonathan Doin","paulo-miranda","Paulo Miranda","https://s.glbimg.com/es/sde/f/2018/05/21/62fa3dde13de597371870ee9b721b5d7_FORMATO.png",68817,13,"GRE","zag","Nulo",0,8.37,0,7.1,"Grêmio",NA,NA,3,NA,1,3,NA,NA,5,8,NA,2,NA,NA,NA,NA,NA,NA
"292","Marcelo Lomba do Nascimento","marcelo-lomba","Marcelo Lomba","https://s.glbimg.com/es/sde/f/2018/04/08/c6db42e2a46652d39dfdaf203267d223_FORMATO.png",68872,13,"INT","gol","Nulo",0,7.47,0,6.1,"Internacional",NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,NA,3,1,NA,NA,NA
"293","Orlando Enrique Berrío Meléndez","berrio","Berrío ","https://s.glbimg.com/es/sde/f/2018/05/04/1dca4f3eecabeea66a9817cd0722f76f_FORMATO.png",85300,13,"FLA","ata","Nulo",0,5,0,0,"Flamengo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","João Paulo Silva Martins","joao-paulo","João Paulo","https://s.glbimg.com/es/sde/f/2018/05/23/1ca235953ef1a22b3961956b96191dc1_FORMATO.png",85425,13,"SAN","gol","Nulo",0,2,0,0,"Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","Marcelo Machado dos Santos ","marcelo","Marcelo","https://s.glbimg.com/es/sde/f/2018/03/20/05f475c48e922f2e6d24615603f85935_FORMATO.png",85400,13,"BOT","mei","Nulo",0,3.3,0,2.65,"Botafogo",NA,NA,2,NA,2,4,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA
"296","Rodrigo Júnior Paula Silva","digao","Digão","https://s.glbimg.com/es/sde/f/2018/07/05/108a277374dbf9d6964a4440bd9ef43e_FORMATO.png",68886,13,"FLU","zag","Provável",1.3,4.87,-1.13,1.3,"Fluminense",NA,NA,4,2,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA
"297","Renato de Araújo Chaves Júnior","renato-chaves","Renato Chaves","https://s.glbimg.com/es/sde/f/2018/05/18/06623512e1b55ebe6fb8640b1303d37d_FORMATO.png",68827,13,"FLU","zag","Nulo",0,8.16,0,4.32,"Fluminense",1,2,12,2,NA,6,NA,NA,22,23,NA,3,NA,NA,NA,NA,NA,NA
"298","Uilson Pedruzzi de Oliveira","uilson","Uilson","https://s.glbimg.com/es/sde/f/2018/05/07/9c69736d87e93ac80d7f38013cb1c1e7_FORMATO.png",85418,13,"ATL","gol","Contundido",0,2,0,0,"Atlético-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","Kaio Silva Mendes","kaio","Kaio","https://s.glbimg.com/es/sde/f/2016/04/30/a83b6e7bb6661dbbb2b8c85d3afc4b48_FORMATO.png",92574,13,"GRE","mei","Nulo",0,1.97,0,-0.75,"Grêmio",NA,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"300","Uendel Pereira Gonçalves","uendel","Uendel","https://s.glbimg.com/es/sde/f/2018/04/08/54329b1f2e19497e40a10f2e289a5406_FORMATO.png",60852,13,"INT","lat","Nulo",0,4.17,0,-1.2,"Internacional",NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","Jael Ferreira Vieira","jael","Jael","https://s.glbimg.com/es/sde/f/2018/05/18/528786142cfbdf2221caa974ac75720e_FORMATO.png",60859,13,"GRE","ata","Nulo",0,1.91,0,-0.67,"Grêmio",NA,NA,3,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","Leonardo Pinheiro da Conceição","leo","Léo","https://s.glbimg.com/es/sde/f/2018/03/21/c6572fbc65cb9ee9ad6f2d3e068ccbd1_FORMATO.png",85626,13,"BAH","lat","Provável",5,9.78,0.11,3.79,"Bahia",NA,NA,15,1,2,10,NA,3,27,24,NA,3,NA,NA,NA,NA,NA,NA
"303","Hyoran Kaue Dalmoro","hyoran","Hyoran","https://s.glbimg.com/es/sde/f/2017/02/19/1ec83086a8ae2fe33a1e88113fff1ac1_FORMATO.png",85931,13,"PAL","mei","Nulo",2.7,4.97,0.87,3.46,"Palmeiras",5,2,16,2,3,7,NA,1,12,4,1,NA,NA,NA,NA,NA,NA,NA
"304","Miguel Ángel Borja Hernández","borja","Borja","https://s.glbimg.com/es/sde/f/2017/04/23/4b0f5cd460ee874344bfbfd4e3eef9a6_FORMATO.png",86120,13,"PAL","ata","Contundido",0,12.68,0,5.08,"Palmeiras",1,3,11,2,10,4,NA,4,7,7,1,NA,NA,NA,NA,NA,NA,NA
"305","Wanderson Santos Pereira","wanderson","Wanderson","https://s.glbimg.com/es/sde/f/2018/05/08/ebbd8503f27be0857e0c6fbad5884636_FORMATO.png",86143,13,"ATL","zag","Provável",7.5,5.11,1.48,2.21,"Atlético-PR",NA,NA,11,NA,2,NA,NA,1,17,10,NA,2,NA,NA,NA,NA,NA,NA
"306","Victor Luis Chuab Zamblauskas","victor-luis","Victor Luis","https://s.glbimg.com/es/sde/f/2018/03/01/1bfd94d7a93e4d5f7f21981109f79c87_FORMATO.png",86410,13,"PAL","lat","Nulo",0,6.77,0,2.64,"Palmeiras",NA,1,2,2,2,3,NA,NA,11,6,NA,1,NA,NA,NA,NA,NA,NA
"307","Andrew Erik Feitosa","morato","Morato","https://s.glbimg.com/es/sde/f/2018/05/26/f933a6b863ea2c091247cadde03b31c0_FORMATO.png",86227,13,"SAO","ata","Nulo",0,2,0,0,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","Jandrei Chitolina Carniel","jandrei","Jandrei","https://s.glbimg.com/es/sde/f/2018/05/24/a6bbeb6a5b1860ac8642a8ba43cd525e_FORMATO.png",86508,13,"CHA","gol","Provável",0.7,5.71,-0.93,2.65,"Chapecoense",NA,1,NA,NA,NA,2,NA,NA,10,1,NA,4,NA,19,20,NA,NA,NA
"309","Pablo Dyego da Silva Rosa","pablo-dyego","Pablo Dyego","https://s.glbimg.com/es/sde/f/2018/01/21/438b2556ee9ffdf26099d9eb3ecbe28a_FORMATO.png",86444,13,"FLU","ata","Nulo",3.5,5.75,0.39,3.29,"Fluminense",NA,NA,4,4,6,12,1,NA,14,3,2,NA,NA,NA,NA,NA,NA,NA
"310","Aylon Darwin Tavella","aylon","Aylon","https://s.glbimg.com/es/sde/f/2018/05/07/5a02ebebae94350f74b0622d02730891_FORMATO.png",85930,13,"AME","ata","Contundido",0,7.06,0,2.16,"América-MG",1,2,14,5,9,14,1,5,12,7,NA,NA,NA,NA,NA,NA,NA,NA
"311","Bruno Gomes de Oliveira Conceição","bruno-gomes","Bruno Gomes","https://s.glbimg.com/es/sde/f/2018/07/10/f67ff2e9bd4eb7be0afc9c0c683d5e0f_FORMATO.png",86512,13,"VIT","ata","Dúvida",0,3,0,0,"Vitória",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","Malcoon Silva","malcoon","Malcoon","https://s.glbimg.com/es/sde/f/2015/05/07/69c5d890c1338b62d5a46963c3c32ab1_FORMATO.jpeg",86615,13,"AME","lat","Nulo",0,2,0,0,"América-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","Patric Cabral Lalau","patric","Patric","https://s.glbimg.com/es/sde/f/2018/05/07/1a92a6695f550a6074401fe61265d5db_FORMATO.png",60969,13,"ATL","lat","Provável",3.7,5.56,0.89,2.22,"Atlético-MG",1,NA,16,1,1,2,NA,2,27,16,NA,1,NA,NA,NA,NA,NA,NA
"314","Welington Pereira Rodrigues","gum","Gum","https://s.glbimg.com/es/sde/f/2018/01/21/fad3eca69c2c4704602fb3e8c9aa074f_FORMATO.png",68887,13,"FLU","zag","Provável",-2,4.53,-0.84,1.99,"Fluminense",1,NA,10,1,2,3,NA,NA,18,6,NA,2,NA,NA,NA,NA,NA,NA
"315","Ramon Menezes Roma","ramon","Ramon","https://s.glbimg.com/es/sde/f/2018/03/21/64085a03b9eafec964b531667b296fe5_FORMATO.png",88087,13,"VIT","zag","Nulo",0,3.5,0,2.4,"Vitória",NA,2,15,1,3,8,NA,NA,7,8,1,2,NA,NA,NA,NA,NA,NA
"316","Rodrigo Eduardo Costa Marinho","rodriguinho","Rodriguinho","https://s.glbimg.com/es/sde/f/2018/03/20/c125fa08820e1bbf4a2640e7108b05d2_FORMATO.png",61033,13,"COR","mei","Provável",9,22.06,1.94,6.08,"Corinthians",2,NA,17,3,6,23,NA,3,22,5,5,NA,NA,NA,NA,NA,NA,NA
"317","Richardson Fernandes dos Santos","richardson","Richardson","https://s.glbimg.com/es/sde/f/2018/05/25/c51f78e8b84b9bb14c67fc3bcd7d69af_FORMATO.png",86536,13,"CEA","mei","Provável",2.5,6.2,0.65,2.69,"Ceará",NA,2,14,3,1,25,NA,NA,19,16,NA,NA,NA,NA,NA,NA,NA,NA
"318","João Lucas Cardoso","joao-lucas","João Lucas","https://s.glbimg.com/es/sde/f/2018/06/08/cba36b9e183d6b8a55c6361787adf089_FORMATO.jpeg",86740,13,"CEA","lat","Provável",5.5,3.06,1.41,2.17,"Ceará",NA,NA,2,1,2,NA,NA,NA,6,1,NA,1,NA,NA,NA,NA,NA,NA
"319","Richard Cândido Coelho","richard","Richard","https://s.glbimg.com/es/sde/f/2018/05/18/2e439bad8d914c893045a080a41aee13_FORMATO.png",86711,13,"FLU","mei","Provável",4.3,16.68,0.34,5.69,"Fluminense",1,2,16,2,3,23,NA,NA,31,44,1,NA,NA,NA,NA,NA,NA,NA
"320","Everton Sousa Soares","everton","Everton","https://s.glbimg.com/es/sde/f/2018/05/18/997feae679bb584848d2ef5197f0b406_FORMATO.png",86757,13,"GRE","ata","Provável",7.3,16.16,0.1,7.55,"Grêmio",3,3,11,8,18,20,2,1,20,15,2,NA,NA,NA,NA,NA,NA,NA
"321","Wellington Alves da Silva","wellington-silva","Wellington Silva","https://s.glbimg.com/es/sde/f/2018/04/08/37fba0582d79360263206da6e9868169_FORMATO.png",68895,13,"INT","ata","Dúvida",7.5,3.83,1,3.75,"Internacional",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"322","Lucca Borges Brito","lucca","Lucca","https://s.glbimg.com/es/sde/f/2018/04/20/b37498cecb36eacf3be0170a1d99bd3d_FORMATO.png",61149,13,"INT","ata","Suspenso",-2,8.68,-1.13,4.93,"Internacional",3,3,11,4,9,24,1,NA,19,11,1,NA,NA,NA,NA,NA,NA,NA
"323","André Luiz Barretto Silva Lima","andre-lima","André Lima","https://s.glbimg.com/es/sde/f/2018/03/21/d5bd90b5cbee9c67c4fe5a21cfdfe5f3_FORMATO.png",68893,13,"VIT","ata","Suspenso",7.4,5.68,1.19,1.45,"Vitória",NA,3,19,4,2,16,NA,3,16,3,2,NA,NA,NA,NA,NA,NA,NA
"324","Reginaldo Lopes de Jesus","reginaldo","Reginaldo ","https://s.glbimg.com/es/sde/f/2018/07/20/591136c613faa29b99fb60147d6e557c_FORMATO.png",86820,13,"ATL","lat","Nulo",0,3,0,0,"Atlético-PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","Airton Ribeiro Santos","airton","Airton","https://s.glbimg.com/es/sde/f/2018/07/13/19610200497a0a011b67ab0cb2f99d0b_FORMATO.png",61985,13,"FLU","mei","Dúvida",0,2.92,0,-0.3,"Fluminense",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","Everton Felipe de Oliveira Silva","everton-felipe","Everton Felipe","https://s.glbimg.com/es/sde/f/2018/05/24/9b7d49c4816ade1b2d3d6b4e3856ff9e_FORMATO.png",86519,13,"SPO","mei","Nulo",0,5.47,0,2.92,"Sport",NA,NA,3,3,1,9,NA,NA,18,5,1,NA,NA,NA,NA,NA,NA,NA
"327","José Welison da Silva","jose-welison","José Welison","https://s.glbimg.com/es/sde/f/2018/07/11/1d923ab86aabd29245dae5fd1338d9bd_FORMATO.png",86859,13,"ATL","mei","Provável",5.6,3.52,0.8,1.16,"Atlético-MG",NA,1,16,NA,2,3,NA,NA,20,14,NA,NA,NA,NA,NA,NA,NA,NA
"328","Lucas Macanhan Ferreira","lucas-macanhan","Lucas Macanhan","https://s.glbimg.com/es/sde/f/2016/05/13/222c790995cc7292f07b0dc4db7cc5f4_FORMATO.png",86760,13,"ATL","gol","Nulo",0,1,0,0,"Atlético-PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","Matheus Rossetto","matheus-rossetto","Matheus Rossetto","https://s.glbimg.com/es/sde/f/2018/05/08/036cf29144ee81b7e52eaed8486c6718_FORMATO.png",86766,13,"ATL","mei","Dúvida",0,9.22,0,1.89,"Atlético-PR",NA,1,10,NA,2,3,NA,2,20,12,1,NA,NA,NA,NA,NA,NA,NA
"330","Luís Vinícius da Silva Matos","vinicius","Vinicius","https://s.glbimg.com/es/sde/f/2018/04/20/41282578700a83d0c3505f577dfbac5c_FORMATO.png",86861,13,"VIT","zag","Nulo",0,3,0,0,"Vitória",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","Gilberto Oliveira Souza Júnior","gilberto","Gilberto","https://s.glbimg.com/es/sde/f/2018/07/01/5fac5fd0f63dc1ff4b6c80d6765e6c04_FORMATO.png",61188,13,"BAH","ata","Provável",7.9,9.02,2.02,7.9,"Bahia",NA,NA,2,1,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"332","Raniel Santana de Vasconcelos","raniel","Raniel","https://s.glbimg.com/es/sde/f/2018/05/07/074f3b8960ae6ea7711fa17be1c27cac_FORMATO.png",86797,13,"CRU","ata","Nulo",9.9,8.06,2.14,3.59,"Cruzeiro",1,NA,24,5,10,18,NA,3,5,7,2,NA,NA,NA,NA,NA,NA,NA
"333","Luiz Otávio da Silva Santos","luiz-otavio","Luiz Otávio ","https://s.glbimg.com/es/sde/f/2018/05/24/e8b83c81c541dabe3a815f0473d550fa_FORMATO.png",86863,13,"CHA","zag","Nulo",-1.9,4.05,-1.04,1.37,"Chapecoense",NA,1,3,NA,1,NA,NA,NA,4,2,NA,1,NA,NA,NA,NA,NA,NA
"334","Fernando Camilo Farias","camilo","Camilo","https://s.glbimg.com/es/sde/f/2018/04/08/8ed64ccf988eab46873b7e4c9d99ebef_FORMATO.png",62009,13,"INT","mei","Nulo",0,3.44,-0.73,1.57,"Internacional",1,NA,1,NA,1,NA,NA,NA,7,1,NA,NA,NA,NA,NA,NA,NA,NA
"335","David Rambo Becker","david","David","https://s.glbimg.com/es/sde/f/2018/05/15/306200d24584eb1c79eb0ea0c0fb6cf9_FORMATO.png",86928,13,"PAR","gol","Nulo",0,0.73,0,-3.2,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1,6,NA,NA,NA
"336","Edimar Curitiba Fraga","edimar","Edimar","https://s.glbimg.com/es/sde/f/2018/05/26/b2cec6cd3a23c1d7474488c26df7248a_FORMATO.png",62024,13,"SAO","lat","Nulo",0,3.59,0,2.67,"São Paulo",NA,1,4,NA,1,3,NA,NA,2,2,NA,2,NA,NA,NA,NA,NA,NA
"337","Andrés Nicolas D'Alessandro","d-alessandro","D'Alessandro","https://s.glbimg.com/es/sde/f/2018/03/21/3a5a3365b94f222144190fe55a5d56f7_FORMATO.png",62023,13,"INT","mei","Nulo",0,6.68,0,0.72,"Internacional",NA,NA,1,1,3,6,NA,1,14,1,NA,NA,NA,NA,NA,NA,NA,NA
"338","Nathan Gomes de Melo","nathan","Nathan",NA,86951,13,"VAS","ata","Nulo",0,2,0,0,"Vasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339","Emerson Raymundo Santos","emerson-santos","Emerson Santos","https://s.glbimg.com/es/sde/f/2018/07/20/c87125fb04d89c8e72a797a7b0ceeddb_FORMATO.png",86972,13,"INT","zag","Dúvida",0,3,0,0,"Internacional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","Jean Raphael Vanderlei Moreira","jean","Jean","https://s.glbimg.com/es/sde/f/2017/04/18/84289863d6f3328bec523c3cfeadb268_FORMATO.png",62047,13,"PAL","lat","Nulo",3.7,6.18,0.61,3.2,"Palmeiras",NA,1,4,1,NA,1,1,NA,2,3,NA,1,NA,NA,NA,NA,NA,NA
"341","Marcos Rogério Ricci Lopes","para","Pará","https://s.glbimg.com/es/sde/f/2018/05/04/4531c11cdf54bdb520247afb817f4dd1_FORMATO.png",62086,13,"FLA","lat","Nulo",0,3.1,0,1.15,"Flamengo",NA,NA,1,NA,NA,2,NA,NA,4,2,NA,NA,NA,NA,NA,NA,NA,NA
"342","José Carlos Cracco Neto","zeca","Zeca","https://s.glbimg.com/es/sde/f/2018/04/24/ef12015cf94f9b6c7ab39c4b092ba4a4_FORMATO.png",87192,13,"INT","lat","Provável",3.3,10.19,-0.68,5.85,"Internacional",1,NA,5,1,2,3,NA,1,19,13,NA,3,NA,NA,NA,NA,NA,NA
"343","Róbson Michael Signorini","robinho","Robinho","https://s.glbimg.com/es/sde/f/2018/05/07/9ec32acd97931db6852cd1b099fca085_FORMATO.png",62104,13,"CRU","mei","Provável",13.9,7.55,2.7,2.19,"Cruzeiro",1,4,18,2,6,16,NA,1,43,19,1,NA,NA,NA,NA,NA,NA,NA
"344","Vanderlei Farias da Silva","vanderlei","Vanderlei","https://s.glbimg.com/es/sde/f/2018/05/23/d1e78d7c4a4d2e68068e24cca6750439_FORMATO.png",62121,13,"SAN","gol","Provável",7,15.49,0.71,3.02,"Santos",NA,NA,NA,NA,NA,2,NA,NA,2,NA,NA,2,NA,20,17,NA,NA,NA
"345","Leonardo Gomes da Conceição Silva","leonardo","Leonardo","https://s.glbimg.com/es/sde/f/2018/05/21/15d96549307788253f2aba10bff0c973_FORMATO.png",86973,13,"GRE","lat","Nulo",0,2.9,0,6.5,"Grêmio",NA,NA,2,1,NA,3,NA,NA,4,5,NA,1,NA,NA,NA,NA,NA,NA
"346","Leandro Donizete Gonçalves da Silva","leandro-donizete","Leandro Donizete","https://s.glbimg.com/es/sde/f/2018/04/17/72dc1ab07472323776f6c1208bc24568_FORMATO.png",51318,13,"AME","mei","Provável",-1.6,1.44,-0.45,0.19,"América-MG",NA,2,12,2,3,6,NA,NA,21,10,NA,NA,1,NA,NA,NA,NA,NA
"347","Pedro Henrique Ribeiro Gonçalves","pedro-henrique","Pedro Henrique","https://s.glbimg.com/es/sde/f/2018/03/20/8fd39c1e3c30b0a5e0900d4c03b66984_FORMATO.png",87225,13,"COR","zag","Provável",1.4,5.54,0.21,3.42,"Corinthians",NA,1,3,NA,2,6,NA,NA,5,5,NA,2,NA,NA,NA,NA,NA,NA
"348","Walter Kannemann","kannemann","Kannemann","https://s.glbimg.com/es/sde/f/2018/05/21/7a4b8f949ed4d8b668d8c40a33e50edb_FORMATO.png",87342,13,"GRE","zag","Nulo",0,14.18,0,8.21,"Grêmio",NA,2,10,1,2,15,NA,NA,8,30,NA,7,1,NA,NA,NA,NA,NA
"349","Ramon de Morais Motta ","ramon","Ramon","https://s.glbimg.com/es/sde/f/2018/04/09/f08ba4306c8c31eccc5e4d58f1a65e07_FORMATO.png",68896,13,"VAS","lat","Contundido",0,8.32,0,4.33,"Vasco",NA,NA,1,1,NA,NA,NA,NA,8,4,1,1,NA,NA,NA,NA,NA,NA
"350","Walter Leandro Capeloza Artune","walter","Walter","https://s.glbimg.com/es/sde/f/2018/05/18/11b52002e2c6682af718f09f4c143886_FORMATO.png",51413,13,"COR","gol","Nulo",0,8.96,0,6.17,"Corinthians",NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,2,NA,15,6,NA,NA,NA
"351","Pedro Ken Morimoto Moreira","pedro-ken","Pedro Ken","https://s.glbimg.com/es/sde/f/2018/05/25/feb7d051385e8a92e233d695206c74a6_FORMATO.png",50877,13,"CEA","mei","Nulo",0,5,0,0,"Ceará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","Diego Ferreira Matheus","diego-ferreira","Diego Ferreira","https://s.glbimg.com/es/sde/f/2018/03/01/5e300b254076f90bc73404c25d77cce8_FORMATO.png",91783,13,"ATL","lat","Nulo",0,3,0,0,"Atlético-PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","Gabriel Costa França","gabriel","Gabriel","https://s.glbimg.com/es/sde/f/2018/05/07/de5cc9b6be749402b257946886dea075_FORMATO.png",87393,13,"ATL","zag","Provável",-0.8,6.7,-0.75,2.79,"Atlético-MG",NA,1,13,2,2,14,1,NA,9,19,NA,2,NA,NA,NA,NA,1,NA
"354","Tiago dos Santos Alves","tiago-alves","Tiago Alves","https://s.glbimg.com/es/sde/f/2018/04/12/4ac64e59708b5d650a2eaa4d53c9c1db_FORMATO.png",51495,13,"CEA","zag","Provável",11,6.25,2.01,4.25,"Ceará",NA,NA,3,NA,1,2,NA,NA,6,8,NA,3,NA,NA,NA,NA,NA,NA
"355","Danilo Aparecido da Silva","danilo-silva","Danilo Silva","https://s.glbimg.com/es/sde/f/2018/04/08/3e07ec8d4abb5fd768ddf7a9ef5adc41_FORMATO.png",50898,13,"INT","zag","Dúvida",0,3.84,-1.16,0,"Internacional",NA,1,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"356","Antonio Eduardo Pereira dos Santos","kanu","Kanu","https://s.glbimg.com/es/sde/f/2018/03/21/a2e4671774fb12a3492ed292aad6f617_FORMATO.png",51792,13,"VIT","zag","Provável",4.7,3.42,-0.33,1.38,"Vitória",NA,6,19,1,3,2,NA,3,8,14,NA,3,NA,NA,NA,NA,NA,NA
"357","Rafael Thyere Albuquerque Marques","rafael-thyere","Rafael Thyere","https://s.glbimg.com/es/sde/f/2018/05/24/918318ba9c18b6913e11cb5688852591_FORMATO.png",83048,13,"CHA","zag","Provável",1.7,3.84,-0.72,2.75,"Chapecoense",NA,4,7,NA,NA,9,NA,1,17,17,NA,4,NA,NA,NA,NA,NA,NA
"358","Réver Humberto Alves Araújo","rever","Réver","https://s.glbimg.com/es/sde/f/2018/05/04/92c749b3b7f65713848a1141499c4e6c_FORMATO.png",52253,13,"FLA","zag","Provável",3.7,15.19,-1.05,5.87,"Flamengo",NA,NA,NA,2,4,9,NA,NA,3,2,1,3,NA,NA,NA,NA,NA,NA
"359","Ruy Franco de Almeida Junior","ruy","Ruy","https://s.glbimg.com/es/sde/f/2018/03/17/e5c923c2884a22666c9fa588105d9986_FORMATO.png",82939,13,"AME","mei","Nulo",0.5,3.43,0.14,0.03,"América-MG",NA,NA,1,NA,1,4,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360","Júnior Nazareno Sornoza Moreira","sornoza","Sornoza","https://s.glbimg.com/es/sde/f/2018/05/18/a4885adc809e017894786b603d5a5d6b_FORMATO.png",87877,13,"FLU","mei","Provável",2.7,8.28,0.48,2.57,"Fluminense",1,2,7,9,11,8,NA,NA,34,15,NA,NA,NA,NA,NA,NA,NA,NA
"361","Rafael Pereira dos Santos","rafael-pereira","Rafael Pereira","https://s.glbimg.com/es/sde/f/2018/05/25/2546da38d53bd7b523df5946d73067e7_FORMATO.png",51194,13,"CEA","zag","Contundido",0,4.61,0,2.7,"Ceará",NA,NA,2,NA,2,6,NA,1,8,7,NA,1,NA,NA,NA,NA,NA,NA
"362","Geremias Ribeiro Júnior","junior","Júnior","https://s.glbimg.com/es/sde/f/2018/03/21/5ee8b76a0676e5e5eba8d8aefac91636_FORMATO.png",87946,13,"VIT","ata","Nulo",0,2.55,0,1.5,"Vitória",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"363","Pedro Roberto Silva Botelho","pedro-botelho","Pedro Botelho","https://s.glbimg.com/es/sde/f/2018/03/21/3c4dc7fc1ea46e31898d6cdb2b37d3c9_FORMATO.png",51779,13,"VIT","lat","Nulo",0,6.26,0,3.2,"Vitória",NA,NA,3,1,1,NA,NA,NA,15,8,1,NA,NA,NA,NA,NA,NA,NA
