"","atletas.nome","atletas.slug","atletas.apelido","atletas.foto","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.clube.id.full.name","FC","FS","PE","RB","SG","CA","FD","FF","G","I","A","DD","GS","FT","CV","GC","PP","DP"
"274","Lucas Rafael Araujo Lima","lucas-lima","Lucas Lima","https://s.glbimg.com/es/sde/f/2018/03/01/8596087ee3b876941e59b282b29cfcb2_FORMATO.png",80583,5,"PAL","mei","Provável",-1.4,6.14,-0.8,0.96,"Palmeiras",9,5,6,4,NA,1,NA,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
"275","Romário Marques Rodrigues","romario-rodrigues","Romário Rodrigues","https://s.glbimg.com/es/sde/f/2018/04/19/1f87f72251e14f9c2809c75a3344e279_FORMATO.jpeg",79336,5,"CEA","ata","Nulo",0,2,0,0,"Ceará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","Luan Garcia Teixeira","luan","Luan","https://s.glbimg.com/es/sde/f/2017/04/23/21b43228acd34549ca343f42576f7632_FORMATO.png",80692,5,"PAL","zag","Nulo",0,5,0,0,"Palmeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","Odair Souza ","nenen","Nenén","https://s.glbimg.com/es/sde/f/2017/04/25/cf7dd5cb7c3b2349fc0a5145f894f495_FORMATO.png",79892,5,"CHA","mei","Nulo",0.5,2.31,-0.69,0.5,"Chapecoense",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","Brenner Marlos Varanda de Oliveira","brenner","Brenner","https://s.glbimg.com/es/sde/f/2018/05/17/76f9aa43f58c549a5956db25ad0804f3_FORMATO.png",80080,5,"BOT","ata","Provável",0.4,6.07,-0.41,3.4,"Botafogo",4,10,7,2,NA,NA,2,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"279","Matheus Mancini","matheus-mancini","Matheus Mancini","https://s.glbimg.com/es/sde/f/2018/05/07/6f7e5971bc24d9767f330971e875d599_FORMATO.png",80124,5,"ATL","zag","Nulo",0,3,0,0,"Atlético-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","Roger Machado Marques","roger-machado","Roger Machado ","https://s.glbimg.com/es/sde/f/2018/03/01/212d053449b688cbf5c418199f7d8e8d_FORMATO.png",79437,5,"PAL","tec","Provável",4.08,10.67,-0.25,4.42,"Palmeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","Ezequiel Jacinto de Biasi","ezequiel","Ezequiel ","https://s.glbimg.com/es/sde/f/2018/05/18/579600b8688378c79b2d26c49843ed6e_FORMATO.png",80318,5,"CRU","lat","Nulo",0,5.3,0,7.5,"Cruzeiro",3,3,5,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","Pedro Tonon Geromel","pedro-geromel","Pedro Geromel","https://s.glbimg.com/es/sde/f/2017/04/23/e509769d9e394ef42a8681bfdacc8283_FORMATO.png",80853,5,"GRE","zag","Dúvida",14.5,17.65,2.17,8.57,"Grêmio",1,NA,2,12,2,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","Matheus Caldeira Vidotto de Oliveira","matheus-vidotto","Matheus Vidotto","https://s.glbimg.com/es/sde/f/2017/04/23/0469f80ea84703c3178371ab0fa1dd2f_FORMATO.png",80286,5,"COR","gol","Nulo",0,2,0,0,"Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","Gilsivan Soares da Silva ","ivan","Ivan","https://s.glbimg.com/es/sde/f/2018/03/02/66a482ddf5f5b00b5076d67a507c88ed_FORMATO.png",80326,5,"CHA","gol","Nulo",0,2,0,0,"Chapecoense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","Jadson Alves dos Santos","jadson","Jadson","https://s.glbimg.com/es/sde/f/2018/01/21/0c060ebb8aea4462398eb955f393f2b5_FORMATO.png",80129,5,"FLU","mei","Provável",1.3,7.62,-0.19,1.92,"Fluminense",10,5,16,11,NA,2,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","Maximiliano Lélis Rodrigues","max","Max","https://s.glbimg.com/es/sde/f/2018/04/12/1bea2ecbf982db610ebf063ccfac89ff_FORMATO.png",80895,5,"SPO","zag","Nulo",0,2,0,0,"Sport",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","Nadson da Silva Almeida","nadson","Nadson","https://s.glbimg.com/es/sde/f/2017/04/25/9c0263cf980f89da4cca8b6bc120585f_FORMATO.png",80140,5,"CHA","mei","Nulo",0,1.84,0,-0.2,"Chapecoense",NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","Arthur Caíke do Nascimento Cruz","arthur","Arthur ","https://s.glbimg.com/es/sde/f/2017/04/24/56939ae4c18f332e1a3bb20305de4f33_FORMATO.png",80337,5,"CHA","ata","Provável",3.6,7.6,-0.79,3.64,"Chapecoense",7,10,8,5,NA,1,NA,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","Edson Felipe da Cruz","edson","Edson","https://s.glbimg.com/es/sde/f/2018/03/21/4e079be2718f82735191cef518c39bb2_FORMATO.png",80370,5,"BAH","mei","Provável",0,7,0,0,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","Lucas Silva Borges","lucas-silva","Lucas Silva","https://s.glbimg.com/es/sde/f/2018/05/07/ca0ef33e042d0136838dfb74844f22a7_FORMATO.png",79701,5,"CRU","mei","Provável",6.8,6.04,0.74,4.83,"Cruzeiro",1,5,4,7,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","Luiz Ricardo Alves","sassa","Sassá","https://s.glbimg.com/es/sde/f/2018/05/07/89b8e9b3d830ff681500c63572397636_FORMATO.png",79578,5,"CRU","ata","Provável",-2.2,1.2,-0.62,-1.13,"Cruzeiro",11,9,2,1,NA,2,NA,2,NA,4,NA,NA,NA,NA,NA,NA,NA,NA
"292","Alejandro Ariel Cabral","ariel-cabral","Ariel Cabral","https://s.glbimg.com/es/sde/f/2018/05/18/f33acc95e50fe26abc27ac1d525bb4a4_FORMATO.png",80363,5,"CRU","mei","Nulo",0,5.02,0,1.45,"Cruzeiro",3,2,2,4,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","José Rafael Vivian","ze-rafael","Zé Rafael ","https://s.glbimg.com/es/sde/f/2018/05/12/09a8cb904cc431ca446de5378e6cde58_FORMATO.png",82455,5,"BAH","mei","Provável",7.2,17,0.48,6.3,"Bahia",13,22,13,11,NA,1,4,7,NA,NA,NA,NA,NA,2,NA,NA,NA,NA
"294","Joeliton Lima Santos","mansur","Mansur","https://s.glbimg.com/es/sde/f/2018/03/21/58740180fa39ea528e64aa42ba67215c_FORMATO.png",79553,5,"PAR","lat","Provável",0,3.99,0,1.53,"Paraná",7,3,8,6,NA,NA,1,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA
"295","Josué de Oliveira Almeida","josue","Josué","https://s.glbimg.com/es/sde/f/2018/05/02/e08455fd7336e190c23092bc3f442699_FORMATO.png",81543,5,"VIT","zag","Nulo",0,2,0,0,"Vitória",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","Vinícius Freitas Ribeiro","vinicius-freitas","Vinícius Freitas","https://s.glbimg.com/es/sde/f/2018/03/02/3a7c7444601af167011a0fbe974ab8d6_FORMATO.png",81537,5,"CHA","lat","Nulo",0,4.26,0,5.1,"Chapecoense",NA,NA,3,2,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"297","Oswaldo José Henríquez Bocanegra","oswaldo-henriquez","Oswaldo Henríquez","https://s.glbimg.com/es/sde/f/2016/05/01/49c33afe8104b8c052fd2c593fca02e5_FORMATO.png",81241,5,"SPO","zag","Nulo",0,6,0,0,"Sport",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","Douglas Coutinho Gomes de Souza","douglas-coutinho","Douglas Coutinho ","https://s.glbimg.com/es/sde/f/2018/03/01/da47ba5c199a3ad585a9c4ca150150bb_FORMATO.png",82469,5,"CEA","ata","Nulo",0,6,0,0,"Ceará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","Matheus Galdezani","matheus-galdezani","Matheus Galdezani","https://s.glbimg.com/es/sde/f/2018/05/17/2b140006a6546ccb3c5fbb067a9e8b93_FORMATO.png",82634,5,"ATL","mei","Nulo",1.8,3.92,0.07,0.83,"Atlético-MG",2,NA,1,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","Frickson Rafael  Erazo Vivero","erazo","Erazo","https://s.glbimg.com/es/sde/f/2018/04/09/6224d348a24d663144fee2d636489370_FORMATO.png",81223,5,"VAS","zag","Nulo",0,7,0,0,"Vasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","Juan Ramón Cazares Sevillano","cazares","Cazares","https://s.glbimg.com/es/sde/f/2018/05/07/2952d9583a363deaf38934dd9c4cd382_FORMATO.png",81682,5,"ATL","mei","Provável",7.8,10.94,0.9,5.6,"Atlético-MG",2,1,3,2,NA,1,4,3,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"302","Marcelo Hermes","marcelo-hermes","Marcelo Hermes","https://s.glbimg.com/es/sde/f/2018/05/07/bedbd7a85b9260c4086c631ade9244cd_FORMATO.png",82639,5,"CRU","lat","Nulo",0,4.44,0,2.15,"Cruzeiro",4,1,11,3,1,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","Andrés Lorenzo Ríos","andres-rios","Andrés Ríos","https://s.glbimg.com/es/sde/f/2018/04/09/a213504115cbd52377112523e461faa7_FORMATO.png",81684,5,"VAS","ata","Provável",7.1,7.71,0.74,5.55,"Vasco",12,7,3,1,NA,2,4,1,3,1,NA,NA,NA,1,NA,NA,1,NA
"304","Clayton Silveira da Silva","clayton","Clayton","https://s.glbimg.com/es/sde/f/2018/05/07/8fe76994aa87ac2d5c935c8683104cb4_FORMATO.png",81770,5,"ATL","ata","Contundido",0,6,0,0,"Atlético-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","Glauco Tadeu Chaves","glauco","Glauco","https://s.glbimg.com/es/sde/f/2018/05/07/1fe49ae80180a4b6e896021ef63976ff_FORMATO.png",84555,5,"AME","gol","Nulo",0,4,0,0,"América-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","Rosicley Pereira da Silva","rossi","Rossi","https://s.glbimg.com/es/sde/f/2018/03/21/ffe95cb4c3f0bed01a941972e52ec9ed_FORMATO.png",81798,5,"INT","ata","Provável",3.9,3.83,0.04,2.2,"Internacional",1,4,3,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","Régis Augusto Salmazzo","regis","Régis","https://s.glbimg.com/es/sde/f/2018/03/21/8756ffae33e39b861390d0b59d5ada2d_FORMATO.png",82647,5,"BAH","mei","Nulo",3.4,3.45,0.13,1.14,"Bahia",4,4,7,4,NA,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
"308","Walisson Moreira Farias Maia","walisson-maia","Walisson Maia","https://s.glbimg.com/es/sde/f/2018/03/21/24015c9080aa3347098cfb88e90348e8_FORMATO.png",73991,5,"VIT","zag","Provável",0,3.63,-1.37,0,"Vitória",2,NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","Maurício Nogueira Barbieri","mauricio-barbieri","Maurício Barbieri","https://s.glbimg.com/es/sde/f/2018/05/04/7e25588c269efbad7eeebc8cacae8c11_FORMATO.png",82792,5,"FLA","tec","Provável",4.38,12.73,-0.55,6.48,"Flamengo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","Alison Lopes Ferreira","alison","Alison","https://s.glbimg.com/es/sde/f/2016/05/01/5cbe20aa51d06aff64b21ed5d19bf070_FORMATO.png",73974,5,"SAN","mei","Provável",5.2,8.61,0.87,3.68,"Santos",9,6,7,13,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","Hyuri Henrique de Oliveira Costa","hyuri","Hyuri","https://s.glbimg.com/es/sde/f/2018/05/02/ca32684a3e820a65975d4c548af05b00_FORMATO.png",82758,5,"CEA","ata","Nulo",0,2.79,0,-0.5,"Ceará",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","Rodinei Marcelo de Almeida","rodinei","Rodinei","https://s.glbimg.com/es/sde/f/2018/05/04/5049d8a52c5a5f82e57248ab2ff94218_FORMATO.png",73992,5,"FLA","lat","Provável",3.4,11.93,-0.83,7.1,"Flamengo",1,12,11,6,3,NA,2,3,NA,1,1,NA,NA,NA,NA,NA,NA,NA
"313","Ruy Franco de Almeida Junior","ruy","Ruy","https://s.glbimg.com/es/sde/f/2018/03/17/e5c923c2884a22666c9fa588105d9986_FORMATO.png",82939,5,"AME","mei","Nulo",0,4.32,0,-0.3,"América-MG",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","Renê dos Santos Júnior","rene-junior","Renê Júnior","https://s.glbimg.com/es/sde/f/2018/03/20/8b306efa7463aa34e658516c465f664e_FORMATO.png",73281,5,"COR","mei","Contundido",0,6.7,0,2.6,"Corinthians",6,4,2,4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","Rómulo Otero Vásquez","otero","Otero","https://s.glbimg.com/es/sde/f/2018/05/07/51441cf2ec940cdfbdef8dd0ee853621_FORMATO.png",83004,5,"ATL","mei","Nulo",0.4,17.67,-1.19,7.36,"Atlético-MG",6,12,11,5,NA,NA,8,5,1,2,NA,NA,NA,3,NA,NA,NA,NA
"316","João Ricardo Riedi","joao-ricardo","João Ricardo","https://s.glbimg.com/es/sde/f/2018/05/07/ed2c39f18fe6fdbf2db79d29a7d46eae_FORMATO.png",81881,5,"AME","gol","Provável",7.7,5.18,2.33,1.2,"América-MG",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,5,6,NA,NA,NA,NA,NA
"317","Thales Natanael Lira de Matos","thales","Thales ","https://s.glbimg.com/es/sde/f/2018/04/09/2db919a21f74604ec39c31b47a427a70_FORMATO.png",82626,5,"INT","zag","Nulo",0,4,0,0,"Internacional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","Samuel Xavier Brito","samuel-xavier","Samuel Xavier","https://s.glbimg.com/es/sde/f/2018/05/17/fd0c8a84c1faea5160f04ad242f45e3e_FORMATO.png",73384,5,"CEA","lat","Nulo",0,5,0,0,"Ceará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","Luiz Antonio de Souza Soares","luiz-antonio","Luiz Antonio ","https://s.glbimg.com/es/sde/f/2017/04/24/470fd6292588f4385e9c32a3aeef091c_FORMATO.png",74060,5,"CHA","mei","Nulo",0,6.4,0,3.5,"Chapecoense",1,1,1,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","Alisson Euler de Freitas Castro","alisson","Alisson","https://s.glbimg.com/es/sde/f/2018/04/17/9ea46df360d901ff5fe748aa898991e9_FORMATO.png",81845,5,"GRE","mei","Contundido",3.2,7.73,-0.33,4.3,"Grêmio",NA,5,8,4,NA,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","Claudio Winck Neto","claudio-winck","Claudio Winck","https://s.glbimg.com/es/sde/f/2018/04/12/c30228fd68db0c7f81326317ddc62ba6_FORMATO.png",74074,5,"SPO","lat","Provável",0.3,3.58,-2.01,3.38,"Sport",10,5,11,5,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","Rafael Thyere Albuquerque Marques","rafael-thyere","Rafael Thyere","https://s.glbimg.com/es/sde/f/2018/03/02/32cdd642c6459675c398aebd6ba1ded7_FORMATO.png",83048,5,"CHA","zag","Nulo",-1.3,1.68,-0.55,0.58,"Chapecoense",4,2,7,5,1,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"323","Roberto Junior Fernández Torres","gatito-fernandez","Gatito Fernández","https://s.glbimg.com/es/sde/f/2018/05/17/841f78d103e083bd0e8af280fcb5ffe8_FORMATO.png",74061,5,"BOT","gol","Contundido",0,14.65,0,8.05,"Botafogo",NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,7,2,NA,NA,NA,NA,NA
"324","Bruno da Silva Barbosa","bruno-silva","Bruno Silva","https://s.glbimg.com/es/sde/f/2018/04/09/cf6596e8e8357c8c896b4037c70910b2_FORMATO.png",83626,5,"VAS","mei","Dúvida",1.2,1.76,-0.24,1.2,"Vasco",1,1,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","Guilherme Costa Machado Silveira","guilherme-costa","Guilherme Costa","https://s.glbimg.com/es/sde/f/2018/03/21/4f92ef0e30740bc3960607bec48d3c00_FORMATO.png",74081,5,"VIT","mei","Nulo",0,2.6,0,0.87,"Vitória",1,5,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","Thiago Rodrigues de Oliveira Nogueira","thiago-rodrigues","Thiago Rodrigues","https://s.glbimg.com/es/sde/f/2018/03/21/d825409cc03f8e81e67ec76372f1b206_FORMATO.png",73414,5,"PAR","gol","Nulo",0,5,0,0,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","Duvier Riacos Barahona","riascos","Riascos","https://s.glbimg.com/es/sde/f/2018/04/09/a5649ff30d55f204adb20885b46e1999_FORMATO.png",83189,5,"VAS","ata","Nulo",0.3,3.52,-0.72,0.47,"Vasco",2,1,2,1,NA,NA,1,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"328","Éderson Alves Ribeiro Silva","ederson","Éderson","https://s.glbimg.com/es/sde/f/2018/03/01/2ef9cc100ce47aba30588d47885223ec_FORMATO.png",73446,5,"ATL","ata","Nulo",0.3,8.1,-1.4,3.13,"Atlético-PR",2,NA,3,2,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"329","Gabriel Barbosa Almeida","gabriel","Gabriel","https://s.glbimg.com/es/sde/f/2016/05/01/1483ff1b3cb82fa23bc8625656564b18_FORMATO.png",83257,5,"SAN","ata","Provável",12.2,13.55,2.44,4.9,"Santos",8,5,14,4,NA,1,1,7,2,3,NA,NA,NA,NA,NA,NA,NA,NA
"330","Alejandro Abraham Guerra Morales","guerra","Guerra","https://s.glbimg.com/es/sde/f/2017/02/19/fa873321a36da270244cf230ac534a50_FORMATO.png",74213,5,"PAL","mei","Nulo",-0.8,7.97,-2.09,3.4,"Palmeiras",5,1,5,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","Francisco Hércules de Araújo","pio","Pio","https://s.glbimg.com/es/sde/f/2018/03/15/173ee1c72a77cda508442ef19aff8e22_FORMATO.png",73466,5,"CEA","mei","Provável",19.4,10.37,3.84,9.3,"Ceará",5,2,11,12,NA,NA,4,3,1,1,1,NA,NA,NA,NA,1,NA,NA
"332","Neilton Meira Mestzk","neilton","Neilton","https://s.glbimg.com/es/sde/f/2018/03/21/a77d395d25e1b65d85306670c5ae5c09_FORMATO.png",83772,5,"VIT","ata","Provável",4,9.05,-0.5,3.83,"Vitória",5,11,12,4,NA,NA,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"333","Marcos Guilherme de Almeida Santos Matos","marcos-guilherme","Marcos Guilherme ","https://s.glbimg.com/es/sde/f/2017/07/26/d3484768bc48ad214ba1ea35149b30ba_FORMATO.png",83266,5,"SAO","ata","Dúvida",0,10.23,0,3.37,"São Paulo",2,2,3,5,NA,NA,2,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"334","José Élber Pimentel da Silva","elber","Élber","https://s.glbimg.com/es/sde/f/2018/03/21/1b00098477bad4e60d3bc520dc464ab7_FORMATO.png",74140,5,"BAH","mei","Provável",5.7,4.95,1.14,2.57,"Bahia",3,2,8,4,NA,2,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"335","Hueglo Neris dos Santos","neris","Neris","https://s.glbimg.com/es/sde/f/2018/03/21/4d1c5effb092a5e5b8e386cbd44d4cc5_FORMATO.png",83786,5,"PAR","zag","Nulo",0,5,0,0,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","Clayson Henrique da Silva Vieira","clayson","Clayson","https://s.glbimg.com/es/sde/f/2018/03/19/8d90e0a2771563f6cb02d576edbed6ed_FORMATO.png",83817,5,"COR","ata","Contundido",0,11.94,0,6.83,"Corinthians",4,3,6,6,NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"337","Lucas Daniel Romero","lucas-romero","Lucas Romero","https://s.glbimg.com/es/sde/f/2018/05/07/5afee43c79c6ee5a180385ef4550fd6c_FORMATO.png",84558,5,"CRU","mei","Provável",-2,3.96,-1.13,0.65,"Cruzeiro",7,3,12,5,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"338","Lucas Cândido Silva","lucas-candido","Lucas Cândido","https://s.glbimg.com/es/sde/f/2018/05/07/19488c44e682165da72638af463246ff_FORMATO.png",84851,5,"ATL","mei","Nulo",0,2,0,0,"Atlético-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339","Charles Luis Reiter","charles","Charles","https://s.glbimg.com/es/sde/f/2018/03/21/c6be1b00e5922e5a5cb8a8f78031dc24_FORMATO.png",84187,5,"PAR","zag","Nulo",0,6,0,0,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","Agustín Lionel Allione","allione","Allione","https://s.glbimg.com/es/sde/f/2018/03/21/3c614f3fa77de55748fa8ddfdef2eecc_FORMATO.png",84585,5,"BAH","mei","Nulo",0,4.39,0,-0.05,"Bahia",NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","Leandro Porto Torma","leandro-canhoto","Leandro Canhoto","https://s.glbimg.com/es/sde/f/2018/03/01/4e144d85d1a5d5081532590cc8ae6160_FORMATO.png",83963,5,"CEA","mei","Nulo",0,2,0,0,"Ceará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","Nicolás Federico López Alonso","nico-lopez","Nico López","https://s.glbimg.com/es/sde/f/2018/04/08/5bb6e14f65a15709391b32e0e4332d8c_FORMATO.png",84709,5,"INT","ata","Nulo",0,16.07,0,6.23,"Internacional",NA,1,8,1,NA,NA,1,3,2,1,NA,NA,NA,NA,NA,NA,NA,NA
"343","Denilson Pereira Junior","denilson","Denilson","https://s.glbimg.com/es/sde/f/2018/03/21/085cf7cf7139dfa78ab20e441ca5614c_FORMATO.png",84718,5,"VIT","ata","Nulo",-0.5,8.57,-0.69,1.92,"Vitória",9,3,7,2,NA,NA,1,5,1,3,NA,NA,NA,NA,NA,NA,NA,NA
"344","Luan Viana Patrocinio","luan-viana","Luan Viana","https://s.glbimg.com/es/sde/f/2018/03/21/6531d512f51828ffbedf2dd826d724d3_FORMATO.png",84310,5,"PAR","ata","Nulo",0,1.51,0,0.3,"Paraná",NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"345","Leonardo Pereira","leo-pereira","Léo Pereira","https://s.glbimg.com/es/sde/f/2018/03/01/8a057cef4a095e67d1314d0ff4bff05a_FORMATO.png",83528,5,"ATL","zag","Nulo",0,3,0,0,"Atlético-PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","Andrevaldo de Jesus Santos","valdo","Valdo","https://s.glbimg.com/es/sde/f/2018/03/15/6a8b1b281c0ff28c999b40261889b31b_FORMATO.png",84509,5,"CEA","zag","Provável",2.8,6.68,0.18,2.9,"Ceará",3,3,1,6,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","Claudinei dos Santos Oliveira","claudinei-oliveira","Claudinei Oliveira","https://s.glbimg.com/es/sde/f/2018/04/27/01600179bedbd202493bb520c8123ae3_FORMATO.png",84761,5,"SPO","tec","Provável",1.85,7.38,-0.79,4.97,"Sport",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","Luan Peres Petroni","luan-peres","Luan Peres ","https://s.glbimg.com/es/sde/f/2018/04/20/235093fe46cb2a4a620710e4f40e9052_FORMATO.png",84847,5,"FLU","zag","Provável",-3,4.33,-2,1,"Fluminense",2,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349","Erik Nascimento Lima","erik","Erik","https://s.glbimg.com/es/sde/f/2018/05/07/908c232e4f8376d6e594daa923ee4c6a_FORMATO.png",84848,5,"ATL","ata","Nulo",0,2.24,0,-0.53,"Atlético-MG",2,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"350","Marcelo Machado dos Santos ","marcelo","Marcelo","https://s.glbimg.com/es/sde/f/2018/03/20/05f475c48e922f2e6d24615603f85935_FORMATO.png",85400,5,"BOT","mei","Contundido",0,4,0,0,"Botafogo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351","Raul Prata","raul-prata","Raul Prata","https://s.glbimg.com/es/sde/f/2017/05/01/bc801f0b347f5e9b99972901cf4ecefd_FORMATO.png",84855,5,"SPO","lat","Nulo",0,10.24,0,5.13,"Sport",2,3,8,11,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","Alberto Valentim do Carmo Neto","alberto-valentim","Alberto Valentim","https://s.glbimg.com/es/sde/f/2018/03/20/c6b54edc93e180bf641056650be46611_FORMATO.png",84863,5,"BOT","tec","Provável",4.64,9.08,0.34,4.04,"Botafogo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","Alex Paulo Menezes Santana","alex-santana","Alex Santana","https://s.glbimg.com/es/sde/f/2018/03/21/0b541e5882ecfea594b9f526c908601d_FORMATO.png",85465,5,"PAR","mei","Nulo",3.5,3.09,0.09,3.5,"Paraná",NA,NA,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
