"","atletas.nome","atletas.slug","atletas.apelido","atletas.foto","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.clube.id.full.name","CA","FC","FF","FS","PE","RB","SG","A","CV","FD","G","I","FT","DD","DP","GS","GC","PP"
"268","Fellipe Ramos Ignez Bastos","fellipe-bastos","Fellipe Bastos","https://s.glbimg.com/es/sde/f/2018/03/05/105c1b01950d04f72d197c2b080b62c2_FORMATO.png",70116,30,"SPO","mei","Nulo",0,8.67,0,3.79,"Sport",3,32,27,26,77,43,NA,2,NA,16,1,1,NA,NA,NA,NA,NA,NA
"269","Vinícius Goes Barbosa de Souza","vinicius","Vinícius","https://s.glbimg.com/es/sde/f/2018/03/21/ee24f88a02643b2d857cc1e13777af46_FORMATO.png",71162,30,"BAH","mei","Nulo",0.8,5.16,-2.22,2.21,"Bahia",3,15,21,10,60,12,NA,1,NA,11,4,3,NA,NA,NA,NA,NA,1
"270","Kelvin Mateus de Oliveira","kelvin","Kelvin","https://s.glbimg.com/es/sde/f/2018/03/20/ce27034d4fd8068f72bbf69792b0ad46_FORMATO.png",71549,30,"VAS","ata","Nulo",0,5.19,0,1.52,"Vasco",1,5,2,8,13,2,NA,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"271","Joao Robin Rojas Mendoza","joao-rojas","Joao Rojas","https://s.glbimg.com/es/sde/f/2018/08/22/4263f96a54ea57b00b989a04f50f6ec3_FORMATO.png",70784,30,"SAO","ata","Provável",5.2,10.76,1.07,4.92,"São Paulo",5,18,11,32,34,36,NA,4,NA,7,1,5,NA,NA,NA,NA,NA,NA
"272","Danilo Fernando Avelar","danilo-avelar","Danilo Avelar","https://s.glbimg.com/es/sde/f/2018/06/26/a77b90cda4d9d26c34f44befcf3a4f6d_FORMATO.png",72142,30,"COR","lat","Provável",3.2,6.18,0.29,1.98,"Corinthians",1,33,6,14,57,13,3,1,NA,6,1,2,1,NA,NA,NA,1,NA
"273","Luis Oscar González","lucho-gonzalez","Lucho González","https://s.glbimg.com/es/sde/f/2018/05/08/8c609625e5588e4ad1fdcd2a6c478284_FORMATO.png",71479,30,"ATL","mei","Provável",-0.8,4.02,-0.48,1.07,"Atlético-PR",4,24,3,5,50,33,NA,1,1,5,NA,4,NA,NA,NA,NA,NA,NA
"274","Gustavo Leonardo Cuellar Gallego","cuellar","Cuéllar","https://s.glbimg.com/es/sde/f/2018/05/04/f29c0031ffc2adccbe51088049c2dea0_FORMATO.png",71709,30,"FLA","mei","Provável",-0.9,9.26,-1.02,3.79,"Flamengo",4,44,4,9,34,79,NA,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA
"275","Bruno Cortês Barbosa","bruno-cortez","Bruno Cortez","https://s.glbimg.com/es/sde/f/2018/05/18/0ba3c7d69167c8dcfafe511fc043e800_FORMATO.png",72079,30,"GRE","lat","Nulo",0,14.54,0,5.52,"Grêmio",3,26,NA,24,42,36,14,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA
"276","Gustavo Raúl Gómez Portillo","gustavo-gomez","Gustavo Gómez","https://s.glbimg.com/es/sde/f/2018/08/03/5d359eca3a79a4be9605f9758a7d0144_FORMATO.png",71684,30,"PAL","zag","Nulo",0,10.51,0,6.64,"Palmeiras",3,10,1,12,17,16,7,NA,NA,1,2,1,NA,NA,NA,NA,NA,NA
"277","Giovanni Palmieri dos Santos","giovanni","Giovanni","https://s.glbimg.com/es/sde/f/2018/05/07/bb4f1adb5bf49bba67eace97f861dea9_FORMATO.png",72097,30,"AME","lat","Provável",1.7,8.2,-0.47,4.62,"América-MG",3,12,8,15,22,24,6,NA,NA,3,3,2,NA,NA,NA,NA,NA,NA
"278","Eduardo Colcenti Antunes","eduardo-sasha","Eduardo Sasha","https://s.glbimg.com/es/sde/f/2018/05/23/a1e5220c82575c4f297c1173ec07d58a_FORMATO.png",70360,30,"SAN","ata","Nulo",0,7.02,0,2.1,"Santos",1,18,8,22,30,13,NA,3,NA,3,1,9,1,NA,NA,NA,NA,NA
"279","Pedro Julião Azevedo Junior","juninho-quixada","Juninho Quixadá","https://s.glbimg.com/es/sde/f/2018/07/24/34d35d4978723d245bf40e3566ce3e86_FORMATO.png",71787,30,"CEA","ata","Provável",1.6,5.41,0.15,3.97,"Ceará",1,17,12,19,26,8,NA,2,NA,7,1,3,2,NA,NA,NA,NA,NA
"280","Silvio José Cardoso Reis Junior","silvinho","Silvinho","https://s.glbimg.com/es/sde/f/2018/04/24/7ceaf9ab1a9cc4e1cb61cdef960b1079_FORMATO.png",71799,30,"PAR","ata","Provável",-0.1,8.1,0.16,3.42,"Paraná",2,30,21,55,73,26,NA,NA,NA,17,3,1,1,NA,NA,NA,NA,NA
"281","Fernando Miguel Kaufmann","fernando-miguel","Fernando Miguel","https://s.glbimg.com/es/sde/f/2018/05/08/b49a52f81f691127e1693a8fc8a73d1b_FORMATO.png",71571,30,"VAS","gol","Nulo",9.5,7.61,0.51,3.46,"Vasco",NA,NA,NA,1,1,NA,2,NA,NA,NA,NA,NA,NA,14,1,14,NA,NA
"282","Diogo José Gonçalves da Silva","diogo-silva","Diogo Silva","https://s.glbimg.com/es/sde/f/2018/08/29/0bedcd75702ef7ed90afd2825f1f57c9_FORMATO.jpeg",71882,30,"CEA","gol","Nulo",0,3.23,0,5.5,"Ceará",NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","João Paulo Mior","joao-paulo","João Paulo","https://s.glbimg.com/es/sde/f/2017/04/17/6b2d599609eccc7671f1c4a23739c2d7_FORMATO.png",72168,30,"BOT","mei","Contundido",0,10,0,0,"Botafogo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","Bruno Medeiros Grassi","bruno-grassi","Bruno Grassi","https://s.glbimg.com/es/sde/f/2017/04/23/d503f996169e9aafe30487a9921bed97_FORMATO.png",71818,30,"GRE","gol","Nulo",0,4.52,0,8,"Grêmio",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
"285","Jailson Marcelino dos Santos","jailson","Jailson","https://s.glbimg.com/es/sde/f/2017/04/18/63a42550ea5f70d0bbc92287dd6ac259_FORMATO.png",72290,30,"PAL","gol","Nulo",0,11.78,0,4.33,"Palmeiras",2,NA,NA,NA,11,NA,5,NA,1,NA,NA,NA,NA,24,NA,11,NA,NA
"286","Rodrigo Oliveira Lindoso","rodrigo-lindoso","Rodrigo Lindoso","https://s.glbimg.com/es/sde/f/2018/05/17/3988b3a7c7218ab5a3b8b242ad6f1b46_FORMATO.png",72362,30,"BOT","mei","Provável",1,9.88,-0.03,4.45,"Botafogo",5,27,15,36,68,43,NA,3,NA,6,6,2,NA,NA,NA,NA,NA,1
"287","Éverson Felipe Marques Pires","everson","Éverson","https://s.glbimg.com/es/sde/f/2018/08/14/7ab52b47d50462cc76be6f11092e2404_FORMATO.png",72294,30,"CEA","gol","Provável",8,12.58,0.29,6.04,"Ceará",3,1,2,9,11,1,9,NA,NA,NA,1,NA,NA,54,NA,28,NA,NA
"288","Michel Ferreira dos Santos","michel","Michel ","https://s.glbimg.com/es/sde/f/2018/05/21/85cd3dd4979fed2379f69e0aeeaee152_FORMATO.png",71920,30,"GRE","mei","Nulo",3.9,4.44,-0.26,2.57,"Grêmio",NA,NA,NA,1,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","Thiago Galhardo do Nascimento Rocha","thiago-galhardo","Thiago Galhardo","https://s.glbimg.com/es/sde/f/2018/04/09/75e3c902e55b9c23591335eee1054dc3_FORMATO.png",71844,30,"VAS","mei","Nulo",0,7.17,0,2.24,"Vasco",3,12,4,20,26,10,NA,2,NA,2,1,1,1,NA,NA,NA,NA,NA
"290","Cléber Janderson Pereira Reis","cleber-reis","Cléber Reis","https://s.glbimg.com/es/sde/f/2018/04/24/69768a9bda3441e7a742ff9d70ba8d95_FORMATO.png",72376,30,"PAR","zag","Contundido",0,7.13,0,4.12,"Paraná",1,7,4,9,22,27,3,NA,1,1,NA,2,1,NA,NA,NA,NA,NA
"291","Luiz Otávio Anacleto Leandro","luiz-otavio","Luiz Otávio","https://s.glbimg.com/es/sde/f/2018/05/25/415ca8e21d5dcca6c767a0485b2765a3_FORMATO.png",72359,30,"CEA","zag","Provável",4,8.46,0.96,3.69,"Ceará",6,14,6,8,20,38,8,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"292","Felipe Alves Raymundo","felipe-alves","Felipe Alves","https://s.glbimg.com/es/sde/f/2018/03/01/a4001473c0c581b61769bb3db00efcaa_FORMATO.png",72372,30,"ATL","gol","Provável",0,1.8,0,0.55,"Atlético-PR",NA,NA,NA,NA,3,NA,1,NA,NA,NA,NA,NA,NA,1,NA,3,NA,NA
"293","Hernane Vidal Souza","hernane","Hernane","https://s.glbimg.com/es/sde/f/2018/08/15/df43aeed005a5668d32e3104263e2119_FORMATO.png",72386,30,"SPO","ata","Provável",0.7,4.5,0.09,3.06,"Sport",1,18,5,23,15,6,NA,1,NA,5,1,1,NA,NA,NA,NA,NA,NA
"294","Gabriel Santana Pinto","gabriel","Gabriel","https://s.glbimg.com/es/sde/f/2018/05/24/ba83d05d6577dcd62dcb5af3bb7ca5e1_FORMATO.png",73515,30,"SPO","mei","Provável",-3.6,5.33,0.01,2.44,"Sport",2,22,11,41,56,20,NA,2,NA,7,3,3,1,NA,NA,2,NA,1
"295","Renê dos Santos Júnior","rene-junior","Renê Júnior","https://s.glbimg.com/es/sde/f/2018/03/20/8b306efa7463aa34e658516c465f664e_FORMATO.png",73281,30,"COR","mei","Contundido",0,5.85,0,2.6,"Corinthians",NA,12,2,5,4,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","Rafael Copetti Fernandes","rafael-copetti","Rafael Copetti ","https://s.glbimg.com/es/sde/f/2018/08/29/f7b5b8074902a5f4e21da95e0e0725ab_FORMATO.png",73074,30,"CHA","gol","Nulo",0,3,0,0,"Chapecoense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","Luiz Carlos Cirne Lima de Lorenzi","lisca","Lisca","https://s.glbimg.com/es/sde/f/2018/06/05/28dffdf0f5fa7f305e52bcd7ee449f9a_FORMATO.png",72588,30,"CEA","tec","Provável",3.95,8.32,0.12,4.21,"Ceará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","Matheus Simonete Bressanelli","bressan","Bressan","https://s.glbimg.com/es/sde/f/2018/05/18/89ef7379a0826a62657cb5948a315081_FORMATO.png",72491,30,"GRE","zag","Nulo",3.1,9.95,1.22,4.84,"Grêmio",2,23,2,12,26,29,12,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA
"299","Andrew Erik Feitosa","morato","Morato","https://s.glbimg.com/es/sde/f/2018/08/10/f20dbfb85cf291b37dab5689f90e2f2c_FORMATO.png",86227,30,"SPO","ata","Nulo",0,1.75,0,1.35,"Sport",1,6,2,5,6,5,NA,NA,NA,4,NA,3,NA,NA,NA,NA,NA,NA
"300","Leonardo Pereira","leo-pereira","Léo Pereira","https://s.glbimg.com/es/sde/f/2018/03/01/8a057cef4a095e67d1314d0ff4bff05a_FORMATO.png",83528,30,"ATL","zag","Provável",4.9,3.9,1.15,3.04,"Atlético-PR",2,7,3,5,41,6,6,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA
"301","Glauco Tadeu Chaves","glauco","Glauco","https://s.glbimg.com/es/sde/f/2018/05/07/1fe49ae80180a4b6e896021ef63976ff_FORMATO.png",84555,30,"AME","gol","Nulo",0,4,0,0,"América-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","Neilton Meira Mestzk","neilton","Neilton","https://s.glbimg.com/es/sde/f/2018/03/21/a77d395d25e1b65d85306670c5ae5c09_FORMATO.png",83772,30,"VIT","ata","Provável",7.9,12.24,0.34,3.96,"Vitória",7,39,17,51,83,33,NA,4,1,5,6,4,2,NA,NA,NA,NA,NA
"303","Luis Carlos Dallastella","luis-carlos","Luis Carlos","https://s.glbimg.com/es/sde/f/2018/03/21/327d9a5891939cc8940a99c68e11c26b_FORMATO.png",73413,30,"PAR","gol","Nulo",0,0.7,0,-4,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA
"304","Bruno da Silva Barbosa","bruno-silva","Bruno Silva","https://s.glbimg.com/es/sde/f/2018/09/27/b17da0820a3b1e8337a588d2eac239bc_FORMATO.png",83626,30,"VAS","mei","Contundido",0,0.99,0,-0.12,"Vasco",1,12,2,4,19,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","Thiago Rodrigues de Oliveira Nogueira","thiago-rodrigues","Thiago Rodrigues","https://s.glbimg.com/es/sde/f/2018/03/21/d825409cc03f8e81e67ec76372f1b206_FORMATO.png",73414,30,"PAR","gol","Nulo",0,7.57,0,5.23,"Paraná",NA,1,NA,1,5,NA,4,NA,NA,NA,NA,NA,NA,18,1,11,NA,NA
"306","Clayson Henrique da Silva Vieira","clayson","Clayson","https://s.glbimg.com/es/sde/f/2018/03/19/8d90e0a2771563f6cb02d576edbed6ed_FORMATO.png",83817,30,"COR","ata","Suspenso",-1.3,8.38,-0.4,1.56,"Corinthians",3,16,4,17,28,13,NA,1,NA,6,1,5,NA,NA,NA,NA,NA,NA
"307","Charles Luis Reiter","charles","Charles","https://s.glbimg.com/es/sde/f/2018/03/21/c6be1b00e5922e5a5cb8a8f78031dc24_FORMATO.png",84187,30,"PAR","zag","Contundido",0,4.63,0,1.65,"Paraná",NA,3,NA,6,3,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"308","Antônio Carlos Cunha Capocasali Júnior","antonio-carlos","Antônio Carlos ","https://s.glbimg.com/es/sde/f/2017/04/18/5b3fcb4c6c1625d8e38d933619f9e42a_FORMATO.png",79702,30,"PAL","zag","Provável",0.7,7.63,-0.56,3.02,"Palmeiras",4,15,4,7,22,13,6,NA,NA,3,1,1,2,NA,NA,NA,NA,NA
"309","Lucas Silva Borges","lucas-silva","Lucas Silva","https://s.glbimg.com/es/sde/f/2018/05/07/ca0ef33e042d0136838dfb74844f22a7_FORMATO.png",79701,30,"CRU","mei","Nulo",1.2,4.89,-0.22,2.23,"Cruzeiro",4,29,9,17,34,35,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"310","Luiz Ricardo Alves","sassa","Sassá","https://s.glbimg.com/es/sde/f/2018/05/07/89b8e9b3d830ff681500c63572397636_FORMATO.png",79578,30,"CRU","ata","Suspenso",0,1.74,0,1.05,"Cruzeiro",4,27,10,18,5,4,NA,NA,NA,1,2,7,NA,NA,NA,NA,NA,NA
"311","Andrevaldo de Jesus Santos","valdo","Valdo","https://s.glbimg.com/es/sde/f/2018/05/25/cf9d979ab326b302465984bc2feb021f_FORMATO.png",84509,30,"CEA","zag","Nulo",0,7.74,0,3.7,"Ceará",NA,5,3,6,6,11,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"312","Diego Barbosa Tavares","diego-tavares","Diego Tavares","https://s.glbimg.com/es/sde/f/2018/08/31/b99149d02e70403afe5bf3e8306aefc1_FORMATO.jpeg",83869,30,"PAR","lat","Nulo",0,3.92,0,4.5,"Paraná",NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","Lucas Daniel Romero","lucas-romero","Lucas Romero","https://s.glbimg.com/es/sde/f/2018/05/07/5afee43c79c6ee5a180385ef4550fd6c_FORMATO.png",84558,30,"CRU","mei","Nulo",0,6.1,0,3.43,"Cruzeiro",3,22,3,22,35,47,NA,NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA
"314","Fabiano Leissmann","fabiano","Fabiano","https://s.glbimg.com/es/sde/f/2018/03/21/80a060ad2737a4abce46a048d853c93e_FORMATO.png",79887,30,"INT","lat","Provável",-0.5,7.87,-0.45,3.02,"Internacional",4,16,4,4,47,24,9,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA
"315","Odair Souza ","nenen","Nenén","https://s.glbimg.com/es/sde/f/2018/05/24/42f440f0883376df8bb747b658bbc47d_FORMATO.png",79892,30,"CHA","mei","Nulo",0,2.08,0,0.1,"Chapecoense",NA,1,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","Brenner Marlos Varanda de Oliveira","brenner","Brenner","https://s.glbimg.com/es/sde/f/2018/05/17/76f9aa43f58c549a5956db25ad0804f3_FORMATO.png",80080,30,"BOT","ata","Nulo",0.9,4.94,0.14,1.65,"Botafogo",2,14,5,24,16,9,NA,NA,NA,6,1,2,NA,NA,NA,NA,NA,NA
"317","Agustín Lionel Allione","allione","Allione","https://s.glbimg.com/es/sde/f/2018/03/21/3c614f3fa77de55748fa8ddfdef2eecc_FORMATO.png",84585,30,"BAH","mei","Nulo",0,4.31,0,1.82,"Bahia",NA,6,NA,5,6,1,NA,1,NA,2,1,NA,NA,NA,NA,NA,NA,NA
"318","Jadson Alves dos Santos","jadson","Jadson","https://s.glbimg.com/es/sde/f/2018/09/20/310961d5d1d556ea066ca5837fbb7366_FORMATO.png",80129,30,"FLU","mei","Nulo",4.8,8.58,0.93,2.4,"Fluminense",7,34,8,43,80,40,NA,1,NA,7,2,1,1,NA,NA,NA,NA,NA
"319","Marcos Junio Lima dos Santos","marcos-junior","Marcos Junior","https://s.glbimg.com/es/sde/f/2018/09/20/ff2dc345ff18c0761a0ddbd4e2edef76_FORMATO.png",80188,30,"FLU","ata","Provável",0,6.7,0,2.69,"Fluminense",NA,12,5,27,27,11,NA,3,NA,7,2,6,NA,NA,NA,NA,NA,NA
"320","Claudinei dos Santos Oliveira","claudinei-oliveira","Claudinei Oliveira","https://s.glbimg.com/es/sde/f/2018/10/18/511e42c3263bd1f9a67e970fead7b065_FORMATO.png",84761,30,"CHA","tec","Provável",1.94,8.83,0.13,3.1,"Chapecoense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","Erik Nascimento Lima","erik","Erik","https://s.glbimg.com/es/sde/f/2018/08/24/4c8b627f6b5b437c8410b1aa659b69ae_FORMATO.png",84848,30,"BOT","ata","Dúvida",0.8,2.64,-0.02,2.44,"Botafogo",2,15,8,21,21,9,NA,3,NA,3,1,5,NA,NA,NA,NA,NA,NA
"322","Johnath Marlone Azevedo da Silva","marlone","Marlone","https://s.glbimg.com/es/sde/f/2018/05/24/5d4936df04558a01a5eb71077e02edd5_FORMATO.png",80944,30,"SPO","mei","Nulo",0,8.17,0,2.62,"Sport",1,7,18,34,72,13,NA,3,NA,12,2,2,NA,NA,NA,NA,NA,NA
"323","Lucas Cândido Silva","lucas-candido","Lucas Cândido","https://s.glbimg.com/es/sde/f/2018/05/07/19488c44e682165da72638af463246ff_FORMATO.png",84851,30,"ATL","mei","Nulo",0,2.61,0,1.24,"Atlético-MG",NA,2,NA,4,NA,6,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"324","Francisco Edson Moreira da Silva","edinho","Edinho","https://s.glbimg.com/es/sde/f/2018/07/11/59b9a2e2576d1e0ad1c80d50c7478422_FORMATO.png",80193,30,"ATL","ata","Nulo",0,2.44,0,0.64,"Atlético-MG",NA,1,1,4,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","Lucas Fonseca da Silva","lucas-fonseca","Lucas Fonseca","https://s.glbimg.com/es/sde/f/2018/03/21/5c1c52f3afc41a4404dd7b1c888f2124_FORMATO.png",80189,30,"BAH","zag","Provável",4.7,7.67,0.14,2.67,"Bahia",4,15,4,22,50,22,9,NA,NA,2,NA,NA,1,NA,NA,NA,NA,NA
"326","Nadson da Silva Almeida","nadson","Nadson","https://s.glbimg.com/es/sde/f/2018/07/13/57fe46961f3ba57ecb2e3e6368babd92_FORMATO.png",80140,30,"PAR","mei","Nulo",0,2.38,0,2.23,"Paraná",1,9,5,26,36,13,NA,NA,NA,8,NA,1,1,NA,NA,NA,NA,NA
"327","Alberto Valentim do Carmo Neto","alberto-valentim","Alberto Valentim","https://s.glbimg.com/es/sde/f/2018/03/20/c6b54edc93e180bf641056650be46611_FORMATO.png",84863,30,"VAS","tec","Provável",3.64,9.49,-0.36,3.67,"Vasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","Jeferson de Araújo de Carvalho","jeferson","Jeferson","https://s.glbimg.com/es/sde/f/2018/04/13/b82201ef35f9d51daf417ce9f8294859_FORMATO.png",84917,30,"VIT","lat","Provável",-1.4,5.02,-1.28,2.66,"Vitória",7,28,3,20,70,39,8,1,NA,1,NA,3,NA,NA,NA,NA,NA,NA
"329","Raul Prata","raul-prata","Raul Prata","https://s.glbimg.com/es/sde/f/2018/05/24/c8acdd3d52f83d6831096e90f46b3d69_FORMATO.png",84855,30,"SPO","lat","Nulo",0,7.72,0,2.63,"Sport",2,20,2,18,58,27,4,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA
"330","Denilson Pereira Junior","denilson","Denilson","https://s.glbimg.com/es/sde/f/2018/06/26/03cbfce3f32c6c7b881bed5eeebfa2a5_FORMATO.png",84718,30,"ATL","ata","Nulo",0,7.13,0.12,1.36,"Atlético-MG",2,13,8,6,13,4,NA,NA,NA,1,2,4,NA,NA,NA,NA,NA,NA
"331","Carlos Alberto Carvalho da Silva Júnior","carlos","Carlos","https://s.glbimg.com/es/sde/f/2018/04/20/e4df417626fe465bd2a41d300e43856f_FORMATO.png",85027,30,"PAR","ata","Nulo",0,4.51,0,1.52,"Paraná",6,19,15,24,24,16,NA,NA,NA,6,1,11,NA,NA,NA,NA,NA,NA
"332","Jair Rodrigues Júnior","jair","Jair","https://s.glbimg.com/es/sde/f/2018/08/29/ccbb091bbf9cc1637cc7e4a75a9b5d9f_FORMATO.png",81091,30,"SPO","mei","Provável",6.7,5,0.4,3.57,"Sport",3,15,NA,12,7,21,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
"333","Henrique Silva Milagres","henrique","Henrique","https://s.glbimg.com/es/sde/f/2018/09/27/b3280046d476aa241a694771fbe1b0cc_FORMATO.png",84893,30,"VAS","lat","Nulo",0,6.38,0,2.33,"Vasco",4,25,4,32,36,21,4,1,1,3,NA,2,NA,NA,NA,NA,NA,NA
"334","Marcos Felipe de Freitas Monteiro","marcos-felipe","Marcos Felipe ","https://s.glbimg.com/es/sde/f/2018/05/18/72317ca5c12be51354f8792ab39b37d8_FORMATO.png",85004,30,"FLU","gol","Nulo",0,2,0,0,"Fluminense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","Orlando Enrique Berrío Meléndez","berrio","Berrío ","https://s.glbimg.com/es/sde/f/2018/05/04/1dca4f3eecabeea66a9817cd0722f76f_FORMATO.png",85300,30,"FLA","ata","Nulo",0,4.09,0,0.8,"Flamengo",NA,2,1,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","Glaybson Yago Souza Lisboa","yago-pikachu","Yago Pikachu","https://s.glbimg.com/es/sde/f/2018/09/27/ade8af11f63aa15e4664fa86f8a48e0e_FORMATO.png",80196,30,"VAS","lat","Provável",0.8,17.53,-1.83,7.23,"Vasco",2,14,20,83,53,25,4,2,1,23,9,7,2,NA,NA,NA,NA,NA
"337","Nicolás Federico López Alonso","nico-lopez","Nico López","https://s.glbimg.com/es/sde/f/2018/04/08/5bb6e14f65a15709391b32e0e4332d8c_FORMATO.png",84709,30,"INT","ata","Provável",5.8,16.01,-0.65,5.88,"Internacional",5,29,16,37,58,27,NA,5,NA,18,9,9,3,NA,NA,NA,NA,NA
"338","João Paulo Silva Martins","joao-paulo","João Paulo","https://s.glbimg.com/es/sde/f/2018/05/23/1ca235953ef1a22b3961956b96191dc1_FORMATO.png",85425,30,"SAN","gol","Nulo",0,2,0,0,"Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339","Matheus Caldeira Vidotto de Oliveira","matheus-vidotto","Matheus Vidotto","https://s.glbimg.com/es/sde/f/2017/04/23/0469f80ea84703c3178371ab0fa1dd2f_FORMATO.png",80286,30,"COR","gol","Nulo",0,2,0,0,"Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","Marcelo Machado dos Santos ","marcelo","Marcelo","https://s.glbimg.com/es/sde/f/2018/03/20/05f475c48e922f2e6d24615603f85935_FORMATO.png",85400,30,"BOT","mei","Contundido",0,3.28,0,2.13,"Botafogo",1,4,2,5,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","Uilson Pedruzzi de Oliveira","uilson","Uilson","https://s.glbimg.com/es/sde/f/2018/05/07/9c69736d87e93ac80d7f38013cb1c1e7_FORMATO.png",85418,30,"ATL","gol","Contundido",0,2,0,0,"Atlético-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","Oswaldo José Henríquez Bocanegra","oswaldo-henriquez","Oswaldo Henríquez","https://s.glbimg.com/es/sde/f/2018/09/27/93bdf7db4666448d0da5432a29006d5f_FORMATO.png",81241,30,"VAS","zag","Nulo",0,4.8,0,1.06,"Vasco",1,3,NA,1,4,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
"343","Leonardo de Sousa Pereira","leo-ceara","Léo Ceará","https://s.glbimg.com/es/sde/f/2018/08/31/5097d6c26b52561e75d1062f0c17c757_FORMATO.png",85607,30,"VIT","ata","Provável",1,6.21,-0.02,2.98,"Vitória",2,18,12,29,13,3,NA,NA,NA,3,2,3,NA,NA,NA,NA,NA,NA
"344","Javier Arley Reina Calvo","reina","Reina","https://s.glbimg.com/es/sde/f/2018/05/25/644b3e996f44835c5c708d4d081cf8d7_FORMATO.png",70118,30,"CEA","mei","Contundido",0,1.11,0,-0.48,"Ceará",2,10,NA,4,10,3,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA
"345","Mayke Rocha de Oliveira","mayke","Mayke","https://s.glbimg.com/es/sde/f/2017/05/19/0c4040195eb2210f37198e62876f4dc1_FORMATO.png",81150,30,"PAL","lat","Suspenso",2.5,6.53,-0.09,4.26,"Palmeiras",3,18,NA,7,21,22,9,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
"346","Vinícius Freitas Ribeiro","vinicius-freitas","Vinícius Freitas","https://s.glbimg.com/es/sde/f/2018/03/02/3a7c7444601af167011a0fbe974ab8d6_FORMATO.png",81537,30,"CHA","lat","Contundido",0,3.74,0,3.08,"Chapecoense",1,1,NA,NA,4,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","Alex Paulo Menezes Santana","alex-santana","Alex Santana","https://s.glbimg.com/es/sde/f/2018/03/21/0b541e5882ecfea594b9f526c908601d_FORMATO.png",85465,30,"PAR","mei","Provável",2.8,4.58,0.33,3.43,"Paraná",5,21,26,29,25,25,NA,NA,NA,9,2,NA,NA,NA,NA,NA,NA,NA
