"","atletas.nome","atletas.slug","atletas.apelido","atletas.foto","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.clube.id.full.name","FS","CA","FC","FF","PE","RB","SG","A","FD","G","I","FT","DD","GS","CV","GC","PP","DP"
"285","Bruno Fabiano Alves","bruno-alves","Bruno Alves","https://s.glbimg.com/es/sde/f/2018/08/21/5ff03d7f1c17970fd5a348a979f50951_FORMATO.png",73620,22,"SAO","zag","Provável",2.4,10.15,-0.74,4.32,"São Paulo",9,4,20,2,15,20,7,NA,2,1,3,1,NA,NA,NA,NA,NA,NA
"286","Rildo de Andrade Felicissimo","rildo","Rildo","https://s.glbimg.com/es/sde/f/2018/04/09/a194ce2c097d00d462468c507706916a_FORMATO.png",73635,22,"VAS","ata","Contundido",0,2.99,0,0.1,"Vasco",8,1,1,2,8,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"287","Samuel Xavier Brito","samuel-xavier","Samuel Xavier","https://s.glbimg.com/es/sde/f/2018/05/17/fd0c8a84c1faea5160f04ad242f45e3e_FORMATO.png",73384,22,"CEA","lat","Provável",8.4,5.08,2.04,2.53,"Ceará",22,4,17,2,21,12,3,1,NA,NA,1,1,NA,NA,1,NA,NA,NA
"288","Marcos Vinícius de Jesus Araújo","marcos-vinicius","Marcos Vinícius","https://s.glbimg.com/es/sde/f/2018/05/17/d29916588c79c99dd0a20debd0ea12bd_FORMATO.png",73721,22,"BOT","mei","Nulo",0,3.8,0,1.67,"Botafogo",5,1,2,3,9,3,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
"289","Diego Vicente Aguirre Camblor","diego-aguirre","Diego Aguirre","https://s.glbimg.com/es/sde/f/2018/05/26/dcbc37c3f6682ed7f7fe61f97e02ff48_FORMATO.png",73766,22,"SAO","tec","Provável",2.73,12.21,-0.66,4.97,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","Jorge Daniel González Marquet","torito-gonzalez","Torito González","https://s.glbimg.com/es/sde/f/2018/03/21/4a53af8bd51b42f968f3b584e1581274_FORMATO.png",73703,22,"PAR","mei","Contundido",0,5.89,0,3,"Paraná",30,5,20,8,12,26,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","Rodrigo Caio Roquette Russo","rodrigo-caio","Rodrigo Caio","https://s.glbimg.com/es/sde/f/2018/08/22/0f361078a3aa1c8a16c67a19bf698e52_FORMATO.png",73800,22,"SAO","zag","Nulo",0,12.76,0,6.55,"São Paulo",1,NA,2,NA,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","Rayan Poltronieri Pereira","rayan","Rayan","https://s.glbimg.com/es/sde/f/2018/03/21/eafcee785dc021fd8811059271578111_FORMATO.png",73923,22,"PAR","zag","Nulo",0,3.05,0,1.88,"Paraná",12,4,16,5,12,18,1,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA
"293","Héctor Canteros","canteros","Canteros","https://s.glbimg.com/es/sde/f/2018/05/24/fa9bf16f27c3383ff060fdf3c9113559_FORMATO.png",73918,22,"CHA","mei","Dúvida",-0.5,7.12,-0.3,2.28,"Chapecoense",16,2,26,5,86,30,NA,2,2,2,NA,1,NA,NA,NA,NA,NA,NA
"294","Geuvânio Santos Silva","geuvanio","Geuvânio","https://s.glbimg.com/es/sde/f/2018/05/04/9268b435089ca4758bd26ab119d49db1_FORMATO.png",73896,22,"FLA","ata","Nulo",0,4.2,0,1.54,"Flamengo",1,2,6,1,7,7,NA,1,3,NA,1,NA,NA,NA,NA,NA,NA,NA
"295","Maurício Plenckauskas Cordeiro","mauricio-cordeiro","Maurício Cordeiro","https://s.glbimg.com/es/sde/f/2018/08/30/ee11039794974b96f58faf2d395dea71_FORMATO.png",73883,22,"VIT","ata","Nulo",0,3,0,0,"Vitória",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","Bruno da Silva Peres","bruno-peres","Bruno Peres","https://s.glbimg.com/es/sde/f/2018/08/21/069947a89a5c7a8dcdc37798d30597f0_FORMATO.png",73962,22,"SAO","lat","Dúvida",1.9,10.33,-2.27,5.3,"São Paulo",6,2,9,2,15,15,3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"297","Alison Lopes Ferreira","alison","Alison","https://s.glbimg.com/es/sde/f/2018/05/23/3ee08dfe1559a120f4dcd89514b80775_FORMATO.png",73974,22,"SAN","mei","Provável",3,7.77,0.26,2.59,"Santos",14,6,22,3,17,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","Luis Leandro Desábato","desabato","Desábato","https://s.glbimg.com/es/sde/f/2018/04/09/849b6dffedf69d16c97188a32027f6a9_FORMATO.png",73936,22,"VAS","mei","Nulo",0,7.98,0,3.01,"Vasco",15,1,26,2,45,49,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"299","Moisés Ribeiro Santos","moises-ribeiro","Moisés Ribeiro","https://s.glbimg.com/es/sde/f/2017/04/25/c7b046cc3c9a420d4047bb8d6d4b6570_FORMATO.png",78991,22,"CHA","mei","Suspenso",0,4,0,0,"Chapecoense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","René Ferreira dos Santos","rene","René","https://s.glbimg.com/es/sde/f/2018/07/23/d6322968c7c6cca6de55d8c4fbb4c086_FORMATO.png",73978,22,"PAR","zag","Provável",2.3,3.97,0.05,1.57,"Paraná",6,1,8,1,18,13,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"301","Igor da Silva Amaral","igor-amaral","Igor Amaral","https://s.glbimg.com/es/sde/f/2018/08/03/617d3a1d03fc88e359293779c15c367a_FORMATO.png",86073,22,"AME","mei","Nulo",0,2,0,0,"América-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","Aylon Darwin Tavella","aylon","Aylon","https://s.glbimg.com/es/sde/f/2018/05/07/5a02ebebae94350f74b0622d02730891_FORMATO.png",85930,22,"AME","ata","Contundido",0,7.06,0,2.16,"América-MG",14,2,14,9,12,7,NA,1,5,NA,5,1,NA,NA,NA,NA,NA,NA
"303","Roberto Junior Fernández Torres","gatito-fernandez","Gatito Fernández","https://s.glbimg.com/es/sde/f/2018/05/17/841f78d103e083bd0e8af280fcb5ffe8_FORMATO.png",74061,22,"BOT","gol","Nulo",0,14.65,0,8.05,"Botafogo",NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,7,2,NA,NA,NA,NA
"304","Walisson Moreira Farias Maia","walisson-maia","Walisson Maia","https://s.glbimg.com/es/sde/f/2018/03/21/24015c9080aa3347098cfb88e90348e8_FORMATO.png",73991,22,"VIT","zag","Contundido",0,5.06,0,3.25,"Vitória",1,1,2,NA,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","José Paolo Guerrero Gonzales","paolo-guerrero","Paolo Guerrero","https://s.glbimg.com/es/sde/f/2018/08/14/11a728603cfca7e8c71e3fadccee1148_FORMATO.png",75295,22,"INT","ata","Suspenso",0,11.23,0,3.9,"Internacional",10,NA,9,5,4,3,NA,1,3,1,2,NA,NA,NA,NA,NA,NA,NA
"306","Edigar Junio Teixeira Lima ","edigar-junio","Edigar Junio","https://s.glbimg.com/es/sde/f/2018/03/21/9c46c9f1269d97acf20157efb70009cc_FORMATO.png",74271,22,"BAH","ata","Provável",0.4,7.7,-0.55,3.17,"Bahia",20,NA,17,8,17,8,NA,NA,3,3,2,1,NA,NA,NA,NA,NA,NA
"307","Rodinei Marcelo de Almeida","rodinei","Rodinei","https://s.glbimg.com/es/sde/f/2018/05/04/5049d8a52c5a5f82e57248ab2ff94218_FORMATO.png",73992,22,"FLA","lat","Nulo",0,13.48,0,5.07,"Flamengo",27,2,14,6,28,23,11,2,7,NA,1,NA,NA,NA,NA,NA,NA,NA
"308","Alejandro Abraham Guerra Morales","guerra","Guerra","https://s.glbimg.com/es/sde/f/2017/02/19/fa873321a36da270244cf230ac534a50_FORMATO.png",74213,22,"PAL","mei","Nulo",0,7.89,0,2.23,"Palmeiras",1,NA,5,1,7,2,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"309","Derlis Alberto González Galeano","derlis-gonzalez","Derlis González","https://s.glbimg.com/es/sde/f/2018/08/02/82821b03d402e292e2c9436d34a6f1b3_FORMATO.png",75372,22,"SAN","ata","Provável",5.9,9.17,-0.53,5.58,"Santos",4,2,7,1,4,3,NA,3,1,1,1,NA,NA,NA,NA,NA,NA,NA
"310","Yago Fernando da Silva","yago","Yago","https://s.glbimg.com/es/sde/f/2018/03/20/13d6ab565918a4bad475a1569e05162d_FORMATO.png",77500,22,"BOT","zag","Nulo",-1.4,4.23,-0.27,3.12,"Botafogo",1,NA,3,NA,3,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","Madson Ferreira dos Santos","madson","Madson","https://s.glbimg.com/es/sde/f/2018/05/21/59123042289044af192df7b66ec997d5_FORMATO.png",78077,22,"GRE","lat","Nulo",0,6.27,0,3.9,"Grêmio",5,NA,3,3,7,5,2,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"312","Gustavo Henrique Vernes","gustavo-henrique","Gustavo Henrique","https://s.glbimg.com/es/sde/f/2018/05/23/600ec8ed7ab3b2e4b459743279ec4d6a_FORMATO.png",78248,22,"SAN","zag","Provável",5.9,6.02,0.29,4.16,"Santos",5,2,16,5,20,12,6,NA,6,1,1,1,NA,NA,NA,NA,NA,NA
"313","Jonathan Copete Valencia","copete","Copete","https://s.glbimg.com/es/sde/f/2018/05/23/c1e09ae588439e79293d33881309f392_FORMATO.png",77959,22,"SAN","ata","Nulo",0,4.98,-0.36,0.82,"Santos",4,NA,4,1,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","Hernán Barcos","barcos","Barcos","https://s.glbimg.com/es/sde/f/2018/07/15/014627951a9b920652b82877cae3a55e_FORMATO.png",78379,22,"CRU","ata","Nulo",-0.5,7.21,-0.67,2.26,"Cruzeiro",5,1,11,5,11,6,NA,1,4,1,1,NA,NA,NA,NA,NA,1,NA
"315","William de Oliveira Pottker","william-pottker","William Pottker","https://s.glbimg.com/es/sde/f/2018/04/08/06ddb3ee2ae6d52b98811b532e854970_FORMATO.png",77809,22,"INT","ata","Provável",3.4,5.43,0.13,3.85,"Internacional",32,3,20,14,42,21,NA,NA,14,4,7,1,NA,NA,1,NA,NA,NA
"316","César Bernardo Dutra","cesar","César","https://s.glbimg.com/es/sde/f/2018/05/04/f71b2fc3dc540b79567e4897bc155101_FORMATO.png",78086,22,"FLA","gol","Nulo",0,3.7,0,-1.3,"Flamengo",2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,3,6,NA,NA,NA,NA
"317","Osmar Loss","osmar-loss","Osmar Loss","https://s.glbimg.com/es/sde/f/2018/05/23/01c6dae8fee10d4a5a525a2c245e55a7_FORMATO.png",77552,22,"COR","tec","Provável",2.25,11.41,-0.7,3.81,"Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","Renê Rodrigues Martins","rene","Renê","https://s.glbimg.com/es/sde/f/2018/05/04/d9cbd0281e5c54c7aeba457eb5b5c0b3_FORMATO.png",78445,22,"FLA","lat","Provável",6.2,13.65,-0.45,6.21,"Flamengo",18,3,24,2,72,56,10,3,4,NA,1,NA,NA,NA,NA,NA,NA,NA
"319","Fernando Uribe Hincapié","uribe","Uribe","https://s.glbimg.com/es/sde/f/2018/06/26/45c70625ffaffe103edf398479ba754f_FORMATO.png",78415,22,"FLA","ata","Nulo",0,6.81,-0.57,3.28,"Flamengo",1,NA,2,7,6,3,NA,1,1,1,4,1,NA,NA,NA,NA,NA,NA
"320","Douglas Ricardo Grolli","douglas-grolli","Douglas Grolli","https://s.glbimg.com/es/sde/f/2018/03/21/ea4ba4bd9ed18698a6dad571dfdddbf9_FORMATO.png",78407,22,"BAH","zag","Contundido",0,2,0,1.05,"Bahia",1,2,6,NA,6,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"321","Victor Vinícius Coelho dos Santos","vitinho","Vitinho","https://s.glbimg.com/es/sde/f/2018/07/27/9ec5f19c97f40e2971bc97aaad240504_FORMATO.png",78435,22,"FLA","ata","Provável",3.4,13.93,-0.09,5.52,"Flamengo",8,1,10,3,18,18,NA,NA,8,NA,1,1,NA,NA,NA,NA,NA,NA
"322","Alex Broch Amado","alex-amado","Alex Amado","https://s.glbimg.com/es/sde/f/2018/05/25/055b1d0fb6c075db8e35833a078cc79a_FORMATO.png",78475,22,"CEA","ata","Nulo",0,4,0,0,"Ceará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","Willian Souza Arão da Silva","willian-arao","Willian Arão","https://s.glbimg.com/es/sde/f/2018/05/04/7eaa4c1c2e6b64b02a95ce12d0d027c4_FORMATO.png",78478,22,"FLA","mei","Provável",0,3.88,0,1.68,"Flamengo",NA,1,8,1,7,10,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"324","Arnaldo Manoel de Almeida","arnaldo","Arnaldo","https://s.glbimg.com/es/sde/f/2018/04/12/b854b95f8d49d62715ce163bf535b942_FORMATO.png",78497,22,"CEA","lat","Nulo",5,5.18,-0.31,2.6,"Ceará",9,1,6,NA,14,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","Ricardo Dias Acosta","ricardinho","Ricardinho","https://s.glbimg.com/es/sde/f/2018/05/25/d1aa684a9cd6db81f6b731e89f9ae993_FORMATO.png",78577,22,"CEA","mei","Nulo",0,3.98,0,2.07,"Ceará",9,1,14,5,26,17,NA,1,3,NA,2,NA,NA,NA,NA,NA,NA,NA
"326","Reinaldo Manoel da Silva","reinaldo","Reinaldo","https://s.glbimg.com/es/sde/f/2018/08/22/8ff8975422f0d4acefd5a6051912fad9_FORMATO.png",78850,22,"SAO","lat","Provável",8.2,12.42,-0.4,6.19,"São Paulo",15,2,26,17,53,33,6,1,9,2,1,NA,NA,NA,NA,NA,NA,NA
"327","Gabriel Girotto Franco","gabriel","Gabriel","https://s.glbimg.com/es/sde/f/2018/03/20/f7f3ef2aa7e013b4bf918f93353c9027_FORMATO.png",78605,22,"COR","mei","Nulo",2.8,11.79,0.08,4.71,"Corinthians",23,5,37,4,32,62,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA
"328","Jean Mota Oliveira de Sousa","jean-mota","Jean Mota","https://s.glbimg.com/es/sde/f/2018/05/23/e95e3279b90476741de13a56e388d9e2_FORMATO.png",78548,22,"SAN","mei","Nulo",0,9.19,-0.58,3.34,"Santos",19,3,25,14,44,22,NA,NA,17,1,NA,1,NA,NA,NA,NA,NA,NA
"329","Douglas Alan Schuck Friedrich","douglas-friedrich","Douglas Friedrich","https://s.glbimg.com/es/sde/f/2018/05/16/a263b1371bc6737cc4e274a26a816460_FORMATO.png",78584,22,"BAH","gol","Nulo",10.5,4.58,1.18,1.75,"Bahia",2,2,1,NA,6,1,3,NA,NA,NA,NA,NA,12,15,NA,1,NA,1
"330","Ramiro Moschen Benetti","ramiro","Ramiro","https://s.glbimg.com/es/sde/f/2018/05/21/b542f6b29859cc988c01d38d2b6e75b2_FORMATO.png",78715,22,"GRE","mei","Provável",5.7,4.82,1.44,0.74,"Grêmio",17,7,20,6,35,18,NA,NA,4,NA,2,NA,NA,NA,NA,NA,NA,NA
"331","Thiago dos Santos","thiago-santos","Thiago Santos","https://s.glbimg.com/es/sde/f/2017/04/18/2d51cc56ccd1291d116060e00ca663b6_FORMATO.png",78855,22,"PAL","mei","Nulo",3.5,8.28,-2,4.74,"Palmeiras",16,2,31,2,19,46,NA,NA,2,1,1,1,NA,NA,NA,NA,NA,NA
"332","Marcos Antônio Almeida Silva","marcao-silva","Marcão Silva","https://s.glbimg.com/es/sde/f/2018/09/03/366221777b27d47b3dd23d5c81443e9c_FORMATO.png",78856,22,"SPO","mei","Nulo",0,3,0,0,"Sport",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","Bryan Silva Garcia","bryan","Bryan","https://s.glbimg.com/es/sde/f/2018/03/21/a8f3ed5f7b584d647a494bae8c83e9f0_FORMATO.png",78632,22,"VIT","lat","Nulo",0,5.75,0,1.18,"Vitória",11,1,10,2,20,2,2,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"334","Eduardo Schroeder Brock","eduardo-brock","Eduardo Brock","https://s.glbimg.com/es/sde/f/2018/07/09/c423c8ca4d7c6cdc1082532652fa4d73_FORMATO.png",78654,22,"CEA","zag","Nulo",6.7,5.49,0.73,4.4,"Ceará",NA,1,5,NA,3,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","Luiz Felipe do Nascimento dos Santos","luiz-felipe","Luiz Felipe","https://s.glbimg.com/es/sde/f/2018/05/23/eb04770f3da8a1f12c1c106ae49306e1_FORMATO.png",79035,22,"SAN","zag","Contundido",0,2.98,0,0.23,"Santos",1,2,6,NA,6,3,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"336","Nery Rubén Bareiro Zorrilla","nery-bareiro","Nery Bareiro","https://s.glbimg.com/es/sde/f/2018/05/24/0c06a4174eedc3d6995146e7fc6bd3b2_FORMATO.png",79276,22,"CHA","zag","Provável",0,3.56,-0.24,0,"Chapecoense",1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","Rodrigo Dourado Cunha","rodrigo-dourado","Rodrigo Dourado","https://s.glbimg.com/es/sde/f/2018/04/08/d62e4f24b1b01196c8a645026d8091b2_FORMATO.png",78865,22,"INT","mei","Provável",6.9,11.17,0.46,3.54,"Internacional",21,7,51,2,34,66,NA,1,4,NA,1,NA,NA,NA,NA,NA,NA,NA
"338","Tiago Pagnussat","tiago","Tiago ","https://s.glbimg.com/es/sde/f/2018/03/21/d0b3cd897f4a410323886fb6d92bd822_FORMATO.png",79042,22,"BAH","zag","Provável",-1.5,7.31,-0.27,3.47,"Bahia",15,3,25,9,32,24,4,NA,5,1,2,NA,NA,NA,NA,NA,NA,NA
"339","Víctor Leandro Cuesta","victor-cuesta","Víctor Cuesta","https://s.glbimg.com/es/sde/f/2018/04/08/b6cd86f9590fd3e82cb545ac74dc8c41_FORMATO.png",79113,22,"INT","zag","Provável",7.7,18.46,-0.5,7.73,"Internacional",17,6,23,2,42,60,12,1,2,2,1,NA,NA,NA,NA,NA,NA,NA
"340","Luiz Ricardo Alves","sassa","Sassá","https://s.glbimg.com/es/sde/f/2018/05/07/89b8e9b3d830ff681500c63572397636_FORMATO.png",79578,22,"CRU","ata","Contundido",0,2.31,0,0.83,"Cruzeiro",17,3,19,6,4,4,NA,NA,1,1,7,NA,NA,NA,NA,NA,NA,NA
"341","João Gabriel da Silva Teles","joao-gabriel","João Gabriel","https://s.glbimg.com/es/sde/f/2018/07/18/cdb3198a3be8439cedd0ff7411245c64_FORMATO.png",78894,22,"VIT","gol","Nulo",0,2,0,0,"Vitória",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","Guilherme Bitencourt da Silva","guilherme-biteco","Guilherme Biteco","https://s.glbimg.com/es/sde/f/2018/03/21/99b739570272c9b1d4c9ce878c22407c_FORMATO.png",79064,22,"PAR","mei","Nulo",0,3.99,0,1.12,"Paraná",1,3,3,2,4,2,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"343","Ricardo César Dantas da Silva","ricardo-silva","Ricardo Silva","https://s.glbimg.com/es/sde/f/2018/04/20/295c4ab26ba72d42690b414ec721c2ea_FORMATO.png",79334,22,"AME","zag","Nulo",0,3,0,0,"América-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344","Romário Marques Rodrigues","romario-rodrigues","Romário Rodrigues","https://s.glbimg.com/es/sde/f/2018/05/25/9437477289ccd352c97a67ca86f16f82_FORMATO.png",79336,22,"CEA","ata","Nulo",0,2,0,0,"Ceará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345","Joeliton Lima Santos","mansur","Mansur","https://s.glbimg.com/es/sde/f/2018/03/21/58740180fa39ea528e64aa42ba67215c_FORMATO.png",79553,22,"PAR","lat","Nulo",0,3.43,0,1.27,"Paraná",8,2,19,3,29,8,3,NA,3,NA,NA,1,NA,NA,1,NA,NA,NA
"346","Leandro Marcos Pereira","leandro-pereira","Leandro Pereira","https://s.glbimg.com/es/sde/f/2018/04/20/66bf3e845077a9349722635410bed305_FORMATO.png",78968,22,"CHA","ata","Suspenso",2.4,6.49,-1.7,2.71,"Chapecoense",23,3,28,12,9,15,NA,NA,7,3,11,2,NA,NA,1,NA,NA,NA
"347","Odair Souza ","nenen","Nenén","https://s.glbimg.com/es/sde/f/2018/05/24/42f440f0883376df8bb747b658bbc47d_FORMATO.png",79892,22,"CHA","mei","Nulo",0,2.08,0,0.1,"Chapecoense",2,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","Lucas Silva Borges","lucas-silva","Lucas Silva","https://s.glbimg.com/es/sde/f/2018/05/07/ca0ef33e042d0136838dfb74844f22a7_FORMATO.png",79701,22,"CRU","mei","Provável",2.2,4.82,-0.22,1.88,"Cruzeiro",15,4,27,8,27,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349","Antônio Carlos Cunha Capocasali Júnior","antonio-carlos","Antônio Carlos ","https://s.glbimg.com/es/sde/f/2017/04/18/5b3fcb4c6c1625d8e38d933619f9e42a_FORMATO.png",79702,22,"PAL","zag","Nulo",0,8.26,0,2.97,"Palmeiras",6,4,15,3,18,10,5,NA,3,1,1,2,NA,NA,NA,NA,NA,NA
"350","Jadson Alves dos Santos","jadson","Jadson","https://s.glbimg.com/es/sde/f/2018/01/21/0c060ebb8aea4462398eb955f393f2b5_FORMATO.png",80129,22,"FLU","mei","Provável",0,7.69,-0.07,2.02,"Fluminense",27,5,27,6,56,34,NA,1,5,NA,1,1,NA,NA,NA,NA,NA,NA
"351","Fabiano Leissmann","fabiano","Fabiano","https://s.glbimg.com/es/sde/f/2018/03/21/80a060ad2737a4abce46a048d853c93e_FORMATO.png",79887,22,"INT","lat","Nulo",5,8.89,0.21,4.16,"Internacional",1,3,12,4,36,16,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","Nadson da Silva Almeida","nadson","Nadson","https://s.glbimg.com/es/sde/f/2018/07/13/57fe46961f3ba57ecb2e3e6368babd92_FORMATO.png",80140,22,"PAR","mei","Provável",3.8,2.57,0.51,1.65,"Paraná",17,1,8,1,25,9,NA,NA,5,NA,1,NA,NA,NA,NA,NA,NA,NA
"353","Marcos Junio Lima dos Santos","marcos-junior","Marcos Junior","https://s.glbimg.com/es/sde/f/2018/01/21/9e2b3f7cad84245a7922f06c4731bcc0_FORMATO.png",80188,22,"FLU","ata","Dúvida",0,6.25,0,2.98,"Fluminense",20,NA,9,4,18,9,NA,2,4,2,6,NA,NA,NA,NA,NA,NA,NA
"354","Brenner Marlos Varanda de Oliveira","brenner","Brenner","https://s.glbimg.com/es/sde/f/2018/05/17/76f9aa43f58c549a5956db25ad0804f3_FORMATO.png",80080,22,"BOT","ata","Provável",1.2,5.26,-0.66,2.35,"Botafogo",23,2,12,5,13,9,NA,NA,5,1,2,NA,NA,NA,NA,NA,NA,NA
"355","Glaybson Yago Souza Lisboa","yago-pikachu","Yago Pikachu","https://s.glbimg.com/es/sde/f/2018/04/09/abd9b0f5946442941bcc7ff393a5eee9_FORMATO.png",80196,22,"VAS","lat","Provável",0.7,17.43,-0.69,7.88,"Vasco",66,1,10,15,41,20,3,1,22,7,7,1,NA,NA,NA,NA,NA,NA
"356","Francisco Edson Moreira da Silva","edinho","Edinho","https://s.glbimg.com/es/sde/f/2018/07/11/59b9a2e2576d1e0ad1c80d50c7478422_FORMATO.png",80193,22,"ATL","ata","Nulo",0,3.36,0,2.3,"Atlético-MG",NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","Gilberto Moraes Júnior","gilberto","Gilberto ","https://s.glbimg.com/es/sde/f/2018/01/21/d231b19c8df41a4d02546bee8dad040b_FORMATO.png",80313,22,"FLU","lat","Dúvida",0,9.49,0,6.68,"Fluminense",17,3,20,7,41,34,6,2,4,3,1,NA,NA,NA,1,NA,NA,NA
"358","Matheus Caldeira Vidotto de Oliveira","matheus-vidotto","Matheus Vidotto","https://s.glbimg.com/es/sde/f/2017/04/23/0469f80ea84703c3178371ab0fa1dd2f_FORMATO.png",80286,22,"COR","gol","Nulo",0,2,0,0,"Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359","Lucas Fonseca da Silva","lucas-fonseca","Lucas Fonseca","https://s.glbimg.com/es/sde/f/2018/03/21/5c1c52f3afc41a4404dd7b1c888f2124_FORMATO.png",80189,22,"BAH","zag","Provável",-0.1,6.56,-0.05,2.22,"Bahia",20,4,13,4,39,15,5,NA,2,NA,NA,1,NA,NA,NA,NA,NA,NA
"360","Ezequiel Jacinto de Biasi","ezequiel","Ezequiel ","https://s.glbimg.com/es/sde/f/2018/05/18/579600b8688378c79b2d26c49843ed6e_FORMATO.png",80318,22,"CRU","lat","Nulo",0,3.54,0,1.65,"Cruzeiro",9,3,7,NA,17,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361","Alejandro Ariel Cabral","ariel-cabral","Ariel Cabral","https://s.glbimg.com/es/sde/f/2018/05/18/f33acc95e50fe26abc27ac1d525bb4a4_FORMATO.png",80363,22,"CRU","mei","Nulo",2.9,4.41,0.68,1.31,"Cruzeiro",7,6,15,3,21,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362","Gilsivan Soares da Silva ","ivan","Ivan","https://s.glbimg.com/es/sde/f/2018/05/24/1c2dd303026c2e02bbed35cfb1595918_FORMATO.png",80326,22,"CHA","gol","Nulo",0,2,0,0,"Chapecoense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","Edson Felipe da Cruz","edson","Edson","https://s.glbimg.com/es/sde/f/2018/03/21/4e079be2718f82735191cef518c39bb2_FORMATO.png",80370,22,"BAH","mei","Nulo",0,5.75,0,4.03,"Bahia",7,NA,3,NA,3,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364","Patrick Bezerra do Nascimento","patrick","Patrick","https://s.glbimg.com/es/sde/f/2018/04/08/ecdf20e0263f65cb7a63bf0e68ebd3b6_FORMATO.png",83433,22,"INT","mei","Provável",2.6,16.99,0.39,6.82,"Internacional",27,4,35,10,46,65,NA,3,8,4,NA,NA,NA,NA,NA,NA,NA,NA
"365","Luciano da Rocha Neves","luciano","Luciano","https://s.glbimg.com/es/sde/f/2018/07/05/1283cc320b56be7f4661388346c1aeba_FORMATO.png",80287,22,"FLU","ata","Nulo",2.9,4.59,0.18,1.3,"Fluminense",3,NA,1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
