"","atletas.nome","atletas.slug","atletas.apelido","atletas.foto","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.clube.id.full.name","A","CA","FC","FD","FF","FS","FT","G","I","PE","RB","SG","GC","DD","GS","CV","PP","DP"
"286","Aderbar Melo dos Santos Neto","santos","Santos","https://s.glbimg.com/es/sde/f/2018/05/08/cb128a5e04beb3653bf1847b06c72545_FORMATO.png",69012,28,"ATL","gol","Provável",5,10.42,-0.05,4.65,"Atlético-PR",NA,2,1,NA,NA,4,NA,NA,NA,17,NA,10,NA,39,24,NA,NA,NA
"287","Vladimir Orlando Cardoso de Araújo Filho","vladimir","Vladimir","https://s.glbimg.com/es/sde/f/2018/05/23/afd45cb890c4f9430cd273e7bdb9cb72_FORMATO.png",69040,28,"SAN","gol","Nulo",0,6,0,0,"Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","Pablo Felipe Teixeira","pablo","Pablo","https://s.glbimg.com/es/sde/f/2018/05/08/cf32acce95d925ec92b7e084202c7e06_FORMATO.png",69138,28,"ATL","ata","Suspenso",5.8,11.46,-0.63,5.36,"Atlético-PR",2,5,53,13,21,19,1,10,19,23,31,NA,NA,NA,NA,NA,NA,NA
"289","Maycon Vinícius Ferreira da Cruz","nikao","Nikão","https://s.glbimg.com/es/sde/f/2018/05/08/2b72d6975f3708b1c3eaa34ea5acf723_FORMATO.png",69705,28,"ATL","mei","Provável",16.1,13.32,1.57,3.5,"Atlético-PR",4,4,25,19,18,37,4,2,6,60,18,NA,NA,NA,NA,1,NA,NA
"290","Leonardo Moreira Morais","leo","Léo","https://s.glbimg.com/es/sde/f/2018/03/20/32e84c4039d121a904d169b4a6a4ad1d_FORMATO.png",69177,28,"FLU","lat","Suspenso",5.2,4.62,-0.2,3.4,"Fluminense",1,6,20,2,3,22,1,NA,3,30,23,3,NA,NA,NA,NA,NA,NA
"291","Marcelo Cirino da Silva","marcelo-cirino","Marcelo Cirino","https://s.glbimg.com/es/sde/f/2018/07/04/f7efbd8bc7d99caaa2afc7125162b6c9_FORMATO.png",69022,28,"ATL","ata","Provável",7.9,7.02,1.5,4.21,"Atlético-PR",NA,1,7,1,3,7,NA,3,NA,17,6,NA,NA,NA,NA,NA,NA,NA
"292","Deivid Willian da Silva","deivid","Deivid","https://s.glbimg.com/es/sde/f/2018/05/18/9314a887ee8d5d3501ea45d244b7f947_FORMATO.png",69018,28,"SPO","mei","Nulo",0,2.59,0,1.05,"Sport",NA,6,25,1,2,25,NA,NA,NA,23,22,NA,NA,NA,NA,NA,NA,NA
"293","Paulo Roberto da Silva","paulo-roberto","Paulo Roberto","https://s.glbimg.com/es/sde/f/2018/03/20/24dcab97bac1e830cd13938c4beb81ea_FORMATO.png",69047,28,"COR","mei","Nulo",0,3.06,0,2.17,"Corinthians",NA,2,5,1,1,2,NA,NA,NA,10,13,NA,NA,NA,NA,NA,NA,NA
"294","Ricardo Bueno da Silva","ricardo-bueno","Ricardo Bueno","https://s.glbimg.com/es/sde/f/2018/08/27/324fdaf114a76011c149428db4428725_FORMATO.png",69141,28,"CEA","ata","Nulo",0,3.9,0,0,"Ceará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","Martín Andrés Silva Leites","martin-silva","Martín Silva","https://s.glbimg.com/es/sde/f/2018/09/27/3b8e3d14bb948eee3eb474f0badfc2e7_FORMATO.png",69249,28,"VAS","gol","Nulo",0,6.8,0,1.34,"Vasco",NA,2,NA,NA,NA,1,NA,NA,NA,4,NA,2,NA,24,26,NA,NA,NA
"296","Romulo Borges Monteiro","romulo","Romulo","https://s.glbimg.com/es/sde/f/2018/05/04/567c4c3a4d23c2c7f9849ff47e10d98f_FORMATO.png",70009,28,"FLA","mei","Nulo",0,2.88,0,0.45,"Flamengo",NA,1,3,NA,NA,1,NA,NA,NA,4,4,NA,NA,NA,NA,NA,NA,NA
"297","Danilo Fernandes Batista","danilo-fernandes","Danilo Fernandes","https://s.glbimg.com/es/sde/f/2018/04/08/c714e94cf7e83d9faed670b675e6ec25_FORMATO.png",69051,28,"INT","gol","Contundido",0,10,0,4.01,"Internacional",NA,NA,NA,NA,NA,2,NA,NA,NA,3,NA,6,NA,14,10,NA,NA,NA
"298","Sidney Aparecido Ramos da Silva","sidao","Sidão","https://s.glbimg.com/es/sde/f/2018/08/22/f344ae872d2199f6428ab6885294b3ce_FORMATO.png",70222,28,"SAO","gol","Provável",2,9.88,0.35,3.11,"São Paulo",NA,3,NA,NA,NA,1,NA,NA,NA,22,NA,11,NA,28,23,NA,NA,NA
"299","Victor Ferraz Macedo","victor-ferraz","Victor Ferraz","https://s.glbimg.com/es/sde/f/2018/05/23/229fbb519d2bbf0c8b2c2b77992e15ed_FORMATO.png",70046,28,"SAN","lat","Provável",5.6,10.81,-0.49,5.13,"Santos",NA,4,14,5,3,11,NA,2,5,49,40,10,NA,NA,NA,NA,NA,NA
"300","Fellipe Ramos Ignez Bastos","fellipe-bastos","Fellipe Bastos","https://s.glbimg.com/es/sde/f/2018/03/05/105c1b01950d04f72d197c2b080b62c2_FORMATO.png",70116,28,"SPO","mei","Provável",0,8.63,-0.51,3.92,"Sport",2,2,28,16,27,25,NA,1,1,76,40,NA,NA,NA,NA,NA,NA,NA
"301","Javier Arley Reina Calvo","reina","Reina","https://s.glbimg.com/es/sde/f/2018/05/25/644b3e996f44835c5c708d4d081cf8d7_FORMATO.png",70118,28,"CEA","mei","Contundido",0,1.11,0,-0.48,"Ceará",NA,2,10,1,NA,4,NA,NA,1,10,3,NA,NA,NA,NA,NA,NA,NA
"302","Eduardo Colcenti Antunes","eduardo-sasha","Eduardo Sasha","https://s.glbimg.com/es/sde/f/2018/05/23/a1e5220c82575c4f297c1173ec07d58a_FORMATO.png",70360,28,"SAN","ata","Nulo",0,7.57,0,2.17,"Santos",3,1,17,2,8,22,1,1,9,30,13,NA,NA,NA,NA,NA,NA,NA
"303","Victor Andrade Santos","victor-andrade","Victor Andrade","https://s.glbimg.com/es/sde/f/2018/08/03/f380d4813f712ab88644cb0ed0972599_FORMATO.png",80536,28,"CHA","ata","Nulo",0,4.22,0,3.9,"Chapecoense",NA,1,6,3,3,16,NA,NA,NA,5,8,NA,NA,NA,NA,NA,NA,NA
"304","Renato Vieira Rodrigues","renatinho","Renatinho","https://s.glbimg.com/es/sde/f/2018/03/20/612e75f9bc41ddd0a161e522aaee90ef_FORMATO.png",80395,28,"BOT","mei","Nulo",0,4.97,0,2.49,"Botafogo",NA,2,5,6,3,13,NA,NA,1,14,15,NA,NA,NA,NA,NA,NA,NA
"305","Marllon Gonçalves Jerônimo Borges","marllon","Marllon","https://s.glbimg.com/es/sde/f/2018/03/20/5302f545b04fee129a787fd002b3ca0f_FORMATO.png",70666,28,"COR","zag","Provável",0,6.01,0,2.7,"Corinthians",NA,NA,1,NA,NA,1,NA,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA
"306","Fernando José da Cunha Neto","fernando-neto","Fernando Neto","https://s.glbimg.com/es/sde/f/2018/09/18/76d312b906b38b6d19ba0876493c1a51_FORMATO.png",80667,28,"FLU","mei","Nulo",0,2,0,0,"Fluminense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","Fillipe Soutto Mayor Nogueira Ferreira","fillipe-soutto","Fillipe Soutto","https://s.glbimg.com/es/sde/f/2018/03/21/0daa49ddeceb2e945617b2f9a0df22b9_FORMATO.png",70581,28,"VIT","mei","Nulo",0,2.99,0,-0.25,"Vitória",NA,1,10,2,NA,3,NA,NA,NA,8,3,NA,NA,NA,NA,NA,NA,NA
"308","Lucas Rafael Araujo Lima","lucas-lima","Lucas Lima","https://s.glbimg.com/es/sde/f/2018/03/01/8596087ee3b876941e59b282b29cfcb2_FORMATO.png",80583,28,"PAL","mei","Nulo",9.9,9.34,0.56,3.59,"Palmeiras",2,5,44,4,11,38,1,5,3,59,37,NA,NA,NA,NA,NA,NA,NA
"309","Luiz Gustavo Tavares Conde","luiz-gustavo","Luiz Gustavo","https://s.glbimg.com/es/sde/f/2018/09/27/b551a9e8e890e361540470d7d707da03_FORMATO.png",80573,28,"VAS","zag","Provável",-0.8,3.9,-0.84,2.1,"Vasco",NA,4,18,1,6,18,NA,NA,1,42,30,3,1,NA,NA,NA,NA,NA
"310","Johnath Marlone Azevedo da Silva","marlone","Marlone","https://s.glbimg.com/es/sde/f/2018/05/24/5d4936df04558a01a5eb71077e02edd5_FORMATO.png",80944,28,"SPO","mei","Provável",3.2,8.59,0.25,2.69,"Sport",3,1,7,12,17,34,NA,2,2,72,13,NA,NA,NA,NA,NA,NA,NA
"311","Pedro Tonon Geromel","pedro-geromel","Pedro Geromel","https://s.glbimg.com/es/sde/f/2018/05/21/afc76ea4e9c31e2977ea5e9a90c802b3_FORMATO.png",80853,28,"GRE","zag","Provável",4.7,15.67,-0.95,7.28,"Grêmio",NA,2,9,2,5,4,NA,1,1,19,42,6,NA,NA,NA,NA,NA,NA
"312","Maximiliano Lélis Rodrigues","max","Max","https://s.glbimg.com/es/sde/f/2018/04/12/1bea2ecbf982db610ebf063ccfac89ff_FORMATO.png",80895,28,"SPO","zag","Nulo",0,1.78,0,1.2,"Sport",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA
"313","Carlos Andrés Sánchez Arcosa","carlos-sanchez","Carlos Sánchez","https://s.glbimg.com/es/sde/f/2018/07/24/c9cda271bd6eed85cf205a243d3d2912_FORMATO.png",81677,28,"SAN","mei","Provável",5.1,10.74,-0.3,4.39,"Santos",2,2,16,3,5,19,1,2,1,35,8,NA,NA,NA,NA,NA,NA,NA
"314","Jair Rodrigues Júnior","jair","Jair","https://s.glbimg.com/es/sde/f/2018/08/29/ccbb091bbf9cc1637cc7e4a75a9b5d9f_FORMATO.png",81091,28,"SPO","mei","Suspenso",7.4,4.6,1.43,2.94,"Sport",NA,3,13,NA,NA,8,NA,NA,1,6,17,NA,NA,NA,NA,NA,NA,NA
"315","Luan Garcia Teixeira","luan","Luan","https://s.glbimg.com/es/sde/f/2017/04/23/21b43228acd34549ca343f42576f7632_FORMATO.png",80692,28,"PAL","zag","Nulo",7.7,5.98,1.32,4.11,"Palmeiras",NA,4,13,1,NA,12,NA,NA,NA,18,18,8,NA,NA,NA,1,NA,NA
"316","Vinícius Freitas Ribeiro","vinicius-freitas","Vinícius Freitas","https://s.glbimg.com/es/sde/f/2018/03/02/3a7c7444601af167011a0fbe974ab8d6_FORMATO.png",81537,28,"CHA","lat","Contundido",0,3.74,0,3.08,"Chapecoense",1,1,1,NA,NA,NA,NA,NA,NA,4,4,1,NA,NA,NA,NA,NA,NA
"317","Andrés Lorenzo Ríos","andres-rios","Andrés Ríos","https://s.glbimg.com/es/sde/f/2018/09/27/342168a972e60f06f0487b203e892011_FORMATO.png",81684,28,"VAS","ata","Provável",5.1,7.53,0.65,2.98,"Vasco",1,4,45,8,8,43,1,6,3,39,15,NA,NA,NA,NA,NA,1,NA
"318","Clayton Silveira da Silva","clayton","Clayton","https://s.glbimg.com/es/sde/f/2018/08/10/b8ba1096a40cd0240eba8996df2c1bfe_FORMATO.png",81770,28,"BAH","ata","Nulo",0,4.4,0,-0.06,"Bahia",NA,1,1,1,NA,2,NA,NA,NA,5,1,NA,NA,NA,NA,NA,NA,NA
"319","Rosicley Pereira da Silva","rossi","Rossi","https://s.glbimg.com/es/sde/f/2018/03/21/ffe95cb4c3f0bed01a941972e52ec9ed_FORMATO.png",81798,28,"INT","ata","Contundido",1.9,4.06,0.39,1.63,"Internacional",2,3,12,3,2,21,1,1,NA,17,9,NA,NA,NA,NA,NA,1,NA
"320","Juan Ramón Cazares Sevillano","cazares","Cazares","https://s.glbimg.com/es/sde/f/2018/05/07/2952d9583a363deaf38934dd9c4cd382_FORMATO.png",81682,28,"ATL","mei","Provável",0,12.85,0,4.21,"Atlético-MG",5,1,17,12,22,7,1,4,NA,99,22,NA,NA,NA,NA,NA,NA,NA
"321","Oswaldo José Henríquez Bocanegra","oswaldo-henriquez","Oswaldo Henríquez","https://s.glbimg.com/es/sde/f/2018/09/27/93bdf7db4666448d0da5432a29006d5f_FORMATO.png",81241,28,"VAS","zag","Nulo",-0.5,3.89,-0.1,0.08,"Vasco",NA,1,3,NA,NA,1,NA,NA,1,4,NA,1,NA,NA,NA,NA,NA,NA
"322","Bruno dos Santos Nazário","bruno-nazario","Bruno Nazário","https://s.glbimg.com/es/sde/f/2018/07/11/458954576596e510c2e5c6668d407c5b_FORMATO.png",81776,28,"ATL","mei","Contundido",0,3.37,0,1.56,"Atlético-PR",1,1,4,NA,1,7,NA,NA,NA,6,6,NA,NA,NA,NA,NA,NA,NA
"323","Mayke Rocha de Oliveira","mayke","Mayke","https://s.glbimg.com/es/sde/f/2017/05/19/0c4040195eb2210f37198e62876f4dc1_FORMATO.png",81150,28,"PAL","lat","Provável",9.7,7.46,1.52,4.44,"Palmeiras",1,2,17,NA,NA,5,NA,NA,1,17,19,8,NA,NA,NA,NA,NA,NA
"324","Alisson Euler de Freitas Castro","alisson","Alisson","https://s.glbimg.com/es/sde/f/2018/05/18/eeeced6e37969b2b8161eb83c56d069e_FORMATO.png",81845,28,"GRE","mei","Provável",8.2,7.97,1.79,3.26,"Grêmio",2,1,11,6,8,30,NA,1,2,30,11,NA,NA,NA,NA,NA,NA,NA
"325","João Ricardo Riedi","joao-ricardo","João Ricardo","https://s.glbimg.com/es/sde/f/2018/05/07/ed2c39f18fe6fdbf2db79d29a7d46eae_FORMATO.png",81881,28,"AME","gol","Dúvida",-8.6,5.07,-3.3,3.98,"América-MG",NA,NA,NA,NA,NA,1,NA,NA,NA,20,NA,6,NA,28,22,NA,NA,1
"326","Joao Robin Rojas Mendoza","joao-rojas","Joao Rojas","https://s.glbimg.com/es/sde/f/2018/08/22/4263f96a54ea57b00b989a04f50f6ec3_FORMATO.png",70784,28,"SAO","ata","Provável",5.2,10.69,-0.32,5.26,"São Paulo",4,4,12,6,9,28,NA,1,4,27,31,NA,NA,NA,NA,NA,NA,NA
"327","Osman de Menezes Venâncio Junior","osman","Osman","https://s.glbimg.com/es/sde/f/2018/05/24/3d7f1fd9657bef546dec60dda0555868_FORMATO.png",81898,28,"CHA","ata","Nulo",0,3.25,0,1.91,"Chapecoense",NA,1,6,2,3,6,NA,1,NA,10,5,NA,NA,NA,NA,NA,NA,NA
"328","José Henrique da Silva Dourado","henrique-dourado","Henrique Dourado","https://s.glbimg.com/es/sde/f/2018/05/04/d9413dcc3e693b62854a22d1a1f58501_FORMATO.png",81905,28,"FLA","ata","Nulo",0,9.14,0,1.29,"Flamengo",NA,6,29,2,9,29,NA,4,8,11,4,NA,NA,NA,NA,1,NA,NA
"329","Charles Luis Reiter","charles","Charles","https://s.glbimg.com/es/sde/f/2018/03/21/c6be1b00e5922e5a5cb8a8f78031dc24_FORMATO.png",84187,28,"PAR","zag","Nulo",0,4.63,0,1.65,"Paraná",NA,NA,3,1,NA,6,NA,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA
"330","Vinícius Vasconcelos Araújo","vinicius-araujo","Vinícius Araújo","https://s.glbimg.com/es/sde/f/2018/09/27/6ddf98420b08a50c32c74472f3b962b3_FORMATO.png",82767,28,"VAS","ata","Contundido",0,3.75,0,-0.03,"Vasco",NA,2,3,NA,2,4,NA,NA,NA,4,2,NA,NA,NA,NA,NA,NA,NA
"331","Thales Natanael Lira de Matos","thales","Thales ","https://s.glbimg.com/es/sde/f/2018/04/09/2db919a21f74604ec39c31b47a427a70_FORMATO.png",82626,28,"INT","zag","Nulo",0,4,0,0,"Internacional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","Matheus Galdezani","matheus-galdezani","Matheus Galdezani","https://s.glbimg.com/es/sde/f/2018/05/17/2b140006a6546ccb3c5fbb067a9e8b93_FORMATO.png",82634,28,"ATL","mei","Nulo",6.7,4.2,1.1,1.43,"Atlético-MG",1,5,18,4,6,21,NA,1,1,38,18,NA,NA,NA,NA,1,NA,NA
"333","Marcelo Hermes","marcelo-hermes","Marcelo Hermes","https://s.glbimg.com/es/sde/f/2018/05/07/bedbd7a85b9260c4086c631ade9244cd_FORMATO.png",82639,28,"CRU","lat","Provável",0,3.26,0,1.94,"Cruzeiro",NA,4,16,1,4,8,NA,NA,NA,37,20,2,NA,NA,NA,NA,NA,NA
"334","Rafael Thyere Albuquerque Marques","rafael-thyere","Rafael Thyere","https://s.glbimg.com/es/sde/f/2018/05/24/918318ba9c18b6913e11cb5688852591_FORMATO.png",83048,28,"CHA","zag","Provável",4.1,4.53,0.86,2.37,"Chapecoense",NA,7,15,3,2,13,NA,1,1,38,27,6,NA,NA,NA,NA,NA,NA
"335","Ruy Franco de Almeida Junior","ruy","Ruy","https://s.glbimg.com/es/sde/f/2018/03/17/e5c923c2884a22666c9fa588105d9986_FORMATO.png",82939,28,"AME","mei","Nulo",3.6,4.39,0.16,1.62,"América-MG",1,NA,5,5,8,25,1,1,1,60,5,NA,NA,NA,NA,NA,NA,NA
"336","Calyson Rubens Santiago Rosa","calyson","Calyson","https://s.glbimg.com/es/sde/f/2018/07/15/1f150f4d934c5bea8831eafc53efaf4e_FORMATO.png",82630,28,"CEA","mei","Provável",0,2.52,0,1.77,"Ceará",NA,2,7,2,8,13,NA,1,NA,12,6,NA,NA,NA,NA,NA,NA,NA
"337","Gabriel Barbosa Almeida","gabriel","Gabriel","https://s.glbimg.com/es/sde/f/2018/05/23/867503e41e09367e5f12e0f5e8a10322_FORMATO.png",83257,28,"SAN","ata","Provável",5,14.78,-1.41,6.13,"Santos",1,2,30,13,27,41,NA,13,16,68,23,NA,NA,NA,NA,NA,NA,NA
"338","Patrick Bezerra do Nascimento","patrick","Patrick","https://s.glbimg.com/es/sde/f/2018/04/08/ecdf20e0263f65cb7a63bf0e68ebd3b6_FORMATO.png",83433,28,"INT","mei","Provável",7.1,17.43,0.42,6.28,"Internacional",3,6,45,11,13,34,NA,4,NA,58,81,NA,NA,NA,NA,NA,NA,NA
"339","Jean Roberto Souza da Silva","jean-roberto","Jean Roberto","https://s.glbimg.com/es/sde/f/2018/08/03/a07616383dec21597806430f34779a1d_FORMATO.png",83204,28,"CHA","mei","Nulo",0,2,0,0,"Chapecoense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","Andrevaldo de Jesus Santos","valdo","Valdo","https://s.glbimg.com/es/sde/f/2018/05/25/cf9d979ab326b302465984bc2feb021f_FORMATO.png",84509,28,"CEA","zag","Nulo",0,7.74,0,3.7,"Ceará",NA,NA,5,NA,3,6,NA,1,NA,6,11,3,NA,NA,NA,NA,NA,NA
"341","Jackson de Souza","jackson","Jackson","https://s.glbimg.com/es/sde/f/2018/03/21/e56086be050e46bbe8c085917b5255c1_FORMATO.png",70934,28,"BAH","zag","Suspenso",-5.8,2.05,-1.95,-5.8,"Bahia",NA,NA,4,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA
"342","Wescley Gomes dos Santos","wescley","Wescley","https://s.glbimg.com/es/sde/f/2018/05/25/e26f5033484f9b036cf9109ee7829470_FORMATO.png",70925,28,"CEA","mei","Nulo",0,4.23,0,1.94,"Ceará",NA,1,13,2,5,4,NA,2,1,18,5,NA,NA,NA,NA,NA,NA,NA
"343","Leonardo Pereira","leo-pereira","Léo Pereira","https://s.glbimg.com/es/sde/f/2018/03/01/8a057cef4a095e67d1314d0ff4bff05a_FORMATO.png",83528,28,"ATL","zag","Provável",0,2.75,0,2.85,"Atlético-PR",NA,2,5,1,3,5,NA,1,NA,39,5,5,NA,NA,NA,NA,NA,NA
"344","Bruno Henrique Corsini","bruno-henrique","Bruno Henrique","https://s.glbimg.com/es/sde/f/2017/09/04/f252554797209a70ab4bd0e0cf7e8692_FORMATO.jpeg",70944,28,"PAL","mei","Provável",0.5,10.24,-0.74,4.42,"Palmeiras",2,5,50,3,12,30,1,5,NA,41,48,NA,NA,NA,NA,NA,NA,NA
"345","Leonardo Cittadini","leo-cittadini","Léo Cittadini","https://s.glbimg.com/es/sde/f/2018/05/23/94f8a60d067a1f1b2253bc082aaa653e_FORMATO.png",70986,28,"SAN","mei","Nulo",0,7.97,0,2.18,"Santos",1,2,9,2,4,12,NA,NA,1,3,13,NA,NA,NA,NA,NA,NA,NA
"346","Roberto Heuchayer Santos de Araújo","roberto","Roberto","https://s.glbimg.com/es/sde/f/2018/08/29/ee96b4652f7fe6a58750ecd5d477ee2f_FORMATO.png",71116,28,"CHA","lat","Nulo",0,5.16,0,2.93,"Chapecoense",NA,1,4,NA,NA,10,NA,NA,NA,4,6,NA,NA,NA,NA,NA,NA,NA
"347","Wesley Pacheco Gomes","wesley-pacheco","Wesley Pacheco","https://s.glbimg.com/es/sde/f/2018/08/03/ea270ab009fd58368038d269b29192ba_FORMATO.png",71121,28,"AME","ata","Nulo",0,2.38,0,0.88,"América-MG",NA,1,4,2,2,4,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA
"348","Diogo Barbosa Mendanha","diogo-barbosa","Diogo Barbosa","https://s.glbimg.com/es/sde/f/2018/03/01/0548d1925fd96270e520ea3b69e42e7b_FORMATO.png",70916,28,"PAL","lat","Dúvida",0,9.09,0,3.24,"Palmeiras",2,6,24,NA,2,11,NA,NA,NA,31,22,7,NA,NA,NA,NA,NA,NA
"349","Vinícius Goes Barbosa de Souza","vinicius","Vinícius","https://s.glbimg.com/es/sde/f/2018/03/21/ee24f88a02643b2d857cc1e13777af46_FORMATO.png",71162,28,"BAH","mei","Nulo",0,4.7,0,1.65,"Bahia",1,3,14,11,20,9,NA,2,3,60,12,NA,NA,NA,NA,NA,1,NA
"350","Bryan Jafet Ruíz González","bryan-ruiz","Bryan Ruíz","https://s.glbimg.com/es/sde/f/2018/07/11/ef076ba265a7f7e961749ab3e573933e_FORMATO.png",71019,28,"SAN","mei","Nulo",0,9.94,-0.52,0.65,"Santos",1,NA,3,1,2,2,NA,NA,2,8,NA,NA,NA,NA,NA,NA,NA,NA
"351","Kelvin Mateus de Oliveira","kelvin","Kelvin","https://s.glbimg.com/es/sde/f/2018/03/20/ce27034d4fd8068f72bbf69792b0ad46_FORMATO.png",71549,28,"VAS","ata","Nulo",0,5.19,0,1.52,"Vasco",2,1,5,NA,2,8,NA,1,NA,13,2,NA,NA,NA,NA,NA,NA,NA
"352","Federico Mancuello","mancuello","Mancuello","https://s.glbimg.com/es/sde/f/2018/05/07/0f1aad8b26fa5e7442bde1e17cfc4dfb_FORMATO.png",71066,28,"CRU","mei","Provável",0,4.03,0,1.62,"Cruzeiro",NA,1,15,6,8,13,NA,1,1,18,12,NA,NA,NA,NA,1,NA,NA
"353","Luis Oscar González","lucho-gonzalez","Lucho González","https://s.glbimg.com/es/sde/f/2018/05/08/8c609625e5588e4ad1fdcd2a6c478284_FORMATO.png",71479,28,"ATL","mei","Provável",0.9,4.24,0.56,1.09,"Atlético-PR",1,4,22,3,3,5,NA,NA,4,46,32,NA,NA,NA,NA,1,NA,NA
"354","Neilton Meira Mestzk","neilton","Neilton","https://s.glbimg.com/es/sde/f/2018/03/21/a77d395d25e1b65d85306670c5ae5c09_FORMATO.png",83772,28,"VIT","ata","Nulo",0,10.33,0,3.65,"Vitória",4,7,38,5,17,49,1,5,4,81,30,NA,NA,NA,NA,1,NA,NA
"355","Clayson Henrique da Silva Vieira","clayson","Clayson","https://s.glbimg.com/es/sde/f/2018/03/19/8d90e0a2771563f6cb02d576edbed6ed_FORMATO.png",83817,28,"COR","ata","Nulo",3.8,9.18,0.53,1.76,"Corinthians",1,2,15,6,4,14,NA,1,5,27,12,NA,NA,NA,NA,NA,NA,NA
"356","Gabriel Rybar Blos","gabriel","Gabriel","https://s.glbimg.com/es/sde/f/2018/05/18/d0b143443c7fe342de877afaff95bb91_FORMATO.png",71572,28,"GRE","zag","Nulo",0,1,0,0,"Grêmio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","Ricardo César Dantas da Silva","ricardo-silva","Ricardo Silva","https://s.glbimg.com/es/sde/f/2018/04/20/295c4ab26ba72d42690b414ec721c2ea_FORMATO.png",79334,28,"AME","zag","Nulo",0,3,0,0,"América-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358","Adilson dos Anjos Oliveira","juninho","Juninho","https://s.glbimg.com/es/sde/f/2018/05/07/a121caba22a2560ebe0698009aa2a45f_FORMATO.png",82381,28,"AME","mei","Provável",0.5,8.04,-0.79,3.25,"América-MG",NA,3,35,3,6,24,NA,2,1,66,59,NA,NA,NA,NA,NA,NA,NA
"359","Fernando Miguel Kaufmann","fernando-miguel","Fernando Miguel","https://s.glbimg.com/es/sde/f/2018/05/08/b49a52f81f691127e1693a8fc8a73d1b_FORMATO.png",71571,28,"VAS","gol","Provável",7,6.8,0.42,1.96,"Vasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,11,12,NA,NA,NA
"360","Agustín Lionel Allione","allione","Allione","https://s.glbimg.com/es/sde/f/2018/03/21/3c614f3fa77de55748fa8ddfdef2eecc_FORMATO.png",84585,28,"BAH","mei","Nulo",0,4.31,0,1.82,"Bahia",1,NA,6,2,NA,5,NA,1,NA,6,1,NA,NA,NA,NA,NA,NA,NA
"361","Lucas Daniel Romero","lucas-romero","Lucas Romero","https://s.glbimg.com/es/sde/f/2018/05/07/5afee43c79c6ee5a180385ef4550fd6c_FORMATO.png",84558,28,"CRU","mei","Nulo",0,6.1,0,3.43,"Cruzeiro",NA,3,22,2,3,22,NA,NA,1,35,47,NA,NA,NA,NA,NA,NA,NA
"362","Erik Nascimento Lima","erik","Erik","https://s.glbimg.com/es/sde/f/2018/08/24/4c8b627f6b5b437c8410b1aa659b69ae_FORMATO.png",84848,28,"BOT","ata","Provável",3.9,3.06,0.1,2.66,"Botafogo",3,2,14,3,7,20,NA,1,5,20,8,NA,NA,NA,NA,NA,NA,NA
"363","Bruno da Silva Barbosa","bruno-silva","Bruno Silva","https://s.glbimg.com/es/sde/f/2018/09/27/b17da0820a3b1e8337a588d2eac239bc_FORMATO.png",83626,28,"VAS","mei","Contundido",0,0.99,0,-0.12,"Vasco",NA,1,12,NA,2,4,NA,NA,NA,19,6,NA,NA,NA,NA,NA,NA,NA
"364","Glauco Tadeu Chaves","glauco","Glauco","https://s.glbimg.com/es/sde/f/2018/05/07/1fe49ae80180a4b6e896021ef63976ff_FORMATO.png",84555,28,"AME","gol","Nulo",0,4,0,0,"América-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365","Alberto Valentim do Carmo Neto","alberto-valentim","Alberto Valentim","https://s.glbimg.com/es/sde/f/2018/03/20/c6b54edc93e180bf641056650be46611_FORMATO.png",84863,28,"VAS","tec","Provável",2.83,9.13,-0.02,3.49,"Vasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366","Lucas Cândido Silva","lucas-candido","Lucas Cândido","https://s.glbimg.com/es/sde/f/2018/05/07/19488c44e682165da72638af463246ff_FORMATO.png",84851,28,"ATL","mei","Nulo",0,2.61,0,1.24,"Atlético-MG",NA,NA,2,1,NA,4,NA,NA,NA,NA,6,NA,NA,NA,NA,1,NA,NA
