"","atletas.nome","atletas.slug","atletas.apelido","atletas.foto","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.jogos_num","atletas.clube.id.full.name","A","DS","FC","FD","FF","FS","G","I","PI","CA","FT","SG","GC","GS","DD","DP","CV","PP"
"278","Gregore de Magalhães da Silva","gregore","Gregore","https://s.glbimg.com/es/sde/f/2020/07/23/d4779b1c4479f06f665d796b9eb346b7_FORMATO.png",95464,30,265,"mei","Provável",0,5.29,0,0.66,20,"265",2,52,65,4,7,15,NA,NA,112,9,NA,NA,NA,NA,NA,NA,1,NA
"279","Víctor Danilo Cantillo Jiménez","cantillo","Cantillo","https://s.glbimg.com/es/sde/f/2020/03/02/73fc67e78e28d846205cc92aff55d6e7_FORMATO.png",85315,30,264,"mei","Dúvida",0,6.35,0,1.65,13,"264",2,15,14,2,4,12,NA,NA,41,2,NA,NA,NA,NA,NA,NA,NA,NA
"280","Eduardo Schroeder Brock","eduardo-brock","Eduardo Brock","https://s.glbimg.com/es/sde/f/2020/08/31/edc31727f12d73f44cc5aa5c7e609151_FORMATO.png",78654,30,354,"zag","Nulo",0,3.07,0,2.85,6,"354",NA,8,2,1,2,1,1,NA,42,1,NA,1,NA,NA,NA,NA,NA,NA
"281","Danilo Fernando Avelar","danilo-avelar","Danilo Avelar","https://s.glbimg.com/es/sde/f/2020/08/17/aad01ff8fba4f807ccfdca075fa0d581_FORMATO.png",72142,30,264,"zag","Contundido",0,6.45,0,2.83,10,"264",NA,10,15,6,2,4,2,NA,39,1,NA,2,NA,NA,NA,NA,1,NA
"282","Leandro Carvalho da Silva","leandro-carvalho","Leandro Carvalho","https://s.glbimg.com/es/sde/f/2020/08/31/d355aa18dec4d39dab3b5a38969dcf00_FORMATO.png",88669,30,354,"ata","Contundido",0,5.26,0,1.85,17,"354",1,22,12,3,7,21,1,1,58,3,NA,NA,NA,NA,NA,NA,1,NA
"283","Ronaldo da Silva Souza","ronaldo","Ronaldo","https://s.glbimg.com/es/sde/f/2020/07/20/dc33647201f8156e6ccfacd8ecd1cf1d_FORMATO.png",92981,30,265,"mei","Provável",0,3.78,0,2.13,14,"265",1,39,27,1,5,14,NA,NA,48,4,NA,NA,NA,NA,NA,NA,NA,NA
"284","Alesson dos Santos Batista","alesson","Alesson","https://s.glbimg.com/es/sde/f/2020/02/28/a6c39298924cbf2f7ac0256ed7a67a55_FORMATO.png",97321,30,265,"mei","Nulo",0,1.1,0,0.64,10,"265",NA,7,7,1,3,7,NA,1,17,1,NA,NA,NA,NA,NA,NA,NA,NA
"285","Cristiano da Silva Vidal","vidal","Vidal","https://s.glbimg.com/es/sde/f/2020/07/19/36c40558e9926c8e0a5f84347d08142e_FORMATO.png",95540,30,290,"lat","Nulo",0,1.43,0,-0.7,1,"290",NA,NA,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","Richard Cândido Coelho","richard","Richard","https://s.glbimg.com/es/sde/f/2020/07/21/282e88366ff0e11540856b5dd644148a_FORMATO.png",86711,30,293,"mei","Provável",4.8,3.39,-0.13,1.95,21,"293",1,48,26,1,5,23,NA,NA,79,4,NA,NA,NA,NA,NA,NA,NA,NA
"287","Diogo José Gonçalves da Silva","diogo-silva","Diogo Silva","https://s.glbimg.com/es/sde/f/2020/08/31/33ea3d05a9df2f933210bccd17b4083b_FORMATO.png",71882,30,354,"gol","Nulo",0,4,0,0,0,"354",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","José Carlos Cracco Neto","zeca","Zeca","https://s.glbimg.com/es/sde/f/2020/02/28/63c70f39c75210a2afc1875bf96d34ec_FORMATO.png",87192,30,265,"lat","Nulo",0,4.31,0,2.07,8,"265",NA,5,3,1,4,NA,1,NA,24,1,NA,1,NA,NA,NA,NA,NA,NA
"289","Luiz Otávio Anacleto Leandro","luiz-otavio","Luiz Otávio","https://s.glbimg.com/es/sde/f/2020/08/31/03f318322bad08093324500b97948211_FORMATO.png",72359,30,354,"zag","Provável",0.4,4.81,-1.31,2.59,22,"354",NA,44,27,1,2,5,1,NA,61,7,1,7,NA,NA,NA,NA,1,NA
"290","Douglas Alan Schuck Friedrich","douglas-friedrich","Douglas Friedrich","https://s.glbimg.com/es/sde/f/2020/07/23/8673aa3ad493dd8b6692cdcf7143b3e2_FORMATO.png",78584,30,265,"gol","Provável",0,9.45,0,3.37,19,"265",NA,NA,NA,NA,NA,3,NA,NA,84,NA,NA,3,NA,26,27,NA,NA,NA
"291","Walter Leandro Capeloza Artune","walter","Walter","https://s.glbimg.com/es/sde/f/2020/07/21/d178a2c9aa56afb775c7a97c03fc4321_FORMATO.png",51413,30,264,"gol","Nulo",0,6.52,0,7.17,3,"264",NA,NA,NA,NA,NA,NA,NA,NA,25,2,NA,2,NA,NA,4,NA,NA,NA
"292","Clayson Henrique da Silva Vieira","clayson","Clayson","https://s.glbimg.com/es/sde/f/2020/02/28/d56707307468fee6760b2d5954c925f9_FORMATO.png",83817,30,265,"ata","Nulo",0,4.53,0,2.09,17,"265",1,10,16,6,9,16,3,3,85,2,NA,NA,NA,NA,NA,NA,NA,1
"293","Bruno de Jesus Pacheco","bruno-pacheco","Bruno Pacheco","https://s.glbimg.com/es/sde/f/2020/03/02/bb3a75a802b180cef8ecf48d9cc025fa_FORMATO.png",90061,30,354,"lat","Suspenso",-0.6,7.98,-0.56,3.43,24,"354",2,60,31,NA,3,29,NA,NA,182,3,NA,8,NA,NA,NA,NA,1,NA
"294","William Oliveira dos Santos","william-oliveira","William Oliveira","https://s.glbimg.com/es/sde/f/2020/03/02/39d250a4d190bffff7e9fbf0111d822b_FORMATO.png",94297,30,354,"mei","Nulo",-0.5,1.56,0.17,0.07,8,"354",NA,7,12,NA,3,8,NA,NA,8,3,NA,NA,NA,NA,NA,NA,NA,NA
"295","Jefferson Gabriel Nascimento Brito","fessin","Fessin","https://s.glbimg.com/es/sde/f/2020/02/28/8a051de64c7323a88c66ee473c630560_FORMATO.png",97994,30,265,"mei","Nulo",0,2.57,0,1.88,12,"265",NA,13,8,6,5,9,NA,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","Salomon Armand Magloire Kalou","kalou","Kalou","https://s.glbimg.com/es/sde/f/2020/07/16/451a2fa76b49b01f7f7f2b384b1c4a58_FORMATO.png",69524,30,263,"ata","Dúvida",0,6.74,0,1.65,19,"263",1,12,15,6,10,16,1,4,74,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","Pedro Henrique Ribeiro Gonçalves","pedro-henrique","Pedro Henrique","https://s.glbimg.com/es/sde/f/2020/07/20/2e55ca8b5694bd4dc3fd1469cce872c2_FORMATO.png",87225,30,293,"zag","Provável",0.6,5.29,-0.75,3.23,20,"293",NA,30,11,1,3,12,NA,NA,76,1,NA,8,NA,NA,NA,NA,NA,NA
"298","Leonardo Rodrigues dos Santos","leo-santos","Léo Santos","https://s.glbimg.com/es/sde/f/2020/07/21/c10deb3a4469411c9e7ee2bee05fbeea_FORMATO.png",95820,30,264,"zag","Nulo",0,2,0,0,0,"264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","Diego Cavalieri","diego-cavalieri","Diego Cavalieri","https://s.glbimg.com/es/sde/f/2019/03/22/660661f23332e4ee9ccda585ec5cec21_FORMATO.png",38431,30,263,"gol","Nulo",0,5.02,0,0.65,17,"263",NA,1,1,NA,NA,1,NA,NA,99,2,NA,1,NA,28,17,1,NA,NA
"300","José Marcos Costa Martins","marquinhos","Marquinhos","https://s.glbimg.com/es/sde/f/2020/08/31/f80b931ac45bd42717faafcefa816c42_FORMATO.png",98765,30,282,"ata","Nulo",0,3.86,0,1.4,11,"282",1,12,13,1,4,5,NA,3,35,NA,1,NA,NA,NA,NA,NA,NA,NA
"301","Everaldo Silva do Nascimento","everaldo","Everaldo ","https://s.glbimg.com/es/sde/f/2020/07/21/0f49a5ab71c0b39969f9233907e200b9_FORMATO.png",91151,30,264,"ata","Dúvida",0,4.2,0,3.08,5,"264",NA,3,5,2,5,4,1,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","Eduardo de Souza Barroca","eduardo-barroca","Eduardo Barroca","https://s.glbimg.com/es/sde/f/2020/11/27/ed4e21aa1eae057a8185a802e380bbcf_FORMATO.png",77774,30,263,"tec","Provável",1.13,4.03,-0.05,1.87,11,"263",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","Janderson Santos de Souza","janderson","Janderson","https://s.glbimg.com/es/sde/f/2020/08/25/c027250715c7203ea603c6335609af2d_FORMATO.png",97245,30,373,"ata","Provável",7.3,6.46,0.95,2.81,24,"373",3,22,20,8,14,24,3,2,134,1,NA,NA,NA,NA,NA,NA,NA,NA
"304","Bruno dos Santos Nazário","bruno-nazario","Bruno Nazário","https://s.glbimg.com/es/sde/f/2020/03/01/e075c585ee5c2d864db961025f9ac952_FORMATO.png",81776,30,263,"mei","Provável",2,7.08,-0.36,2.84,20,"263",2,29,24,12,13,30,1,NA,151,3,1,NA,NA,NA,NA,NA,NA,NA
"305","Luiz Otávio Alves Marcolino","luiz-otavio","Luiz Otávio","https://s.glbimg.com/es/sde/f/2020/03/01/c0d9bec2c3fec7a81266729603ed2582_FORMATO.png",94269,30,263,"mei","Nulo",0,1.83,0,0.38,14,"263",NA,5,8,3,1,3,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","Charles Rigon Mattos","charles","Charles","https://s.glbimg.com/es/sde/f/2020/03/02/2f897ea65a1bd1db59318a12e5c6d367_FORMATO.png",96342,30,354,"mei","Nulo",0,7.26,0,2.76,24,"354",2,60,43,5,8,17,2,NA,93,5,NA,NA,NA,NA,NA,NA,NA,NA
"307","Éderson José dos Santos Lourenço da Silva","ederson","Éderson","https://s.glbimg.com/es/sde/f/2020/07/21/f49e1a31b6d8b3c32d6aee8a8632243b_FORMATO.png",103099,30,264,"mei","Nulo",0,5.18,0,2.26,13,"264",NA,25,12,3,3,15,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","Vinicius Moreira de Lima","lima","Lima","https://s.glbimg.com/es/sde/f/2020/08/31/9ee2c327a2b00392ebb233a1d11a401a_FORMATO.png",96340,30,354,"mei","Provável",12.7,7.51,2.38,2.94,23,"354",1,36,25,5,4,34,4,4,71,5,NA,NA,NA,NA,NA,NA,NA,NA
"309","Matheus de Sales Cabral","matheus-sales","Matheus Sales","https://s.glbimg.com/es/sde/f/2020/03/03/0eb35b8cc0b12eac97e71658567b4cf9_FORMATO.png",89285,30,294,"mei","Nulo",0,3.84,0,1.46,20,"Coritiba",NA,38,35,NA,5,40,NA,1,68,4,NA,NA,NA,NA,NA,NA,NA,NA
"310","Robson dos Santos Fernandes","robson","Robson","https://s.glbimg.com/es/sde/f/2020/03/03/3700b19f9f2175c58973de0b8f5daa31_FORMATO.png",84817,30,294,"ata","Provável",0,9.16,0,4.09,27,"Coritiba",1,29,49,13,28,48,7,14,128,6,5,NA,NA,NA,NA,NA,NA,NA
"311","Saulo Ferreira Silva Nascimento","saulo","Saulo","https://s.glbimg.com/es/sde/f/2018/05/17/2e661ef69600f0353d4bc7ce467624df_FORMATO.png",89492,30,263,"gol","Nulo",0,1.04,0,-2.8,1,"263",NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,1,NA,NA,NA,NA
"312","Luiz Fernando Moraes dos Santos","luiz-fernando","Luiz Fernando ","https://s.glbimg.com/es/sde/f/2020/09/14/ef0f723350847206c410a0cdec3e8afe_FORMATO.png",90715,30,284,"ata","Nulo",0,5.35,0,1.9,17,"284",2,10,16,5,7,16,2,3,68,1,NA,NA,NA,NA,NA,NA,1,NA
"313","Alyson Vinícius Almeida Neves","alyson","Alyson","https://s.glbimg.com/es/sde/f/2020/07/16/d2d8dba7990915f9cb778e454ae473a0_FORMATO.png",102330,30,354,"lat","Nulo",0,2.32,0,1.17,6,"354",NA,13,9,NA,2,8,NA,2,51,3,NA,1,NA,NA,NA,NA,NA,NA
"314","Bruno Méndez Cittadini","bruno-mendez","Bruno Méndez","https://s.glbimg.com/es/sde/f/2020/07/21/6397a94e3bfbcdb900a347337e82571e_FORMATO.png",103700,30,264,"zag","Provável",0,2.05,0,0.57,7,"264",NA,6,6,NA,NA,1,NA,NA,35,3,NA,3,NA,NA,NA,NA,1,NA
"315","Yuri Oliveira Lima","yuri-lima","Yuri Lima","https://s.glbimg.com/es/sde/f/2020/08/11/b2893fbcf5a6387a335f1fc33beb7f4d_FORMATO.png",90569,30,266,"mei","Nulo",0,1.97,0,0.76,13,"266",NA,24,24,4,3,6,NA,NA,43,4,NA,NA,NA,NA,NA,NA,NA,NA
"316","Guilherme da Trindade Dubas","guilherme-biro","Guilherme Biro","https://s.glbimg.com/es/sde/f/2020/03/03/894792f4de57714ecebf346073081a01_FORMATO.png",107555,30,294,"ata","Provável",-0.2,1.31,-0.67,0.78,4,"Coritiba",NA,8,5,NA,1,1,NA,NA,17,1,NA,NA,NA,NA,NA,NA,NA,NA
"317","José Sabino Chagas Monteiro","sabino","Sabino","https://s.glbimg.com/es/sde/f/2020/03/03/c40f55b88cf1db157380eee4013c9828_FORMATO.png",104075,30,294,"zag","Provável",4.1,8.73,-0.13,3.96,28,"Coritiba",NA,52,11,NA,5,26,4,2,138,2,1,8,1,NA,NA,NA,NA,1
"318","Lucas Piton Crivellaro","lucas-piton","Lucas Piton","https://s.glbimg.com/es/sde/f/2020/07/21/b276604c0e1e29e568198903791fe791_FORMATO.png",105584,30,264,"lat","Contundido",0,5.07,0,3.19,14,"264",2,21,15,2,3,8,NA,NA,106,1,NA,5,NA,NA,NA,NA,NA,NA
"319","Geovane Henrique Pereira de Souza","geovane","Geovane","https://s.glbimg.com/es/sde/f/2020/03/02/1b21e0ae30ac2e4a34078bfbda81e2f1_FORMATO.png",96349,30,294,"lat","Nulo",0,3,0,0,0,"Coritiba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","Federico Barrandeguy Martino","barrandeguy","Barrandeguy","https://s.glbimg.com/es/sde/f/2020/03/01/04fe5f2fe33f10db51fc9d221a594ab8_FORMATO.png",91736,30,263,"lat","Nulo",0,2.83,0,1.41,10,"263",NA,13,5,NA,NA,7,NA,NA,59,2,NA,2,NA,NA,NA,NA,NA,NA
"321","Marcílio Florêncio Mota Filho","nino","Nino","https://s.glbimg.com/es/sde/f/2020/08/11/672deb726c86fbc4b3c7a16153f7ec70_FORMATO.png",91708,30,266,"zag","Nulo",0,5.45,0,3.14,20,"266",NA,35,15,NA,4,30,2,NA,82,3,NA,3,NA,NA,NA,NA,NA,NA
"322","Guilherme Vicentini Castellani","guilherme","Guilherme","https://s.glbimg.com/es/sde/f/2020/07/21/bb5062302e06646e9b5f34217a68a349_FORMATO.png",108539,30,264,"gol","Nulo",0,1,0,0,0,"264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","Matheus Alvarenga de Oliveira","davo","Davó","https://s.glbimg.com/es/sde/f/2020/07/21/31711f2df06b5fbccca62e7cc6cf4a73_FORMATO.png",105533,30,264,"ata","Nulo",0,1.96,0,3.7,4,"264",NA,1,4,2,2,2,2,4,12,1,NA,NA,NA,NA,NA,NA,NA,NA
"324","Frederico Chaves Guedes","fred","Fred","https://s.glbimg.com/es/sde/f/2020/08/11/1546fc5edcfb41d2e8f79f6eca1f6899_FORMATO.png",38162,30,266,"ata","Provável",-2.5,2.95,-0.44,2.04,16,"266",2,4,23,4,3,29,3,3,60,4,NA,NA,NA,NA,NA,NA,NA,NA
"325","Nathan Otávio Ribeiro","nathan-ribeiro","Nathan Ribeiro","https://s.glbimg.com/es/sde/f/2020/03/03/96fb7ded5758b12433b954935496405f_FORMATO.png",102607,30,294,"zag","Provável",2.2,2.71,0.42,1,2,"Coritiba",NA,NA,1,NA,NA,NA,NA,NA,5,1,NA,1,NA,NA,NA,NA,NA,NA
"326","Matheus Antonio Souza dos Santos","matheus-pato","Matheus Pato","https://s.glbimg.com/es/sde/f/2020/02/27/cfc13c70b277f0c5b63a5534f08fad66_FORMATO.png",92290,30,266,"ata","Nulo",0,2,0,0,0,"266",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","Wesley Frazan Bernardo","frazan","Frazan","https://s.glbimg.com/es/sde/f/2020/08/31/26157eb4d01c29438f7335acae2d0a72_FORMATO.png",97528,30,266,"zag","Nulo",0,3,0,0,0,"266",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","Matheus Ferraz Pereira","matheus-ferraz","Matheus Ferraz","https://s.glbimg.com/es/sde/f/2020/08/11/16fac49e8d3bba144b424d3a32ca55ad_FORMATO.png",38632,30,266,"zag","Provável",6.5,5.97,1.25,3.18,8,"266",1,9,8,1,4,4,NA,NA,20,2,NA,3,NA,NA,NA,NA,NA,NA
"329","Egídio de Araújo Pereira Júnior","egidio","Egídio","https://s.glbimg.com/es/sde/f/2020/08/11/672d352606042414d4d148952612fe89_FORMATO.png",42145,30,266,"lat","Provável",0,9.6,0,4.19,13,"266",3,51,17,5,1,10,NA,1,173,1,NA,1,NA,NA,NA,NA,NA,NA
"330","Roger de Carvalho","roger-carvalho","Roger Carvalho","https://s.glbimg.com/es/sde/f/2019/08/16/d8515ccddc1f7af2e574aa804762157c_FORMATO.png",51415,30,356,"zag","Nulo",0,2.77,0,2.1,5,"356",NA,2,3,NA,NA,2,NA,NA,10,NA,NA,3,NA,NA,NA,NA,1,NA
"331","Rodinei Marcelo de Almeida","rodinei","Rodinei","https://s.glbimg.com/es/sde/f/2020/02/27/001cd019cd767eafa0c877ae4f8a27ab_FORMATO.png",73992,30,285,"lat","Provável",1.9,4.8,-1.09,2.31,16,"285",1,28,23,2,1,21,NA,NA,121,3,NA,4,NA,NA,NA,NA,NA,NA
"332","Fernando José Pacheco Rivas","fernando-pacheco","Fernando Pacheco","https://s.glbimg.com/es/sde/f/2020/08/11/0f3de4bf496db9970fd66f13146a40a4_FORMATO.png",98740,30,266,"ata","Nulo",0,2.6,0,0.6,11,"266",NA,7,8,1,2,9,NA,4,27,1,1,NA,NA,NA,NA,NA,NA,NA
"333","Wanderson Felippe Cardoso dos Santos","felippe-cardoso","Felippe Cardoso","https://s.glbimg.com/es/sde/f/2020/08/11/65b773ef79fcc1056f7ae14cd0e7be82_FORMATO.png",100963,30,266,"ata","Nulo",-0.7,1.92,-0.04,0.36,18,"266",NA,6,21,6,4,10,1,7,32,3,NA,NA,NA,NA,NA,NA,NA,NA
"334","Miguel Ferreira Damasceno","miguel-figueira","Miguel Figueira","https://s.glbimg.com/es/sde/f/2020/08/26/3fa464ee6de9c64f2d753dc0dc419801_FORMATO.jpeg",102565,30,290,"mei","Provável",1.5,2,0.29,1.59,13,"290",1,12,19,1,5,14,1,NA,30,2,NA,NA,NA,NA,NA,NA,NA,NA
"335","Breno Washington Rodrigues da Silva","breno","Breno","https://s.glbimg.com/es/sde/f/2020/08/26/d2737704a379be01e8864b8345b30982_FORMATO.jpeg",106083,30,290,"mei","Suspenso",-1.3,3.77,-0.25,1.69,21,"290",NA,60,45,2,6,22,NA,NA,61,6,1,NA,NA,NA,NA,NA,1,NA
"336","Kaio Nunes Ferreira","kaio","Kaio","https://s.glbimg.com/es/sde/f/2020/08/26/defba11bfc1c0574154c40932f23aefd_FORMATO.jpeg",102563,30,290,"mei","Nulo",0,3,0,0,0,"290",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","Hudson Rodrigues dos Santos","hudson","Hudson","https://s.glbimg.com/es/sde/f/2020/08/11/2f197bbdfc2d69b1a353a2c023b5fc6b_FORMATO.png",50324,30,266,"mei","Nulo",0,5.17,-0.17,1.74,18,"266",2,42,33,4,4,19,NA,3,64,2,NA,NA,1,NA,NA,NA,1,NA
"338","Marcos Paulo Costa do Nascimento","marcos-paulo","Marcos Paulo","https://s.glbimg.com/es/sde/f/2020/08/11/5b35d14db960f09dcadfc0f4d9b8d262_FORMATO.png",103645,30,266,"ata","Contundido",0,6.61,0,2.74,22,"266",3,20,9,4,6,7,3,1,67,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339","Paulo Henrique Chagas de Lima","ganso","Ganso","https://s.glbimg.com/es/sde/f/2020/08/11/6065b1defc59b5a923da5fc98d24534c_FORMATO.png",62977,30,266,"mei","Contundido",0,3.86,0,1.65,17,"266",2,16,8,2,4,8,1,NA,54,3,NA,NA,NA,NA,NA,NA,NA,NA
"340","Michel Daryl Araújo Villar","michel-araujo","Michel Araújo ","https://s.glbimg.com/es/sde/f/2020/08/11/5acb05c96172c81382ad77978909d458_FORMATO.png",107173,30,266,"mei","Provável",4.5,7.21,-0.09,3.38,21,"266",NA,33,30,8,17,64,1,1,88,5,3,NA,NA,NA,NA,NA,NA,NA
"341","Marcelo Boeck","marcelo-boeck","Marcelo Boeck","https://s.glbimg.com/es/sde/f/2019/03/22/4b4e1c64603c84d346f4ba4ad46fb562_FORMATO.png",37788,30,356,"gol","Nulo",0,4,0,0,0,"356",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","Osvaldo Lourenço Filho","osvaldo","Osvaldo","https://s.glbimg.com/es/sde/f/2019/03/22/cf67516d72742aa5e48694567a33d6b6_FORMATO.png",42222,30,356,"ata","Provável",1.5,6.03,0.34,2.3,25,"356",3,25,12,7,14,19,1,3,115,2,1,NA,NA,NA,NA,NA,NA,NA
"343","Caio Fernando de Oliveira","caio-paulista","Caio Paulista","https://s.glbimg.com/es/sde/f/2020/08/11/27269e07edef29d7ef1df8bb3900da5a_FORMATO.png",102318,30,266,"ata","Nulo",-0.6,3.62,-0.18,1.96,18,"266",1,15,12,2,5,14,2,4,44,1,NA,NA,NA,NA,NA,NA,NA,NA
"344","Paulo Roberto Valoura Júnior","juninho","Juninho","https://s.glbimg.com/es/sde/f/2019/09/03/f3c44a346794fb67a9084ef89211cd1c_FORMATO.png",71937,30,356,"mei","Provável",3.3,4.58,0.98,2.71,22,"356",3,43,34,4,18,32,2,NA,179,5,NA,NA,NA,NA,NA,NA,1,NA
"345","Jackson de Souza","jackson","Jackson","https://s.glbimg.com/es/sde/f/2020/03/06/d22e844f59f83a532bc261ec38a55da4_FORMATO.png",70934,30,356,"zag","Nulo",0,4.19,0,1.69,15,"356",NA,17,17,2,3,14,NA,NA,50,5,NA,4,NA,NA,NA,NA,NA,NA
"346","Max Walef Araújo da Silva","max-walef","Max Walef","https://s.glbimg.com/es/sde/f/2019/03/22/a9f9fc2677cbf0f365db6054f150935d_FORMATO.png",84338,30,356,"gol","Contundido",0,3.76,0,11.4,1,"356",NA,NA,NA,NA,NA,1,NA,NA,21,NA,NA,1,NA,NA,2,NA,NA,NA
"347","Wellington Alves da Silva","wellington-silva","Wellington Silva","https://s.glbimg.com/es/sde/f/2020/08/11/9e1c282e16e37d5fdb5fa7b81b2871cc_FORMATO.png",68895,30,266,"ata","Nulo",0,4.31,0,2.3,19,"266",1,16,13,1,7,33,3,2,52,6,NA,NA,NA,NA,NA,NA,NA,NA
"348","Éderson Alves Ribeiro Silva","ederson","Éderson","https://s.glbimg.com/es/sde/f/2019/03/22/24b700fe4f2c7138597131364bc2d2d4_FORMATO.png",73446,30,356,"ata","Nulo",0,2.24,0,-0.1,4,"356",NA,1,2,NA,NA,2,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349","Marcos Felipe de Freitas Monteiro","marcos-felipe","Marcos Felipe ","https://s.glbimg.com/es/sde/f/2020/08/11/1e384aacfbb6566d7f8e26a14bdb07ed_FORMATO.png",85004,30,266,"gol","Provável",4.5,1.97,0.06,1.7,9,"266",1,NA,NA,NA,NA,1,NA,NA,82,NA,NA,2,NA,10,7,NA,NA,NA
"350","Yago Felipe da Costa Rocha","yago-felipe","Yago Felipe","https://s.glbimg.com/es/sde/f/2020/08/11/547c3364c22efd6f4b6928ed120d64b9_FORMATO.png",87747,30,266,"mei","Provável",4.2,4.79,-0.45,2.6,20,"266",NA,42,29,4,7,28,2,2,68,4,NA,NA,NA,NA,NA,NA,NA,NA
"351","Bruno Ferreira Melo","bruno-melo","Bruno Melo","https://s.glbimg.com/es/sde/f/2020/03/06/88d17bd8903f1e821665cdd49c0bf7d9_FORMATO.png",84339,30,356,"lat","Nulo",0,4.94,0,2.38,16,"356",NA,15,22,2,3,9,2,2,71,4,NA,5,NA,NA,NA,NA,NA,NA
"352","Guilherme de Jesus da Silva","tinga","Tinga","https://s.glbimg.com/es/sde/f/2019/03/22/fa74caf8029ce11e791edd0d7fc03025_FORMATO.png",82628,30,356,"lat","Provável",-2.8,5.68,-1.62,3.18,16,"356",2,27,12,3,4,9,NA,1,198,2,1,6,NA,NA,NA,NA,NA,NA
"353","Rodrigo Dourado Cunha","rodrigo-dourado","Rodrigo Dourado","https://s.glbimg.com/es/sde/f/2020/02/27/12e542636d28c0dc887fe6ae967dbe52_FORMATO.png",78865,30,285,"mei","Provável",13.2,7.01,2.23,2.78,12,"285",NA,20,13,NA,2,12,2,NA,29,2,1,NA,NA,NA,NA,NA,NA,NA
"354","José Romário Silva de Souza","romarinho","Romarinho","https://s.glbimg.com/es/sde/f/2020/03/06/e4bf45811b6c858824a076c5f69c6ae0_FORMATO.png",84523,30,356,"ata","Provável",7.5,9.37,0.98,3.01,25,"356",NA,20,12,9,13,53,3,2,85,2,1,NA,NA,NA,NA,NA,NA,NA
"355","Mariano Vázquez","mariano-vazquez","Mariano Vázquez","https://s.glbimg.com/es/sde/f/2019/07/03/8893116eb5db26f6e34e68d817fe606d_FORMATO.png",98760,30,356,"mei","Nulo",0.9,1.22,0.14,0.14,12,"356",NA,3,8,NA,2,10,NA,1,14,1,NA,NA,NA,NA,NA,NA,NA,NA
"356","Gabriel Dias de Oliveira","gabriel-dias","Gabriel Dias","https://s.glbimg.com/es/sde/f/2019/03/22/4d0e23087bc533d8757c980cbd598eee_FORMATO.png",88368,30,356,"lat","Nulo",1.4,6.98,-0.42,2.76,23,"356",1,15,17,4,5,22,1,3,75,1,NA,8,NA,NA,NA,NA,1,NA
"357","Luiz Antonio Ferreira Rodrigues","felipe","Felipe","https://s.glbimg.com/es/sde/f/2019/03/22/4ef6aa2bd0c3f910bdb023b63225bec1_FORMATO.png",91733,30,356,"mei","Provável",2.8,5.54,0.31,2.42,24,"356",NA,67,38,2,8,45,1,NA,102,7,NA,NA,NA,NA,NA,NA,1,NA
"358","Natanael Batista Pimenta","natanael","Natanael","https://s.glbimg.com/es/sde/f/2020/09/12/e3f2361fc0584d13ce3b65e8673cf1e6_FORMATO.png",86264,30,373,"lat","Dúvida",-0.2,3.65,-0.81,2.5,12,"373",1,16,9,1,4,12,NA,2,89,1,NA,3,NA,NA,NA,NA,NA,NA
"359","Marcos Guilherme de Almeida Santos Matos","marcos-guilherme","Marcos Guilherme ","https://s.glbimg.com/es/sde/f/2020/02/27/cface4b2faa10e1c22eb8e5dfb7971ad_FORMATO.png",83266,30,285,"mei","Nulo",0,2.75,0,0.42,24,"285",1,12,23,4,6,10,NA,8,49,2,1,NA,NA,NA,NA,NA,NA,NA
