"","atletas.nome","atletas.slug","atletas.apelido","atletas.foto","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.jogos_num","atletas.clube.id.full.name","CA","DS","FC","FD","FF","FS","G","I","PI","A","SG","DD","DP","GS","FT","PP","CV","GC"
"284","Marcílio Florêncio Mota Filho","nino","Nino","https://s.glbimg.com/es/sde/f/2020/08/11/672deb726c86fbc4b3c7a16153f7ec70_FORMATO.png",91708,25,266,"zag","Nulo",0,5.83,0,3.33,19,"266",2,33,14,NA,4,29,2,NA,77,NA,3,NA,NA,NA,NA,NA,NA,NA
"285","Natanael Batista Pimenta","natanael","Natanael","https://s.glbimg.com/es/sde/f/2020/09/12/e3f2361fc0584d13ce3b65e8673cf1e6_FORMATO.png",86264,25,373,"lat","Nulo",0.7,3.56,0.02,1.85,9,"373",1,10,6,1,3,8,NA,1,55,NA,2,NA,NA,NA,NA,NA,NA,NA
"286","Leandro Carvalho da Silva","leandro-carvalho","Leandro Carvalho","https://s.glbimg.com/es/sde/f/2020/08/31/d355aa18dec4d39dab3b5a38969dcf00_FORMATO.png",88669,25,354,"ata","Nulo",-0.1,5.26,0.02,1.85,17,"354",3,22,12,3,7,21,1,1,58,1,NA,NA,NA,NA,NA,NA,1,NA
"287","Matheus Alves da Silva Cardoso","matheus-alves","Matheus Alves","https://s.glbimg.com/es/sde/f/2020/08/26/9f0365f3162049e805c9b1b5188c50bf_FORMATO.jpeg",91712,25,290,"gol","Nulo",0,1,0,0,0,"290",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","Luiz Antonio Ferreira Rodrigues","felipe","Felipe","https://s.glbimg.com/es/sde/f/2019/03/22/4ef6aa2bd0c3f910bdb023b63225bec1_FORMATO.png",91733,25,356,"mei","Provável",3.8,5.58,-0.03,2.49,19,"356",6,56,30,2,5,34,1,NA,79,NA,NA,NA,NA,NA,NA,NA,1,NA
"289","Sander Henrique Bortolotto","sander","Sander","https://s.glbimg.com/es/sde/f/2020/02/27/a37c5329c7b02ddb15c081c9d02ebed3_FORMATO.png",86391,25,292,"lat","Nulo",0,8.94,0,2.43,14,"292",3,41,15,1,3,28,NA,NA,111,NA,1,NA,NA,NA,NA,NA,1,NA
"290","Federico Barrandeguy Martino","barrandeguy","Barrandeguy","https://s.glbimg.com/es/sde/f/2020/03/01/04fe5f2fe33f10db51fc9d221a594ab8_FORMATO.png",91736,25,263,"lat","Nulo",0,3.22,0,1.89,8,"263",2,13,4,NA,NA,6,NA,NA,49,NA,2,NA,NA,NA,NA,NA,NA,NA
"291","Victor Luis Chuab Zamblauskas","victor-luis","Victor Luis","https://s.glbimg.com/es/sde/f/2020/07/21/63b1b5162d56c5b17d785e530bc0fd50_FORMATO.png",86410,25,263,"lat","Suspenso",-2.6,9.03,-0.93,4.08,17,"263",1,50,17,5,4,16,2,NA,141,1,3,NA,NA,NA,NA,1,1,NA
"292","João Pedro Maturano dos Santos","joao-pedro","João Pedro ","https://s.glbimg.com/es/sde/f/2020/07/23/fea20088b9a54c3a580480216fc65053_FORMATO.png",89273,25,265,"lat","Nulo",0,4.26,0,-0.8,1,"265",NA,1,2,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","Jandrei Chitolina Carniel","jandrei","Jandrei","https://s.glbimg.com/es/sde/f/2020/02/28/a43448ab0640bf1b8aba905b26aeb462_FORMATO.png",86508,25,293,"gol","Nulo",0,9.01,0,5.35,4,"293",NA,NA,NA,NA,NA,NA,NA,NA,26,NA,2,5,NA,3,NA,NA,NA,NA
"294","David de Duarte Macedo","david-duarte","David Duarte","https://s.glbimg.com/es/sde/f/2020/10/28/bc1aa1e9e309d904fee8aa101a3494aa_FORMATO.png",91772,25,290,"zag","Provável",5,4.9,0.03,3.38,14,"290",1,24,9,3,5,4,1,NA,79,NA,5,NA,NA,NA,NA,NA,1,NA
"295","Everton Felipe de Oliveira Silva","everton-felipe","Everton Felipe","https://s.glbimg.com/es/sde/f/2020/07/16/8e57cefa124fc249fc9e07be0e3dc8bc_FORMATO.png",86519,25,373,"mei","Nulo",0,2.95,0,0.76,13,"373",2,10,6,4,2,17,NA,NA,79,1,NA,NA,NA,NA,NA,NA,1,NA
"296","Gabriel Boschilia","boschilia","Boschilia","https://s.glbimg.com/es/sde/f/2020/02/27/dbeea99042dc47fc247d3a724d62602b_FORMATO.png",86841,25,285,"mei","Contundido",0,8.45,0,3.81,13,"285",2,40,24,9,5,14,1,NA,92,1,NA,NA,NA,NA,NA,NA,NA,NA
"297","Kevin Peterson dos Santos Silva","kevin","Kevin ","https://s.glbimg.com/es/sde/f/2020/07/22/3146ee098c41caa4d1ed2022bd3dc17e_FORMATO.png",91888,25,263,"lat","Provável",4.2,3.46,1.02,1.37,17,"263",2,36,18,3,1,18,NA,1,228,1,2,NA,NA,NA,NA,NA,NA,1
"298","Lucas Ribamar Lopes dos Santos Bibiano","ribamar","Ribamar","https://s.glbimg.com/es/sde/f/2020/08/17/cd4f9206b4c3308452f5560028e465e8_FORMATO.png",94068,25,267,"ata","Nulo",0,4.23,-0.12,1.77,14,"267",1,3,11,3,3,7,3,5,17,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","Danilo das Neves Pinheiro","tche-tche","Tchê Tchê","https://s.glbimg.com/es/sde/f/2019/05/06/fbb4319c2256b5cbf2fb558f6e3e9503_FORMATO.png",86686,25,276,"mei","Nulo",-0.3,7.26,-0.05,2,19,"276",2,22,13,6,8,22,1,NA,61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","Matheus de Sales Cabral","matheus-sales","Matheus Sales","https://s.glbimg.com/es/sde/f/2020/03/03/0eb35b8cc0b12eac97e71658567b4cf9_FORMATO.png",89285,25,294,"mei","Dúvida",0,3.63,0,1.63,18,"Coritiba",3,35,33,NA,5,39,NA,1,62,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","Luan Guilherme de Jesus Vieira","luan","Luan","https://s.glbimg.com/es/sde/f/2020/07/21/6b23ad91843aeaf82a87d7ac0f322ec2_FORMATO.png",86759,25,264,"mei","Nulo",2.4,7.11,-0.27,2.34,13,"264",1,14,11,4,7,12,1,NA,85,1,NA,NA,NA,NA,1,NA,NA,NA
"302","Raniel Santana de Vasconcelos","raniel","Raniel","https://s.glbimg.com/es/sde/f/2020/02/28/84228574413957408f18e14b94d2aa81_FORMATO.png",86797,25,277,"ata","Contundido",0,5.16,0,2.95,4,"Santos",NA,8,7,2,2,11,NA,3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","João Paulo da Silva Alves","joao-paulo","João Paulo","https://s.glbimg.com/es/sde/f/2020/11/17/9fdf11f57baeb28d97181c41f210d7a5_FORMATO.png",86770,25,356,"mei","Nulo",-0.1,5.47,-1.53,-0.1,1,"356",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","Felipe dos Reis Pereira Vizeu do Carmo","felipe-vizeu","Felipe Vizeu","https://s.glbimg.com/es/sde/f/2020/10/20/cb08a5c10db57cbbec091e022d47de94_FORMATO.png",94138,25,354,"ata","Contundido",0,7.58,0,3.4,3,"354",NA,NA,1,1,1,2,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","Saulo Ferreira Silva Nascimento","saulo","Saulo","https://s.glbimg.com/es/sde/f/2018/05/17/2e661ef69600f0353d4bc7ce467624df_FORMATO.png",89492,25,263,"gol","Nulo",0,1.04,0,-2.8,1,"263",NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,1,NA,NA,NA,NA
"306","Luiz Otávio Alves Marcolino","luiz-otavio","Luiz Otávio","https://s.glbimg.com/es/sde/f/2020/03/01/c0d9bec2c3fec7a81266729603ed2582_FORMATO.png",94269,25,263,"mei","Nulo",0,1.83,0,0.38,14,"263",NA,5,8,3,1,3,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","Richard Cândido Coelho","richard","Richard","https://s.glbimg.com/es/sde/f/2020/07/21/282e88366ff0e11540856b5dd644148a_FORMATO.png",86711,25,293,"mei","Provável",2.8,2.51,0.17,1.03,16,"293",3,26,21,1,3,16,NA,NA,47,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","Wanderson de Jesus Martins","caju","Caju","https://s.glbimg.com/es/sde/f/2020/08/26/9ae21301cf0ce3eba973f67c403ec409_FORMATO.jpeg",89342,25,290,"lat","Nulo",0,3.85,0,2.49,11,"290",NA,18,8,1,4,7,NA,NA,95,1,2,NA,NA,NA,NA,NA,NA,NA
"309","Raphael Cavalcante Veiga","raphael-veiga","Raphael Veiga","https://s.glbimg.com/es/sde/f/2020/10/05/eba17da38b8f96bc0a8b648fa5aa7acc_FORMATO.png",94509,25,275,"mei","Provável",14.2,11.47,0.78,6.1,15,"275",1,14,16,6,11,23,8,1,86,1,NA,NA,NA,NA,NA,NA,NA,NA
"310","Pedro Rocha Neves","pedro-rocha","Pedro Rocha","https://s.glbimg.com/es/sde/f/2020/07/21/f0f2f28e34457d06873d36cf7c894abd_FORMATO.png",90302,25,262,"ata","Nulo",0,3.22,-0.08,0.8,5,"Flamengo",NA,1,2,NA,NA,1,NA,NA,15,1,NA,NA,NA,NA,NA,NA,NA,NA
"311","Igor Rabello da Costa","igor-rabello","Igor Rabello","https://s.glbimg.com/es/sde/f/2020/08/31/3e81a4b7346c3b3aec5a43ccf3aa2197_FORMATO.png",89493,25,282,"zag","Nulo",0,10.63,0,2.9,17,"282",2,19,18,1,1,16,1,NA,76,1,5,NA,NA,NA,1,NA,NA,NA
"312","Matheus Barcelos da Silva","matheus-babi","Matheus Babi","https://s.glbimg.com/es/sde/f/2020/07/20/bb2284f13a5e04e59749617f6cfd07bd_FORMATO.png",94444,25,263,"ata","Nulo",0,7.94,-0.14,3.85,21,"263",5,25,47,8,9,52,6,8,85,1,NA,NA,NA,NA,2,NA,NA,NA
"313","Everson Bispo Pereira","everson","Everson","https://s.glbimg.com/es/sde/f/2020/08/07/bcee43b5a9d7f2a59fe420a61e728ec9_FORMATO.png",91929,25,265,"zag","Nulo",0,1,0,0,0,"265",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","Carlos Eugenio Júnior Tavares dos Santos","junior-tavares","Júnior Tavares","https://s.glbimg.com/es/sde/f/2020/11/13/367591fd75a306390b5722859941a1c2_FORMATO.png",89343,25,292,"lat","Provável",7,5.65,1.24,3.47,8,"292",NA,9,6,2,3,13,NA,NA,45,NA,3,NA,NA,NA,NA,NA,NA,NA
"315","José Ivaldo Almeida Silva","ze-ivaldo","Zé Ivaldo","https://s.glbimg.com/es/sde/f/2019/03/30/73d465434b401d66707cc13ffc19d3fd_FORMATO.png",91866,25,293,"zag","Nulo",-0.6,5.29,-0.37,1.95,6,"293",1,5,5,NA,3,2,NA,NA,22,NA,2,NA,NA,NA,NA,NA,NA,NA
"316","Diego Cristiano Evaristo","diego-pituca","Diego Pituca","https://s.glbimg.com/es/sde/f/2020/03/09/54fa3d697fc129a0e755c94b10fedd38_FORMATO.png",94156,25,277,"mei","Provável",0,8.33,0,2.43,22,"Santos",3,52,29,4,6,31,1,2,101,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","Jonathan Francisco Lemos","jonathan","Jonathan","https://s.glbimg.com/es/sde/f/2020/08/18/63c72daeb92b49638ecf5505f27b7806_FORMATO.png",86713,25,294,"lat","Nulo",-0.1,4.51,-0.81,3.12,14,"Coritiba",1,27,7,1,2,7,NA,1,66,NA,4,NA,NA,NA,1,NA,NA,NA
"318","William Oliveira dos Santos","william-oliveira","William Oliveira","https://s.glbimg.com/es/sde/f/2020/03/02/39d250a4d190bffff7e9fbf0111d822b_FORMATO.png",94297,25,354,"mei","Contundido",0,2.05,0,0.43,6,"354",3,7,8,NA,3,8,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","Gustavo Henrique Ferrareis","gustavo-ferrareis","Gustavo Ferrareis","https://s.glbimg.com/es/sde/f/2020/02/27/86bda8f1f2f8a1d79cbbc8a21a0d4436_FORMATO.png",89815,25,373,"mei","Nulo",-0.3,7.61,-0.15,1.86,21,"373",4,20,29,3,13,38,2,6,94,1,NA,NA,NA,NA,NA,NA,NA,NA
"320","Thiago Maia Alencar","thiago-maia","Thiago Maia","https://s.glbimg.com/es/sde/f/2020/07/21/e97cd35e37f6b06e2f64cf984f557490_FORMATO.png",89637,25,262,"mei","Contundido",0,6.99,0,2.72,12,"Flamengo",4,39,26,2,3,7,NA,NA,66,2,NA,NA,NA,NA,1,NA,NA,NA
"321","David Correa da Fonseca","david","David","https://s.glbimg.com/es/sde/f/2020/03/06/c5ae2181227b8ce1cfaa3ff33c7d8ac0_FORMATO.png",90309,25,356,"ata","Provável",2,4.88,-0.62,2.67,20,"356",4,17,41,4,13,23,5,8,76,2,NA,NA,NA,NA,NA,NA,NA,NA
"322","Ramón Martínez López","ramon-martinez","Ramón Martínez","https://s.glbimg.com/es/sde/f/2020/09/10/3ec7fbe3fc53cbbd7d412caa63adc854_FORMATO.png",92155,25,294,"mei","Nulo",0,2.84,0,0.31,7,"Coritiba",1,7,7,NA,NA,3,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","Nathan Allan de Souza","nathan","Nathan","https://s.glbimg.com/es/sde/f/2020/08/31/1c31d45f66d706f1d16d05f1b5da0056_FORMATO.png",87009,25,282,"mei","Nulo",3.1,10.11,0.48,3.87,15,"282",NA,18,6,8,6,9,3,2,38,1,NA,NA,NA,NA,NA,NA,NA,NA
"324","Ravanelli Ferreira dos Santos","ravanelli","Ravanelli","https://s.glbimg.com/es/sde/f/2020/09/05/08428ea1a04ba3d8819ad7117a72e492_FORMATO.png",92193,25,293,"mei","Nulo",1,3.76,-0.12,2.21,11,"293",NA,4,9,3,5,12,1,2,38,1,NA,NA,NA,NA,1,NA,NA,NA
"325","Jair Ventura","jair-ventura","Jair Ventura","https://s.glbimg.com/es/sde/f/2018/09/06/d1103130500ec84fd8e37f1a20c60e1a_FORMATO.png",92180,25,292,"tec","Provável",7.31,7.88,1.13,3.09,19,"292",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","José Carlos Ferreira Júnior","juninho","Juninho","https://s.glbimg.com/es/sde/f/2020/07/20/68fe04ad87ce709e167f9819592fe87f_FORMATO.png",92182,25,265,"zag","Provável",-0.5,7.43,-0.54,2.08,18,"265",1,27,4,2,4,6,1,1,70,NA,2,NA,NA,NA,NA,NA,1,NA
"327","Matheus Antonio Souza dos Santos","matheus-pato","Matheus Pato","https://s.glbimg.com/es/sde/f/2020/02/27/cfc13c70b277f0c5b63a5534f08fad66_FORMATO.png",92290,25,266,"ata","Nulo",0,2,0,0,0,"266",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","Lucas da Cruz Oliveira","oliveira","Oliveira","https://s.glbimg.com/es/sde/f/2020/02/27/12b3b5d05927082246dce985879c54cb_FORMATO.png",94514,25,373,"zag","Nulo",0,3,0,2.82,9,"373",2,7,9,NA,1,7,2,NA,34,NA,2,NA,NA,NA,NA,NA,NA,NA
"329","Marco Antônio Rosa Furtado Júnior","marco-antonio","Marco Antônio","https://s.glbimg.com/es/sde/f/2020/07/23/9d019c35887c5b459155b29b81d6af85_FORMATO.png",94975,25,265,"mei","Nulo",0,3.34,0,1.84,12,"265",1,5,6,3,2,16,1,1,36,1,NA,NA,NA,NA,NA,NA,NA,NA
"330","Fernando José Pacheco Rivas","fernando-pacheco","Fernando Pacheco","https://s.glbimg.com/es/sde/f/2020/08/11/0f3de4bf496db9970fd66f13146a40a4_FORMATO.png",98740,25,266,"ata","Nulo",0,2.6,0,0.6,11,"266",1,7,8,1,2,9,NA,4,27,NA,NA,NA,NA,NA,1,NA,NA,NA
"331","Douglas Moreira Fagundes","dodi","Dodi","https://s.glbimg.com/es/sde/f/2020/08/11/87b4fea563db3d41db70885180069dfb_FORMATO.png",89883,25,266,"mei","Nulo",0,11.12,0,4.12,19,"266",3,64,23,4,10,34,1,NA,58,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","José Welison da Silva","jose-welison","José Welison","https://s.glbimg.com/es/sde/f/2020/10/29/46f07bfe5b86d16343f64516421ab810_FORMATO.png",86859,25,263,"mei","Provável",8.2,4.83,1.44,3.12,6,"263",NA,13,6,NA,3,6,NA,NA,17,1,NA,NA,NA,NA,NA,NA,NA,NA
"333","Emerson Raymundo Santos","emerson-santos","Emerson Santos","https://s.glbimg.com/es/sde/f/2020/02/28/4d5c465a6fd405b025d4ca76e81d24a1_FORMATO.png",86972,25,275,"zag","Nulo",6,4.25,1.24,2.35,6,"275",2,6,7,1,NA,5,NA,NA,31,NA,3,NA,NA,NA,NA,NA,NA,NA
"334","Pedro Guilherme Abreu dos Santos","pedro","Pedro","https://s.glbimg.com/es/sde/f/2020/07/21/be530b20dd27bd402abc125ba7691a18_FORMATO.png",94583,25,262,"ata","Nulo",2,5.5,0.33,4.09,18,"Flamengo",1,5,18,15,8,18,7,4,37,NA,NA,NA,NA,NA,NA,1,NA,NA
"335","Bruno Henrique Pinto","bruno-henrique","Bruno Henrique","https://s.glbimg.com/es/sde/f/2020/07/21/c6deeaacd987fda728f5e5cb9a7d733c_FORMATO.png",90285,25,262,"ata","Provável",5.4,12.82,0.21,4.87,17,"Flamengo",7,22,28,9,12,42,5,5,100,3,NA,NA,NA,NA,3,1,NA,NA
"336","José Carlos Cracco Neto","zeca","Zeca","https://s.glbimg.com/es/sde/f/2020/02/28/63c70f39c75210a2afc1875bf96d34ec_FORMATO.png",87192,25,265,"lat","Nulo",0.7,4.6,-1.43,2.39,7,"265",1,5,3,1,4,NA,1,NA,22,NA,1,NA,NA,NA,NA,NA,NA,NA
"337","João Vitor Xavier de Almeida","xavier","Xavier","https://s.glbimg.com/es/sde/f/2020/11/03/e415b179b0e3eb537290404e84501353_FORMATO.png",102067,25,264,"mei","Nulo",0,1.1,0,1.72,5,"264",2,11,9,1,1,1,NA,NA,14,1,NA,NA,NA,NA,NA,NA,NA,NA
"338","Raul Lô Gonçalves","raul","Raul","https://s.glbimg.com/es/sde/f/2020/08/28/8c0a624b6d2595beaf51682261e51ccd_FORMATO.png",92496,25,280,"mei","Provável",3.6,8.67,0.01,5,16,"280",NA,67,29,1,3,42,1,1,95,1,NA,NA,NA,NA,NA,NA,NA,NA
"339","Bruno de Jesus Pacheco","bruno-pacheco","Bruno Pacheco","https://s.glbimg.com/es/sde/f/2020/03/02/bb3a75a802b180cef8ecf48d9cc025fa_FORMATO.png",90061,25,354,"lat","Provável",2.2,8.35,-0.79,3.68,19,"354",1,50,26,NA,3,23,NA,NA,140,2,6,NA,NA,NA,NA,NA,1,NA
"340","José Joaquim de Carvalho","zeca","Zeca","https://s.glbimg.com/es/sde/f/2020/08/26/44eafed43db0f7d9f5ef802ee7efa7aa_FORMATO.jpeg",94976,25,290,"ata","Nulo",0,0.75,0,-1.07,3,"290",1,1,3,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","Claudio Luiz Rodrigues Parisi Leonel","claudinho","Claudinho","https://s.glbimg.com/es/sde/f/2020/07/28/552853b4ec9d01e9cfe52d7863da96fd_FORMATO.png",92630,25,280,"ata","Provável",7.7,14.68,1.21,5.33,21,"280",3,33,19,16,20,32,8,4,198,1,NA,NA,NA,NA,NA,1,NA,NA
"342","Luis Antônio da Rocha Júnior","juninho-capixaba","Juninho Capixaba","https://s.glbimg.com/es/sde/f/2020/02/28/d95ca5159ff4c4c6749ff6b844ceadb0_FORMATO.png",94968,25,265,"lat","Nulo",0,8.34,0,3.4,13,"265",1,34,16,2,4,16,NA,1,129,1,3,NA,NA,NA,NA,NA,NA,NA
"343","Leonardo Alves Chú Franco","leo-chu","Léo Chú","https://s.glbimg.com/es/sde/f/2020/03/02/485559baefe71f75a76a1d43fe678c8e_FORMATO.png",106820,25,354,"ata","Provável",9.3,4.36,1.14,4.9,9,"354",1,18,7,2,7,7,1,7,44,4,NA,NA,NA,NA,NA,NA,NA,NA
"344","Jean Pyerre Casagrande Silveira Correa","jean-pyerre","Jean Pyerre","https://s.glbimg.com/es/sde/f/2019/07/09/c0831db56540c4e253fdd6affa63d176_FORMATO.png",98832,25,284,"mei","Nulo",0,11.49,0,4.65,8,"284",NA,10,5,3,14,7,1,NA,46,1,NA,NA,NA,NA,1,NA,NA,NA
"345","Leonardo Gomes da Conceição Silva","leonardo","Leonardo","https://s.glbimg.com/es/sde/f/2018/05/21/15d96549307788253f2aba10bff0c973_FORMATO.png",86973,25,284,"lat","Nulo",0,6,0,0,0,"284",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","Mariano Vázquez","mariano-vazquez","Mariano Vázquez","https://s.glbimg.com/es/sde/f/2019/07/03/8893116eb5db26f6e34e68d817fe606d_FORMATO.png",98760,25,356,"mei","Dúvida",0.1,1.05,-0.07,-0.14,9,"356",1,1,4,NA,NA,6,NA,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","Damián Marcelo Musto","musto","Musto","https://s.glbimg.com/es/sde/f/2020/02/27/aa72a4508aad03611c623879b48a94c6_FORMATO.png",94838,25,285,"mei","Nulo",0,4.22,0,0.92,14,"285",3,27,23,NA,3,12,1,NA,30,NA,NA,NA,NA,NA,NA,NA,1,1
"348","Leonardo Natel Vieira","leo-natel","Léo Natel","https://s.glbimg.com/es/sde/f/2020/07/21/75fe8f637b732326ab10856c62020124_FORMATO.png",98952,25,264,"ata","Provável",3.6,4.57,0.64,1.93,16,"264",1,16,26,5,8,11,2,4,69,1,NA,NA,NA,NA,NA,NA,NA,NA
"349","Nicolas Vichiatto da Silva","nicolas","Nicolas","https://s.glbimg.com/es/sde/f/2020/02/27/7f5642f8b7524479c49deb8ff60b5bdb_FORMATO.png",95127,25,373,"lat","Nulo",0.9,7.21,0.08,2.92,22,"373",NA,36,24,6,11,11,NA,2,249,3,6,NA,NA,NA,NA,NA,NA,NA
"350","Matheus Martinelli Lima","martinelli","Martinelli","https://s.glbimg.com/es/sde/f/2020/09/18/d91238c5e040d15b0c5835c7ca195014_FORMATO.png",109573,25,266,"mei","Contundido",0,1.19,0,2.1,2,"266",1,7,5,1,NA,3,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351","Renato Kayzer de Souza","renato-kayzer","Renato Kayzer","https://s.glbimg.com/es/sde/f/2020/09/25/673950963c89498fd335e11c04702a42_FORMATO.png",92696,25,293,"ata","Provável",3.8,7.4,0.81,4.49,19,"293",2,11,36,15,18,32,7,11,73,1,NA,NA,NA,NA,NA,NA,NA,NA
"352","Jefferson Junio Antônio da Silva","jefferson","Jefferson","https://s.glbimg.com/es/sde/f/2020/08/26/1b4ff7917a54d469be132fbe58592256_FORMATO.jpeg",95220,25,290,"lat","Provável",5.3,6.06,-0.61,3.24,12,"290",1,22,7,NA,4,10,1,2,78,NA,5,NA,NA,NA,NA,NA,1,1
"353","Matías Nicolás Viña Susperreguy","vina","Viña","https://s.glbimg.com/es/sde/f/2020/02/28/444cc845fe792b0fdd234c579e4c31de_FORMATO.png",98974,25,275,"lat","Provável",6.4,9.5,0.98,5.44,15,"275",3,52,17,2,5,21,NA,2,117,2,6,NA,NA,NA,NA,NA,NA,NA
"354","José Marcos Costa Martins","marquinhos","Marquinhos","https://s.glbimg.com/es/sde/f/2020/08/31/f80b931ac45bd42717faafcefa816c42_FORMATO.png",98765,25,282,"ata","Nulo",0,3.86,0,1.4,11,"282",NA,12,13,1,4,5,NA,3,35,1,NA,NA,NA,NA,1,NA,NA,NA
"355","Carlos Eduardo Soares Mota","carlos-eduardo","Carlos Eduardo","https://s.glbimg.com/es/sde/f/2020/02/27/3e68131e760ca1e4bc68e176dfd5b5ec_FORMATO.png",90416,25,292,"gol","Nulo",0,2,0,0,0,"292",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","Rodrigo Nestor Bertalia","rodrigo-nestor","Rodrigo Nestor","https://s.glbimg.com/es/sde/f/2019/12/07/0b3e5d02f629008714cf1410e53eb9b6_FORMATO.png",106822,25,276,"mei","Nulo",0,1.79,0,0.43,3,"276",1,3,2,1,NA,1,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","Ronaldo da Silva Souza","ronaldo","Ronaldo","https://s.glbimg.com/es/sde/f/2020/07/20/dc33647201f8156e6ccfacd8ecd1cf1d_FORMATO.png",92981,25,265,"mei","Provável",4.4,3.7,0.59,1.63,12,"265",4,30,24,NA,4,11,NA,NA,41,1,NA,NA,NA,NA,NA,NA,NA,NA
"358","Tomás Esteban Cuello","cuello","Cuello","https://s.glbimg.com/es/sde/f/2020/07/28/1eeacbdffc5dd751f52728c41e6c3146_FORMATO.png",98909,25,280,"mei","Nulo",-0.2,1.77,-0.25,1.08,9,"280",2,9,9,4,3,4,NA,NA,30,NA,NA,NA,NA,NA,1,NA,NA,NA
"359","Welington Damascena Santos","wellington","Wellington ","https://s.glbimg.com/es/sde/f/2019/12/07/c9de64dc6e4e157739fb08d0cba45a7b_FORMATO.png",106824,25,276,"lat","Nulo",0,1,0,0,0,"276",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360","Francisco Alves da Silva Melo","chico","Chico","https://s.glbimg.com/es/sde/f/2020/02/27/091e13c92c44ecc1214f5f2ecd1f2b5d_FORMATO.png",99253,25,292,"zag","Nulo",0,2.78,0,2.74,11,"292",1,18,6,NA,1,2,NA,NA,47,NA,4,NA,NA,NA,NA,NA,NA,NA
"361","Mateus da Silva Vital Assumpção","mateus-vital","Mateus Vital","https://s.glbimg.com/es/sde/f/2020/07/21/5dcf880865714624f3dd33ea666f3d81_FORMATO.png",93108,25,264,"mei","Nulo",1,5.03,-0.29,2.07,10,"264",2,5,1,3,3,16,1,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362","João Gabriel Martins Peglow","peglow","Peglow","https://s.glbimg.com/es/sde/f/2020/02/27/5c7fe67d54b296320092b526cff1e6bb_FORMATO.png",106821,25,285,"mei","Nulo",-1,1.54,-1.02,1.21,7,"285",1,2,7,NA,1,1,1,2,13,1,NA,NA,NA,NA,NA,NA,NA,NA
"363","Luan Patrick Wiedthauper","luan-patrick","Luan Patrick","https://s.glbimg.com/es/sde/f/2020/02/28/28c6a5315c325c2abe37899978a526e9_FORMATO.png",106835,25,293,"zag","Nulo",0,2,0,0,0,"293",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364","Danilo Gomes Magalhães","danilo-gomes","Danilo Gomes","https://s.glbimg.com/es/sde/f/2020/11/19/873fa1fcb351fcd70fb14f5d8cac13de_FORMATO.png",106826,25,373,"ata","Nulo",-0.8,0.78,-0.24,0.98,4,"373",NA,5,2,NA,1,3,NA,3,9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365","Luis Manuel Orejuela García","orejuela","Orejuela","https://s.glbimg.com/es/sde/f/2020/07/19/2277b33232bf3b6a9c2e569271b9f87d_FORMATO.png",95352,25,284,"lat","Provável",5.7,10.1,-0.08,5.19,17,"284",1,49,27,3,7,23,1,1,164,NA,8,NA,NA,NA,1,NA,NA,NA
