,atletas.nome,atletas.slug,atletas.apelido,atletas.foto,atletas.atleta_id,atletas.rodada_id,atletas.clube_id,atletas.posicao_id,atletas.status_id,atletas.pontos_num,atletas.preco_num,atletas.variacao_num,atletas.media_num,atletas.jogos_num,atletas.clube.id.full.name,CA,DS,FC,FD,FF,FS,G,I,PI,A,FT,SG,DD,GS,CV,DP,GC,PP
405,Reinaldo Manoel da Silva,reinaldo,Reinaldo,https://s.glbimg.com/es/sde/f/2019/04/01/6d2d1a24cd6dbf9313e0b6efedc5c055_FORMATO.png,78850,10,276,lat,Nulo,2.5,13.31,0.09,4.8,7,São Paulo,2,19,13,4,2,8,1,NA,83,1,NA,2,NA,NA,NA,NA,NA,NA
406,Kaio Magno Bacelar Martins,kaio-magno,Kaio Magno,https://s.glbimg.com/es/sde/f/2020/08/17/c109a1096391cd5858b3c928807a4cc9_FORMATO.png,106200,10,267,ata,Nulo,0,2,0,0,0,Vasco,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
407,Matheus Rezende Assis,rezende,Rezende,https://s.glbimg.com/es/sde/f/2020/08/26/906a80a770a2e18eff41f8425cbd887a_FORMATO.jpeg,93798,10,290,mei,Nulo,0,1,0,0,0,Goiás,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
408,Marcos Paulo Costa do Nascimento,marcos-paulo,Marcos Paulo,https://s.glbimg.com/es/sde/f/2020/08/11/5b35d14db960f09dcadfc0f4d9b8d262_FORMATO.png,103645,10,266,ata,Provável,0.6,5.48,0.04,1.17,10,Fluminense,NA,9,3,NA,3,1,NA,1,32,1,NA,NA,NA,NA,NA,NA,NA,NA
409,Alexandre de Almeida da Silva Júnior,juninho,Juninho,https://s.glbimg.com/es/sde/f/2020/03/13/7c86524fe7de88fe7eaf75ee5df21eb2_FORMATO.png,107677,10,267,mei,Contundido,0,2.5,0,1.1,2,Vasco,NA,1,NA,NA,1,2,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
410,Filipe Cândido da Trindade,filipe-trindade,Filipe Trindade,https://s.glbimg.com/es/sde/f/2020/08/26/7532e21446b6281f1eb1d1a3d9e2a803_FORMATO.jpeg,105341,10,290,mei,Nulo,0,2,0,0,0,Goiás,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
411,Michel Daryl Araújo Villar,michel-araujo,Michel Araújo ,https://s.glbimg.com/es/sde/f/2020/08/11/5acb05c96172c81382ad77978909d458_FORMATO.png,107173,10,266,mei,Provável,1.2,6.46,-0.05,3.14,10,Fluminense,2,21,17,4,7,35,NA,1,44,NA,NA,NA,NA,NA,NA,NA,NA,NA
412,Leandro Castan da Silva,leandro-castan,Leandro Castan,https://s.glbimg.com/es/sde/f/2020/08/17/49c8817c8d46dc60dc7ed4af79fa9953_FORMATO.png,38505,10,267,zag,Provável,4.6,14.47,-0.4,5.25,6,Vasco,NA,17,5,NA,NA,8,NA,NA,20,NA,NA,3,NA,NA,NA,NA,NA,NA
413,Gustavo Raúl Gómez Portillo,gustavo-gomez,Gustavo Gómez,https://s.glbimg.com/es/sde/f/2020/03/09/d8945e5024344014b96d64adab91f4da_FORMATO.png,71684,10,275,zag,Nulo,0,13.23,0,4.03,7,Palmeiras,1,10,11,1,2,6,1,2,21,1,NA,2,NA,NA,NA,NA,NA,NA
414,Alexandre Melo Ribeiro da Silva,alexandre-melo,Alexandre Melo,https://s.glbimg.com/es/sde/f/2020/08/17/816e4ba22b282f00dc85d55e8cc85662_FORMATO.png,106159,10,267,lat,Nulo,0,2,0,0,0,Vasco,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
415,Paulo Marcos de Jesus Ribeiro,paulao,Paulão,https://s.glbimg.com/es/sde/f/2019/11/14/7b85c924694c25ac9829f4379ef2b451_FORMATO.png,63172,10,356,zag,Provável,-0.4,2.23,-0.73,1.53,10,Fortaleza,2,14,14,NA,1,1,NA,2,30,NA,NA,3,NA,NA,NA,NA,NA,NA
416,Ronaldo Henrique Silva,ronaldo-silva,Ronaldo Silva,https://s.glbimg.com/es/sde/f/2020/07/19/6262a00677d1041e87f100faa6c04f45_FORMATO.png,71640,10,292,ata,Nulo,0,0.81,0,-2.2,3,Sport,1,1,1,1,NA,NA,NA,2,3,NA,NA,NA,NA,NA,1,NA,NA,NA
417,Marcelo Lomba do Nascimento,marcelo-lomba,Marcelo Lomba,https://s.glbimg.com/es/sde/f/2020/02/27/ff4cfd7c9d5ee3bf7c1f281c6a05c147_FORMATO.png,68872,10,285,gol,Provável,-2.1,8.91,-1.14,0.55,10,Internacional,1,NA,NA,NA,NA,NA,NA,NA,105,NA,NA,6,NA,6,NA,NA,NA,NA
418,Weverton Pereira da Silva,weverton,Weverton,https://s.glbimg.com/es/sde/f/2019/10/03/58aa0eddfe8c9c684344f4231a233ddf_FORMATO.png,71631,10,275,gol,Provável,-4,7.09,-1.7,-0.09,8,Palmeiras,NA,NA,NA,NA,NA,NA,NA,NA,47,NA,NA,2,2,7,NA,NA,NA,NA
419,Giorgian Daniel de Arrascaeta Benedetti,arrascaeta,Arrascaeta,https://s.glbimg.com/es/sde/f/2020/07/21/6ad752ca6185d76358f944dab95130fd_FORMATO.png,87863,10,262,mei,Nulo,0,18.54,0,6.42,8,Flamengo,NA,16,8,6,6,8,3,NA,86,1,1,NA,NA,NA,NA,NA,NA,NA
420,Ramon de Morais Motta ,ramon,Ramon,https://s.glbimg.com/es/sde/f/2020/08/17/c3880e0855085540096eb79ca1b203f2_FORMATO.png,68896,10,267,lat,Contundido,0,7,0,0,0,Vasco,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
421,Roger de Carvalho,roger-carvalho,Roger Carvalho,https://s.glbimg.com/es/sde/f/2019/08/16/d8515ccddc1f7af2e574aa804762157c_FORMATO.png,51415,10,356,zag,Contundido,0,4,0,0,0,Fortaleza,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
422,Maílson Tenório dos Santos,mailson,Maílson,https://s.glbimg.com/es/sde/f/2018/05/24/d5727b385d03345fbbfcdc75ebcdbe7c_FORMATO.png,98034,10,292,gol,Nulo,0,1.89,0,0.27,6,Sport,1,1,1,NA,NA,1,NA,NA,54,NA,NA,NA,6,8,NA,NA,NA,NA
423,Iago Justen Maidana Martins,iago-maidana,Iago Maidana,https://s.glbimg.com/es/sde/f/2020/07/19/41ce77506da0f68a1af80fc131b3ce50_FORMATO.png,89226,10,292,zag,Provável,8.5,7.25,1.95,2.7,10,Sport,2,12,13,1,5,6,3,NA,67,NA,NA,NA,NA,NA,NA,NA,NA,NA
424,Bruno Gomes da Silva Clevelário,bruno-gomes,Bruno Gomes,https://s.glbimg.com/es/sde/f/2020/08/17/76089d8528afa499ba3467eaa5e1b180_FORMATO.png,106202,10,267,mei,Nulo,0,2.67,0,0.78,6,Vasco,1,11,8,NA,1,12,NA,NA,21,NA,NA,NA,NA,NA,1,NA,NA,NA
425,Bruno Henrique Pinto,bruno-henrique,Bruno Henrique,https://s.glbimg.com/es/sde/f/2020/07/21/c6deeaacd987fda728f5e5cb9a7d733c_FORMATO.png,90285,10,262,ata,Nulo,0,11.48,0,2.1,6,Flamengo,3,7,15,3,3,19,NA,2,34,1,1,NA,NA,NA,NA,NA,NA,NA
426,Víctor Leandro Cuesta,victor-cuesta,Víctor Cuesta,https://s.glbimg.com/es/sde/f/2020/02/27/add8047ee0515010dccf6e0d204c3bb0_FORMATO.png,79113,10,285,zag,Suspenso,-1.5,10.59,-1.11,2.87,10,Internacional,3,14,16,1,NA,9,NA,NA,70,NA,NA,6,NA,NA,NA,NA,NA,NA
427,Marcos Antônio Almeida Silva,marcao-silva,Marcão Silva,https://s.glbimg.com/es/sde/f/2020/02/27/79ca1f19561511f316107b776b58d2e4_FORMATO.png,78856,10,292,mei,Nulo,1.9,3.81,0.32,0.42,4,Sport,NA,2,3,NA,NA,3,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
428,Wanderley de Jesus Sousa,derley,Derley,https://s.glbimg.com/es/sde/f/2019/03/22/38fbbc852eaf7ac63811890c98f9ee2a_FORMATO.png,60791,10,356,mei,Nulo,-2.5,2.82,-1.38,-0.35,2,Fortaleza,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
429,José Gabriel dos Santos Silva,ze-gabriel,Zé Gabriel,https://s.glbimg.com/es/sde/f/2020/02/28/406d8a9fc74d962738e649a8e390169e_FORMATO.png,105902,10,285,mei,Nulo,0,2.31,0,0.91,7,Internacional,1,12,9,NA,1,6,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA
430,Leandro Barcia Montero,leandro-barcia,Leandro Barcia,https://s.glbimg.com/es/sde/f/2020/02/27/78521d3f41f6e49002ef62386b998bb7_FORMATO.png,91242,10,292,ata,Provável,1,5.72,-0.08,1.92,5,Sport,1,4,5,1,1,6,1,1,24,NA,NA,NA,NA,NA,NA,NA,NA,NA
431,Elton Rodrigues Brandão,elton,Elton,https://s.glbimg.com/es/sde/f/2020/02/27/ac1ef4d59993ff8aa8d21020834a05ec_FORMATO.png,38588,10,292,ata,Nulo,0,10.7,0,1.57,9,Sport,1,2,15,5,9,4,2,8,35,NA,1,NA,NA,NA,NA,NA,1,NA
432,Breno Vinícius Rodrigues Borges,breno,Breno,https://s.glbimg.com/es/sde/f/2020/08/17/b1730b6254a951e4bbb94d46fa7261ad_FORMATO.png,50408,10,267,zag,Contundido,0,6,0,0,0,Vasco,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
433,Pedro Henrique Alves Santana,pedro-henrique,Pedro Henrique,https://s.glbimg.com/es/sde/f/2020/02/27/f05e34f440e1b9e862786629262340fa_FORMATO.png,105840,10,285,zag,Provável,-1,0.77,-0.23,-1,1,Internacional,1,1,2,1,NA,1,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
434,Lucas Andrés Mugni,lucas-mugni,Lucas Mugni,https://s.glbimg.com/es/sde/f/2020/02/27/30e6367d1c02b5a0bdbbafbd7689f58b_FORMATO.png,81121,10,292,mei,Provável,11.9,4.89,2.56,2.42,6,Sport,NA,9,4,NA,1,1,1,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA
435,Patric Cabral Lalau,patric,Patric,https://s.glbimg.com/es/sde/f/2020/07/20/8da72cb158360ebe2e1e03b6c12b81dd_FORMATO.png,60969,10,292,lat,Provável,0.1,8.13,-0.8,3.48,10,Sport,NA,22,15,2,6,12,1,3,93,2,NA,NA,NA,NA,NA,NA,NA,NA
436,Rafael Thyere de Albuquerque Marques,rafael-thyere,Rafael Thyere,https://s.glbimg.com/es/sde/f/2020/02/27/cd5877e8c279581d18c1826dd364a279_FORMATO.png,83048,10,292,zag,Nulo,0,4,0,0,0,Sport,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
437,Roberto Pimenta Vinagre Filho,betinho,Betinho,https://s.glbimg.com/es/sde/f/2020/02/27/d7282d39e0f03cd1978cb07173ea3ead_FORMATO.png,82876,10,292,mei,Nulo,0,4.79,0,1.9,9,Sport,3,28,21,NA,1,10,NA,NA,52,1,NA,NA,NA,NA,NA,NA,NA,NA
438,Adryelson Shawann Lima Silva,adryelson,Adryelson,https://s.glbimg.com/es/sde/f/2020/02/27/af95f24d59281d8062c7bb367417bce2_FORMATO.png,91664,10,292,zag,Provável,3.8,3.58,0.53,0.85,9,Sport,3,13,11,1,2,7,NA,NA,31,NA,1,NA,NA,NA,NA,NA,NA,NA
439,Hugo de Souza Nogueira,hugo-souza,Hugo Souza,https://s.glbimg.com/es/sde/f/2020/07/21/8797280aa7931393c0b38693520e8195_FORMATO.png,101574,10,262,gol,Nulo,0,2,0,0,0,Flamengo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
440,Gabriel Barbosa Almeida,gabriel,Gabriel,https://s.glbimg.com/es/sde/f/2020/07/21/6604f523718cb7a1b17424add935b9b8_FORMATO.png,83257,10,262,ata,Nulo,2.5,13.46,-1.03,6.96,9,Flamengo,2,4,3,11,15,10,5,7,55,NA,1,NA,NA,NA,NA,NA,NA,NA
441,Pedro Henrique de Oliveira Correia,pedrao,Pedrão,https://s.glbimg.com/es/sde/f/2020/03/03/7a5d281294e2881a3be2bf6a652bf10c_FORMATO.png,100322,10,293,zag,Nulo,0,3,0,0,0,Athlético-PR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
442,Cristiano da Silva Vidal,vidal,Vidal,https://s.glbimg.com/es/sde/f/2020/07/19/36c40558e9926c8e0a5f84347d08142e_FORMATO.png,95540,10,290,lat,Nulo,0,2,0,0,0,Goiás,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
443,Geilson Cerqueira Almeida,geilson,Geilson,https://s.glbimg.com/es/sde/f/2020/09/13/5207c4706aaf2d2b36e55db1e5a4a7ae_FORMATO.png,107882,10,356,mei,Nulo,0,1,0,0,0,Fortaleza,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
444,Luan Polli Gomes,luan-polli,Luan Polli ,https://s.glbimg.com/es/sde/f/2020/02/27/bd93895c12a44bedff2c8516452fc868_FORMATO.png,88916,10,292,gol,Provável,-5.2,2.71,-0.71,-2.58,4,Sport,1,NA,NA,NA,NA,NA,NA,NA,63,NA,NA,NA,2,5,NA,NA,NA,NA
445,Maycon Vinícius Ferreira da Cruz,nikao,Nikão,https://s.glbimg.com/es/sde/f/2019/03/30/e389d21dd5909e815633dfb6c0fffca7_FORMATO.png,69705,10,293,mei,Nulo,-1.2,9.63,-0.03,0.92,6,Athlético-PR,NA,2,7,2,6,11,NA,2,37,NA,1,NA,NA,NA,NA,NA,NA,1
446,Andrey Nascimento dos Santos,andrey-dos-santos,Andrey dos Santos,https://s.glbimg.com/es/sde/f/2020/08/07/7110e0dc72ef4aa7c5c69faef5d5a6a8_FORMATO.png,109591,10,267,mei,Nulo,0,1,0,0,0,Vasco,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
447,Marcos da Silva França,keno,Keno,https://s.glbimg.com/es/sde/f/2020/08/31/1c7eb530ff0944a5fb26c266c76aac9c_FORMATO.png,86485,10,282,ata,Nulo,4.7,9.05,1.12,1.98,9,Atlético-MG,1,7,12,7,6,8,NA,6,64,1,2,NA,NA,NA,NA,NA,NA,NA
448,Raul Prata,raul-prata,Raul Prata,https://s.glbimg.com/es/sde/f/2020/02/27/9cee4ad663339179015a63de55e0cde2_FORMATO.png,84855,10,292,lat,Contundido,0,5,0,0,0,Sport,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
449,Egídio de Araújo Pereira Júnior,egidio,Egídio,https://s.glbimg.com/es/sde/f/2020/08/11/672d352606042414d4d148952612fe89_FORMATO.png,42145,10,266,lat,Provável,0,11,0,5,9,Fluminense,NA,40,12,3,1,6,NA,NA,113,2,NA,1,NA,NA,NA,NA,NA,NA
450,Edimar Curitiba Fraga,edimar,Edimar,https://s.glbimg.com/es/sde/f/2020/07/28/add64224dcac666b23e193bb0505d8a5_FORMATO.png,62024,10,280,lat,Suspenso,3.4,3.95,1.03,1.23,9,Bragantino,3,23,12,1,9,7,NA,1,113,NA,NA,NA,NA,NA,NA,NA,NA,NA
451,Martín Nicolás Sarrafiore,sarrafiore,Sarrafiore,https://s.glbimg.com/es/sde/f/2020/02/27/aa8eecdb34ba3f18a158a391960d4f2c_FORMATO.png,101315,10,285,mei,Nulo,0,2.95,0,2,2,Internacional,NA,NA,1,1,3,4,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
452,Marcos Luis Rocha Aquino,marcos-rocha,Marcos Rocha,https://s.glbimg.com/es/sde/f/2020/03/09/ebc79a97a8840c38c63b16446a1c84b5_FORMATO.png,63013,10,275,lat,Nulo,0.3,7.32,-0.75,1.94,5,Palmeiras,NA,9,7,NA,1,5,NA,NA,41,NA,NA,1,NA,NA,NA,NA,NA,NA
453,Ligger Moreira Malaquias,ligger,Ligger,https://s.glbimg.com/es/sde/f/2020/07/28/255a365d2d791e29f34e34db72b286f4_FORMATO.png,61141,10,280,zag,Nulo,0,2.78,0,0.28,4,Bragantino,NA,3,6,1,NA,1,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
454,Marlon Rodrigues Freitas,marlon-freitas,Marlon Freitas,https://s.glbimg.com/es/sde/f/2020/02/27/bc294007fa19cf27acd992a30e786eff_FORMATO.png,93790,10,373,mei,Contundido,0,5.45,0,2,7,Atlético-GO,NA,16,10,4,6,7,NA,NA,51,NA,NA,NA,NA,NA,1,NA,NA,NA
455,Guilherme de Jesus da Silva,tinga,Tinga,https://s.glbimg.com/es/sde/f/2019/03/22/fa74caf8029ce11e791edd0d7fc03025_FORMATO.png,82628,10,356,lat,Nulo,0,6.93,0,4.74,5,Fortaleza,NA,12,3,NA,NA,3,NA,NA,63,1,1,2,NA,NA,NA,NA,NA,NA
456,Ivonei Júnior da Silva Rabelo,ivonei,Ivonei,https://s.glbimg.com/es/sde/f/2020/08/31/96a83c971710c2fbb389676007ab7e0d_FORMATO.png,105899,10,277,mei,Nulo,0,1.13,0,0.6,3,Santos,1,3,2,NA,2,1,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
457,Uillian Correia Granemann,uillian-correia,Uillian Correia,https://s.glbimg.com/es/sde/f/2020/07/28/0e53aa2f143ac0e5e0db6e7dbe0fce14_FORMATO.png,72007,10,280,mei,Nulo,0,2.92,0,0.13,3,Bragantino,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
458,Diogo Barbosa Mendanha,diogo-barbosa,Diogo Barbosa,https://s.glbimg.com/es/sde/f/2020/09/11/8c1bbc63952b2e050b6b5662f996e79d_FORMATO.png,70916,10,284,lat,Nulo,0,8.08,0,4.5,5,Grêmio,NA,18,5,NA,3,4,NA,NA,24,NA,NA,1,NA,NA,NA,NA,NA,NA
459,Guilherme Antonio Arana Lopes,guilherme-arana,Guilherme Arana,https://s.glbimg.com/es/sde/f/2020/08/31/cf251bf07d0350a8081b6b0e7bfb7950_FORMATO.png,87228,10,282,lat,Provável,8.5,17.55,1.27,5.42,9,Atlético-MG,1,20,8,5,7,5,NA,1,89,2,NA,4,NA,NA,NA,NA,NA,NA
460,Heron Crespo da Silva,heron,Heron,https://s.glbimg.com/es/sde/f/2020/08/26/4c288b07196f199d01bf56867451c668_FORMATO.jpeg,105339,10,290,zag,Nulo,0,0.75,0,0,3,Goiás,NA,4,5,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA
461,Alex de Oliveira Nascimento,alex,Alex,https://s.glbimg.com/es/sde/f/2020/08/25/c7ba1be6aa6517cfd10dbc6c36264da4_FORMATO.png,101600,10,277,zag,Nulo,0,2.76,0,3.27,4,Santos,NA,4,1,NA,NA,1,NA,NA,9,NA,NA,2,NA,NA,NA,NA,NA,NA
462,Alex Alves de Lima,alex-alves,Alex Alves,https://s.glbimg.com/es/sde/f/2020/07/28/c80f00efef87f9644b9d9da2529b614c_FORMATO.png,77861,10,280,gol,Nulo,0,1,0,0,0,Bragantino,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
463,Max Walef Araújo da Silva,max-walef,Max Walef,https://s.glbimg.com/es/sde/f/2019/03/22/a9f9fc2677cbf0f365db6054f150935d_FORMATO.png,84338,10,356,gol,Nulo,0,2,0,0,0,Fortaleza,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
464,Ronaldo Henrique Ferreira da Silva,ronaldo-henrique,Ronaldo Henrique,https://s.glbimg.com/es/sde/f/2020/02/28/49ff6a8c8384889f57c57e2f5f29f69c_FORMATO.png,85149,10,292,mei,Provável,-1.1,3.01,-0.06,0.68,5,Sport,2,10,8,NA,NA,5,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
465,Hudson Rodrigues dos Santos,hudson,Hudson,https://s.glbimg.com/es/sde/f/2020/08/11/2f197bbdfc2d69b1a353a2c023b5fc6b_FORMATO.png,50324,10,266,mei,Provável,4.4,5.62,0.95,1.2,3,Fluminense,NA,11,5,NA,NA,2,NA,NA,9,NA,NA,NA,NA,NA,1,NA,NA,NA
466,Jailson Marcelino dos Santos,jailson,Jailson,https://s.glbimg.com/es/sde/f/2020/03/09/511303024e5679ad2b3ae40dd0b19d1d_FORMATO.png,72290,10,275,gol,Nulo,0,3.06,0,-3.1,1,Palmeiras,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,1,NA,NA,NA,NA
467,Maicon Thiago Pereira de Souza,maicon,Maicon,https://s.glbimg.com/es/sde/f/2018/05/21/34502d57cb34fa46bd51d3bd901d38bb_FORMATO.png,38196,10,284,mei,Nulo,-0.3,3.15,-0.57,-0.25,4,Grêmio,NA,2,3,NA,NA,1,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA
468,Andrew Erik Feitosa,morato,Morato,https://s.glbimg.com/es/sde/f/2020/07/28/45ddb78d5fe4e30bced22de0add70650_FORMATO.png,86227,10,280,ata,Nulo,0,2.12,0,0.16,8,Bragantino,NA,3,7,3,6,7,NA,2,41,NA,NA,NA,NA,NA,1,NA,NA,NA
469,Jonathan Francisco Lemos,jonathan,Jonathan,https://s.glbimg.com/es/sde/f/2020/08/18/63c72daeb92b49638ecf5505f27b7806_FORMATO.png,86713,10,294,lat,Provável,1.6,4.24,-0.23,2.76,8,Coritiba,1,17,6,1,1,5,NA,1,39,NA,NA,2,NA,NA,NA,NA,NA,NA
470,Ricardo Ryller Ribeiro Lino Silva,ricardo-ryller,Ricardo Ryller,https://s.glbimg.com/es/sde/f/2020/07/28/7d5cee8aae697360315651bbeec6ac0b_FORMATO.png,85856,10,280,mei,Provável,1.5,3.82,0.79,1.36,9,Bragantino,5,29,30,NA,7,13,NA,NA,39,NA,NA,NA,NA,NA,NA,NA,NA,NA
471,Vitor Hugo Franchescoli de Souza,vitor-hugo,Vitor Hugo,https://s.glbimg.com/es/sde/f/2019/08/01/10d95e2af722b1c1c76a7fe3c403de16_FORMATO.png,72605,10,275,zag,Provável,1.4,4.54,0.12,0.67,3,Palmeiras,1,4,1,NA,1,1,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
472,Aderlan de Lima Silva,aderlan,Aderlan,https://s.glbimg.com/es/sde/f/2020/07/28/10421e422ea8a27f59d89f98423c8dab_FORMATO.png,88423,10,280,lat,Provável,-0.2,8.53,-0.52,2,10,Bragantino,1,34,22,1,4,9,NA,1,93,NA,NA,NA,NA,NA,NA,NA,NA,NA
473,Roberto Pinheiro da Rosa,roberto,Roberto,https://s.glbimg.com/es/sde/f/2020/02/28/1ec6450611506323ed42668a0277b699_FORMATO.png,104086,10,285,zag,Nulo,0,2,0,0,0,Internacional,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
474,Paulo Henrique Chagas de Lima,ganso,Ganso,https://s.glbimg.com/es/sde/f/2020/08/11/6065b1defc59b5a923da5fc98d24534c_FORMATO.png,62977,10,266,mei,Nulo,-0.5,3.61,-0.2,0.81,7,Fluminense,2,5,5,NA,1,5,NA,NA,11,1,NA,NA,NA,NA,NA,NA,NA,NA
475,Sander Henrique Bortolotto,sander,Sander,https://s.glbimg.com/es/sde/f/2020/02/27/a37c5329c7b02ddb15c081c9d02ebed3_FORMATO.png,86391,10,292,lat,Suspenso,-3.5,8.24,-1.03,2.34,8,Sport,NA,23,5,1,2,13,NA,NA,61,NA,NA,NA,NA,NA,1,NA,NA,NA
476,Gustavo Bonatto Barreto,barreto,Barreto,https://s.glbimg.com/es/sde/f/2020/07/28/e95902a65fad3f184265acdc8e406087_FORMATO.png,89224,10,280,mei,Nulo,0.9,3.5,-0.14,0.67,3,Bragantino,NA,3,2,NA,NA,1,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
477,Artur Victor Guimarães,artur,Artur,https://s.glbimg.com/es/sde/f/2020/07/28/e1784a425e398f05dd3d8f178a3ddaf6_FORMATO.png,95799,10,280,ata,Provável,6,13.03,0.29,3.35,10,Bragantino,1,12,9,6,11,26,NA,2,90,2,1,NA,NA,NA,NA,NA,NA,1
478,José Edson Barros da Silva,edson-carius,Edson Cariús,https://s.glbimg.com/es/sde/f/2020/03/06/a912afd225813af94fe04dd912cdb701_FORMATO.png,91750,10,356,ata,Nulo,0,3.21,0,0.7,1,Fortaleza,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
479,Ricardo Santos Silva,ricardo,Ricardo,https://s.glbimg.com/es/sde/f/2020/02/27/fbb1ac4e273c8b199f61a3feff3d1d9b_FORMATO.png,105519,10,373,mei,Nulo,0,2,0,0,0,Atlético-GO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
480,Fabrício do Rosário dos Santos,fabricio,Fabrício,https://s.glbimg.com/es/sde/f/2019/01/08/a1caa292583494d502e98f7521e81dd8_FORMATO.png,104134,10,284,ata,Nulo,0,0.77,0,0,1,Grêmio,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
481,Lucas Rafael Araújo Lima,lucas-lima,Lucas Lima,https://s.glbimg.com/es/sde/f/2019/01/14/3629dc12c2a7c9f0e4c6c53a4a2cbb61_FORMATO.jpeg,80583,10,275,mei,Provável,1.7,5.01,-0.42,1.14,9,Palmeiras,2,14,10,3,2,16,NA,1,75,NA,NA,NA,NA,NA,NA,NA,NA,NA
482,Matheus Sousa de Jesus,matheus-jesus,Matheus Jesus,https://s.glbimg.com/es/sde/f/2020/07/28/f6113500995af8a65418616d8f79fc39_FORMATO.png,95335,10,280,mei,Nulo,0,4.69,0,0.98,8,Bragantino,3,7,13,3,6,7,NA,NA,36,1,NA,NA,NA,NA,NA,NA,NA,NA
483,José Brandão Gonçalves Júnior,junior-brandao,Júnior Brandão,https://s.glbimg.com/es/sde/f/2020/02/27/78f5c554409caf5d629476e7df23316d_FORMATO.png,93909,10,373,ata,Nulo,0,2.5,0,0.77,3,Atlético-GO,NA,1,2,1,2,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
484,Gabriel Martins Rodrigues,rodrigues,Rodrigues,https://s.glbimg.com/es/sde/f/2020/07/19/37d941ad25a0ec00d5342f5f5f70df7f_FORMATO.png,106322,10,290,lat,Nulo,0,1.48,0,0,1,Goiás,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
485,Fabrício Bruno Soares de Faria,fabricio-bruno,Fabrício Bruno,https://s.glbimg.com/es/sde/f/2020/08/07/30c87e07fe73b6315d5dd92b27e9ea12_FORMATO.png,90768,10,280,zag,Nulo,0,0.93,0,-0.4,4,Bragantino,1,8,5,NA,NA,2,NA,NA,11,NA,NA,NA,NA,NA,1,NA,NA,NA
