ID,PartidaID,ClubeID,AtletaID,Periodo,Momento,Tipo
126488472,180125,263,81236,2tr,16,PE
126488387,180125,263,38523,1tr,15,PE
126488386,180125,263,38523,1tr,15,ZD
126488385,180125,263,85629,1tr,15,PE
126488441,180125,263,85629,1tr,45,UP
126750232,180125,263,37789,2tr,46,CA
126488507,180125,263,81236,2tr,38,PE
126488469,180125,263,61985,2tr,14,FC
126488501,180125,263,37621,2tr,33,PE
126488399,180125,263,74065,1tr,21,FC
126488503,180125,263,78605,2tr,34,FR
126488394,180125,263,38523,1tr,18,PE
126488395,180125,263,38109,1tr,19,PE
126488460,180125,263,71560,2tr,8,FC
126488391,180125,263,61985,1tr,17,FR
126488464,180125,263,81236,2tr,11,PE
126488393,180125,263,74065,1tr,18,ZB
126488506,180125,263,71560,2tr,36,FC
126488423,180125,263,85629,1tr,34,PE
126488361,180125,263,85629,1tr,1,FR
126488517,180125,263,38523,2tr,45,FC
126488514,180125,263,38523,2tr,43,PE
126488512,180125,263,81236,2tr,42,FC
126488513,180125,263,37621,2tr,43,RB
126488367,180125,263,85629,1tr,3,FC
126488511,180125,263,81236,2tr,42,ZF
126488456,180125,263,74065,2tr,8,PE
126488455,180125,263,85629,2tr,6,PE
126488454,180125,263,38523,2tr,6,ZB
126488453,180125,263,38523,2tr,4,ZD
126488452,180125,263,37621,2tr,3,FR
126488450,180125,263,74065,2tr,3,FR
126488462,180125,263,71560,2tr,10,ZD
126488396,180125,263,38523,1tr,20,PE
126750199,180125,263,71560,1tr,31,ZG
126488485,180125,315,80171,2tr,23,PE
126488486,180125,315,62009,2tr,24,ZD
126488397,180125,315,79193,1tr,20,RB
126488480,180125,315,79887,2tr,20,PE
126488481,180125,315,78407,2tr,20,RB
126488440,180125,315,51293,1tr,45,FR
126488390,180125,315,51293,1tr,16,FC
126488388,180125,315,79594,1tr,16,ZD
126488488,180125,315,51683,2tr,24,ZT
126488489,180125,315,51293,2tr,26,FR
126488467,180125,315,50361,2tr,13,PE
126488359,180125,315,80171,1tr,0,PE
126488442,180125,315,62009,1tr,45,IM
126565513,180125,315,62009,1tr,9,ZD
126488408,180125,315,63208,1tr,25,RB
126488409,180125,315,80171,1tr,26,PE
126488451,180125,315,79887,2tr,3,FC
126488406,180125,315,79594,1tr,25,FR
126488519,180125,315,87585,2tr,46,FR
126488400,180125,315,62009,1tr,21,FR
126488401,180125,315,78407,1tr,22,PE
126488402,180125,315,62009,1tr,22,RB
126488403,180125,315,51683,1tr,24,RB
126488426,180125,315,63208,1tr,35,PE
126488504,180125,315,80171,2tr,36,PE
126488424,180125,315,79887,1tr,35,PE
126488371,180125,315,79193,1tr,5,PE
126488398,180125,315,63208,1tr,21,ZF
126488377,180125,315,63208,1tr,10,FC
126488420,180125,315,79193,1tr,33,FC
126488421,180125,315,62009,1tr,34,RB
126488448,180125,315,51683,2tr,2,ZF
126488449,180125,315,79887,2tr,3,FC
126488461,180125,315,79193,2tr,9,RB
126488466,180125,315,79193,2tr,13,FR
126488508,180125,315,79594,2tr,38,PE
126488392,180125,315,63208,1tr,17,FC
126488429,180125,315,63208,1tr,37,FR
126566858,180125,315,62009,1tr,35,IM
126488493,180125,315,63208,2tr,27,PE
126488492,180125,315,62009,2tr,27,RB
126488366,180125,315,63208,1tr,3,FR
126488490,180125,315,79887,2tr,27,FC
126488497,180125,315,82768,2tr,30,DD
126488495,180125,315,51683,2tr,29,FC
126488458,180125,315,78407,2tr,8,RB
126488499,180125,315,62119,2tr,31,FC
126488509,180125,315,78407,2tr,41,FC
126488468,180125,315,79594,2tr,14,FR
126488436,180125,315,79193,1tr,43,FC
126488521,180125,315,62119,2tr,47,IM
126488515,180125,315,63208,2tr,43,FR
126488362,180125,315,79594,1tr,1,FC
126488365,180125,315,80171,1tr,3,RB
126750226,180125,315,79887,2tr,4,CA
126488410,180125,315,78407,1tr,26,RB
126488417,180125,315,80171,1tr,33,FR
126488414,180125,315,82768,1tr,30,GS
126488516,180125,315,87585,2tr,45,FR
126488443,180125,315,79193,2tr,0,PE
126488437,180125,315,78407,1tr,44,FR
126488505,180125,315,78407,2tr,36,FR
126488431,180125,315,79594,1tr,39,FR
126488446,180125,315,79193,2tr,2,PE
126488363,180125,315,80171,1tr,2,PE
126488432,180125,315,79594,1tr,39,PE
126488471,180125,315,78407,2tr,15,ZD
126488368,180125,315,79594,1tr,5,PE
126488473,180125,315,62009,2tr,16,PE
126488502,180125,315,51293,2tr,34,FC
126488475,180125,315,79594,2tr,17,PE
126488474,180125,315,79594,2tr,16,PE
126488518,180125,315,78407,2tr,45,IM
126488476,180125,315,62009,2tr,18,PE
126488369,180125,315,78407,1tr,5,RB
126488384,180125,315,51683,1tr,14,FR
126488477,180125,315,78407,2tr,19,FC
126488463,180125,315,63208,2tr,10,PE
126488457,180125,315,78407,2tr,8,FR
126488380,180125,315,79594,1tr,13,RB
126488433,180125,315,78407,1tr,41,PE
123081798,180090,265,50346,1tr,36,PE
123081799,180090,265,70874,1tr,36,ZF
123081797,180090,265,73359,1tr,36,RB
123081794,180090,265,70874,1tr,35,RB
123081795,180090,265,70874,1tr,35,PE
123081793,180090,265,68872,1tr,34,DD
123081791,180090,265,68930,1tr,33,IM
123081717,180090,265,80189,1tr,3,PE
123081871,180090,265,50961,2tr,18,ZF
123081870,180090,265,73359,2tr,17,FR
123081712,180090,265,73359,1tr,2,FC
123081876,180090,265,50346,2tr,21,PE
123081711,180090,265,73359,1tr,2,PE
123081878,180090,265,80189,2tr,21,PE
123081811,180090,265,38482,1tr,40,PE
123081812,180090,265,38482,1tr,40,FC
123081815,180090,265,70874,1tr,40,FR
123081817,180090,265,53472,1tr,42,PE
123081816,180090,265,38482,1tr,42,ZD
123081899,180090,265,68930,2tr,27,FR
123081891,180090,265,50346,2tr,25,PE
123081892,180090,265,68872,2tr,25,DD
123081896,180090,265,68723,2tr,26,RB
123081728,180090,265,70874,1tr,7,ZD
123081723,180090,265,50961,1tr,6,ZD
123081720,180090,265,38482,1tr,4,PE
123081725,180090,265,73359,1tr,6,FR
123081865,180090,265,38482,2tr,15,RB
123081867,180090,265,53472,2tr,17,FR
123081861,180090,265,68723,2tr,13,FC
123081863,180090,265,50346,2tr,14,PE
123081802,180090,265,50961,1tr,38,FR
123081801,180090,265,70874,1tr,37,PE
123081807,180090,265,50346,1tr,39,FR
123081805,180090,265,50961,1tr,39,FC
123081808,180090,265,68930,1tr,40,FC
123081925,180090,265,84679,2tr,45,RB
123081888,180090,265,38507,2tr,24,FC
123081889,180090,265,68723,2tr,24,FR
123081920,180090,265,80163,2tr,42,PE
123081922,180090,265,50346,2tr,43,FC
123081882,180090,265,50346,2tr,22,FC
123081880,180090,265,68723,2tr,21,FC
123081928,180090,265,80163,2tr,47,ZD
123081885,180090,265,84679,2tr,23,FC
123081738,180090,265,68930,1tr,12,FR
123081739,180090,265,50961,1tr,13,PE
123081735,180090,265,70874,1tr,12,RB
123081730,180090,265,53472,1tr,8,PE
123081731,180090,265,50961,1tr,9,PE
123081733,180090,265,68723,1tr,10,PE
123081843,180090,265,68723,2tr,7,FC
123081837,180090,265,38507,2tr,5,FC
123081834,180090,265,80189,2tr,4,PE
123081832,180090,265,73359,2tr,4,FR
123081831,180090,265,73359,2tr,4,RB
123081839,180090,265,73359,2tr,6,FR
123081930,180090,265,68723,2tr,47,FC
123081823,180090,265,50961,1tr,43,RB
123081824,180090,265,68930,1tr,44,IM
123198704,180090,265,73359,1tr,19,CA
123081748,180090,265,70874,1tr,15,FR
123081826,180090,265,70874,1tr,45,PE
123198703,180090,265,53472,1tr,30,ZG
123081741,180090,265,50961,1tr,13,FC
123081827,180090,265,38482,1tr,45,PE
123081745,180090,265,80189,1tr,15,PE
123081744,180090,265,50961,1tr,14,FR
123081747,180090,265,73359,1tr,15,RB
123081909,180090,265,50961,2tr,35,PE
123081902,180090,265,73359,2tr,32,FR
123081900,180090,265,50961,2tr,30,FC
123081907,180090,265,84679,2tr,34,FR
123081905,180090,265,84679,2tr,33,FC
123081872,180090,265,84679,2tr,19,RB
123081758,180090,265,73359,1tr,19,PE
123081715,180090,265,53472,1tr,3,FC
123081752,180090,265,70874,1tr,17,PE
123081753,180090,265,50346,1tr,18,RB
123081750,180090,265,53472,1tr,16,PE
123081751,180090,265,68930,1tr,16,FC
123081756,180090,265,50961,1tr,19,FR
123081754,180090,265,50346,1tr,18,PE
123081755,180090,265,68930,1tr,18,ZF
123081918,180090,265,50532,2tr,41,PE
123081919,180090,265,84679,2tr,42,RB
123081874,180090,265,50961,2tr,20,RB
123081912,180090,265,53472,2tr,37,FR
123081913,180090,265,84679,2tr,38,ZF
123081927,180090,265,50532,2tr,46,FR
123081828,180090,265,70874,2tr,1,FC
123081829,180090,265,38507,2tr,1,PE
123081926,180090,265,50961,2tr,46,ZF
123198676,180090,265,50961,1tr,32,ZD
123081768,180090,265,38482,1tr,23,PE
123081766,180090,265,68930,1tr,22,FC
123081822,180090,265,50961,1tr,42,PE
123081764,180090,265,68930,1tr,22,ZD
123081763,180090,265,38482,1tr,21,PE
123081762,180090,265,73359,1tr,21,RB
123081761,180090,265,38507,1tr,20,PE
123081760,180090,265,73359,1tr,19,FC
123198705,180090,265,50346,1tr,23,CA
123081770,180090,265,50346,1tr,23,FC
123081771,180090,265,73359,1tr,23,RB
123081773,180090,265,73359,1tr,23,FR
123081774,180090,265,38482,1tr,24,FR
123081858,180090,265,50346,2tr,12,RB
123081776,180090,265,50961,1tr,25,ZB
123081777,180090,265,70874,1tr,25,FC
123081855,180090,265,38507,2tr,11,PE
123081779,180090,265,68930,1tr,26,FR
123081856,180090,265,53472,2tr,11,RB
123081850,180090,265,53472,2tr,10,FC
123081853,180090,265,38507,2tr,11,FR
123081852,180090,265,73359,2tr,11,PE
123081917,180090,265,53472,2tr,40,PE
123081789,180090,265,70874,1tr,31,FR
123081788,180090,265,70874,1tr,31,RB
123081785,180090,265,53472,1tr,30,X1
123081787,180090,265,38482,1tr,30,UP
123081783,180090,265,50346,1tr,28,PE
123198708,180090,265,68723,2tr,13,CA
123198709,180090,265,70874,2tr,16,CA
123081704,180090,265,53472,1tr,0,PE
123081706,180090,265,73359,1tr,1,FR
123081701,180090,265,38507,1tr,0,PE
123081848,180090,265,50961,2tr,9,FC
123081702,180090,265,68723,1tr,0,PE
123081846,180090,265,73359,2tr,9,FC
123081708,180090,265,68723,1tr,1,FC
123081841,180090,265,70874,2tr,7,PE
123081796,180090,290,70934,1tr,35,PE
123081792,180090,290,73417,1tr,33,PE
123081790,180090,290,73417,1tr,31,FC
123081873,180090,290,70934,2tr,19,PE
123081714,180090,290,37783,1tr,3,FR
123081877,180090,290,70934,2tr,21,PE
123081713,180090,290,86935,1tr,2,FR
123081710,180090,290,73417,1tr,2,PE
123081879,180090,290,50909,2tr,21,FR
123081718,180090,290,73417,1tr,3,ZB
123081719,180090,290,50909,1tr,3,ZF
123081810,180090,290,73417,1tr,40,FR
123081813,180090,290,37783,1tr,40,PE
123081814,180090,290,71123,1tr,40,FC
123081819,180090,290,84848,1tr,42,ZB
123081898,180090,290,70058,2tr,27,FC
123081890,180090,290,50909,2tr,24,FC
123081893,180090,290,88917,2tr,25,ZD
123081895,180090,290,84848,2tr,26,RB
123081894,180090,290,73417,2tr,26,PE
123081897,180090,290,42232,2tr,27,PE
123081729,180090,290,50909,1tr,7,IM
123081722,180090,290,71038,1tr,5,PE
123081721,180090,290,37783,1tr,5,RB
123081727,180090,290,72495,1tr,7,PE
123081726,180090,290,84848,1tr,6,FC
123081724,180090,290,37899,1tr,6,DD
123081864,180090,290,84848,2tr,14,PE
123081866,180090,290,71123,2tr,16,FC
123081860,180090,290,70058,2tr,12,FR
123081862,180090,290,84848,2tr,14,ZF
123081868,180090,290,84848,2tr,17,PE
123081869,180090,290,73417,2tr,17,FC
123081803,180090,290,72495,1tr,38,FC
123081800,180090,290,84848,1tr,36,ZD
123081806,180090,290,71123,1tr,39,FC
123081804,180090,290,50909,1tr,38,FR
123081809,180090,290,70934,1tr,40,FR
123081924,180090,290,73417,2tr,45,FC
123081921,180090,290,72495,2tr,43,FR
123081883,180090,290,70934,2tr,22,ZF
123081881,180090,290,72495,2tr,22,FR
123081886,180090,290,73417,2tr,23,PE
123081887,180090,290,70058,2tr,24,FR
123081884,180090,290,71123,2tr,23,FR
123081734,180090,290,71123,1tr,11,PE
123081736,180090,290,84848,1tr,12,RB
123081737,180090,290,71038,1tr,12,FC
123081732,180090,290,72495,1tr,10,PE
123081836,180090,290,88917,2tr,5,FR
123081835,180090,290,72495,2tr,4,PE
123081833,180090,290,84848,2tr,4,FC
123081830,180090,290,70058,2tr,3,FR
123081767,180090,290,50909,1tr,23,PE
123081931,180090,290,70058,2tr,47,FR
123081749,180090,290,37783,1tr,15,FC
123198706,180090,290,71038,1tr,26,CA
123198707,180090,290,50909,1tr,38,CA
123081740,180090,290,70934,1tr,13,PE
123081743,180090,290,37783,1tr,14,FC
123081742,180090,290,37783,1tr,13,IM
123081746,180090,290,37899,1tr,15,PE
123081908,180090,290,73417,2tr,35,PE
123081903,180090,290,71041,2tr,33,FC
123081901,180090,290,88917,2tr,31,FR
123081906,180090,290,42232,2tr,34,FC
123081904,180090,290,88917,2tr,33,FR
123081716,180090,290,72495,1tr,3,PE
123081759,180090,290,84848,1tr,19,FR
123081757,180090,290,50909,1tr,19,FC
123081875,180090,290,71038,2tr,20,PE
123081914,180090,290,73417,2tr,39,PE
123081915,180090,290,70058,2tr,39,RB
123081916,180090,290,42232,2tr,40,PE
123081910,180090,290,71041,2tr,36,ZF
123081911,180090,290,71123,2tr,37,FC
123081769,180090,290,72495,1tr,23,FR
123081820,180090,290,37783,1tr,42,PE
123081821,180090,290,37899,1tr,42,DD
123081765,180090,290,72495,1tr,22,FR
123081825,180090,290,70934,1tr,44,PE
123081929,180090,290,71123,2tr,47,PE
123081772,180090,290,84848,1tr,23,FC
123081859,180090,290,71123,2tr,12,RB
123081775,180090,290,72495,1tr,24,FC
123081778,180090,290,71123,1tr,25,FR
123081854,180090,290,84848,2tr,11,FC
123081857,180090,290,84848,2tr,12,PE
123081851,180090,290,88917,2tr,10,ZF
123081784,180090,290,86935,1tr,29,ZF
123081786,180090,290,37899,1tr,30,GS
123081781,180090,290,86935,1tr,27,PE
123081780,180090,290,71038,1tr,26,FC
123081782,180090,290,71038,1tr,28,PE
123081842,180090,290,50909,2tr,7,FR
123081705,180090,290,84848,1tr,1,FC
123081707,180090,290,50909,1tr,1,FR
123081703,180090,290,73417,1tr,0,PE
123081849,180090,290,71123,2tr,10,FR
123081847,180090,290,72495,2tr,9,FR
123081844,180090,290,71123,2tr,7,PE
123081845,180090,290,50909,2tr,9,FR
123081709,180090,290,71038,1tr,1,RB
123081840,180090,290,73417,2tr,6,FC
132873790,179960,262,71602,2tr,16,RB
132873792,179960,262,73515,2tr,16,ZD
132873795,179960,262,71602,2tr,16,PE
132873794,179960,262,38311,2tr,16,FR
132873796,179960,262,38311,2tr,16,RB
132873799,179960,262,71602,2tr,19,PE
132873741,179960,262,74060,1tr,37,FC
132873718,179960,262,69268,1tr,24,PE
132873712,179960,262,71602,1tr,21,FC
132873714,179960,262,38311,1tr,23,FC
132873852,179960,262,71602,2tr,47,PE
132873851,179960,262,73515,2tr,46,ZB
132873783,179960,262,81121,2tr,13,FR
132873780,179960,262,37673,2tr,11,PE
132873781,179960,262,50301,2tr,11,FR
132873786,179960,262,81121,2tr,13,PE
132873788,179960,262,81121,2tr,14,PE
132873789,179960,262,50301,2tr,16,PE
132873709,179960,262,69268,1tr,21,PE
132873707,179960,262,69268,1tr,19,RB
132873704,179960,262,37684,1tr,17,PE
132873705,179960,262,37701,1tr,18,FR
132873822,179960,262,50301,2tr,31,FR
132873688,179960,262,72893,1tr,11,PE
132873738,179960,262,50301,1tr,36,PE
132873736,179960,262,68873,1tr,35,FR
133174673,179960,262,50301,1tr,26,UP
132873734,179960,262,38311,1tr,32,FC
132873732,179960,262,74060,1tr,31,RB
132873731,179960,262,37684,1tr,31,PE
132873680,179960,262,37673,1tr,6,IM
132873687,179960,262,71602,1tr,11,PE
132873720,179960,262,71602,1tr,25,PE
132873721,179960,262,37673,1tr,25,RB
132873723,179960,262,72893,1tr,26,X3
132873809,179960,262,73515,2tr,23,PE
132873808,179960,262,81121,2tr,22,FC
132873726,179960,262,38311,1tr,27,FC
132873727,179960,262,50301,1tr,28,ZF
132873728,179960,262,69268,1tr,28,RB
132873804,179960,262,37673,2tr,21,RB
132873801,179960,262,50301,2tr,20,PE
132873803,179960,262,37701,2tr,20,IM
132869937,179960,262,38311,1tr,27,CA
132869934,179960,262,72893,1tr,26,ZG
132873805,179960,262,37673,2tr,21,FR
132873756,179960,262,69268,1tr,43,FC
132873751,179960,262,50301,1tr,40,PE
132873750,179960,262,50301,1tr,40,RB
132873753,179960,262,81121,1tr,41,PE
132873819,179960,262,81121,2tr,29,FR
132873683,179960,262,37701,1tr,9,PE
132873682,179960,262,69268,1tr,8,RB
132873815,179960,262,50301,2tr,27,PE
132873759,179960,262,68873,1tr,44,GS
132873811,179960,262,50301,2tr,24,FR
132873696,179960,262,69268,1tr,14,PE
132873747,179960,262,68873,1tr,39,PE
132873821,179960,262,71602,2tr,30,PE
132873745,179960,262,81121,1tr,38,PE
132873698,179960,262,37684,1tr,14,FC
132873743,179960,262,37673,1tr,37,FR
132873824,179960,262,50301,2tr,32,FC
132873694,179960,262,74060,1tr,13,RB
132873829,179960,262,81121,2tr,34,PE
132873828,179960,262,71602,2tr,33,PE
132873690,179960,262,69268,1tr,11,FC
132873691,179960,262,38311,1tr,11,PE
132873693,179960,262,74060,1tr,12,RB
132873663,179960,262,72893,1tr,0,PE
132873779,179960,262,50301,2tr,10,RB
132873778,179960,262,71602,2tr,10,PE
132873772,179960,262,81121,2tr,7,FC
132873776,179960,262,68873,2tr,9,DD
132873774,179960,262,37673,2tr,8,IM
132873834,179960,262,38311,2tr,35,FC
132873835,179960,262,81121,2tr,37,PE
132873836,179960,262,37701,2tr,39,ZD
132873830,179960,262,50301,2tr,34,FR
132873664,179960,262,38311,1tr,0,FR
132873832,179960,262,38588,2tr,35,IM
132873666,179960,262,37673,1tr,0,IM
132873669,179960,262,72893,1tr,2,RB
132873838,179960,262,73515,2tr,39,FC
132873839,179960,262,71602,2tr,41,PE
132873769,179960,262,68873,2tr,5,DD
132873765,179960,262,37673,2tr,1,ZF
132873766,179960,262,37673,2tr,2,PE
132873817,179960,262,69268,2tr,28,PE
132873762,179960,262,50301,1tr,48,PE
132873763,179960,262,50301,1tr,48,ZF
132873670,179960,262,50301,1tr,2,ZD
132873676,179960,262,69268,1tr,4,FR
132873677,179960,262,37701,1tr,5,RB
132873674,179960,262,50301,1tr,3,PE
132873678,179960,262,72893,1tr,5,PE
132873840,179960,262,50301,2tr,41,FR
132873843,179960,262,38588,2tr,42,IM
132873844,179960,262,81121,2tr,43,FR
132873847,179960,262,73515,2tr,45,FR
132873846,179960,262,81121,2tr,44,ZF
132873849,179960,262,50301,2tr,46,ZD
132873791,179960,266,50348,2tr,16,PE
132873793,179960,266,38162,2tr,16,FC
132873740,179960,266,37688,1tr,36,PE
132873797,179960,266,42499,2tr,17,RB
132873798,179960,266,38162,2tr,17,ZF
132873719,179960,266,37688,1tr,24,ZF
132869941,179960,266,38451,2tr,45,CA
132869940,179960,266,80400,2tr,43,CA
132873711,179960,266,38365,1tr,21,FR
132873710,179960,266,50417,1tr,21,PE
132873713,179960,266,50348,1tr,22,RB
132873715,179960,266,37688,1tr,23,FR
132873717,179960,266,38365,1tr,24,RB
132873716,179960,266,37674,1tr,23,PE
132873850,179960,266,38431,2tr,46,DD
132873748,179960,266,38162,1tr,39,ZF
132873782,179960,266,50348,2tr,11,FC
132873787,179960,266,37674,2tr,14,PE
132873784,179960,266,80538,2tr,13,FC
132873785,179960,266,37674,2tr,13,RB
132873708,179960,266,38162,1tr,21,PE
132873702,179960,266,42499,1tr,17,RB
132873703,179960,266,42499,1tr,17,PE
132873700,179960,266,50348,1tr,15,PE
132873701,179960,266,38162,1tr,15,ZD
132873706,179960,266,50348,1tr,18,FC
132873689,179960,266,50348,1tr,11,FR
132873739,179960,266,38365,1tr,36,RB
132873737,179960,266,38365,1tr,36,FC
132873735,179960,266,37688,1tr,32,FR
132873733,179960,266,38451,1tr,31,PE
132873814,179960,266,50348,2tr,27,PE
132873730,179960,266,50348,1tr,31,PE
132873758,179960,266,37688,1tr,43,FR
132873810,179960,266,37688,2tr,23,PE
132873724,179960,266,38431,1tr,26,GS
132873725,179960,266,62047,1tr,27,FR
132873729,179960,266,50348,1tr,29,PE
132873807,179960,266,50348,2tr,22,FR
132873806,179960,266,80400,2tr,21,FC
132873800,179960,266,38451,2tr,19,PE
132873802,179960,266,62047,2tr,20,PE
132869936,179960,266,50348,1tr,19,CA
132869935,179960,266,38162,1tr,44,ZG
132869938,179960,266,50417,1tr,38,CA
132869939,179960,266,62047,2tr,35,CA
132873755,179960,266,74059,1tr,42,ZF
132873754,179960,266,62047,1tr,42,ZB
132873757,179960,266,50348,1tr,43,PE
132873818,179960,266,62047,2tr,28,PE
132873752,179960,266,38451,1tr,41,PE
132873816,179960,266,50348,2tr,27,PE
132873681,179960,266,37688,1tr,7,PE
132873812,179960,266,37674,2tr,24,FC
132873813,179960,266,37674,2tr,26,PE
132873685,179960,266,37688,1tr,10,IM
132873684,179960,266,62047,1tr,10,ZB
132873746,179960,266,50348,1tr,39,PE
132873744,179960,266,50417,1tr,37,FC
132873820,179960,266,80400,2tr,29,FC
132873742,179960,266,38451,1tr,37,FR
132873699,179960,266,38162,1tr,14,FR
132873825,179960,266,50348,2tr,32,FR
132873695,179960,266,38451,1tr,13,PE
132873697,179960,266,37674,1tr,14,RB
132873692,179960,266,38365,1tr,12,PE
132873749,179960,266,37674,1tr,40,PE
132873773,179960,266,80400,2tr,7,FR
132873771,179960,266,50348,2tr,6,PE
132873770,179960,266,38162,2tr,5,ZD
132873777,179960,266,38451,2tr,9,ZD
132873775,179960,266,38451,2tr,8,PE
132873837,179960,266,38162,2tr,39,PE
132873665,179960,266,50348,1tr,0,FC
132873831,179960,266,62047,2tr,34,FC
132873667,179960,266,37688,1tr,1,PE
132873833,179960,266,38451,2tr,35,FR
132873668,179960,266,42499,1tr,2,RB
132873768,179960,266,74059,2tr,4,PE
132873764,179960,266,42499,2tr,0,PE
132873767,179960,266,37674,2tr,3,PE
132873760,179960,266,38162,1tr,44,X1
132873761,179960,266,50348,1tr,44,UP
132873672,179960,266,50348,1tr,3,PE
132873673,179960,266,37688,1tr,3,PE
132873671,179960,266,38431,1tr,2,DD
132873675,179960,266,37674,1tr,4,FC
132873679,179960,266,50348,1tr,6,PE
132873841,179960,266,50348,2tr,41,PE
132873823,179960,266,42499,2tr,31,FC
132873842,179960,266,62047,2tr,42,FC
132873845,179960,266,80400,2tr,43,FC
132873848,179960,266,38451,2tr,45,FC
132873686,179960,266,38431,1tr,10,PE
132873827,179960,266,87999,2tr,33,PE
132873826,179960,266,38451,2tr,33,PE
120204012,180047,293,82463,1tr,17,ZB
120204011,180047,293,73446,1tr,17,ZB
120204017,180047,293,73446,1tr,19,ZD
120204016,180047,293,72023,1tr,18,PE
120204014,180047,293,73446,1tr,17,RB
120204019,180047,293,83266,1tr,22,FR
120204152,180047,293,83528,2tr,38,PE
120204154,180047,293,71631,2tr,38,PE
120204155,180047,293,69022,2tr,39,FR
120204158,180047,293,82463,2tr,40,FR
120204090,180047,293,73446,2tr,8,FC
120204097,180047,293,80281,2tr,10,FC
120204095,180047,293,71631,2tr,10,PE
120204094,180047,293,72023,2tr,9,FR
