Atleta,Rodada,Clube,Participou,Posicao,Jogos,Pontos,PontosMedia,Preco,PrecoVariacao,Partida,Mando,Titular,Substituido,TempoJogado,Nota,FS,PE,A,FT,FD,FF,G,I,PP,RB,FC,GC,CA,CV,SG,DD,DP,GS
61985,6,263,1,4,2,3.5,1.05,1.68,0.79,179959,0,1,0,1,6,0,2,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0
61985,7,263,1,4,3,0.5,0.87,1.28,-0.4,179965,1,1,1,0.5,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61985,8,263,1,4,4,2.7,1.33,1.78,0.5,180000,0,1,0,1,7,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0
61985,9,263,1,4,5,-4.2,0.22,0.79,-0.99,180097,0,1,1,0.777777777777778,4.5,1,4,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0
61985,10,,0,,5,0,0.22,0.79,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61985,11,263,1,4,6,2.6,0.62,1.6,0.81,180040,1,1,1,0.588888888888889,7,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0
61985,12,263,1,4,7,8.4,1.73,3,1.4,180053,0,1,0,1,6.5,1,5,0,0,0,0,0,0,0,7,1,0,1,0,0,0,0,0
61985,13,,0,,7,0,1.73,3,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61985,14,263,1,4,8,4,2.01,2.63,-0.37,180088,0,1,0,1,5,1,2,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0
61985,15,263,1,4,9,4.9,2.33,3.02,0.39,180096,1,1,0,1,5.5,0,2,0,0,0,0,0,0,0,5,2,0,1,0,0,0,0,0
61985,16,263,1,4,10,10.1,3.11,4.23,1.21,180122,0,1,0,1,6,0,1,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0
61985,17,263,1,4,11,-1.1,2.73,2.48,-1.75,180125,1,1,1,0.788888888888889,6.5,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
61985,18,,0,,11,0,2.73,2.48,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61985,19,,0,,11,0,2.73,2.48,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61985,20,263,1,4,12,-4.7,2.11,1.63,-0.85,179892,1,1,0,1,2,1,3,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0
61985,21,,0,,12,0,2.11,1.63,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61985,22,263,1,4,13,6.1,2.42,3.47,1.84,179938,1,1,1,0.966666666666667,6,2,4,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0
61985,23,263,1,4,14,-0.2,2.23,2.44,-1.03,179972,0,1,0,1,7,3,3,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0
61985,24,263,1,4,15,1.4,2.17,2.74,0.3,179974,1,1,0,1,6,4,1,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0
61985,25,263,1,4,16,3.6,2.26,3.18,0.44,179992,1,1,0,1,6,3,0,0,0,0,0,0,0,0,3,2,0,1,0,0,0,0,0
61985,26,263,1,4,17,0.6,2.16,2.71,-0.47,180027,0,1,0,1,6,4,3,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0
61985,27,263,1,4,18,2.7,2.19,3.06,0.35,180065,1,1,1,0.666666666666667,6.5,2,3,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0
61985,28,,0,,18,0,2.19,3.06,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61985,29,263,1,4,19,6.2,2.4,3.8,0.74,180245,1,1,1,0.822222222222222,4.5,3,2,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0
61985,30,263,1,4,20,0.7,2.31,2.92,-0.88,180232,0,1,0,1,3,0,1,0,0,0,1,0,0,0,4,3,0,0,1,0,0,0,0
61985,31,,0,,20,0,2.31,2.92,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61985,32,263,1,4,21,-0.3,2.19,2.72,-0.2,180205,0,0,1,0.133333333333333,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61985,33,263,1,4,22,2,2.18,3.06,0.34,180209,1,1,0,1,5.5,2,7,0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0
62003,0,,0,,0,0,0,3,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62003,1,,0,,0,0,0,3,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62003,2,,0,,0,0,0,3,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62003,3,275,1,1,1,-3,-3,1.24,-1.76,179893,0,0,1,0.522222222222222,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
62003,4,275,0,1,1,0,-3,1.24,0,179915,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62003,5,275,0,1,1,0,-3,1.24,0,179939,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62003,6,275,0,1,1,0,-3,1.24,0,179950,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62003,7,,0,,1,0,-3,1.24,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62003,8,,0,,1,0,-3,1.24,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62003,9,275,0,1,1,0,-3,1.24,0,180026,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62003,10,,0,,1,0,-3,1.24,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62003,11,,0,,1,0,-3,1.24,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62003,12,,0,,1,0,-3,1.24,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62003,13,,0,,1,0,-3,1.24,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62003,14,,0,,1,0,-3,1.24,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62003,15,,0,,1,0,-3,1.24,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62003,16,,0,,1,0,-3,1.24,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62003,17,,0,,1,0,-3,1.24,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62003,18,,0,,1,0,-3,1.24,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62003,19,,0,,1,0,-3,1.24,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62003,20,,0,,1,0,-3,1.24,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62003,21,,0,,1,0,-3,1.24,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62003,22,,0,,1,0,-3,1.24,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62003,23,,0,,1,0,-3,1.24,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62003,24,,0,,1,0,-3,1.24,0,136,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62003,25,,0,,1,0,-3,1.24,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62003,26,,0,,1,0,-3,1.24,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62003,27,,0,,1,0,-3,1.24,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62003,28,,0,,1,0,-3,1.24,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62003,29,,0,,1,0,-3,1.24,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62003,30,,0,,1,0,-3,1.24,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62003,31,,0,,1,0,-3,1.24,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62003,32,,0,,1,0,-3,1.24,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62003,33,,0,,1,0,-3,1.24,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62009,1,,0,,0,0,0,3,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62009,2,,0,,0,0,0,3,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62009,3,,0,,0,0,0,3,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62009,4,,0,,0,0,0,3,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62009,5,,0,,0,0,0,3,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62009,6,,0,,0,0,0,3,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62009,7,,0,,0,0,0,3,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62009,8,,0,,0,0,0,3,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62009,9,,0,,0,0,0,3,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62009,10,315,0,4,0,0,0,3,0,180046,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62009,11,315,1,4,1,-1.1,-1.1,2.19,-0.81,180043,0,1,1,0.777777777777778,7,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
62009,12,315,1,4,2,-0.1,-0.6,2.28,0.09,180056,0,1,1,0.733333333333333,6,2,2,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0
62009,13,315,1,4,3,1.5,0.1,2.6,0.32,180078,1,0,1,0.0888888888888889,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
62009,14,,0,,3,0,0.1,2.6,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62009,15,315,1,4,4,3.1,0.85,2.98,0.38,180105,0,1,1,0.788888888888889,6.5,4,6,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0
62009,16,315,1,4,5,7.9,2.26,4.02,1.04,180123,1,1,1,0.844444444444444,7.5,2,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
62009,17,315,1,4,6,6,2.88,4.05,0.03,180125,0,1,1,0.811111111111111,6.5,1,2,0,0,2,0,0,2,0,3,0,0,0,0,0,0,0,0
62009,18,315,1,4,7,-0.2,2.44,3.02,-1.03,180143,0,1,1,0.866666666666667,5,0,3,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0
62009,19,315,1,4,8,2.3,2.42,3.44,0.42,180178,1,1,1,0.944444444444444,5.5,2,3,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
62009,20,315,1,4,9,-0.9,2.05,2.9,-0.54,179902,0,0,1,0.3,6,2,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
62009,21,315,1,4,10,0,1.84,3.01,0.11,179935,1,1,0,1,5.5,1,4,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0
62009,22,315,1,4,11,-1.6,1.53,2.68,-0.33,179941,0,1,1,0.944444444444444,7.5,0,6,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
62009,23,315,1,4,12,-0.4,1.37,2.81,0.13,179970,0,1,1,0.666666666666667,6.5,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
62009,24,315,1,4,13,13,2.26,5.34,2.53,179990,1,1,0,1,7.5,1,1,0,0,0,1,1,0,0,3,2,0,0,0,0,0,0,0
62009,25,315,1,4,14,2.3,2.26,3.7,-1.64,180011,1,1,0,1,6.5,3,5,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0
62009,26,315,0,4,14,0,2.26,3.7,0,180019,0,1,0,1,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62009,27,315,1,4,15,19.5,3.41,6.87,3.17,180087,1,1,0,1,8,2,2,1,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0
62009,28,315,1,4,16,2,3.32,4.18,-2.69,180109,0,1,1,0.677777777777778,5.5,2,4,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
62009,29,315,1,4,17,4.1,3.37,4.65,0.47,180250,0,1,1,0.911111111111111,6.5,1,6,0,0,0,5,0,1,0,2,2,0,0,0,0,0,0,0
62009,30,315,1,4,18,1.7,3.28,4.27,-0.38,180239,1,1,0,1,6,2,3,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0
62009,31,315,1,4,19,2.5,3.24,4.4,0.13,180173,1,1,1,0.677777777777778,5,1,3,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0
62009,32,,0,,20,0,3.24,4.4,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62009,33,,0,,20,0,3.24,4.4,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62012,0,,0,,0,0,0,4,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62012,1,,0,,0,0,0,4,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62012,2,,0,,0,0,0,4,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62012,3,,0,,0,0,0,4,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62012,4,,0,,0,0,0,4,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62012,5,,0,,0,0,0,4,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62012,6,,0,,0,0,0,4,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62012,7,,0,,0,0,0,4,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62012,8,,0,,0,0,0,4,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62012,9,,0,,0,0,0,4,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62012,10,,0,,0,0,0,4,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62012,11,,0,,0,0,0,4,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62012,12,,0,,0,0,0,4,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62012,13,,0,,0,0,0,4,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62012,14,,0,,0,0,0,4,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62012,15,,0,,0,0,0,4,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62012,16,,0,,0,0,0,4,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62012,17,,0,,0,0,0,4,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62012,18,,0,,0,0,0,4,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62012,19,,0,,0,0,0,4,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62012,20,316,0,5,0,0,0,4,0,179912,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62012,21,316,0,5,0,0,0,4,0,179931,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62012,22,,0,,0,0,0,4,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62012,23,316,0,5,0,0,0,4,0,179966,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62012,24,,0,,0,0,0,4,0,331,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62012,25,,0,,0,0,0,4,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62012,26,,0,,0,0,0,4,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62012,27,,0,,0,0,0,4,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62012,28,,0,,0,0,0,4,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62012,29,,0,,0,0,0,4,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62012,30,,0,,0,0,0,4,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62012,31,,0,,0,0,0,4,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62012,32,,0,,0,0,0,4,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62012,33,,0,,0,0,0,4,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62023,0,,0,,0,0,0,24,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62023,1,285,1,4,1,10.3,10.3,25.98,1.98,179879,1,1,1,0.911111111111111,7,6,0,1,0,1,3,0,0,0,1,1,0,1,0,0,0,0,0
62023,2,285,1,4,2,3.1,6.7,24.49,-1.49,179882,0,1,0,1,6.5,4,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
62023,3,285,1,4,3,15,9.47,27.85,3.36,179904,1,1,0,1,8,6,7,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0
62023,4,285,1,4,4,10.8,9.8,28.62,0.77,179922,1,1,0,1,7.5,3,7,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0
62023,5,285,1,4,5,1.2,8.08,26.77,-1.85,179943,0,1,1,0.911111111111111,6.5,1,4,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
62023,6,,0,,5,0,8.08,26.77,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62023,7,285,1,4,6,9.6,8.33,27.48,0.71,179986,1,1,0,1,6,3,4,0,1,1,2,0,0,0,2,0,0,0,0,0,0,0,0
62023,8,285,1,4,7,2.7,7.53,25.48,-2,180008,1,1,0,1,5.5,1,2,0,0,0,2,0,0,0,2,0,0,1,0,0,0,0,0
62023,9,285,1,4,8,0.8,6.69,25.03,-0.45,180015,0,1,0,1,7,3,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
62023,10,285,1,4,9,1.1,6.07,25.16,0.13,180034,0,1,0,1,6,1,6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
62023,11,285,1,4,10,12.1,6.67,27.3,2.14,180050,1,1,0,1,8.5,2,7,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
62023,12,285,1,4,11,0.7,6.13,25.12,-2.18,180060,0,1,1,0.5,5.5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62023,13,285,1,4,12,1.5,5.74,25.15,0.03,180075,1,1,1,0.944444444444444,6.5,2,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
62023,14,285,1,4,13,7.2,5.85,26.14,0.99,180091,1,1,0,1,7.5,6,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
62023,15,285,1,4,14,-0.3,5.41,24.8,-1.34,180110,0,1,0,1,6,1,5,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0
62023,16,285,1,4,15,3.9,5.31,24.92,0.12,180121,1,1,0,1,5.5,5,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
62023,17,285,1,4,16,-1.3,4.9,24.21,-0.71,180130,0,1,1,0.5,5.5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
62023,18,,0,,16,0,4.9,24.21,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62023,19,285,1,4,17,11.8,5.31,25.86,1.65,180174,1,1,0,1,6.5,4,3,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
62023,20,285,1,4,18,0.3,5.03,24.04,-1.82,179907,0,1,0,1,6.5,2,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
62023,21,285,1,4,19,16,5.61,26.78,2.74,179932,1,1,1,0.944444444444444,7,1,5,1,1,3,3,0,0,0,2,0,0,0,0,0,0,0,0
62023,22,285,1,4,20,-0.7,5.29,23.98,-2.8,179940,0,1,1,0.755555555555556,7,2,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
62023,23,285,1,4,21,2.3,5.15,24.19,0.21,179967,0,1,0,1,6,0,7,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0
62023,24,285,1,4,22,9,5.33,25.53,1.34,179987,1,1,0,1,6,5,5,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0
62023,25,285,1,4,23,5.9,5.35,25.01,-0.52,180007,1,1,1,0.866666666666667,7,1,6,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0
62023,26,285,1,4,24,6,5.38,25.04,0.03,180024,0,1,0,1,7,1,4,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
62023,27,285,1,4,25,-0.7,5.14,23.53,-1.51,180087,0,1,1,0.5,5,1,4,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0
62023,28,285,1,4,26,13,5.44,25.92,2.39,180111,1,1,0,1,7.5,3,3,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
62023,29,285,1,4,27,2.3,5.32,24.42,-1.5,180252,1,1,0,1,7,4,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
62023,30,,0,,27,0,5.32,24.42,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62023,31,285,1,4,28,6.7,5.37,24.68,0.26,180162,1,1,0,1,7.5,2,2,0,0,1,1,0,0,0,3,1,0,0,0,0,0,0,0
62023,32,285,1,4,29,7.2,5.43,24.91,0.23,180199,0,1,1,0.755555555555556,8,4,5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
62023,33,285,1,4,30,-1.5,5.2,23,-1.91,180222,0,1,0,1,5,1,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
62047,0,,0,,0,0,0,16,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62047,1,266,1,4,1,-2.3,-2.3,10.38,-5.62,179873,1,1,0,1,6,1,5,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0
62047,2,266,1,4,2,6,1.85,10.01,-0.37,179885,0,1,0,1,6.5,1,2,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0
62047,3,266,1,4,3,4.3,2.67,10.26,0.25,179894,1,1,0,1,5.5,1,1,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0
62047,4,266,1,4,4,2.7,2.68,10.22,-0.04,179911,1,1,0,1,6.5,0,3,0,0,1,1,0,0,0,2,3,0,0,0,0,0,0,0
62047,5,266,1,4,5,1.9,2.52,10.1,-0.12,179942,0,1,0,1,5.5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
62047,6,266,1,4,6,0.1,2.12,9.58,-0.52,179948,1,1,0,1,6,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
62047,7,266,1,4,7,0.5,1.89,9.35,-0.23,179985,0,1,0,1,6.5,1,3,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0
62047,8,266,1,4,8,2.4,1.95,9.38,0.03,180005,0,1,0,1,6.5,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0
62047,9,266,1,4,9,8.6,2.69,10.92,1.54,180015,1,1,0,1,7.5,2,2,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
62047,10,266,1,4,10,0.3,2.45,9.75,-1.17,180044,0,1,0,1,5,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
62047,11,266,1,4,11,2.2,2.43,10.04,0.29,180041,1,1,0,1,5.5,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
62047,12,266,1,4,12,8.8,2.96,11.42,1.38,180058,0,1,0,1,7.5,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
62047,13,266,1,4,13,8.4,3.38,11.81,0.39,180066,1,1,0,1,7,1,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
62047,14,266,1,4,14,0.1,3.15,10.43,-1.38,180083,1,1,0,1,5,2,1,0,0,0,0,0,0,0,2,4,0,1,0,0,0,0,0
62047,15,266,1,4,15,4.3,3.23,11.24,0.81,180096,0,1,0,1,6,3,2,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0
62047,16,266,1,4,16,5.6,3.38,11.4,0.16,180123,0,1,0,1,6,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0
62047,17,266,1,4,17,-1.6,3.09,10.29,-1.11,180126,1,1,0,1,6.5,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
62047,18,266,1,4,18,4,3.14,11.18,0.89,180138,0,1,0,1,7,2,1,0,0,0,2,0,0,0,2,3,0,0,0,0,0,0,0
62047,19,266,1,4,19,2.4,3.1,10.81,-0.37,180164,1,1,0,1,6.5,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
62047,20,266,1,4,20,2.2,3.06,10.84,0.03,179912,0,1,0,1,6,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
62047,21,266,1,4,21,0,2.91,10.37,-0.47,179919,1,1,0,1,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62047,22,266,1,4,22,2.3,2.88,10.74,0.37,180057,0,1,0,1,5.5,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
62047,23,266,1,4,23,-3.1,2.62,9.65,-1.09,179960,0,1,0,1,5,1,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0
62047,24,266,1,4,24,2.7,2.62,10.64,0.99,179975,1,1,0,1,6,1,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0
62047,25,266,1,4,25,7.9,2.83,11.61,0.97,179995,0,1,0,1,6.5,0,2,0,0,1,1,0,0,0,4,0,0,0,0,0,0,0,0
